Gmag,G_BPmag,G_RPmag,logAge,MH
14.080,16.349,12.734,10.06070,-1.25000
13.860,15.958,12.544,10.06070,-1.25000
13.200,14.844,11.982,10.06070,-1.25000
12.303,13.584,11.196,10.06070,-1.25000
11.766,12.923,10.707,10.06070,-1.25000
11.365,12.454,10.336,10.06070,-1.25000
10.751,11.758,9.758,10.06070,-1.25000
10.196,11.147,9.230,10.06070,-1.25000
9.774,10.686,8.829,10.06070,-1.25000
9.430,10.312,8.502,10.06070,-1.25000
9.023,9.859,8.119,10.06070,-1.25000
8.529,9.294,7.666,10.06070,-1.25000
7.943,8.604,7.148,10.06070,-1.25000
7.317,7.880,6.594,10.06070,-1.25000
6.752,7.242,6.087,10.06070,-1.25000
6.679,7.160,6.022,10.06070,-1.25000
6.511,6.972,5.873,10.06070,-1.25000
6.369,6.814,5.745,10.06070,-1.25000
6.233,6.662,5.622,10.06070,-1.25000
6.192,6.616,5.586,10.06070,-1.25000
6.090,6.504,5.494,10.06070,-1.25000
5.945,6.343,5.363,10.06070,-1.25000
5.809,6.194,5.241,10.06070,-1.25000
5.682,6.056,5.125,10.06070,-1.25000
5.639,6.009,5.085,10.06070,-1.25000
5.604,5.971,5.053,10.06070,-1.25000
5.464,5.820,4.925,10.06070,-1.25000
5.329,5.675,4.800,10.06070,-1.25000
5.195,5.533,4.675,10.06070,-1.25000
5.072,5.403,4.559,10.06070,-1.25000
5.007,5.335,4.498,10.06070,-1.25000
4.981,5.307,4.474,10.06070,-1.25000
4.841,5.161,4.341,10.06070,-1.25000
4.702,5.017,4.209,10.06070,-1.25000
4.566,4.876,4.077,10.06070,-1.25000
4.436,4.742,3.951,10.06070,-1.25000
4.312,4.617,3.830,10.06070,-1.25000
4.274,4.578,3.792,10.06070,-1.25000
4.236,4.541,3.754,10.06070,-1.25000
4.108,4.414,3.625,10.06070,-1.25000
4.087,4.393,3.604,10.06070,-1.25000
3.956,4.265,3.467,10.06070,-1.25000
3.932,4.242,3.442,10.06070,-1.25000
3.881,4.195,3.388,10.06070,-1.25000
3.772,4.096,3.268,10.06070,-1.25000
3.682,4.019,3.165,10.06070,-1.25000
3.610,3.960,3.077,10.06070,-1.25000
3.541,3.909,2.989,10.06070,-1.25000
3.483,3.868,2.914,10.06070,-1.25000
3.407,3.808,2.824,10.06070,-1.25000
