Gmag,G_BPmag,G_RPmag,logAge,MH
13.743,15.543,12.495,10.13830,-1.80000
12.833,14.116,11.728,10.13830,-1.80000
12.638,13.846,11.560,10.13830,-1.80000
12.531,13.710,11.465,10.13830,-1.80000
11.782,12.789,10.791,10.13830,-1.80000
11.269,12.200,10.314,10.13830,-1.80000
10.875,11.761,9.944,10.13830,-1.80000
10.287,11.119,9.385,10.13830,-1.80000
9.753,10.541,8.876,10.13830,-1.80000
9.343,10.096,8.488,10.13830,-1.80000
9.005,9.728,8.168,10.13830,-1.80000
8.767,9.467,7.946,10.13830,-1.80000
8.644,9.332,7.830,10.13830,-1.80000
8.193,8.827,7.416,10.13830,-1.80000
7.689,8.260,6.958,10.13830,-1.80000
7.111,7.624,6.425,10.13830,-1.80000
6.536,6.985,5.905,10.13830,-1.80000
6.461,6.903,5.838,10.13830,-1.80000
6.347,6.776,5.735,10.13830,-1.80000
6.242,6.659,5.640,10.13830,-1.80000
6.138,6.545,5.547,10.13830,-1.80000
6.020,6.414,5.441,10.13830,-1.80000
5.935,6.321,5.364,10.13830,-1.80000
5.891,6.273,5.325,10.13830,-1.80000
5.763,6.133,5.207,10.13830,-1.80000
5.639,5.999,5.094,10.13830,-1.80000
5.519,5.870,4.983,10.13830,-1.80000
5.396,5.738,4.870,10.13830,-1.80000
5.284,5.619,4.765,10.13830,-1.80000
5.251,5.583,4.735,10.13830,-1.80000
5.249,5.582,4.733,10.13830,-1.80000
5.135,5.461,4.626,10.13830,-1.80000
5.017,5.337,4.515,10.13830,-1.80000
4.890,5.205,4.394,10.13830,-1.80000
4.730,5.038,4.241,10.13830,-1.80000
4.564,4.868,4.082,10.13830,-1.80000
4.438,4.738,3.958,10.13830,-1.80000
4.318,4.617,3.840,10.13830,-1.80000
4.289,4.588,3.812,10.13830,-1.80000
4.246,4.546,3.769,10.13830,-1.80000
4.156,4.457,3.677,10.13830,-1.80000
4.109,4.409,3.629,10.13830,-1.80000
3.981,4.286,3.497,10.13830,-1.80000
3.957,4.263,3.472,10.13830,-1.80000
3.930,4.238,3.442,10.13830,-1.80000
3.829,4.145,3.333,10.13830,-1.80000
3.739,4.065,3.232,10.13830,-1.80000
3.657,3.994,3.137,10.13830,-1.80000
3.582,3.932,3.048,10.13830,-1.80000
3.513,3.875,2.966,10.13830,-1.80000
3.442,3.817,2.881,10.13830,-1.80000
3.364,3.751,2.791,10.13830,-1.80000
