Gmag,G_BPmag,G_RPmag,logAge,MH
13.788,15.668,12.523,10.09691,-1.70000
13.686,15.484,12.439,10.09691,-1.70000
12.736,14.006,11.636,10.09691,-1.70000
11.877,12.927,10.865,10.09691,-1.70000
11.361,12.329,10.388,10.09691,-1.70000
10.968,11.888,10.019,10.09691,-1.70000
10.596,11.479,9.666,10.09691,-1.70000
10.375,11.237,9.457,10.09691,-1.70000
9.835,10.651,8.943,10.09691,-1.70000
9.422,10.203,8.550,10.09691,-1.70000
9.085,9.835,8.231,10.09691,-1.70000
8.717,9.429,7.887,10.09691,-1.70000
8.255,8.909,7.465,10.09691,-1.70000
7.737,8.321,6.998,10.09691,-1.70000
7.165,7.687,6.473,10.09691,-1.70000
6.606,7.066,5.967,10.09691,-1.70000
6.578,7.034,5.942,10.09691,-1.70000
6.452,6.893,5.829,10.09691,-1.70000
6.330,6.758,5.720,10.09691,-1.70000
6.218,6.634,5.619,10.09691,-1.70000
6.114,6.519,5.526,10.09691,-1.70000
6.034,6.429,5.453,10.09691,-1.70000
5.900,6.282,5.332,10.09691,-1.70000
5.770,6.141,5.215,10.09691,-1.70000
5.644,6.004,5.099,10.09691,-1.70000
5.521,5.872,4.986,10.09691,-1.70000
5.424,5.768,4.897,10.09691,-1.70000
5.383,5.723,4.859,10.09691,-1.70000
5.265,5.598,4.749,10.09691,-1.70000
5.143,5.468,4.635,10.09691,-1.70000
5.031,5.351,4.530,10.09691,-1.70000
4.916,5.230,4.421,10.09691,-1.70000
4.794,5.103,4.305,10.09691,-1.70000
4.640,4.943,4.158,10.09691,-1.70000
4.611,4.913,4.129,10.09691,-1.70000
4.575,4.876,4.095,10.09691,-1.70000
4.444,4.741,3.969,10.09691,-1.70000
4.315,4.609,3.843,10.09691,-1.70000
4.220,4.513,3.749,10.09691,-1.70000
4.184,4.477,3.714,10.09691,-1.70000
4.036,4.331,3.563,10.09691,-1.70000
3.906,4.205,3.429,10.09691,-1.70000
3.882,4.182,3.403,10.09691,-1.70000
3.855,4.157,3.374,10.09691,-1.70000
3.757,4.067,3.267,10.09691,-1.70000
3.670,3.990,3.169,10.09691,-1.70000
3.591,3.923,3.076,10.09691,-1.70000
3.521,3.866,2.991,10.09691,-1.70000
3.456,3.815,2.912,10.09691,-1.70000
3.391,3.763,2.833,10.09691,-1.70000
3.320,3.705,2.750,10.09691,-1.70000
3.229,3.626,2.647,10.09691,-1.70000
3.139,3.544,2.549,10.09691,-1.70000
3.068,3.478,2.474,10.09691,-1.70000
3.032,3.444,2.435,10.09691,-1.70000
2.929,3.345,2.328,10.09691,-1.70000
2.807,3.228,2.202,10.09691,-1.70000
2.696,3.120,2.088,10.09691,-1.70000
2.583,3.010,1.972,10.09691,-1.70000
2.459,2.890,1.845,10.09691,-1.70000
2.336,2.769,1.720,10.09691,-1.70000
2.217,2.652,1.598,10.09691,-1.70000
2.104,2.542,1.482,10.09691,-1.70000
1.983,2.424,1.359,10.09691,-1.70000
1.857,2.301,1.230,10.09691,-1.70000
1.741,2.188,1.112,10.09691,-1.70000
1.626,2.076,0.994,10.09691,-1.70000
1.508,1.961,0.874,10.09691,-1.70000
1.395,1.851,0.757,10.09691,-1.70000
1.276,1.736,0.636,10.09691,-1.70000
1.162,1.625,0.519,10.09691,-1.70000
1.052,1.518,0.405,10.09691,-1.70000
0.937,1.406,0.287,10.09691,-1.70000
0.822,1.296,0.169,10.09691,-1.70000
0.713,1.191,0.056,10.09691,-1.70000
0.605,1.086,-0.055,10.09691,-1.70000
0.491,0.977,-0.173,10.09691,-1.70000
0.383,0.874,-0.284,10.09691,-1.70000
0.276,0.771,-0.395,10.09691,-1.70000
0.167,0.666,-0.508,10.09691,-1.70000
0.066,0.570,-0.613,10.09691,-1.70000
-0.035,0.474,-0.717,10.09691,-1.70000
-0.133,0.381,-0.819,10.09691,-1.70000
-0.193,0.324,-0.881,10.09691,-1.70000
-0.165,0.349,-0.852,10.09691,-1.70000
-0.184,0.331,-0.872,10.09691,-1.70000
-0.288,0.233,-0.980,10.09691,-1.70000
-0.389,0.138,-1.085,10.09691,-1.70000
-0.492,0.040,-1.193,10.09691,-1.70000
-0.585,-0.047,-1.291,10.09691,-1.70000
-0.682,-0.138,-1.392,10.09691,-1.70000
-0.775,-0.224,-1.490,10.09691,-1.70000
-0.868,-0.309,-1.588,10.09691,-1.70000
-0.960,-0.394,-1.686,10.09691,-1.70000
