Gmag,G_BPmag,G_RPmag,logAge,MH
13.844,15.816,12.558,10.01072,-1.55000
13.487,15.194,12.257,10.01072,-1.55000
12.882,14.256,11.746,10.01072,-1.55000
12.019,13.140,10.976,10.01072,-1.55000
11.501,12.529,10.500,10.01072,-1.55000
11.109,12.083,10.133,10.01072,-1.55000
10.513,11.422,9.569,10.01072,-1.55000
9.965,10.825,9.047,10.01072,-1.55000
9.862,10.714,8.949,10.01072,-1.55000
9.547,10.372,8.649,10.01072,-1.55000
9.325,10.130,8.438,10.01072,-1.55000
9.209,10.004,8.328,10.01072,-1.55000
8.995,9.767,8.129,10.01072,-1.55000
8.830,9.584,7.975,10.01072,-1.55000
8.357,9.044,7.543,10.01072,-1.55000
8.121,8.772,7.332,10.01072,-1.55000
7.820,8.425,7.064,10.01072,-1.55000
7.255,7.793,6.552,10.01072,-1.55000
6.719,7.194,6.068,10.01072,-1.55000
6.597,7.058,5.959,10.01072,-1.55000
6.439,6.880,5.817,10.01072,-1.55000
6.294,6.719,5.687,10.01072,-1.55000
6.185,6.598,5.590,10.01072,-1.55000
6.074,6.474,5.489,10.01072,-1.55000
5.923,6.307,5.354,10.01072,-1.55000
5.779,6.150,5.223,10.01072,-1.55000
5.658,6.018,5.114,10.01072,-1.55000
5.532,5.882,4.999,10.01072,-1.55000
5.396,5.736,4.874,10.01072,-1.55000
5.271,5.602,4.758,10.01072,-1.55000
5.147,5.470,4.643,10.01072,-1.55000
5.073,5.391,4.573,10.01072,-1.55000
5.000,5.315,4.505,10.01072,-1.55000
4.869,5.176,4.382,10.01072,-1.55000
4.745,5.046,4.265,10.01072,-1.55000
4.618,4.914,4.145,10.01072,-1.55000
4.494,4.785,4.027,10.01072,-1.55000
4.373,4.660,3.910,10.01072,-1.55000
4.301,4.586,3.841,10.01072,-1.55000
4.228,4.511,3.771,10.01072,-1.55000
4.078,4.358,3.624,10.01072,-1.55000
4.055,4.335,3.601,10.01072,-1.55000
4.009,4.288,3.555,10.01072,-1.55000
3.868,4.149,3.413,10.01072,-1.55000
3.732,4.018,3.270,10.01072,-1.55000
3.706,3.993,3.243,10.01072,-1.55000
3.679,3.969,3.214,10.01072,-1.55000
3.585,3.883,3.110,10.01072,-1.55000
3.504,3.813,3.017,10.01072,-1.55000
3.433,3.754,2.932,10.01072,-1.55000
3.372,3.706,2.855,10.01072,-1.55000
3.318,3.668,2.785,10.01072,-1.55000
3.270,3.634,2.722,10.01072,-1.55000
3.217,3.595,2.654,10.01072,-1.55000
