Gmag,G_BPmag,G_RPmag,logAge,MH
13.903,15.953,12.599,9.95424,-1.45000
13.114,14.639,11.931,9.95424,-1.45000
12.985,14.442,11.822,9.95424,-1.45000
12.116,13.288,11.051,9.95424,-1.45000
11.606,12.677,10.584,9.95424,-1.45000
11.594,12.663,10.573,9.95424,-1.45000
11.201,12.212,10.208,9.95424,-1.45000
10.604,11.546,9.643,9.95424,-1.45000
10.053,10.944,9.119,9.95424,-1.45000
9.631,10.486,8.717,9.95424,-1.45000
9.290,10.115,8.392,9.95424,-1.45000
8.905,9.687,8.032,9.95424,-1.45000
8.427,9.140,7.597,9.95424,-1.45000
7.880,8.505,7.110,9.95424,-1.45000
7.313,7.862,6.601,9.95424,-1.45000
6.787,7.272,6.126,9.95424,-1.45000
6.700,7.175,6.049,9.95424,-1.45000
6.547,7.003,5.913,9.95424,-1.45000
6.409,6.848,5.789,9.95424,-1.45000
6.269,6.692,5.664,9.95424,-1.45000
6.233,6.653,5.632,9.95424,-1.45000
6.059,6.459,5.476,9.95424,-1.45000
5.900,6.283,5.333,9.95424,-1.45000
5.772,6.143,5.218,9.95424,-1.45000
5.704,6.068,5.155,9.95424,-1.45000
5.596,5.951,5.057,9.95424,-1.45000
5.488,5.834,4.959,9.95424,-1.45000
5.384,5.722,4.864,9.95424,-1.45000
5.284,5.614,4.771,9.95424,-1.45000
5.255,5.584,4.745,9.95424,-1.45000
5.166,5.489,4.662,9.95424,-1.45000
5.060,5.376,4.563,9.95424,-1.45000
4.951,5.261,4.462,9.95424,-1.45000
4.802,5.104,4.322,9.95424,-1.45000
4.654,4.949,4.183,9.95424,-1.45000
4.654,4.948,4.182,9.95424,-1.45000
4.621,4.914,4.151,9.95424,-1.45000
4.499,4.787,4.036,9.95424,-1.45000
4.376,4.658,3.919,9.95424,-1.45000
4.256,4.535,3.804,9.95424,-1.45000
4.095,4.369,3.649,9.95424,-1.45000
3.958,4.230,3.515,9.95424,-1.45000
3.954,4.225,3.510,9.95424,-1.45000
3.906,4.178,3.463,9.95424,-1.45000
3.812,4.085,3.368,9.95424,-1.45000
3.755,4.028,3.310,9.95424,-1.45000
3.632,3.910,3.181,9.95424,-1.45000
3.603,3.883,3.151,9.95424,-1.45000
3.527,3.813,3.068,9.95424,-1.45000
3.439,3.735,2.968,9.95424,-1.45000
3.365,3.672,2.880,9.95424,-1.45000
3.302,3.622,2.801,9.95424,-1.45000
3.249,3.585,2.732,9.95424,-1.45000
3.206,3.557,2.672,9.95424,-1.45000
3.168,3.534,2.619,9.95424,-1.45000
3.115,3.499,2.546,9.95424,-1.45000
3.045,3.443,2.463,9.95424,-1.45000
2.949,3.357,2.356,9.95424,-1.45000
2.918,3.330,2.323,9.95424,-1.45000
2.846,3.261,2.247,9.95424,-1.45000
2.747,3.167,2.143,9.95424,-1.45000
2.642,3.066,2.035,9.95424,-1.45000
2.533,2.960,1.922,9.95424,-1.45000
2.409,2.840,1.796,9.95424,-1.45000
2.299,2.733,1.683,9.95424,-1.45000
2.177,2.614,1.558,9.95424,-1.45000
2.058,2.498,1.437,9.95424,-1.45000
1.941,2.384,1.317,9.95424,-1.45000
1.823,2.269,1.196,9.95424,-1.45000
1.707,2.156,1.077,9.95424,-1.45000
1.586,2.038,0.953,9.95424,-1.45000
1.474,1.929,0.838,9.95424,-1.45000
1.359,1.818,0.720,9.95424,-1.45000
1.241,1.704,0.599,9.95424,-1.45000
1.132,1.598,0.486,9.95424,-1.45000
1.017,1.487,0.367,9.95424,-1.45000
0.905,1.379,0.252,9.95424,-1.45000
0.795,1.274,0.139,9.95424,-1.45000
0.683,1.166,0.022,9.95424,-1.45000
0.573,1.060,-0.092,9.95424,-1.45000
0.464,0.956,-0.205,9.95424,-1.45000
0.355,0.852,-0.318,9.95424,-1.45000
0.249,0.751,-0.428,9.95424,-1.45000
0.144,0.651,-0.537,9.95424,-1.45000
0.037,0.551,-0.648,9.95424,-1.45000
-0.059,0.459,-0.748,9.95424,-1.45000
-0.150,0.372,-0.844,9.95424,-1.45000
-0.121,0.400,-0.812,9.95424,-1.45000
-0.083,0.435,-0.772,9.95424,-1.45000
-0.134,0.387,-0.825,9.95424,-1.45000
-0.236,0.291,-0.932,9.95424,-1.45000
-0.334,0.199,-1.035,9.95424,-1.45000
-0.434,0.105,-1.140,9.95424,-1.45000
-0.530,0.016,-1.241,9.95424,-1.45000
-0.627,-0.074,-1.344,9.95424,-1.45000
-0.720,-0.158,-1.442,9.95424,-1.45000
-0.812,-0.242,-1.540,9.95424,-1.45000
-0.902,-0.325,-1.637,9.95424,-1.45000
-0.993,-0.406,-1.733,9.95424,-1.45000
-1.100,-0.502,-1.848,9.95424,-1.45000
-1.187,-0.579,-1.942,9.95424,-1.45000
-1.291,-0.670,-2.055,9.95424,-1.45000
-1.393,-0.758,-2.167,9.95424,-1.45000
-1.495,-0.846,-2.279,9.95424,-1.45000
-1.591,-0.928,-2.383,9.95424,-1.45000
-1.685,-1.009,-2.486,9.95424,-1.45000
-1.781,-1.092,-2.591,9.95424,-1.45000
-1.868,-1.166,-2.686,9.95424,-1.45000
-1.957,-1.242,-2.783,9.95424,-1.45000
-2.044,-1.315,-2.879,9.95424,-1.45000
-2.127,-1.383,-2.971,9.95424,-1.45000
-2.207,-1.447,-3.060,9.95424,-1.45000
-2.289,-1.514,-3.152,9.95424,-1.45000
-2.366,-1.575,-3.238,9.95424,-1.45000
-2.442,-1.635,-3.323,9.95424,-1.45000
-2.520,-1.697,-3.410,9.95424,-1.45000
-2.594,-1.756,-3.493,9.95424,-1.45000
-2.667,-1.812,-3.575,9.95424,-1.45000
-2.738,-1.867,-3.655,9.95424,-1.45000
-2.803,-1.914,-3.729,9.95424,-1.45000
-2.817,-1.924,-3.745,9.95424,-1.45000
0.616,1.014,0.034,9.95424,-1.45000
0.572,0.973,-0.013,9.95424,-1.45000
0.565,0.967,-0.020,9.95424,-1.45000
0.561,0.962,-0.024,9.95424,-1.45000
0.558,0.958,-0.027,9.95424,-1.45000
0.556,0.955,-0.028,9.95424,-1.45000
0.555,0.953,-0.027,9.95424,-1.45000
0.556,0.952,-0.025,9.95424,-1.45000
0.556,0.951,-0.023,9.95424,-1.45000
0.557,0.950,-0.021,9.95424,-1.45000
0.557,0.949,-0.019,9.95424,-1.45000
0.558,0.948,-0.017,9.95424,-1.45000
0.558,0.947,-0.015,9.95424,-1.45000
0.558,0.946,-0.013,9.95424,-1.45000
0.558,0.944,-0.012,9.95424,-1.45000
0.558,0.944,-0.012,9.95424,-1.45000
0.557,0.943,-0.012,9.95424,-1.45000
0.556,0.941,-0.012,9.95424,-1.45000
0.554,0.938,-0.014,9.95424,-1.45000
0.552,0.936,-0.016,9.95424,-1.45000
0.549,0.933,-0.019,9.95424,-1.45000
0.546,0.930,-0.023,9.95424,-1.45000
0.541,0.926,-0.028,9.95424,-1.45000
0.539,0.925,-0.030,9.95424,-1.45000
0.538,0.924,-0.032,9.95424,-1.45000
0.533,0.920,-0.038,9.95424,-1.45000
0.527,0.916,-0.045,9.95424,-1.45000
0.522,0.911,-0.052,9.95424,-1.45000
0.515,0.906,-0.060,9.95424,-1.45000
0.506,0.899,-0.071,9.95424,-1.45000
0.496,0.891,-0.083,9.95424,-1.45000
0.484,0.881,-0.098,9.95424,-1.45000
0.469,0.869,-0.116,9.95424,-1.45000
0.450,0.854,-0.138,9.95424,-1.45000
0.430,0.837,-0.162,9.95424,-1.45000
0.404,0.815,-0.192,9.95424,-1.45000
0.361,0.780,-0.241,9.95424,-1.45000
0.284,0.713,-0.328,9.95424,-1.45000
0.204,0.643,-0.417,9.95424,-1.45000
0.122,0.571,-0.507,9.95424,-1.45000
0.042,0.499,-0.595,9.95424,-1.45000
-0.027,0.437,-0.671,9.95424,-1.45000
-0.082,0.388,-0.730,9.95424,-1.45000
-0.090,0.381,-0.739,9.95424,-1.45000
-0.103,0.369,-0.753,9.95424,-1.45000
-0.205,0.276,-0.862,9.95424,-1.45000
-0.304,0.185,-0.968,9.95424,-1.45000
-0.394,0.102,-1.065,9.95424,-1.45000
-0.476,0.027,-1.153,9.95424,-1.45000
-0.522,-0.014,-1.201,9.95424,-1.45000
-0.444,0.056,-1.118,9.95424,-1.45000
-0.356,0.137,-1.024,9.95424,-1.45000
-0.411,0.087,-1.083,9.95424,-1.45000
-0.501,0.005,-1.180,9.95424,-1.45000
-0.597,-0.082,-1.282,9.95424,-1.45000
-0.692,-0.169,-1.385,9.95424,-1.45000
-0.788,-0.257,-1.487,9.95424,-1.45000
-0.883,-0.344,-1.589,9.95424,-1.45000
-0.977,-0.429,-1.690,9.95424,-1.45000
-1.072,-0.514,-1.793,9.95424,-1.45000
-1.166,-0.597,-1.894,9.95424,-1.45000
-1.258,-0.677,-1.994,9.95424,-1.45000
-1.318,-0.713,-2.071,9.95424,-1.45000
-1.401,-0.774,-2.170,9.95424,-1.45000
-1.489,-0.846,-2.268,9.95424,-1.45000
-1.576,-0.917,-2.366,9.95424,-1.45000
-1.662,-0.988,-2.461,9.95424,-1.45000
-1.746,-1.058,-2.554,9.95424,-1.45000
-1.827,-1.125,-2.645,9.95424,-1.45000
-1.908,-1.188,-2.737,9.95424,-1.45000
-1.991,-1.254,-2.831,9.95424,-1.45000
-2.076,-1.325,-2.925,9.95424,-1.45000
-2.166,-1.409,-3.017,9.95424,-1.45000
-2.264,-1.525,-3.104,9.95424,-1.45000
-2.324,-1.614,-3.145,9.95424,-1.45000
30.133,30.756,29.365,9.95424,-1.45000
