Gmag,G_BPmag,G_RPmag,logAge,MH
13.801,15.693,12.533,9.98900,-1.70000
13.722,15.549,12.468,9.98900,-1.70000
12.812,14.114,11.701,9.98900,-1.70000
12.743,14.016,11.642,9.98900,-1.70000
12.232,13.364,11.185,9.98900,-1.70000
11.884,12.936,10.871,9.98900,-1.70000
11.658,12.672,10.663,9.98900,-1.70000
11.372,12.342,10.398,9.98900,-1.70000
10.984,11.906,10.035,9.98900,-1.70000
10.394,11.257,9.475,9.98900,-1.70000
9.850,10.666,8.956,9.98900,-1.70000
9.432,10.213,8.559,9.98900,-1.70000
9.331,10.104,8.464,9.98900,-1.70000
9.091,9.843,8.237,9.98900,-1.70000
8.734,9.448,7.903,9.98900,-1.70000
8.284,8.941,7.491,9.98900,-1.70000
7.781,8.370,7.037,9.98900,-1.70000
7.240,7.769,6.543,9.98900,-1.70000
6.717,7.187,6.068,9.98900,-1.70000
6.649,7.112,6.008,9.98900,-1.70000
6.514,6.960,5.887,9.98900,-1.70000
6.358,6.787,5.748,9.98900,-1.70000
6.217,6.630,5.621,9.98900,-1.70000
6.193,6.603,5.600,9.98900,-1.70000
6.161,6.568,5.571,9.98900,-1.70000
6.000,6.388,5.427,9.98900,-1.70000
5.850,6.224,5.292,9.98900,-1.70000
5.707,6.067,5.162,9.98900,-1.70000
5.676,6.034,5.134,9.98900,-1.70000
5.599,5.950,5.063,9.98900,-1.70000
5.461,5.802,4.938,9.98900,-1.70000
5.324,5.654,4.811,9.98900,-1.70000
5.198,5.520,4.695,9.98900,-1.70000
5.111,5.427,4.614,9.98900,-1.70000
5.059,5.371,4.565,9.98900,-1.70000
4.923,5.228,4.439,9.98900,-1.70000
4.790,5.088,4.314,9.98900,-1.70000
4.664,4.955,4.195,9.98900,-1.70000
4.534,4.820,4.072,9.98900,-1.70000
4.407,4.688,3.951,9.98900,-1.70000
4.390,4.671,3.935,9.98900,-1.70000
4.263,4.539,3.813,9.98900,-1.70000
4.133,4.406,3.689,9.98900,-1.70000
3.978,4.247,3.537,9.98900,-1.70000
3.954,4.223,3.514,9.98900,-1.70000
3.909,4.178,3.468,9.98900,-1.70000
3.771,4.042,3.329,9.98900,-1.70000
3.640,3.915,3.191,9.98900,-1.70000
3.615,3.892,3.166,9.98900,-1.70000
3.589,3.867,3.137,9.98900,-1.70000
3.493,3.780,3.031,9.98900,-1.70000
3.410,3.708,2.934,9.98900,-1.70000
3.337,3.648,2.845,9.98900,-1.70000
3.272,3.599,2.763,9.98900,-1.70000
3.215,3.558,2.688,9.98900,-1.70000
3.163,3.522,2.619,9.98900,-1.70000
3.108,3.483,2.548,9.98900,-1.70000
3.034,3.424,2.458,9.98900,-1.70000
2.952,3.352,2.367,9.98900,-1.70000
2.855,3.264,2.262,9.98900,-1.70000
2.818,3.228,2.223,9.98900,-1.70000
2.714,3.129,2.114,9.98900,-1.70000
2.592,3.012,1.988,9.98900,-1.70000
2.480,2.903,1.872,9.98900,-1.70000
2.365,2.792,1.754,9.98900,-1.70000
2.239,2.670,1.625,9.98900,-1.70000
2.183,2.614,1.567,9.98900,-1.70000
2.140,2.573,1.524,9.98900,-1.70000
2.024,2.460,1.405,9.98900,-1.70000
1.911,2.349,1.290,9.98900,-1.70000
1.797,2.238,1.173,9.98900,-1.70000
1.683,2.127,1.057,9.98900,-1.70000
1.567,2.014,0.937,9.98900,-1.70000
1.456,1.906,0.824,9.98900,-1.70000
1.343,1.795,0.708,9.98900,-1.70000
1.227,1.683,0.589,9.98900,-1.70000
1.115,1.575,0.475,9.98900,-1.70000
1.001,1.464,0.358,9.98900,-1.70000
0.888,1.354,0.241,9.98900,-1.70000
0.775,1.246,0.125,9.98900,-1.70000
0.663,1.137,0.009,9.98900,-1.70000
0.551,1.030,-0.106,9.98900,-1.70000
0.440,0.923,-0.221,9.98900,-1.70000
0.327,0.814,-0.338,9.98900,-1.70000
0.216,0.709,-0.452,9.98900,-1.70000
0.103,0.601,-0.569,9.98900,-1.70000
-0.003,0.499,-0.680,9.98900,-1.70000
-0.109,0.398,-0.790,9.98900,-1.70000
-0.215,0.297,-0.900,9.98900,-1.70000
-0.315,0.202,-1.004,9.98900,-1.70000
