Gmag,G_BPmag,G_RPmag,logAge,MH
14.032,16.242,12.697,10.05115,-1.30000
13.567,15.429,12.298,10.05115,-1.30000
13.143,14.736,11.940,10.05115,-1.30000
12.831,14.286,11.667,10.05115,-1.30000
12.254,13.507,11.158,10.05115,-1.30000
11.720,12.854,10.671,10.05115,-1.30000
11.321,12.389,10.301,10.05115,-1.30000
10.711,11.701,9.726,10.05115,-1.30000
10.157,11.093,9.200,10.05115,-1.30000
9.736,10.634,8.799,10.05115,-1.30000
9.394,10.261,8.473,10.05115,-1.30000
9.042,9.870,8.144,10.05115,-1.30000
8.991,9.813,8.095,10.05115,-1.30000
8.506,9.258,7.651,10.05115,-1.30000
8.499,9.251,7.645,10.05115,-1.30000
8.478,9.225,7.626,10.05115,-1.30000
7.920,8.571,7.133,10.05115,-1.30000
7.306,7.864,6.587,10.05115,-1.30000
6.746,7.234,6.084,10.05115,-1.30000
6.627,7.100,5.978,10.05115,-1.30000
6.465,6.918,5.833,10.05115,-1.30000
6.327,6.765,5.709,10.05115,-1.30000
6.195,6.618,5.590,10.05115,-1.30000
6.191,6.614,5.587,10.05115,-1.30000
6.058,6.466,5.467,10.05115,-1.30000
5.913,6.306,5.336,10.05115,-1.30000
5.777,6.158,5.214,10.05115,-1.30000
5.651,6.020,5.099,10.05115,-1.30000
5.644,6.012,5.092,10.05115,-1.30000
5.573,5.935,5.027,10.05115,-1.30000
5.433,5.784,4.898,10.05115,-1.30000
5.298,5.640,4.773,10.05115,-1.30000
5.163,5.497,4.647,10.05115,-1.30000
5.039,5.366,4.532,10.05115,-1.30000
5.022,5.348,4.515,10.05115,-1.30000
4.948,5.270,4.445,10.05115,-1.30000
4.807,5.123,4.311,10.05115,-1.30000
4.668,4.978,4.178,10.05115,-1.30000
4.529,4.835,4.045,10.05115,-1.30000
4.398,4.700,3.918,10.05115,-1.30000
4.273,4.573,3.795,10.05115,-1.30000
4.234,4.534,3.757,10.05115,-1.30000
4.197,4.497,3.720,10.05115,-1.30000
4.155,4.456,3.678,10.05115,-1.30000
4.047,4.349,3.568,10.05115,-1.30000
3.913,4.219,3.430,10.05115,-1.30000
3.889,4.196,3.404,10.05115,-1.30000
3.838,4.148,3.349,10.05115,-1.30000
3.729,4.049,3.229,10.05115,-1.30000
