Gmag,G_BPmag,G_RPmag,logAge,MH
13.991,16.149,12.666,9.95424,-1.35000
13.214,14.829,12.005,9.95424,-1.35000
13.093,14.641,11.902,9.95424,-1.35000
12.210,13.436,11.125,9.95424,-1.35000
11.682,12.795,10.642,9.95424,-1.35000
11.287,12.337,10.276,9.95424,-1.35000
10.685,11.660,9.708,9.95424,-1.35000
10.132,11.053,9.183,9.95424,-1.35000
9.708,10.592,8.779,9.95424,-1.35000
9.365,10.218,8.451,9.95424,-1.35000
8.971,9.781,8.083,9.95424,-1.35000
8.490,9.232,7.643,9.95424,-1.35000
7.931,8.578,7.147,9.95424,-1.35000
7.348,7.907,6.627,9.95424,-1.35000
6.815,7.308,6.149,9.95424,-1.35000
6.724,7.206,6.068,9.95424,-1.35000
6.563,7.024,5.924,9.95424,-1.35000
6.417,6.861,5.793,9.95424,-1.35000
6.294,6.724,5.683,9.95424,-1.35000
6.236,6.660,5.631,9.95424,-1.35000
6.062,6.466,5.475,9.95424,-1.35000
5.903,6.290,5.332,9.95424,-1.35000
5.798,6.175,5.238,9.95424,-1.35000
5.707,6.075,5.156,9.95424,-1.35000
5.600,5.958,5.058,9.95424,-1.35000
5.492,5.841,4.960,9.95424,-1.35000
5.389,5.730,4.865,9.95424,-1.35000
5.289,5.623,4.773,9.95424,-1.35000
5.287,5.620,4.771,9.95424,-1.35000
5.172,5.498,4.665,9.95424,-1.35000
5.067,5.387,4.566,9.95424,-1.35000
4.960,5.273,4.466,9.95424,-1.35000
4.813,5.119,4.328,9.95424,-1.35000
4.699,4.999,4.221,9.95424,-1.35000
4.635,4.932,4.160,9.95424,-1.35000
4.516,4.808,4.048,9.95424,-1.35000
4.395,4.683,3.933,9.95424,-1.35000
4.280,4.563,3.822,9.95424,-1.35000
4.123,4.403,3.671,9.95424,-1.35000
3.991,4.268,3.541,9.95424,-1.35000
3.986,4.264,3.537,9.95424,-1.35000
3.939,4.216,3.489,9.95424,-1.35000
3.902,4.180,3.452,9.95424,-1.35000
3.786,4.065,3.335,9.95424,-1.35000
3.663,3.946,3.206,9.95424,-1.35000
3.634,3.919,3.176,9.95424,-1.35000
3.558,3.848,3.092,9.95424,-1.35000
3.471,3.771,2.994,9.95424,-1.35000
3.398,3.710,2.908,9.95424,-1.35000
3.337,3.662,2.832,9.95424,-1.35000
3.287,3.627,2.765,9.95424,-1.35000
3.247,3.602,2.709,9.95424,-1.35000
3.212,3.582,2.659,9.95424,-1.35000
3.160,3.548,2.588,9.95424,-1.35000
3.090,3.491,2.505,9.95424,-1.35000
2.994,3.406,2.399,9.95424,-1.35000
2.963,3.378,2.365,9.95424,-1.35000
2.891,3.309,2.289,9.95424,-1.35000
2.793,3.216,2.187,9.95424,-1.35000
2.689,3.116,2.079,9.95424,-1.35000
2.581,3.012,1.968,9.95424,-1.35000
2.459,2.893,1.843,9.95424,-1.35000
2.349,2.786,1.731,9.95424,-1.35000
2.229,2.669,1.607,9.95424,-1.35000
2.111,2.554,1.487,9.95424,-1.35000
1.995,2.441,1.368,9.95424,-1.35000
1.878,2.327,1.248,9.95424,-1.35000
1.763,2.215,1.130,9.95424,-1.35000
1.642,2.098,1.007,9.95424,-1.35000
1.531,1.990,0.893,9.95424,-1.35000
1.418,1.880,0.776,9.95424,-1.35000
1.302,1.768,0.656,9.95424,-1.35000
1.193,1.663,0.544,9.95424,-1.35000
1.079,1.553,0.427,9.95424,-1.35000
0.969,1.447,0.313,9.95424,-1.35000
0.862,1.344,0.203,9.95424,-1.35000
0.751,1.238,0.088,9.95424,-1.35000
0.643,1.135,-0.024,9.95424,-1.35000
0.536,1.033,-0.135,9.95424,-1.35000
0.429,0.931,-0.246,9.95424,-1.35000
0.326,0.833,-0.353,9.95424,-1.35000
0.224,0.736,-0.460,9.95424,-1.35000
0.122,0.639,-0.567,9.95424,-1.35000
0.030,0.553,-0.663,9.95424,-1.35000
-0.059,0.468,-0.755,9.95424,-1.35000
-0.028,0.497,-0.722,9.95424,-1.35000
0.014,0.536,-0.678,9.95424,-1.35000
-0.037,0.487,-0.732,9.95424,-1.35000
-0.140,0.391,-0.839,9.95424,-1.35000
-0.237,0.300,-0.941,9.95424,-1.35000
-0.338,0.206,-1.047,9.95424,-1.35000
-0.434,0.117,-1.149,9.95424,-1.35000
-0.532,0.027,-1.253,9.95424,-1.35000
-0.625,-0.058,-1.351,9.95424,-1.35000
-0.718,-0.143,-1.451,9.95424,-1.35000
-0.810,-0.226,-1.548,9.95424,-1.35000
-0.902,-0.308,-1.647,9.95424,-1.35000
-1.010,-0.405,-1.763,9.95424,-1.35000
-1.099,-0.483,-1.859,9.95424,-1.35000
-1.205,-0.576,-1.974,9.95424,-1.35000
-1.309,-0.666,-2.088,9.95424,-1.35000
-1.412,-0.755,-2.200,9.95424,-1.35000
-1.509,-0.839,-2.306,9.95424,-1.35000
-1.606,-0.923,-2.412,9.95424,-1.35000
-1.705,-1.008,-2.519,9.95424,-1.35000
