Gmag,G_BPmag,G_RPmag,logAge,MH
12.274,13.302,11.272,10.11227,-2.19174
11.872,12.817,10.911,10.11227,-2.19174
11.223,12.060,10.318,10.11227,-2.19174
10.790,11.582,9.911,10.11227,-2.19174
10.458,11.223,9.594,10.11227,-2.19174
9.925,10.652,9.085,10.11227,-2.19174
9.432,10.127,8.613,10.11227,-2.19174
9.050,9.719,8.248,10.11227,-2.19174
8.725,9.371,7.938,10.11227,-2.19174
8.400,9.022,7.631,10.11227,-2.19174
8.005,8.590,7.263,10.11227,-2.19174
7.567,8.111,6.856,10.11227,-2.19174
7.031,7.522,6.363,10.11227,-2.19174
6.486,6.916,5.871,10.11227,-2.19174
6.439,6.864,5.829,10.11227,-2.19174
6.326,6.738,5.728,10.11227,-2.19174
6.216,6.616,5.631,10.11227,-2.19174
6.087,6.473,5.516,10.11227,-2.19174
5.972,6.345,5.413,10.11227,-2.19174
5.912,6.279,5.358,10.11227,-2.19174
5.858,6.221,5.310,10.11227,-2.19174
5.742,6.094,5.204,10.11227,-2.19174
5.628,5.971,5.099,10.11227,-2.19174
5.522,5.858,5.003,10.11227,-2.19174
5.417,5.744,4.906,10.11227,-2.19174
5.285,5.602,4.784,10.11227,-2.19174
5.258,5.574,4.760,10.11227,-2.19174
5.221,5.535,4.726,10.11227,-2.19174
5.092,5.398,4.605,10.11227,-2.19174
4.974,5.273,4.494,10.11227,-2.19174
4.850,5.144,4.378,10.11227,-2.19174
4.716,5.005,4.250,10.11227,-2.19174
4.545,4.827,4.087,10.11227,-2.19174
4.365,4.642,3.913,10.11227,-2.19174
4.275,4.551,3.825,10.11227,-2.19174
4.183,4.456,3.735,10.11227,-2.19174
4.061,4.333,3.615,10.11227,-2.19174
4.013,4.286,3.567,10.11227,-2.19174
3.876,4.151,3.426,10.11227,-2.19174
3.767,4.046,3.312,10.11227,-2.19174
3.742,4.023,3.287,10.11227,-2.19174
3.714,3.996,3.256,10.11227,-2.19174
3.611,3.902,3.142,10.11227,-2.19174
3.517,3.819,3.035,10.11227,-2.19174
3.431,3.747,2.934,10.11227,-2.19174
3.353,3.683,2.838,10.11227,-2.19174
3.277,3.622,2.748,10.11227,-2.19174
3.200,3.558,2.656,10.11227,-2.19174
3.115,3.486,2.559,10.11227,-2.19174
3.009,3.391,2.441,10.11227,-2.19174
2.909,3.298,2.334,10.11227,-2.19174
2.834,3.227,2.254,10.11227,-2.19174
2.759,3.156,2.176,10.11227,-2.19174
2.657,3.058,2.070,10.11227,-2.19174
2.548,2.952,1.958,10.11227,-2.19174
2.438,2.845,1.845,10.11227,-2.19174
2.314,2.723,1.718,10.11227,-2.19174
2.201,2.614,1.603,10.11227,-2.19174
2.079,2.494,1.478,10.11227,-2.19174
1.947,2.365,1.344,10.11227,-2.19174
1.831,2.252,1.225,10.11227,-2.19174
1.710,2.133,1.101,10.11227,-2.19174
1.590,2.017,0.979,10.11227,-2.19174
1.472,1.902,0.858,10.11227,-2.19174
1.356,1.788,0.740,10.11227,-2.19174
1.236,1.671,0.617,10.11227,-2.19174
1.119,1.557,0.497,10.11227,-2.19174
1.006,1.446,0.381,10.11227,-2.19174
0.893,1.337,0.266,10.11227,-2.19174
0.779,1.226,0.148,10.11227,-2.19174
0.668,1.119,0.033,10.11227,-2.19174
