Gmag,G_BPmag,G_RPmag,logAge,MH
13.688,15.549,12.428,10.05500,-1.65000
13.401,15.048,12.190,10.05500,-1.65000
12.655,13.912,11.561,10.05500,-1.65000
11.789,12.818,10.788,10.05500,-1.65000
11.271,12.215,10.311,10.05500,-1.65000
10.877,11.772,9.943,10.05500,-1.65000
10.282,11.117,9.380,10.05500,-1.65000
9.737,10.525,8.862,10.05500,-1.65000
9.321,10.074,8.467,10.05500,-1.65000
8.981,9.705,8.146,10.05500,-1.65000
8.610,9.295,7.801,10.05500,-1.65000
8.144,8.768,7.377,10.05500,-1.65000
7.619,8.170,6.907,10.05500,-1.65000
7.052,7.540,6.391,10.05500,-1.65000
6.504,6.931,5.897,10.05500,-1.65000
6.427,6.845,5.828,10.05500,-1.65000
6.280,6.681,5.697,10.05500,-1.65000
6.155,6.542,5.586,10.05500,-1.65000
6.035,6.409,5.479,10.05500,-1.65000
5.949,6.314,5.403,10.05500,-1.65000
5.896,6.255,5.355,10.05500,-1.65000
5.749,6.093,5.223,10.05500,-1.65000
5.612,5.944,5.098,10.05500,-1.65000
5.483,5.804,4.982,10.05500,-1.65000
5.384,5.697,4.892,10.05500,-1.65000
5.355,5.666,4.865,10.05500,-1.65000
5.228,5.530,4.748,10.05500,-1.65000
5.102,5.395,4.632,10.05500,-1.65000
4.985,5.272,4.523,10.05500,-1.65000
4.864,5.144,4.410,10.05500,-1.65000
4.755,5.029,4.307,10.05500,-1.65000
4.708,4.980,4.263,10.05500,-1.65000
4.692,4.963,4.248,10.05500,-1.65000
4.562,4.827,4.125,10.05500,-1.65000
4.432,4.693,4.002,10.05500,-1.65000
4.305,4.561,3.880,10.05500,-1.65000
4.180,4.432,3.759,10.05500,-1.65000
4.055,4.305,3.638,10.05500,-1.65000
3.965,4.214,3.550,10.05500,-1.65000
3.928,4.178,3.513,10.05500,-1.65000
3.778,4.029,3.361,10.05500,-1.65000
3.646,3.902,3.222,10.05500,-1.65000
3.632,3.888,3.207,10.05500,-1.65000
3.621,3.878,3.196,10.05500,-1.65000
3.595,3.854,3.167,10.05500,-1.65000
3.501,3.767,3.064,10.05500,-1.65000
3.418,3.694,2.970,10.05500,-1.65000
3.344,3.632,2.881,10.05500,-1.65000
3.281,3.582,2.802,10.05500,-1.65000
3.223,3.538,2.729,10.05500,-1.65000
3.169,3.497,2.660,10.05500,-1.65000
3.110,3.451,2.587,10.05500,-1.65000
3.033,3.387,2.496,10.05500,-1.65000
2.952,3.315,2.406,10.05500,-1.65000
2.855,3.226,2.301,10.05500,-1.65000
2.819,3.191,2.263,10.05500,-1.65000
2.716,3.093,2.156,10.05500,-1.65000
2.595,2.976,2.030,10.05500,-1.65000
2.483,2.868,1.915,10.05500,-1.65000
2.370,2.758,1.798,10.05500,-1.65000
2.245,2.637,1.671,10.05500,-1.65000
2.122,2.516,1.544,10.05500,-1.65000
2.002,2.399,1.421,10.05500,-1.65000
1.888,2.288,1.306,10.05500,-1.65000
1.768,2.170,1.182,10.05500,-1.65000
1.641,2.047,1.053,10.05500,-1.65000
1.526,1.935,0.935,10.05500,-1.65000
1.412,1.823,0.818,10.05500,-1.65000
1.295,1.709,0.698,10.05500,-1.65000
1.182,1.600,0.582,10.05500,-1.65000
1.065,1.486,0.462,10.05500,-1.65000
0.953,1.377,0.346,10.05500,-1.65000
0.844,1.272,0.235,10.05500,-1.65000
0.731,1.163,0.118,10.05500,-1.65000
0.619,1.055,0.003,10.05500,-1.65000
0.512,0.952,-0.108,10.05500,-1.65000
0.407,0.851,-0.217,10.05500,-1.65000
0.296,0.745,-0.331,10.05500,-1.65000
0.192,0.645,-0.439,10.05500,-1.65000
0.089,0.546,-0.546,10.05500,-1.65000
-0.016,0.446,-0.655,10.05500,-1.65000
-0.112,0.354,-0.756,10.05500,-1.65000
-0.207,0.263,-0.854,10.05500,-1.65000
-0.295,0.180,-0.946,10.05500,-1.65000
-0.354,0.123,-1.008,10.05500,-1.65000
-0.322,0.153,-0.973,10.05500,-1.65000
-0.317,0.158,-0.968,10.05500,-1.65000
-0.381,0.097,-1.035,10.05500,-1.65000
-0.483,0.001,-1.141,10.05500,-1.65000
-0.583,-0.094,-1.246,10.05500,-1.65000
-0.682,-0.186,-1.350,10.05500,-1.65000
-0.774,-0.273,-1.447,10.05500,-1.65000
-0.872,-0.364,-1.551,10.05500,-1.65000
-0.964,-0.449,-1.648,10.05500,-1.65000
-1.059,-0.536,-1.749,10.05500,-1.65000
-1.149,-0.618,-1.845,10.05500,-1.65000
-1.261,-0.719,-1.965,10.05500,-1.65000
-1.367,-0.814,-2.080,10.05500,-1.65000
-1.457,-0.893,-2.178,10.05500,-1.65000
-1.558,-0.981,-2.288,10.05500,-1.65000
-1.645,-1.056,-2.383,10.05500,-1.65000
-1.741,-1.138,-2.489,10.05500,-1.65000
-1.840,-1.222,-2.599,10.05500,-1.65000
-1.937,-1.302,-2.706,10.05500,-1.65000
-2.026,-1.379,-2.804,10.05500,-1.65000
-2.120,-1.460,-2.907,10.05500,-1.65000
-2.205,-1.532,-3.002,10.05500,-1.65000
-2.293,-1.604,-3.099,10.05500,-1.65000
-2.379,-1.675,-3.195,10.05500,-1.65000
-2.460,-1.741,-3.285,10.05500,-1.65000
-2.541,-1.807,-3.376,10.05500,-1.65000
-2.621,-1.871,-3.466,10.05500,-1.65000
-2.697,-1.931,-3.551,10.05500,-1.65000
-2.778,-1.995,-3.642,10.05500,-1.65000
-2.852,-2.053,-3.726,10.05500,-1.65000
