Gmag,G_BPmag,G_RPmag,logAge,MH
14.011,16.328,12.657,10.07188,-1.15000
13.136,14.813,11.910,10.07188,-1.15000
12.608,14.036,11.452,10.07188,-1.15000
12.215,13.493,11.110,10.07188,-1.15000
11.662,12.800,10.612,10.07188,-1.15000
11.254,12.318,10.236,10.07188,-1.15000
10.631,11.609,9.654,10.07188,-1.15000
10.068,10.987,9.121,10.07188,-1.15000
9.641,10.519,8.716,10.07188,-1.15000
9.292,10.138,8.385,10.07188,-1.15000
8.875,9.675,7.995,10.07188,-1.15000
8.374,9.105,7.536,10.07188,-1.15000
7.776,8.400,7.011,10.07188,-1.15000
7.127,7.643,6.444,10.07188,-1.15000
6.546,6.987,5.929,10.07188,-1.15000
6.442,6.870,5.838,10.07188,-1.15000
6.279,6.686,5.693,10.07188,-1.15000
6.129,6.519,5.560,10.07188,-1.15000
5.985,6.360,5.431,10.07188,-1.15000
5.975,6.349,5.422,10.07188,-1.15000
5.916,6.284,5.369,10.07188,-1.15000
5.766,6.118,5.235,10.07188,-1.15000
5.627,5.965,5.110,10.07188,-1.15000
5.489,5.814,4.986,10.07188,-1.15000
5.414,5.733,4.917,10.07188,-1.15000
5.322,5.634,4.834,10.07188,-1.15000
5.219,5.522,4.739,10.07188,-1.15000
5.116,5.412,4.644,10.07188,-1.15000
4.974,5.261,4.513,10.07188,-1.15000
4.833,5.112,4.381,10.07188,-1.15000
4.776,5.052,4.327,10.07188,-1.15000
4.741,5.016,4.294,10.07188,-1.15000
4.622,4.892,4.181,10.07188,-1.15000
4.454,4.718,4.021,10.07188,-1.15000
4.286,4.545,3.859,10.07188,-1.15000
4.124,4.380,3.700,10.07188,-1.15000
4.086,4.341,3.663,10.07188,-1.15000
4.018,4.274,3.595,10.07188,-1.15000
3.875,4.133,3.450,10.07188,-1.15000
3.872,4.130,3.447,10.07188,-1.15000
3.772,4.032,3.343,10.07188,-1.15000
3.747,4.008,3.316,10.07188,-1.15000
3.651,3.920,3.213,10.07188,-1.15000
3.537,3.818,3.085,10.07188,-1.15000
3.451,3.746,2.981,10.07188,-1.15000
3.385,3.696,2.897,10.07188,-1.15000
3.325,3.653,2.817,10.07188,-1.15000
3.257,3.601,2.734,10.07188,-1.15000
3.178,3.533,2.642,10.07188,-1.15000
3.095,3.458,2.552,10.07188,-1.15000
3.051,3.417,2.503,10.07188,-1.15000
3.031,3.399,2.483,10.07188,-1.15000
2.923,3.295,2.369,10.07188,-1.15000
2.822,3.198,2.265,10.07188,-1.15000
2.700,3.080,2.139,10.07188,-1.15000
2.578,2.961,2.013,10.07188,-1.15000
2.444,2.831,1.877,10.07188,-1.15000
2.315,2.705,1.744,10.07188,-1.15000
2.196,2.588,1.623,10.07188,-1.15000
2.095,2.490,1.520,10.07188,-1.15000
1.975,2.372,1.396,10.07188,-1.15000
1.848,2.249,1.267,10.07188,-1.15000
1.723,2.127,1.138,10.07188,-1.15000
1.603,2.011,1.014,10.07188,-1.15000
1.485,1.897,0.893,10.07188,-1.15000
1.369,1.785,0.773,10.07188,-1.15000
1.251,1.671,0.652,10.07188,-1.15000
1.138,1.562,0.534,10.07188,-1.15000
1.022,1.451,0.415,10.07188,-1.15000
0.911,1.344,0.299,10.07188,-1.15000
0.804,1.241,0.188,10.07188,-1.15000
0.695,1.137,0.074,10.07188,-1.15000
0.590,1.038,-0.035,10.07188,-1.15000
0.485,0.937,-0.145,10.07188,-1.15000
0.383,0.841,-0.252,10.07188,-1.15000
0.282,0.745,-0.357,10.07188,-1.15000
0.183,0.652,-0.460,10.07188,-1.15000
0.093,0.567,-0.555,10.07188,-1.15000
0.039,0.515,-0.612,10.07188,-1.15000
0.088,0.560,-0.559,10.07188,-1.15000
0.097,0.569,-0.549,10.07188,-1.15000
0.012,0.489,-0.638,10.07188,-1.15000
-0.084,0.398,-0.740,10.07188,-1.15000
-0.183,0.306,-0.843,10.07188,-1.15000
-0.280,0.216,-0.947,10.07188,-1.15000
-0.379,0.125,-1.052,10.07188,-1.15000
-0.474,0.039,-1.154,10.07188,-1.15000
-0.569,-0.048,-1.256,10.07188,-1.15000
-0.663,-0.133,-1.356,10.07188,-1.15000
-0.755,-0.216,-1.456,10.07188,-1.15000
-0.845,-0.296,-1.552,10.07188,-1.15000
-0.935,-0.376,-1.650,10.07188,-1.15000
-1.023,-0.454,-1.746,10.07188,-1.15000
-1.110,-0.530,-1.839,10.07188,-1.15000
-1.192,-0.603,-1.929,10.07188,-1.15000
-1.292,-0.690,-2.039,10.07188,-1.15000
-1.373,-0.760,-2.127,10.07188,-1.15000
-1.467,-0.842,-2.230,10.07188,-1.15000
-1.562,-0.924,-2.333,10.07188,-1.15000
-1.639,-0.990,-2.419,10.07188,-1.15000
-1.728,-1.066,-2.516,10.07188,-1.15000
-1.818,-1.142,-2.615,10.07188,-1.15000
-1.908,-1.218,-2.715,10.07188,-1.15000
-1.989,-1.285,-2.806,10.07188,-1.15000
-2.071,-1.351,-2.898,10.07188,-1.15000
-2.153,-1.416,-2.990,10.07188,-1.15000
-2.232,-1.479,-3.079,10.07188,-1.15000
-2.309,-1.540,-3.166,10.07188,-1.15000
-2.384,-1.598,-3.251,10.07188,-1.15000
-2.461,-1.658,-3.338,10.07188,-1.15000
-2.531,-1.712,-3.418,10.07188,-1.15000
-2.602,-1.765,-3.499,10.07188,-1.15000
-2.673,-1.818,-3.579,10.07188,-1.15000
-2.739,-1.863,-3.656,10.07188,-1.15000
-2.801,-1.907,-3.729,10.07188,-1.15000
-2.862,-1.948,-3.799,10.07188,-1.15000
-2.919,-1.987,-3.866,10.07188,-1.15000
-2.931,-1.995,-3.880,10.07188,-1.15000
0.477,0.831,-0.058,10.07188,-1.15000
0.435,0.792,-0.102,10.07188,-1.15000
0.429,0.786,-0.108,10.07188,-1.15000
0.426,0.782,-0.112,10.07188,-1.15000
0.424,0.780,-0.113,10.07188,-1.15000
0.424,0.779,-0.111,10.07188,-1.15000
0.425,0.779,-0.109,10.07188,-1.15000
0.427,0.779,-0.105,10.07188,-1.15000
0.430,0.780,-0.100,10.07188,-1.15000
0.432,0.781,-0.096,10.07188,-1.15000
0.435,0.782,-0.092,10.07188,-1.15000
0.436,0.782,-0.089,10.07188,-1.15000
0.438,0.782,-0.086,10.07188,-1.15000
0.439,0.782,-0.083,10.07188,-1.15000
0.440,0.782,-0.081,10.07188,-1.15000
0.440,0.782,-0.081,10.07188,-1.15000
0.440,0.781,-0.080,10.07188,-1.15000
0.440,0.781,-0.080,10.07188,-1.15000
0.439,0.779,-0.081,10.07188,-1.15000
0.437,0.777,-0.083,10.07188,-1.15000
0.435,0.775,-0.085,10.07188,-1.15000
0.431,0.772,-0.089,10.07188,-1.15000
0.427,0.768,-0.094,10.07188,-1.15000
0.424,0.766,-0.097,10.07188,-1.15000
0.422,0.764,-0.100,10.07188,-1.15000
0.416,0.760,-0.107,10.07188,-1.15000
0.410,0.755,-0.115,10.07188,-1.15000
0.403,0.749,-0.123,10.07188,-1.15000
0.394,0.742,-0.134,10.07188,-1.15000
0.384,0.734,-0.146,10.07188,-1.15000
0.373,0.725,-0.159,10.07188,-1.15000
0.363,0.716,-0.170,10.07188,-1.15000
0.349,0.705,-0.187,10.07188,-1.15000
0.329,0.688,-0.210,10.07188,-1.15000
0.309,0.671,-0.234,10.07188,-1.15000
0.273,0.640,-0.275,10.07188,-1.15000
0.212,0.587,-0.344,10.07188,-1.15000
0.131,0.517,-0.435,10.07188,-1.15000
0.047,0.443,-0.529,10.07188,-1.15000
-0.031,0.375,-0.616,10.07188,-1.15000
-0.111,0.304,-0.706,10.07188,-1.15000
-0.184,0.239,-0.787,10.07188,-1.15000
-0.252,0.179,-0.861,10.07188,-1.15000
-0.274,0.159,-0.885,10.07188,-1.15000
-0.366,0.076,-0.986,10.07188,-1.15000
-0.450,0.001,-1.078,10.07188,-1.15000
-0.530,-0.070,-1.165,10.07188,-1.15000
-0.598,-0.131,-1.239,10.07188,-1.15000
-0.647,-0.175,-1.293,10.07188,-1.15000
-0.592,-0.126,-1.232,10.07188,-1.15000
-0.541,-0.080,-1.177,10.07188,-1.15000
-0.496,-0.040,-1.128,10.07188,-1.15000
-0.556,-0.093,-1.193,10.07188,-1.15000
-0.643,-0.171,-1.289,10.07188,-1.15000
-0.752,-0.268,-1.407,10.07188,-1.15000
-0.854,-0.358,-1.519,10.07188,-1.15000
-0.950,-0.443,-1.625,10.07188,-1.15000
-1.044,-0.524,-1.729,10.07188,-1.15000
-1.136,-0.604,-1.830,10.07188,-1.15000
-1.225,-0.680,-1.929,10.07188,-1.15000
-1.313,-0.754,-2.027,10.07188,-1.15000
-1.399,-0.826,-2.124,10.07188,-1.15000
-1.478,-0.884,-2.218,10.07188,-1.15000
-1.520,-0.901,-2.278,10.07188,-1.15000
