Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.858,17.843,17.889,13.408,10.12222,-0.45000
14.180,16.840,16.887,12.777,10.12222,-0.45000
13.193,15.268,15.315,11.890,10.12222,-0.45000
12.539,14.293,14.340,11.306,10.12222,-0.45000
12.057,13.623,13.670,10.874,10.12222,-0.45000
11.345,12.704,12.752,10.227,10.12222,-0.45000
10.709,11.938,11.986,9.638,10.12222,-0.45000
10.242,11.400,11.447,9.199,10.12222,-0.45000
10.235,11.392,11.439,9.193,10.12222,-0.45000
9.841,10.943,10.991,8.822,10.12222,-0.45000
9.392,10.423,10.471,8.406,10.12222,-0.45000
8.888,9.836,9.884,7.944,10.12222,-0.45000
8.335,9.191,9.238,7.442,10.12222,-0.45000
7.699,8.442,8.489,6.874,10.12222,-0.45000
7.420,8.105,8.151,6.633,10.12222,-0.45000
7.062,7.670,7.714,6.330,10.12222,-0.45000
6.429,6.920,6.959,5.791,10.12222,-0.45000
6.412,6.900,6.939,5.775,10.12222,-0.45000
6.255,6.721,6.758,5.639,10.12222,-0.45000
6.112,6.557,6.593,5.513,10.12222,-0.45000
5.978,6.406,6.441,5.396,10.12222,-0.45000
5.856,6.268,6.302,5.288,10.12222,-0.45000
5.773,6.176,6.208,5.213,10.12222,-0.45000
5.659,6.049,6.080,5.112,10.12222,-0.45000
5.553,5.931,5.961,5.016,10.12222,-0.45000
5.406,5.770,5.798,4.885,10.12222,-0.45000
5.293,5.646,5.673,4.782,10.12222,-0.45000
5.176,5.520,5.546,4.675,10.12222,-0.45000
5.042,5.376,5.401,4.551,10.12222,-0.45000
4.914,5.239,5.263,4.432,10.12222,-0.45000
4.790,5.107,5.130,4.316,10.12222,-0.45000
4.681,4.993,5.015,4.214,10.12222,-0.45000
4.636,4.946,4.968,4.171,10.12222,-0.45000
4.540,4.846,4.868,4.079,10.12222,-0.45000
4.399,4.700,4.722,3.942,10.12222,-0.45000
4.348,4.648,4.670,3.893,10.12222,-0.45000
4.220,4.520,4.541,3.766,10.12222,-0.45000
4.079,4.380,4.402,3.622,10.12222,-0.45000
4.010,4.314,4.336,3.551,10.12222,-0.45000
3.948,4.257,4.279,3.484,10.12222,-0.45000
3.889,4.204,4.227,3.417,10.12222,-0.45000
3.824,4.149,4.173,3.341,10.12222,-0.45000
3.773,4.117,4.143,3.271,10.12222,-0.45000
3.746,4.109,4.137,3.224,10.12222,-0.45000
3.713,4.097,4.127,3.171,10.12222,-0.45000
3.656,4.056,4.088,3.097,10.12222,-0.45000
3.575,3.987,4.019,3.006,10.12222,-0.45000
3.525,3.941,3.974,2.951,10.12222,-0.45000
3.450,3.871,3.904,2.872,10.12222,-0.45000
3.347,3.772,3.806,2.765,10.12222,-0.45000
3.247,3.676,3.709,2.662,10.12222,-0.45000
3.142,3.573,3.607,2.554,10.12222,-0.45000
3.044,3.478,3.512,2.454,10.12222,-0.45000
2.941,3.377,3.411,2.349,10.12222,-0.45000
2.836,3.274,3.308,2.241,10.12222,-0.45000
2.738,3.178,3.213,2.141,10.12222,-0.45000
2.628,3.071,3.105,2.029,10.12222,-0.45000
2.526,2.971,3.006,1.925,10.12222,-0.45000
2.430,2.878,2.912,1.827,10.12222,-0.45000
2.330,2.781,2.816,1.724,10.12222,-0.45000
2.230,2.684,2.719,1.621,10.12222,-0.45000
2.101,2.559,2.595,1.488,10.12222,-0.45000
2.006,2.469,2.504,1.391,10.12222,-0.45000
1.912,2.378,2.414,1.293,10.12222,-0.45000
1.818,2.288,2.324,1.195,10.12222,-0.45000
1.697,2.172,2.209,1.070,10.12222,-0.45000
1.582,2.062,2.099,0.950,10.12222,-0.45000
1.467,1.953,1.990,0.831,10.12222,-0.45000
