Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.256,16.845,16.887,12.880,10.09691,-0.90000
13.424,15.400,15.444,12.149,10.09691,-0.90000
12.461,13.933,13.980,11.311,10.09691,-0.90000
11.861,13.129,13.177,10.779,10.09691,-0.90000
11.642,12.857,12.905,10.580,10.09691,-0.90000
11.431,12.599,12.647,10.387,10.09691,-0.90000
10.790,11.850,11.899,9.792,10.09691,-0.90000
10.475,11.495,11.543,9.496,10.09691,-0.90000
10.212,11.199,11.248,9.248,10.09691,-0.90000
9.770,10.710,10.757,8.831,10.09691,-0.90000
9.404,10.308,10.355,8.483,10.09691,-0.90000
8.970,9.822,9.869,8.078,10.09691,-0.90000
8.464,9.248,9.294,7.611,10.09691,-0.90000
7.875,8.558,8.602,7.087,10.09691,-0.90000
7.189,7.741,7.782,6.496,10.09691,-0.90000
6.579,7.038,7.072,5.964,10.09691,-0.90000
6.403,6.838,6.871,5.810,10.09691,-0.90000
6.193,6.600,6.630,5.626,10.09691,-0.90000
5.992,6.375,6.402,5.448,10.09691,-0.90000
5.989,6.372,6.400,5.445,10.09691,-0.90000
5.923,6.299,6.326,5.386,10.09691,-0.90000
5.771,6.132,6.157,5.249,10.09691,-0.90000
5.631,5.978,6.001,5.123,10.09691,-0.90000
5.493,5.826,5.848,4.999,10.09691,-0.90000
5.421,5.747,5.768,4.934,10.09691,-0.90000
5.327,5.645,5.665,4.849,10.09691,-0.90000
5.224,5.534,5.553,4.755,10.09691,-0.90000
5.123,5.424,5.443,4.662,10.09691,-0.90000
4.984,5.276,5.294,4.535,10.09691,-0.90000
4.848,5.131,5.148,4.408,10.09691,-0.90000
4.792,5.072,5.088,4.356,10.09691,-0.90000
4.759,5.038,5.054,4.325,10.09691,-0.90000
4.646,4.919,4.935,4.217,10.09691,-0.90000
4.487,4.754,4.770,4.065,10.09691,-0.90000
4.329,4.592,4.607,3.913,10.09691,-0.90000
4.180,4.440,4.455,3.767,10.09691,-0.90000
4.145,4.405,4.419,3.733,10.09691,-0.90000
4.078,4.337,4.352,3.665,10.09691,-0.90000
3.947,4.208,4.223,3.533,10.09691,-0.90000
3.826,4.090,4.106,3.408,10.09691,-0.90000
3.802,4.067,4.083,3.383,10.09691,-0.90000
3.712,3.982,3.998,3.286,10.09691,-0.90000
3.606,3.888,3.905,3.168,10.09691,-0.90000
3.529,3.825,3.843,3.075,10.09691,-0.90000
3.472,3.783,3.803,2.999,10.09691,-0.90000
3.417,3.747,3.768,2.925,10.09691,-0.90000
3.351,3.697,3.720,2.843,10.09691,-0.90000
3.271,3.629,3.652,2.751,10.09691,-0.90000
3.187,3.552,3.577,2.658,10.09691,-0.90000
3.139,3.508,3.533,2.607,10.09691,-0.90000
3.120,3.490,3.515,2.587,10.09691,-0.90000
3.013,3.388,3.413,2.476,10.09691,-0.90000
2.915,3.293,3.319,2.374,10.09691,-0.90000
2.796,3.178,3.204,2.252,10.09691,-0.90000
2.677,3.062,3.088,2.129,10.09691,-0.90000
2.546,2.934,2.961,1.995,10.09691,-0.90000
2.419,2.810,2.837,1.865,10.09691,-0.90000
2.302,2.696,2.723,1.746,10.09691,-0.90000
2.204,2.600,2.627,1.645,10.09691,-0.90000
2.086,2.486,2.513,1.525,10.09691,-0.90000
1.963,2.366,2.394,1.398,10.09691,-0.90000
1.841,2.247,2.275,1.273,10.09691,-0.90000
1.724,2.134,2.162,1.152,10.09691,-0.90000
1.609,2.023,2.052,1.034,10.09691,-0.90000
1.497,1.915,1.944,0.918,10.09691,-0.90000
1.384,1.806,1.835,0.800,10.09691,-0.90000
1.274,1.700,1.730,0.687,10.09691,-0.90000
1.163,1.594,1.624,0.572,10.09691,-0.90000
1.057,1.492,1.523,0.461,10.09691,-0.90000
0.954,1.394,1.425,0.355,10.09691,-0.90000
0.852,1.296,1.327,0.248,10.09691,-0.90000
0.753,1.202,1.234,0.144,10.09691,-0.90000
0.652,1.107,1.140,0.040,10.09691,-0.90000
0.557,1.017,1.050,-0.060,10.09691,-0.90000
0.464,0.930,0.963,-0.158,10.09691,-0.90000
0.376,0.847,0.881,-0.251,10.09691,-0.90000
0.297,0.773,0.807,-0.333,10.09691,-0.90000
0.249,0.727,0.761,-0.384,10.09691,-0.90000
0.307,0.780,0.814,-0.322,10.09691,-0.90000
0.317,0.790,0.824,-0.310,10.09691,-0.90000
0.231,0.708,0.743,-0.401,10.09691,-0.90000
0.133,0.617,0.652,-0.504,10.09691,-0.90000
0.033,0.524,0.559,-0.610,10.09691,-0.90000
-0.064,0.434,0.470,-0.714,10.09691,-0.90000
-0.164,0.342,0.378,-0.819,10.09691,-0.90000
-0.260,0.254,0.292,-0.922,10.09691,-0.90000
-0.356,0.167,0.205,-1.025,10.09691,-0.90000
-0.450,0.082,0.121,-1.126,10.09691,-0.90000
-0.544,-0.003,0.037,-1.227,10.09691,-0.90000
-0.635,-0.084,-0.043,-1.325,10.09691,-0.90000
-0.726,-0.165,-0.124,-1.423,10.09691,-0.90000
-0.814,-0.244,-0.201,-1.518,10.09691,-0.90000
-0.902,-0.322,-0.279,-1.613,10.09691,-0.90000
-0.987,-0.397,-0.353,-1.705,10.09691,-0.90000
-1.091,-0.488,-0.444,-1.819,10.09691,-0.90000
-1.176,-0.562,-0.517,-1.911,10.09691,-0.90000
-1.274,-0.647,-0.601,-2.020,10.09691,-0.90000
-1.375,-0.733,-0.687,-2.130,10.09691,-0.90000
-1.456,-0.804,-0.756,-2.220,10.09691,-0.90000
-1.550,-0.883,-0.835,-2.324,10.09691,-0.90000
-1.646,-0.963,-0.915,-2.430,10.09691,-0.90000
-1.745,-1.047,-0.998,-2.539,10.09691,-0.90000
-1.833,-1.120,-1.070,-2.638,10.09691,-0.90000
-1.923,-1.191,-1.142,-2.739,10.09691,-0.90000
-2.015,-1.265,-1.215,-2.843,10.09691,-0.90000
-2.103,-1.334,-1.283,-2.942,10.09691,-0.90000
-2.188,-1.400,-1.349,-3.039,10.09691,-0.90000
-2.274,-1.466,-1.415,-3.137,10.09691,-0.90000
-2.362,-1.533,-1.482,-3.237,10.09691,-0.90000
-2.441,-1.591,-1.539,-3.328,10.09691,-0.90000
-2.524,-1.652,-1.600,-3.424,10.09691,-0.90000
-2.605,-1.707,-1.655,-3.518,10.09691,-0.90000
-2.682,-1.757,-1.705,-3.609,10.09691,-0.90000
-2.755,-1.802,-1.750,-3.696,10.09691,-0.90000
-2.824,-1.842,-1.789,-3.780,10.09691,-0.90000
-2.893,-1.881,-1.828,-3.863,10.09691,-0.90000
-2.906,-1.887,-1.834,-3.879,10.09691,-0.90000
0.432,0.799,0.824,-0.099,10.09691,-0.90000
0.399,0.768,0.794,-0.134,10.09691,-0.90000
0.389,0.759,0.784,-0.145,10.09691,-0.90000
0.385,0.755,0.780,-0.149,10.09691,-0.90000
0.383,0.752,0.777,-0.149,10.09691,-0.90000
0.384,0.752,0.777,-0.148,10.09691,-0.90000
0.386,0.752,0.777,-0.144,10.09691,-0.90000
0.389,0.753,0.778,-0.140,10.09691,-0.90000
0.392,0.755,0.780,-0.135,10.09691,-0.90000
0.395,0.757,0.781,-0.130,10.09691,-0.90000
0.398,0.758,0.782,-0.126,10.09691,-0.90000
0.400,0.759,0.783,-0.122,10.09691,-0.90000
0.402,0.760,0.784,-0.119,10.09691,-0.90000
0.404,0.760,0.785,-0.116,10.09691,-0.90000
0.405,0.761,0.785,-0.114,10.09691,-0.90000
0.405,0.761,0.785,-0.114,10.09691,-0.90000
0.405,0.761,0.785,-0.113,10.09691,-0.90000
0.406,0.760,0.784,-0.112,10.09691,-0.90000
0.405,0.759,0.783,-0.112,10.09691,-0.90000
0.404,0.758,0.782,-0.112,10.09691,-0.90000
0.403,0.757,0.780,-0.114,10.09691,-0.90000
0.401,0.755,0.779,-0.116,10.09691,-0.90000
0.398,0.752,0.776,-0.119,10.09691,-0.90000
0.394,0.749,0.773,-0.124,10.09691,-0.90000
0.392,0.747,0.771,-0.126,10.09691,-0.90000
0.389,0.744,0.768,-0.130,10.09691,-0.90000
0.383,0.740,0.764,-0.136,10.09691,-0.90000
0.375,0.733,0.757,-0.146,10.09691,-0.90000
0.367,0.726,0.751,-0.155,10.09691,-0.90000
0.357,0.718,0.742,-0.167,10.09691,-0.90000
0.347,0.709,0.734,-0.179,10.09691,-0.90000
0.335,0.699,0.724,-0.192,10.09691,-0.90000
0.321,0.687,0.712,-0.208,10.09691,-0.90000
0.305,0.673,0.698,-0.227,10.09691,-0.90000
0.285,0.656,0.682,-0.250,10.09691,-0.90000
0.300,0.668,0.694,-0.233,10.09691,-0.90000
0.259,0.634,0.660,-0.279,10.09691,-0.90000
0.200,0.583,0.609,-0.346,10.09691,-0.90000
0.115,0.509,0.536,-0.441,10.09691,-0.90000
0.026,0.432,0.460,-0.541,10.09691,-0.90000
-0.058,0.359,0.388,-0.635,10.09691,-0.90000
-0.146,0.281,0.312,-0.733,10.09691,-0.90000
-0.230,0.208,0.239,-0.827,10.09691,-0.90000
-0.312,0.135,0.168,-0.918,10.09691,-0.90000
-0.339,0.112,0.144,-0.948,10.09691,-0.90000
-0.431,0.031,0.064,-1.049,10.09691,-0.90000
-0.507,-0.037,-0.002,-1.133,10.09691,-0.90000
-0.571,-0.092,-0.057,-1.203,10.09691,-0.90000
-0.608,-0.125,-0.089,-1.243,10.09691,-0.90000
-0.585,-0.105,-0.070,-1.218,10.09691,-0.90000
-0.551,-0.075,-0.041,-1.180,10.09691,-0.90000
-0.535,-0.061,-0.027,-1.163,10.09691,-0.90000
-0.506,-0.036,-0.002,-1.132,10.09691,-0.90000
-0.566,-0.088,-0.053,-1.197,10.09691,-0.90000
-0.651,-0.162,-0.126,-1.292,10.09691,-0.90000
-0.779,-0.272,-0.234,-1.434,10.09691,-0.90000
-0.890,-0.368,-0.329,-1.557,10.09691,-0.90000
-0.987,-0.451,-0.410,-1.664,10.09691,-0.90000
-1.080,-0.531,-0.489,-1.768,10.09691,-0.90000
-1.170,-0.607,-0.564,-1.867,10.09691,-0.90000
-1.254,-0.678,-0.634,-1.962,10.09691,-0.90000
-1.337,-0.747,-0.703,-2.055,10.09691,-0.90000
-1.420,-0.816,-0.771,-2.147,10.09691,-0.90000
-1.491,-0.867,-0.821,-2.234,10.09691,-0.90000
-1.527,-0.877,-0.829,-2.289,10.09691,-0.90000
-1.608,-0.943,-0.895,-2.379,10.09691,-0.90000
-1.686,-1.006,-0.958,-2.467,10.09691,-0.90000
-1.763,-1.067,-1.018,-2.554,10.09691,-0.90000
-1.840,-1.129,-1.080,-2.643,10.09691,-0.90000
-1.922,-1.199,-1.149,-2.732,10.09691,-0.90000
-2.018,-1.291,-1.241,-2.831,10.09691,-0.90000
-2.161,-1.462,-1.413,-2.953,10.09691,-0.90000
-2.304,-1.670,-1.623,-3.051,10.09691,-0.90000
30.174,31.131,31.180,29.227,10.09691,-0.90000
