Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.607,15.460,15.501,12.369,10.12222,-1.50000
13.527,15.324,15.366,12.300,10.12222,-1.50000
12.662,13.968,14.016,11.572,10.12222,-1.50000
11.787,12.841,12.890,10.795,10.12222,-1.50000
11.258,12.219,12.268,10.310,10.12222,-1.50000
10.856,11.763,11.811,9.935,10.12222,-1.50000
10.249,11.092,11.140,9.362,10.12222,-1.50000
9.701,10.495,10.542,8.842,10.12222,-1.50000
9.285,10.045,10.090,8.448,10.12222,-1.50000
9.039,9.777,9.821,8.215,10.12222,-1.50000
8.948,9.678,9.723,8.129,10.12222,-1.50000
8.770,9.480,9.524,7.963,10.12222,-1.50000
8.549,9.235,9.278,7.758,10.12222,-1.50000
8.049,8.666,8.707,7.307,10.12222,-1.50000
7.476,8.004,8.041,6.802,10.12222,-1.50000
6.868,7.325,7.357,6.252,10.12222,-1.50000
6.285,6.675,6.701,5.730,10.12222,-1.50000
6.230,6.615,6.640,5.682,10.12222,-1.50000
6.105,6.476,6.499,5.570,10.12222,-1.50000
5.989,6.347,6.369,5.466,10.12222,-1.50000
5.881,6.228,6.249,5.370,10.12222,-1.50000
5.776,6.112,6.132,5.276,10.12222,-1.50000
5.690,6.017,6.036,5.200,10.12222,-1.50000
5.660,5.984,6.003,5.173,10.12222,-1.50000
5.529,5.841,5.858,5.054,10.12222,-1.50000
5.402,5.703,5.719,4.938,10.12222,-1.50000
5.279,5.571,5.586,4.827,10.12222,-1.50000
5.161,5.444,5.458,4.718,10.12222,-1.50000
5.052,5.326,5.340,4.617,10.12222,-1.50000
5.023,5.296,5.309,4.591,10.12222,-1.50000
4.901,5.167,5.180,4.478,10.12222,-1.50000
4.791,5.051,5.063,4.374,10.12222,-1.50000
4.678,4.932,4.945,4.268,10.12222,-1.50000
4.558,4.807,4.819,4.154,10.12222,-1.50000
4.409,4.653,4.664,4.012,10.12222,-1.50000
4.258,4.497,4.508,3.866,10.12222,-1.50000
4.164,4.401,4.412,3.775,10.12222,-1.50000
4.100,4.336,4.347,3.713,10.12222,-1.50000
4.010,4.244,4.256,3.624,10.12222,-1.50000
3.973,4.208,4.219,3.588,10.12222,-1.50000
3.821,4.058,4.069,3.434,10.12222,-1.50000
3.690,3.930,3.942,3.298,10.12222,-1.50000
3.666,3.907,3.919,3.272,10.12222,-1.50000
3.639,3.882,3.894,3.244,10.12222,-1.50000
3.542,3.792,3.804,3.137,10.12222,-1.50000
3.457,3.716,3.729,3.042,10.12222,-1.50000
3.381,3.651,3.665,2.953,10.12222,-1.50000
3.315,3.596,3.611,2.873,10.12222,-1.50000
3.253,3.546,3.562,2.798,10.12222,-1.50000
3.190,3.495,3.512,2.721,10.12222,-1.50000
3.121,3.439,3.456,2.639,10.12222,-1.50000
3.033,3.361,3.380,2.539,10.12222,-1.50000
2.944,3.280,3.299,2.442,10.12222,-1.50000
2.875,3.215,3.235,2.368,10.12222,-1.50000
2.838,3.180,3.200,2.330,10.12222,-1.50000
2.738,3.084,3.105,2.226,10.12222,-1.50000
2.619,2.970,2.990,2.103,10.12222,-1.50000
2.510,2.864,2.885,1.990,10.12222,-1.50000
2.399,2.755,2.776,1.876,10.12222,-1.50000
2.276,2.636,2.657,1.751,10.12222,-1.50000
2.155,2.517,2.539,1.626,10.12222,-1.50000
2.037,2.401,2.423,1.505,10.12222,-1.50000
1.925,2.292,2.314,1.391,10.12222,-1.50000
1.806,2.176,2.198,1.270,10.12222,-1.50000
1.681,2.054,2.077,1.142,10.12222,-1.50000
1.567,1.943,1.966,1.025,10.12222,-1.50000
1.454,1.832,1.855,0.909,10.12222,-1.50000
1.337,1.719,1.742,0.790,10.12222,-1.50000
1.225,1.610,1.634,0.675,10.12222,-1.50000
1.109,1.497,1.521,0.555,10.12222,-1.50000
0.997,1.388,1.413,0.440,10.12222,-1.50000
0.888,1.283,1.308,0.328,10.12222,-1.50000
0.775,1.173,1.198,0.211,10.12222,-1.50000
0.664,1.066,1.091,0.096,10.12222,-1.50000
0.556,0.963,0.989,-0.015,10.12222,-1.50000
0.450,0.860,0.887,-0.125,10.12222,-1.50000
0.338,0.753,0.780,-0.241,10.12222,-1.50000
0.232,0.652,0.679,-0.351,10.12222,-1.50000
0.128,0.552,0.579,-0.460,10.12222,-1.50000
0.022,0.451,0.479,-0.570,10.12222,-1.50000
-0.077,0.357,0.385,-0.673,10.12222,-1.50000
-0.172,0.267,0.296,-0.772,10.12222,-1.50000
-0.257,0.185,0.215,-0.861,10.12222,-1.50000
-0.320,0.126,0.155,-0.926,10.12222,-1.50000
-0.289,0.154,0.184,-0.893,10.12222,-1.50000
-0.307,0.136,0.166,-0.913,10.12222,-1.50000
-0.410,0.039,0.069,-1.020,10.12222,-1.50000
-0.511,-0.055,-0.025,-1.126,10.12222,-1.50000
-0.614,-0.153,-0.122,-1.235,10.12222,-1.50000
-0.709,-0.241,-0.209,-1.335,10.12222,-1.50000
-0.809,-0.334,-0.301,-1.440,10.12222,-1.50000
-0.904,-0.421,-0.388,-1.542,10.12222,-1.50000
-0.999,-0.508,-0.473,-1.643,10.12222,-1.50000
-1.093,-0.594,-0.558,-1.743,10.12222,-1.50000
-1.205,-0.695,-0.658,-1.864,10.12222,-1.50000
-1.297,-0.777,-0.739,-1.963,10.12222,-1.50000
-1.404,-0.871,-0.832,-2.079,10.12222,-1.50000
-1.510,-0.964,-0.924,-2.196,10.12222,-1.50000
-1.620,-1.059,-1.018,-2.316,10.12222,-1.50000
-1.716,-1.141,-1.098,-2.423,10.12222,-1.50000
-1.818,-1.228,-1.184,-2.536,10.12222,-1.50000
-1.915,-1.311,-1.267,-2.642,10.12222,-1.50000
-2.010,-1.393,-1.348,-2.747,10.12222,-1.50000
-2.105,-1.475,-1.430,-2.852,10.12222,-1.50000
-2.194,-1.551,-1.504,-2.949,10.12222,-1.50000
-2.285,-1.626,-1.579,-3.052,10.12222,-1.50000
-2.371,-1.697,-1.649,-3.148,10.12222,-1.50000
-2.455,-1.765,-1.716,-3.242,10.12222,-1.50000
-2.543,-1.835,-1.786,-3.341,10.12222,-1.50000
-2.621,-1.897,-1.848,-3.429,10.12222,-1.50000
-2.705,-1.964,-1.915,-3.524,10.12222,-1.50000
-2.785,-2.027,-1.976,-3.615,10.12222,-1.50000
-2.865,-2.090,-2.040,-3.705,10.12222,-1.50000
-2.945,-2.153,-2.102,-3.796,10.12222,-1.50000
-3.020,-2.207,-2.156,-3.883,10.12222,-1.50000
-3.100,-2.265,-2.214,-3.975,10.12222,-1.50000
0.429,0.662,0.675,0.049,10.12222,-1.50000
0.386,0.629,0.644,-0.010,10.12222,-1.50000
0.388,0.628,0.643,-0.004,10.12222,-1.50000
0.385,0.624,0.639,-0.004,10.12222,-1.50000
0.383,0.620,0.634,-0.003,10.12222,-1.50000
0.383,0.615,0.629,0.002,10.12222,-1.50000
0.383,0.611,0.624,0.008,10.12222,-1.50000
0.383,0.606,0.619,0.015,10.12222,-1.50000
0.384,0.601,0.614,0.024,10.12222,-1.50000
0.385,0.596,0.609,0.034,10.12222,-1.50000
0.386,0.590,0.603,0.043,10.12222,-1.50000
0.387,0.586,0.598,0.051,10.12222,-1.50000
0.388,0.582,0.594,0.059,10.12222,-1.50000
0.388,0.579,0.591,0.064,10.12222,-1.50000
0.388,0.577,0.589,0.065,10.12222,-1.50000
0.388,0.576,0.588,0.067,10.12222,-1.50000
0.387,0.576,0.588,0.066,10.12222,-1.50000
0.386,0.575,0.587,0.064,10.12222,-1.50000
0.383,0.575,0.587,0.058,10.12222,-1.50000
0.380,0.575,0.587,0.050,10.12222,-1.50000
0.375,0.576,0.588,0.037,10.12222,-1.50000
0.370,0.578,0.590,0.023,10.12222,-1.50000
0.365,0.580,0.594,0.006,10.12222,-1.50000
0.361,0.582,0.596,-0.004,10.12222,-1.50000
0.355,0.584,0.598,-0.021,10.12222,-1.50000
0.348,0.586,0.600,-0.039,10.12222,-1.50000
0.341,0.587,0.602,-0.057,10.12222,-1.50000
0.332,0.587,0.602,-0.077,10.12222,-1.50000
0.323,0.585,0.601,-0.096,10.12222,-1.50000
0.312,0.582,0.598,-0.115,10.12222,-1.50000
0.300,0.577,0.593,-0.135,10.12222,-1.50000
0.288,0.570,0.587,-0.154,10.12222,-1.50000
0.274,0.562,0.579,-0.174,10.12222,-1.50000
0.258,0.550,0.568,-0.196,10.12222,-1.50000
0.246,0.541,0.558,-0.211,10.12222,-1.50000
0.244,0.540,0.558,-0.213,10.12222,-1.50000
0.218,0.521,0.539,-0.248,10.12222,-1.50000
0.171,0.484,0.503,-0.306,10.12222,-1.50000
0.101,0.427,0.447,-0.390,10.12222,-1.50000
0.026,0.365,0.386,-0.478,10.12222,-1.50000
-0.065,0.287,0.309,-0.583,10.12222,-1.50000
-0.149,0.215,0.237,-0.678,10.12222,-1.50000
-0.230,0.143,0.167,-0.769,10.12222,-1.50000
-0.302,0.079,0.103,-0.849,10.12222,-1.50000
-0.332,0.052,0.077,-0.882,10.12222,-1.50000
-0.333,0.051,0.076,-0.883,10.12222,-1.50000
-0.406,-0.015,0.010,-0.963,10.12222,-1.50000
-0.489,-0.091,-0.065,-1.053,10.12222,-1.50000
-0.549,-0.145,-0.119,-1.117,10.12222,-1.50000
-0.584,-0.177,-0.151,-1.155,10.12222,-1.50000
-0.600,-0.192,-0.165,-1.172,10.12222,-1.50000
-0.597,-0.190,-0.163,-1.169,10.12222,-1.50000
-0.590,-0.183,-0.157,-1.162,10.12222,-1.50000
-0.611,-0.202,-0.175,-1.184,10.12222,-1.50000
-0.645,-0.232,-0.205,-1.222,10.12222,-1.50000
-0.760,-0.337,-0.308,-1.347,10.12222,-1.50000
-0.863,-0.430,-0.401,-1.457,10.12222,-1.50000
-0.965,-0.523,-0.493,-1.568,10.12222,-1.50000
-1.064,-0.613,-0.583,-1.675,10.12222,-1.50000
-1.162,-0.703,-0.671,-1.781,10.12222,-1.50000
-1.258,-0.790,-0.757,-1.883,10.12222,-1.50000
-1.356,-0.877,-0.844,-1.990,10.12222,-1.50000
-1.456,-0.965,-0.930,-2.099,10.12222,-1.50000
-1.554,-1.050,-1.014,-2.207,10.12222,-1.50000
-1.653,-1.135,-1.097,-2.317,10.12222,-1.50000
-1.752,-1.219,-1.180,-2.428,10.12222,-1.50000
-1.849,-1.300,-1.259,-2.538,10.12222,-1.50000
-1.945,-1.378,-1.337,-2.646,10.12222,-1.50000
-2.040,-1.455,-1.412,-2.754,10.12222,-1.50000
-2.129,-1.528,-1.483,-2.855,10.12222,-1.50000
-2.212,-1.597,-1.552,-2.948,10.12222,-1.50000
-2.295,-1.664,-1.618,-3.042,10.12222,-1.50000
-2.379,-1.731,-1.684,-3.137,10.12222,-1.50000
-2.476,-1.809,-1.761,-3.248,10.12222,-1.50000
-2.565,-1.879,-1.830,-3.349,10.12222,-1.50000
-2.662,-1.954,-1.905,-3.461,10.12222,-1.50000
-2.674,-1.963,-1.914,-3.474,10.12222,-1.50000
-2.689,-1.974,-1.925,-3.491,10.12222,-1.50000
-2.704,-1.985,-1.936,-3.508,10.12222,-1.50000
-2.723,-2.000,-1.950,-3.530,10.12222,-1.50000
-2.750,-2.021,-1.971,-3.562,10.12222,-1.50000
-2.790,-2.050,-2.001,-3.608,10.12222,-1.50000
-3.328,-2.458,-2.406,-4.222,10.12222,-1.50000
-3.036,-2.235,-2.184,-3.891,10.12222,-1.50000
-2.759,-2.034,-1.984,-3.568,10.12222,-1.50000
-2.381,-1.743,-1.697,-3.132,10.12222,-1.50000
-2.394,-1.753,-1.707,-3.147,10.12222,-1.50000
-2.593,-1.909,-1.861,-3.376,10.12222,-1.50000
-2.886,-2.128,-2.078,-3.715,10.12222,-1.50000
-3.123,-2.293,-2.241,-3.995,10.12222,-1.50000
-3.272,-2.388,-2.336,-4.174,10.12222,-1.50000
-3.352,-2.437,-2.385,-4.270,10.12222,-1.50000
-3.393,-2.462,-2.410,-4.320,10.12222,-1.50000
-3.419,-2.477,-2.425,-4.351,10.12222,-1.50000
30.049,30.042,30.033,30.044,10.12222,-1.50000
