Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.207,14.654,14.701,12.072,9.95424,-1.95000
12.521,13.667,13.717,11.491,9.95424,-1.95000
12.171,13.202,13.252,11.190,9.95424,-1.95000
11.349,12.218,12.267,10.448,9.95424,-1.95000
10.858,11.662,11.709,9.993,9.95424,-1.95000
10.483,11.248,11.293,9.642,9.95424,-1.95000
9.905,10.621,10.665,9.094,9.95424,-1.95000
9.369,10.044,10.086,8.584,9.95424,-1.95000
8.954,9.597,9.638,8.192,9.95424,-1.95000
8.612,9.227,9.267,7.869,9.95424,-1.95000
8.283,8.870,8.908,7.561,9.95424,-1.95000
7.870,8.412,8.448,7.182,9.95424,-1.95000
7.413,7.907,7.939,6.765,9.95424,-1.95000
6.902,7.347,7.375,6.297,9.95424,-1.95000
6.393,6.782,6.806,5.838,9.95424,-1.95000
6.353,6.737,6.760,5.802,9.95424,-1.95000
6.201,6.569,6.590,5.667,9.95424,-1.95000
6.068,6.421,6.440,5.548,9.95424,-1.95000
5.914,6.250,6.268,5.412,9.95424,-1.95000
5.880,6.212,6.230,5.382,9.95424,-1.95000
5.739,6.055,6.071,5.256,9.95424,-1.95000
5.595,5.897,5.912,5.128,9.95424,-1.95000
5.464,5.754,5.768,5.011,9.95424,-1.95000
5.374,5.656,5.669,4.929,9.95424,-1.95000
5.300,5.576,5.589,4.863,9.95424,-1.95000
5.152,5.417,5.428,4.729,9.95424,-1.95000
5.013,5.267,5.278,4.602,9.95424,-1.95000
4.873,5.117,5.128,4.473,9.95424,-1.95000
4.833,5.075,5.085,4.437,9.95424,-1.95000
4.725,4.960,4.970,4.337,9.95424,-1.95000
4.591,4.818,4.828,4.214,9.95424,-1.95000
4.461,4.681,4.690,4.093,9.95424,-1.95000
4.340,4.554,4.563,3.980,9.95424,-1.95000
4.217,4.425,4.434,3.864,9.95424,-1.95000
4.178,4.385,4.393,3.828,9.95424,-1.95000
4.154,4.360,4.368,3.805,9.95424,-1.95000
4.033,4.234,4.242,3.692,9.95424,-1.95000
3.909,4.104,4.112,3.575,9.95424,-1.95000
3.742,3.931,3.940,3.416,9.95424,-1.95000
3.620,3.806,3.815,3.300,9.95424,-1.95000
3.475,3.658,3.667,3.159,9.95424,-1.95000
3.445,3.628,3.636,3.130,9.95424,-1.95000
3.423,3.606,3.614,3.108,9.95424,-1.95000
3.295,3.479,3.487,2.979,9.95424,-1.95000
3.155,3.344,3.352,2.831,9.95424,-1.95000
3.153,3.341,3.350,2.829,9.95424,-1.95000
3.125,3.315,3.324,2.800,9.95424,-1.95000
3.099,3.291,3.300,2.771,9.95424,-1.95000
3.002,3.202,3.212,2.663,9.95424,-1.95000
2.917,3.129,3.139,2.562,9.95424,-1.95000
2.859,3.082,3.092,2.488,9.95424,-1.95000
2.806,3.041,3.052,2.419,9.95424,-1.95000
2.758,3.006,3.018,2.355,9.95424,-1.95000
2.717,2.978,2.990,2.298,9.95424,-1.95000
2.679,2.952,2.966,2.245,9.95424,-1.95000
2.631,2.920,2.935,2.179,9.95424,-1.95000
2.577,2.881,2.896,2.108,9.95424,-1.95000
2.498,2.816,2.832,2.013,9.95424,-1.95000
2.412,2.739,2.756,1.917,9.95424,-1.95000
2.343,2.675,2.693,1.843,9.95424,-1.95000
2.325,2.658,2.676,1.824,9.95424,-1.95000
2.222,2.560,2.578,1.716,9.95424,-1.95000
2.102,2.445,2.463,1.591,9.95424,-1.95000
1.993,2.339,2.358,1.479,9.95424,-1.95000
1.881,2.230,2.250,1.363,9.95424,-1.95000
1.770,2.123,2.142,1.250,9.95424,-1.95000
1.658,2.014,2.033,1.135,9.95424,-1.95000
1.538,1.896,1.916,1.012,9.95424,-1.95000
1.426,1.787,1.807,0.897,9.95424,-1.95000
1.307,1.671,1.691,0.775,9.95424,-1.95000
1.190,1.557,1.578,0.656,9.95424,-1.95000
