Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.700,17.700,17.745,13.258,10.03141,-0.60000
14.083,16.651,16.697,12.699,10.03141,-0.60000
13.925,16.385,16.430,12.558,10.03141,-0.60000
12.940,14.802,14.849,11.684,10.03141,-0.60000
12.304,13.877,13.925,11.121,10.03141,-0.60000
11.839,13.251,13.298,10.704,10.03141,-0.60000
11.151,12.389,12.437,10.078,10.03141,-0.60000
10.543,11.677,11.725,9.512,10.03141,-0.60000
10.085,11.158,11.206,9.080,10.03141,-0.60000
9.693,10.717,10.765,8.711,10.03141,-0.60000
9.246,10.204,10.252,8.296,10.03141,-0.60000
8.753,9.641,9.688,7.842,10.03141,-0.60000
8.204,9.004,9.051,7.343,10.03141,-0.60000
7.721,8.431,8.476,6.916,10.03141,-0.60000
7.574,8.256,8.301,6.788,10.03141,-0.60000
6.955,7.510,7.552,6.263,10.03141,-0.60000
6.442,6.910,6.946,5.821,10.03141,-0.60000
6.367,6.824,6.860,5.756,10.03141,-0.60000
6.255,6.697,6.731,5.658,10.03141,-0.60000
6.113,6.536,6.569,5.534,10.03141,-0.60000
5.985,6.391,6.422,5.421,10.03141,-0.60000
5.862,6.254,6.284,5.312,10.03141,-0.60000
5.832,6.220,6.250,5.285,10.03141,-0.60000
5.740,6.118,6.146,5.203,10.03141,-0.60000
5.585,5.947,5.973,5.065,10.03141,-0.60000
5.448,5.795,5.820,4.942,10.03141,-0.60000
5.318,5.652,5.676,4.825,10.03141,-0.60000
5.311,5.644,5.668,4.819,10.03141,-0.60000
5.197,5.521,5.544,4.715,10.03141,-0.60000
5.081,5.396,5.418,4.609,10.03141,-0.60000
4.966,5.273,5.294,4.502,10.03141,-0.60000
4.860,5.160,5.180,4.404,10.03141,-0.60000
4.771,5.065,5.085,4.321,10.03141,-0.60000
4.648,4.936,4.955,4.206,10.03141,-0.60000
4.525,4.807,4.825,4.089,10.03141,-0.60000
4.405,4.682,4.700,3.974,10.03141,-0.60000
4.289,4.562,4.580,3.862,10.03141,-0.60000
4.171,4.442,4.459,3.747,10.03141,-0.60000
4.130,4.400,4.417,3.707,10.03141,-0.60000
4.118,4.388,4.405,3.695,10.03141,-0.60000
4.089,4.358,4.376,3.667,10.03141,-0.60000
4.036,4.305,4.322,3.614,10.03141,-0.60000
3.929,4.199,4.216,3.507,10.03141,-0.60000
3.798,4.071,4.088,3.372,10.03141,-0.60000
3.749,4.024,4.041,3.321,10.03141,-0.60000
3.663,3.944,3.962,3.229,10.03141,-0.60000
3.569,3.861,3.880,3.122,10.03141,-0.60000
3.503,3.811,3.832,3.037,10.03141,-0.60000
3.475,3.802,3.824,2.990,10.03141,-0.60000
3.456,3.804,3.829,2.948,10.03141,-0.60000
3.421,3.788,3.814,2.894,10.03141,-0.60000
3.353,3.735,3.763,2.812,10.03141,-0.60000
3.255,3.646,3.675,2.703,10.03141,-0.60000
3.238,3.631,3.660,2.685,10.03141,-0.60000
3.126,3.525,3.554,2.568,10.03141,-0.60000
3.025,3.428,3.457,2.462,10.03141,-0.60000
2.901,3.308,3.338,2.335,10.03141,-0.60000
2.803,3.212,3.243,2.233,10.03141,-0.60000
2.674,3.087,3.118,2.101,10.03141,-0.60000
2.569,2.985,3.016,1.994,10.03141,-0.60000
2.471,2.889,2.921,1.893,10.03141,-0.60000
2.372,2.793,2.825,1.792,10.03141,-0.60000
2.272,2.695,2.727,1.689,10.03141,-0.60000
2.175,2.602,2.633,1.590,10.03141,-0.60000
2.077,2.506,2.538,1.489,10.03141,-0.60000
1.957,2.390,2.422,1.366,10.03141,-0.60000
1.945,2.378,2.411,1.354,10.03141,-0.60000
1.907,2.341,2.373,1.315,10.03141,-0.60000
1.788,2.227,2.259,1.192,10.03141,-0.60000
1.668,2.112,2.145,1.068,10.03141,-0.60000
1.556,2.005,2.038,0.951,10.03141,-0.60000
1.443,1.896,1.930,0.833,10.03141,-0.60000
1.337,1.795,1.829,0.723,10.03141,-0.60000
1.227,1.690,1.724,0.608,10.03141,-0.60000
1.122,1.590,1.625,0.499,10.03141,-0.60000
1.016,1.490,1.525,0.389,10.03141,-0.60000
0.916,1.395,1.431,0.284,10.03141,-0.60000
0.817,1.302,1.338,0.180,10.03141,-0.60000
0.717,1.208,1.245,0.074,10.03141,-0.60000
0.624,1.122,1.159,-0.024,10.03141,-0.60000
0.542,1.045,1.083,-0.110,10.03141,-0.60000
0.502,1.008,1.046,-0.153,10.03141,-0.60000
0.520,1.024,1.061,-0.133,10.03141,-0.60000
0.596,1.093,1.130,-0.051,10.03141,-0.60000
0.606,1.102,1.139,-0.040,10.03141,-0.60000
0.515,1.018,1.055,-0.137,10.03141,-0.60000
0.410,0.920,0.958,-0.248,10.03141,-0.60000
0.312,0.830,0.868,-0.353,10.03141,-0.60000
0.211,0.737,0.776,-0.460,10.03141,-0.60000
0.113,0.647,0.687,-0.564,10.03141,-0.60000
0.013,0.556,0.596,-0.671,10.03141,-0.60000
-0.082,0.469,0.510,-0.772,10.03141,-0.60000
-0.178,0.383,0.424,-0.876,10.03141,-0.60000
-0.271,0.299,0.342,-0.975,10.03141,-0.60000
-0.364,0.215,0.258,-1.076,10.03141,-0.60000
-0.456,0.133,0.177,-1.175,10.03141,-0.60000
-0.546,0.053,0.097,-1.272,10.03141,-0.60000
-0.636,-0.027,0.018,-1.369,10.03141,-0.60000
-0.724,-0.105,-0.060,-1.464,10.03141,-0.60000
-0.813,-0.184,-0.138,-1.560,10.03141,-0.60000
-0.896,-0.257,-0.210,-1.650,10.03141,-0.60000
-0.980,-0.331,-0.283,-1.742,10.03141,-0.60000
-1.063,-0.402,-0.354,-1.833,10.03141,-0.60000
-1.144,-0.470,-0.422,-1.923,10.03141,-0.60000
-1.227,-0.541,-0.493,-2.014,10.03141,-0.60000
-1.326,-0.624,-0.575,-2.123,10.03141,-0.60000
-1.406,-0.690,-0.640,-2.212,10.03141,-0.60000
-1.485,-0.756,-0.706,-2.299,10.03141,-0.60000
-1.581,-0.836,-0.786,-2.407,10.03141,-0.60000
-1.674,-0.910,-0.860,-2.512,10.03141,-0.60000
-1.751,-0.971,-0.920,-2.598,10.03141,-0.60000
-1.842,-1.042,-0.991,-2.701,10.03141,-0.60000
-1.929,-1.107,-1.056,-2.801,10.03141,-0.60000
-2.017,-1.172,-1.120,-2.902,10.03141,-0.60000
-2.103,-1.233,-1.182,-3.001,10.03141,-0.60000
-2.184,-1.291,-1.239,-3.096,10.03141,-0.60000
-2.264,-1.343,-1.291,-3.191,10.03141,-0.60000
-2.339,-1.387,-1.335,-3.282,10.03141,-0.60000
-2.411,-1.426,-1.374,-3.371,10.03141,-0.60000
-2.475,-1.449,-1.397,-3.454,10.03141,-0.60000
-2.536,-1.466,-1.414,-3.535,10.03141,-0.60000
-2.589,-1.469,-1.417,-3.609,10.03141,-0.60000
-2.637,-1.461,-1.409,-3.681,10.03141,-0.60000
-2.685,-1.453,-1.402,-3.750,10.03141,-0.60000
-2.697,-1.445,-1.394,-3.769,10.03141,-0.60000
0.451,0.875,0.907,-0.132,10.03141,-0.60000
0.423,0.850,0.882,-0.161,10.03141,-0.60000
0.414,0.841,0.873,-0.171,10.03141,-0.60000
0.410,0.837,0.869,-0.175,10.03141,-0.60000
0.410,0.836,0.867,-0.175,10.03141,-0.60000
0.411,0.836,0.868,-0.172,10.03141,-0.60000
0.414,0.837,0.869,-0.168,10.03141,-0.60000
0.418,0.839,0.871,-0.163,10.03141,-0.60000
0.421,0.841,0.873,-0.158,10.03141,-0.60000
0.424,0.843,0.874,-0.154,10.03141,-0.60000
0.426,0.844,0.875,-0.151,10.03141,-0.60000
0.428,0.845,0.876,-0.147,10.03141,-0.60000
0.430,0.845,0.876,-0.145,10.03141,-0.60000
0.431,0.846,0.877,-0.142,10.03141,-0.60000
0.432,0.846,0.877,-0.141,10.03141,-0.60000
0.432,0.846,0.877,-0.140,10.03141,-0.60000
0.433,0.846,0.877,-0.140,10.03141,-0.60000
0.433,0.845,0.876,-0.139,10.03141,-0.60000
0.433,0.845,0.875,-0.139,10.03141,-0.60000
0.432,0.844,0.874,-0.139,10.03141,-0.60000
0.431,0.842,0.873,-0.141,10.03141,-0.60000
0.428,0.840,0.870,-0.143,10.03141,-0.60000
0.425,0.837,0.867,-0.146,10.03141,-0.60000
0.422,0.834,0.864,-0.150,10.03141,-0.60000
0.421,0.833,0.864,-0.150,10.03141,-0.60000
0.417,0.829,0.860,-0.155,10.03141,-0.60000
0.411,0.824,0.855,-0.162,10.03141,-0.60000
0.404,0.818,0.849,-0.170,10.03141,-0.60000
0.396,0.811,0.842,-0.179,10.03141,-0.60000
0.387,0.803,0.834,-0.189,10.03141,-0.60000
0.376,0.794,0.825,-0.201,10.03141,-0.60000
0.365,0.785,0.816,-0.213,10.03141,-0.60000
0.355,0.776,0.808,-0.224,10.03141,-0.60000
0.341,0.764,0.795,-0.240,10.03141,-0.60000
0.315,0.741,0.773,-0.270,10.03141,-0.60000
0.278,0.709,0.742,-0.312,10.03141,-0.60000
0.205,0.646,0.679,-0.392,10.03141,-0.60000
0.125,0.576,0.610,-0.482,10.03141,-0.60000
0.041,0.503,0.538,-0.575,10.03141,-0.60000
-0.040,0.432,0.468,-0.666,10.03141,-0.60000
-0.118,0.365,0.401,-0.752,10.03141,-0.60000
-0.195,0.297,0.334,-0.837,10.03141,-0.60000
-0.278,0.225,0.263,-0.929,10.03141,-0.60000
-0.304,0.203,0.241,-0.958,10.03141,-0.60000
-0.381,0.136,0.176,-1.044,10.03141,-0.60000
-0.475,0.056,0.096,-1.147,10.03141,-0.60000
-0.557,-0.016,0.026,-1.239,10.03141,-0.60000
-0.578,-0.033,0.008,-1.261,10.03141,-0.60000
-0.603,-0.055,-0.013,-1.289,10.03141,-0.60000
-0.561,-0.019,0.022,-1.243,10.03141,-0.60000
-0.507,0.027,0.068,-1.183,10.03141,-0.60000
-0.513,0.023,0.064,-1.189,10.03141,-0.60000
-0.542,-0.002,0.039,-1.222,10.03141,-0.60000
-0.633,-0.080,-0.038,-1.323,10.03141,-0.60000
-0.727,-0.161,-0.118,-1.427,10.03141,-0.60000
-0.816,-0.237,-0.193,-1.525,10.03141,-0.60000
-0.902,-0.312,-0.267,-1.621,10.03141,-0.60000
-0.985,-0.383,-0.337,-1.712,10.03141,-0.60000
-1.066,-0.450,-0.404,-1.802,10.03141,-0.60000
-1.145,-0.516,-0.470,-1.890,10.03141,-0.60000
-1.222,-0.580,-0.533,-1.978,10.03141,-0.60000
-1.300,-0.645,-0.597,-2.065,10.03141,-0.60000
-1.336,-0.671,-0.623,-2.107,10.03141,-0.60000
-1.401,-0.716,-0.667,-2.186,10.03141,-0.60000
-1.463,-0.756,-0.706,-2.262,10.03141,-0.60000
-1.528,-0.800,-0.750,-2.341,10.03141,-0.60000
-1.599,-0.854,-0.804,-2.424,10.03141,-0.60000
-1.666,-0.904,-0.854,-2.502,10.03141,-0.60000
-1.737,-0.956,-0.905,-2.584,10.03141,-0.60000
-1.811,-1.009,-0.958,-2.670,10.03141,-0.60000
-1.880,-1.057,-1.005,-2.753,10.03141,-0.60000
-1.945,-1.101,-1.049,-2.829,10.03141,-0.60000
-2.007,-1.143,-1.091,-2.903,10.03141,-0.60000
-2.074,-1.185,-1.133,-2.984,10.03141,-0.60000
-2.142,-1.231,-1.179,-3.063,10.03141,-0.60000
-2.218,-1.291,-1.239,-3.148,10.03141,-0.60000
-2.309,-1.377,-1.324,-3.240,10.03141,-0.60000
-2.357,-1.445,-1.393,-3.278,10.03141,-0.60000
-2.360,-1.450,-1.398,-3.279,10.03141,-0.60000
-2.362,-1.455,-1.402,-3.280,10.03141,-0.60000
-2.371,-1.466,-1.414,-3.287,10.03141,-0.60000
-2.381,-1.480,-1.427,-3.296,10.03141,-0.60000
-2.399,-1.502,-1.450,-3.312,10.03141,-0.60000
-2.415,-1.522,-1.469,-3.325,10.03141,-0.60000
-2.441,-1.554,-1.502,-3.348,10.03141,-0.60000
-2.466,-1.599,-1.547,-3.362,10.03141,-0.60000
-2.560,-1.742,-1.690,-3.427,10.03141,-0.60000
-2.663,-1.891,-1.839,-3.501,10.03141,-0.60000
-2.708,-1.955,-1.904,-3.534,10.03141,-0.60000
30.043,30.376,30.397,29.594,10.03141,-0.60000
