Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.067,13.030,13.081,11.117,10.13033,-2.19174
11.829,12.745,12.794,10.904,10.13033,-2.19174
11.652,12.534,12.583,10.745,10.13033,-2.19174
11.321,12.147,12.194,10.443,10.13033,-2.19174
10.988,11.764,11.809,10.139,10.13033,-2.19174
10.548,11.278,11.322,9.727,10.13033,-2.19174
10.212,10.915,10.958,9.409,10.13033,-2.19174
9.675,10.339,10.380,8.898,10.13033,-2.19174
9.181,9.811,9.851,8.426,10.13033,-2.19174
8.796,9.400,9.438,8.060,10.13033,-2.19174
8.607,9.197,9.235,7.881,10.13033,-2.19174
8.469,9.050,9.086,7.750,10.13033,-2.19174
8.409,8.985,9.022,7.694,10.13033,-2.19174
8.140,8.696,8.732,7.440,10.13033,-2.19174
7.739,8.258,8.291,7.069,10.13033,-2.19174
7.294,7.772,7.802,6.657,10.13033,-2.19174
6.746,7.173,7.198,6.155,10.13033,-2.19174
6.640,7.055,7.079,6.059,10.13033,-2.19174
6.188,6.555,6.574,5.652,10.13033,-2.19174
6.111,6.469,6.488,5.584,10.13033,-2.19174
6.000,6.346,6.364,5.485,10.13033,-2.19174
5.868,6.200,6.217,5.369,10.13033,-2.19174
5.751,6.071,6.086,5.264,10.13033,-2.19174
5.637,5.946,5.961,5.162,10.13033,-2.19174
5.595,5.900,5.914,5.124,10.13033,-2.19174
5.518,5.816,5.830,5.055,10.13033,-2.19174
5.403,5.692,5.704,4.950,10.13033,-2.19174
5.297,5.578,5.590,4.853,10.13033,-2.19174
5.190,5.463,5.475,4.755,10.13033,-2.19174
5.057,5.321,5.332,4.633,10.13033,-2.19174
4.926,5.181,5.192,4.512,10.13033,-2.19174
4.900,5.154,5.164,4.488,10.13033,-2.19174
4.859,5.111,5.121,4.450,10.13033,-2.19174
4.740,4.985,4.995,4.339,10.13033,-2.19174
4.616,4.855,4.864,4.222,10.13033,-2.19174
4.480,4.714,4.723,4.094,10.13033,-2.19174
4.308,4.535,4.544,3.929,10.13033,-2.19174
4.126,4.349,4.358,3.754,10.13033,-2.19174
3.985,4.205,4.214,3.616,10.13033,-2.19174
3.852,4.070,4.079,3.485,10.13033,-2.19174
3.819,4.038,4.047,3.453,10.13033,-2.19174
3.772,3.991,4.001,3.405,10.13033,-2.19174
3.772,3.991,4.000,3.404,10.13033,-2.19174
3.635,3.856,3.866,3.264,10.13033,-2.19174
3.526,3.751,3.761,3.150,10.13033,-2.19174
3.502,3.728,3.738,3.125,10.13033,-2.19174
3.474,3.702,3.712,3.095,10.13033,-2.19174
3.371,3.607,3.617,2.981,10.13033,-2.19174
3.278,3.525,3.535,2.874,10.13033,-2.19174
3.192,3.452,3.463,2.773,10.13033,-2.19174
3.114,3.387,3.400,2.678,10.13033,-2.19174
3.039,3.325,3.339,2.588,10.13033,-2.19174
2.961,3.261,3.275,2.496,10.13033,-2.19174
2.876,3.187,3.203,2.398,10.13033,-2.19174
2.769,3.091,3.107,2.279,10.13033,-2.19174
2.669,2.998,3.015,2.172,10.13033,-2.19174
2.594,2.927,2.944,2.092,10.13033,-2.19174
2.520,2.856,2.873,2.015,10.13033,-2.19174
2.419,2.758,2.776,1.910,10.13033,-2.19174
2.311,2.654,2.671,1.798,10.13033,-2.19174
2.201,2.547,2.565,1.686,10.13033,-2.19174
2.077,2.426,2.444,1.559,10.13033,-2.19174
1.965,2.317,2.335,1.445,10.13033,-2.19174
1.843,2.197,2.216,1.320,10.13033,-2.19174
1.713,2.069,2.088,1.186,10.13033,-2.19174
1.597,1.957,1.976,1.068,10.13033,-2.19174
1.476,1.838,1.857,0.944,10.13033,-2.19174
1.357,1.721,1.741,0.822,10.13033,-2.19174
1.239,1.606,1.626,0.701,10.13033,-2.19174
1.123,1.493,1.513,0.583,10.13033,-2.19174
1.002,1.376,1.396,0.460,10.13033,-2.19174
0.885,1.261,1.282,0.340,10.13033,-2.19174
0.772,1.151,1.171,0.223,10.13033,-2.19174
0.659,1.041,1.063,0.108,10.13033,-2.19174
0.544,0.929,0.951,-0.011,10.13033,-2.19174
0.433,0.822,0.844,-0.125,10.13033,-2.19174
0.321,0.714,0.736,-0.240,10.13033,-2.19174
0.209,0.605,0.628,-0.356,10.13033,-2.19174
0.102,0.501,0.524,-0.467,10.13033,-2.19174
-0.006,0.398,0.421,-0.577,10.13033,-2.19174
-0.117,0.290,0.313,-0.693,10.13033,-2.19174
-0.221,0.190,0.214,-0.800,10.13033,-2.19174
-0.325,0.090,0.114,-0.908,10.13033,-2.19174
-0.433,-0.014,0.011,-1.019,10.13033,-2.19174
-0.534,-0.111,-0.086,-1.124,10.13033,-2.19174
-0.636,-0.208,-0.183,-1.230,10.13033,-2.19174
-0.738,-0.306,-0.280,-1.336,10.13033,-2.19174
-0.812,-0.377,-0.351,-1.412,10.13033,-2.19174
-0.803,-0.369,-0.343,-1.402,10.13033,-2.19174
-0.819,-0.384,-0.358,-1.419,10.13033,-2.19174
-0.917,-0.477,-0.450,-1.521,10.13033,-2.19174
-1.022,-0.578,-0.550,-1.630,10.13033,-2.19174
-1.116,-0.667,-0.639,-1.728,10.13033,-2.19174
-1.214,-0.760,-0.732,-1.831,10.13033,-2.19174
-1.313,-0.855,-0.826,-1.934,10.13033,-2.19174
-1.405,-0.941,-0.912,-2.031,10.13033,-2.19174
-1.504,-1.032,-1.002,-2.135,10.13033,-2.19174
-1.598,-1.119,-1.088,-2.235,10.13033,-2.19174
-1.690,-1.203,-1.171,-2.334,10.13033,-2.19174
-1.783,-1.287,-1.254,-2.433,10.13033,-2.19174
-1.891,-1.383,-1.349,-2.549,10.13033,-2.19174
-1.983,-1.464,-1.429,-2.650,10.13033,-2.19174
-2.084,-1.553,-1.517,-2.761,10.13033,-2.19174
-2.174,-1.631,-1.594,-2.859,10.13033,-2.19174
-2.269,-1.711,-1.673,-2.965,10.13033,-2.19174
-2.354,-1.785,-1.745,-3.059,10.13033,-2.19174
-2.447,-1.860,-1.818,-3.164,10.13033,-2.19174
-2.548,-1.940,-1.898,-3.279,10.13033,-2.19174
-2.634,-2.006,-1.962,-3.378,10.13033,-2.19174
-2.711,-2.064,-2.019,-3.467,10.13033,-2.19174
-2.795,-2.131,-2.085,-3.563,10.13033,-2.19174
-2.886,-2.206,-2.159,-3.665,10.13033,-2.19174
-2.968,-2.272,-2.225,-3.757,10.13033,-2.19174
-3.052,-2.340,-2.292,-3.852,10.13033,-2.19174
-3.130,-2.403,-2.354,-3.940,10.13033,-2.19174
-3.150,-2.420,-2.371,-3.962,10.13033,-2.19174
0.940,0.935,0.932,0.944,10.13033,-2.19174
0.895,0.892,0.890,0.895,10.13033,-2.19174
0.808,0.810,0.809,0.799,10.13033,-2.19174
0.803,0.805,0.804,0.793,10.13033,-2.19174
0.801,0.804,0.803,0.791,10.13033,-2.19174
0.798,0.801,0.800,0.788,10.13033,-2.19174
0.793,0.796,0.796,0.781,10.13033,-2.19174
0.786,0.790,0.789,0.773,10.13033,-2.19174
0.776,0.781,0.780,0.761,10.13033,-2.19174
0.765,0.771,0.771,0.748,10.13033,-2.19174
0.752,0.759,0.759,0.732,10.13033,-2.19174
0.736,0.745,0.745,0.713,10.13033,-2.19174
0.718,0.729,0.729,0.692,10.13033,-2.19174
0.698,0.712,0.713,0.668,10.13033,-2.19174
0.677,0.693,0.694,0.642,10.13033,-2.19174
0.653,0.672,0.674,0.612,10.13033,-2.19174
0.628,0.650,0.652,0.580,10.13033,-2.19174
0.599,0.626,0.629,0.543,10.13033,-2.19174
0.571,0.603,0.606,0.506,10.13033,-2.19174
0.543,0.580,0.584,0.467,10.13033,-2.19174
0.515,0.558,0.563,0.427,10.13033,-2.19174
0.487,0.538,0.543,0.386,10.13033,-2.19174
0.482,0.534,0.539,0.378,10.13033,-2.19174
0.470,0.526,0.532,0.359,10.13033,-2.19174
0.444,0.509,0.515,0.318,10.13033,-2.19174
0.421,0.495,0.502,0.278,10.13033,-2.19174
0.398,0.484,0.491,0.236,10.13033,-2.19174
0.377,0.476,0.483,0.195,10.13033,-2.19174
0.359,0.469,0.477,0.156,10.13033,-2.19174
0.341,0.463,0.472,0.118,10.13033,-2.19174
0.325,0.459,0.468,0.083,10.13033,-2.19174
0.309,0.455,0.465,0.049,10.13033,-2.19174
0.293,0.451,0.461,0.014,10.13033,-2.19174
0.272,0.446,0.457,-0.030,10.13033,-2.19174
0.251,0.441,0.452,-0.075,10.13033,-2.19174
0.227,0.435,0.447,-0.123,10.13033,-2.19174
0.198,0.424,0.436,-0.175,10.13033,-2.19174
0.172,0.414,0.427,-0.222,10.13033,-2.19174
0.146,0.402,0.415,-0.267,10.13033,-2.19174
0.122,0.392,0.406,-0.308,10.13033,-2.19174
0.094,0.378,0.393,-0.351,10.13033,-2.19174
0.060,0.358,0.374,-0.402,10.13033,-2.19174
0.012,0.324,0.341,-0.467,10.13033,-2.19174
-0.040,0.285,0.303,-0.533,10.13033,-2.19174
-0.100,0.237,0.256,-0.607,10.13033,-2.19174
-0.154,0.192,0.211,-0.669,10.13033,-2.19174
-0.224,0.131,0.150,-0.748,10.13033,-2.19174
-0.311,0.052,0.072,-0.844,10.13033,-2.19174
-0.403,-0.032,-0.010,-0.943,10.13033,-2.19174
-0.492,-0.114,-0.092,-1.040,10.13033,-2.19174
-0.570,-0.186,-0.164,-1.124,10.13033,-2.19174
-0.585,-0.200,-0.178,-1.139,10.13033,-2.19174
-0.549,-0.167,-0.145,-1.100,10.13033,-2.19174
-0.588,-0.201,-0.179,-1.144,10.13033,-2.19174
-0.682,-0.288,-0.265,-1.245,10.13033,-2.19174
-0.807,-0.405,-0.381,-1.378,10.13033,-2.19174
-0.909,-0.499,-0.475,-1.486,10.13033,-2.19174
-1.010,-0.594,-0.569,-1.593,10.13033,-2.19174
-1.110,-0.688,-0.662,-1.699,10.13033,-2.19174
-1.210,-0.781,-0.755,-1.805,10.13033,-2.19174
-1.310,-0.875,-0.848,-1.910,10.13033,-2.19174
-1.408,-0.966,-0.939,-2.014,10.13033,-2.19174
-1.507,-1.059,-1.031,-2.118,10.13033,-2.19174
-1.604,-1.149,-1.121,-2.221,10.13033,-2.19174
-1.701,-1.239,-1.210,-2.324,10.13033,-2.19174
-1.798,-1.328,-1.298,-2.428,10.13033,-2.19174
-1.895,-1.415,-1.384,-2.533,10.13033,-2.19174
-1.992,-1.501,-1.469,-2.638,10.13033,-2.19174
-2.089,-1.586,-1.552,-2.744,10.13033,-2.19174
-2.186,-1.669,-1.634,-2.852,10.13033,-2.19174
