Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.619,15.480,15.521,12.378,9.97772,-1.50000
13.517,15.309,15.351,12.291,9.97772,-1.50000
12.671,13.981,14.029,11.579,9.97772,-1.50000
11.795,12.851,12.901,10.802,9.97772,-1.50000
11.271,12.234,12.283,10.321,9.97772,-1.50000
10.876,11.785,11.833,9.954,9.97772,-1.50000
10.275,11.120,11.167,9.387,9.97772,-1.50000
9.722,10.517,10.563,8.862,9.97772,-1.50000
9.299,10.059,10.105,8.461,9.97772,-1.50000
9.050,9.789,9.834,8.225,9.97772,-1.50000
8.958,9.689,9.734,8.138,9.97772,-1.50000
8.798,9.512,9.556,7.989,9.97772,-1.50000
8.573,9.262,9.305,7.780,9.97772,-1.50000
8.090,8.712,8.753,7.343,9.97772,-1.50000
7.939,8.537,8.578,7.210,9.97772,-1.50000
7.540,8.078,8.116,6.857,9.97772,-1.50000
6.971,7.439,7.471,6.347,9.97772,-1.50000
6.436,6.842,6.869,5.867,9.97772,-1.50000
6.302,6.692,6.717,5.748,9.97772,-1.50000
6.164,6.537,6.561,5.625,9.97772,-1.50000
6.005,6.361,6.383,5.484,9.97772,-1.50000
5.907,6.252,6.273,5.397,9.97772,-1.50000
5.806,6.141,6.160,5.308,9.97772,-1.50000
5.644,5.961,5.979,5.163,9.97772,-1.50000
5.494,5.797,5.813,5.028,9.97772,-1.50000
5.394,5.687,5.703,4.938,9.97772,-1.50000
5.390,5.683,5.698,4.935,9.97772,-1.50000
5.244,5.525,5.539,4.803,9.97772,-1.50000
5.107,5.377,5.391,4.678,9.97772,-1.50000
4.971,5.232,5.244,4.553,9.97772,-1.50000
4.848,5.101,5.113,4.440,9.97772,-1.50000
4.847,5.100,5.112,4.439,9.97772,-1.50000
4.708,4.952,4.964,4.309,9.97772,-1.50000
4.575,4.812,4.823,4.186,9.97772,-1.50000
4.444,4.675,4.686,4.063,9.97772,-1.50000
4.321,4.546,4.557,3.947,9.97772,-1.50000
4.196,4.417,4.427,3.830,9.97772,-1.50000
4.183,4.402,4.412,3.817,9.97772,-1.50000
4.063,4.278,4.288,3.703,9.97772,-1.50000
3.940,4.151,4.161,3.586,9.97772,-1.50000
3.819,4.027,4.037,3.469,9.97772,-1.50000
3.675,3.881,3.891,3.329,9.97772,-1.50000
3.653,3.859,3.869,3.307,9.97772,-1.50000
3.607,3.812,3.822,3.261,9.97772,-1.50000
3.465,3.671,3.681,3.117,9.97772,-1.50000
3.327,3.539,3.549,2.973,9.97772,-1.50000
3.302,3.515,3.525,2.945,9.97772,-1.50000
3.275,3.490,3.501,2.916,9.97772,-1.50000
3.182,3.406,3.417,2.812,9.97772,-1.50000
3.103,3.337,3.348,2.719,9.97772,-1.50000
3.077,3.315,3.327,2.688,9.97772,-1.50000
3.035,3.280,3.293,2.636,9.97772,-1.50000
2.978,3.237,3.250,2.562,9.97772,-1.50000
2.941,3.211,3.225,2.512,9.97772,-1.50000
2.909,3.189,3.204,2.468,9.97772,-1.50000
2.870,3.165,3.181,2.414,9.97772,-1.50000
2.824,3.132,3.149,2.352,9.97772,-1.50000
2.759,3.081,3.099,2.273,9.97772,-1.50000
2.670,3.002,3.021,2.173,9.97772,-1.50000
2.613,2.950,2.970,2.111,9.97772,-1.50000
2.563,2.902,2.922,2.057,9.97772,-1.50000
2.455,2.799,2.819,1.944,9.97772,-1.50000
2.356,2.704,2.725,1.841,9.97772,-1.50000
2.252,2.603,2.624,1.734,9.97772,-1.50000
2.134,2.489,2.510,1.612,9.97772,-1.50000
2.028,2.386,2.407,1.504,9.97772,-1.50000
1.911,2.271,2.293,1.384,9.97772,-1.50000
1.795,2.159,2.181,1.265,9.97772,-1.50000
1.683,2.050,2.072,1.151,9.97772,-1.50000
1.570,1.939,1.961,1.035,9.97772,-1.50000
1.457,1.829,1.852,0.919,9.97772,-1.50000
1.341,1.716,1.739,0.800,9.97772,-1.50000
1.232,1.610,1.633,0.688,9.97772,-1.50000
1.120,1.501,1.524,0.573,9.97772,-1.50000
1.006,1.390,1.414,0.455,9.97772,-1.50000
0.896,1.283,1.308,0.342,9.97772,-1.50000
0.784,1.175,1.199,0.226,9.97772,-1.50000
0.672,1.067,1.092,0.111,9.97772,-1.50000
0.563,0.962,0.987,-0.001,9.97772,-1.50000
0.453,0.856,0.882,-0.115,9.97772,-1.50000
0.344,0.751,0.777,-0.228,9.97772,-1.50000
0.235,0.647,0.673,-0.341,9.97772,-1.50000
0.125,0.542,0.569,-0.456,9.97772,-1.50000
0.018,0.439,0.466,-0.567,9.97772,-1.50000
-0.092,0.335,0.363,-0.681,9.97772,-1.50000
-0.194,0.237,0.266,-0.788,9.97772,-1.50000
-0.294,0.142,0.171,-0.892,9.97772,-1.50000
-0.391,0.050,0.080,-0.994,9.97772,-1.50000
-0.483,-0.037,-0.007,-1.089,9.97772,-1.50000
-0.454,-0.011,0.019,-1.059,9.97772,-1.50000
-0.423,0.019,0.048,-1.026,9.97772,-1.50000
-0.518,-0.072,-0.042,-1.126,9.97772,-1.50000
-0.618,-0.166,-0.135,-1.231,9.97772,-1.50000
-0.718,-0.259,-0.228,-1.336,9.97772,-1.50000
-0.815,-0.350,-0.319,-1.438,9.97772,-1.50000
-0.912,-0.440,-0.407,-1.540,9.97772,-1.50000
-1.010,-0.531,-0.497,-1.645,9.97772,-1.50000
-1.104,-0.616,-0.582,-1.745,9.97772,-1.50000
-1.201,-0.705,-0.670,-1.849,9.97772,-1.50000
-1.312,-0.805,-0.768,-1.969,9.97772,-1.50000
-1.407,-0.890,-0.853,-2.071,9.97772,-1.50000
-1.516,-0.986,-0.947,-2.189,9.97772,-1.50000
-1.606,-1.066,-1.026,-2.289,9.97772,-1.50000
-1.713,-1.157,-1.116,-2.406,9.97772,-1.50000
-1.819,-1.248,-1.206,-2.523,9.97772,-1.50000
-1.923,-1.336,-1.293,-2.639,9.97772,-1.50000
-2.020,-1.419,-1.375,-2.745,9.97772,-1.50000
-2.121,-1.506,-1.461,-2.856,9.97772,-1.50000
-2.217,-1.588,-1.543,-2.962,9.97772,-1.50000
-2.310,-1.668,-1.621,-3.066,9.97772,-1.50000
-2.406,-1.747,-1.700,-3.173,9.97772,-1.50000
-2.493,-1.818,-1.770,-3.271,9.97772,-1.50000
-2.581,-1.889,-1.841,-3.370,9.97772,-1.50000
-2.671,-1.961,-1.912,-3.471,9.97772,-1.50000
-2.753,-2.025,-1.976,-3.564,9.97772,-1.50000
-2.840,-2.095,-2.045,-3.662,9.97772,-1.50000
-2.925,-2.161,-2.111,-3.759,9.97772,-1.50000
-3.008,-2.225,-2.174,-3.853,9.97772,-1.50000
-3.087,-2.285,-2.234,-3.944,9.97772,-1.50000
-3.113,-2.304,-2.253,-3.974,9.97772,-1.50000
0.308,0.623,0.642,-0.172,9.97772,-1.50000
0.262,0.581,0.600,-0.221,9.97772,-1.50000
0.257,0.576,0.595,-0.227,9.97772,-1.50000
0.252,0.571,0.590,-0.231,9.97772,-1.50000
0.250,0.568,0.587,-0.233,9.97772,-1.50000
0.248,0.565,0.584,-0.233,9.97772,-1.50000
0.248,0.563,0.582,-0.232,9.97772,-1.50000
0.248,0.562,0.581,-0.230,9.97772,-1.50000
0.248,0.561,0.579,-0.228,9.97772,-1.50000
0.249,0.560,0.578,-0.225,9.97772,-1.50000
0.250,0.558,0.577,-0.222,9.97772,-1.50000
0.250,0.557,0.576,-0.220,9.97772,-1.50000
0.251,0.556,0.574,-0.218,9.97772,-1.50000
0.251,0.555,0.573,-0.216,9.97772,-1.50000
0.250,0.553,0.571,-0.215,9.97772,-1.50000
0.250,0.553,0.571,-0.215,9.97772,-1.50000
0.250,0.552,0.569,-0.215,9.97772,-1.50000
0.249,0.550,0.567,-0.215,9.97772,-1.50000
0.247,0.548,0.565,-0.216,9.97772,-1.50000
0.245,0.545,0.563,-0.219,9.97772,-1.50000
0.242,0.543,0.560,-0.222,9.97772,-1.50000
0.238,0.540,0.558,-0.226,9.97772,-1.50000
0.233,0.536,0.554,-0.232,9.97772,-1.50000
0.232,0.535,0.553,-0.234,9.97772,-1.50000
0.228,0.532,0.550,-0.239,9.97772,-1.50000
0.222,0.528,0.546,-0.247,9.97772,-1.50000
