Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.067,13.031,13.082,11.118,10.12222,-2.19174
11.653,12.535,12.584,10.745,10.12222,-2.19174
10.989,11.765,11.811,10.140,10.12222,-2.19174
10.550,11.280,11.324,9.729,10.12222,-2.19174
10.214,10.917,10.959,9.410,10.12222,-2.19174
9.677,10.341,10.382,8.899,10.12222,-2.19174
9.181,9.812,9.851,8.427,10.12222,-2.19174
8.797,9.401,9.439,8.061,10.12222,-2.19174
8.469,9.050,9.087,7.751,10.12222,-2.19174
8.141,8.698,8.733,7.441,10.12222,-2.19174
7.742,8.261,8.294,7.072,10.12222,-2.19174
7.298,7.777,7.807,6.661,10.12222,-2.19174
6.754,7.181,7.207,6.162,10.12222,-2.19174
6.199,6.567,6.587,5.663,10.12222,-2.19174
6.199,6.567,6.586,5.662,10.12222,-2.19174
6.084,6.439,6.458,5.560,10.12222,-2.19174
5.973,6.317,6.334,5.462,10.12222,-2.19174
5.843,6.172,6.188,5.346,10.12222,-2.19174
5.726,6.042,6.058,5.242,10.12222,-2.19174
5.613,5.919,5.933,5.141,10.12222,-2.19174
5.611,5.917,5.931,5.139,10.12222,-2.19174
5.493,5.788,5.802,5.033,10.12222,-2.19174
5.378,5.664,5.677,4.927,10.12222,-2.19174
5.272,5.550,5.562,4.830,10.12222,-2.19174
5.165,5.436,5.447,4.733,10.12222,-2.19174
5.032,5.294,5.304,4.611,10.12222,-2.19174
4.935,5.190,5.201,4.522,10.12222,-2.19174
4.836,5.086,5.096,4.430,10.12222,-2.19174
4.717,4.961,4.970,4.319,10.12222,-2.19174
4.593,4.831,4.840,4.202,10.12222,-2.19174
4.458,4.690,4.699,4.074,10.12222,-2.19174
4.286,4.512,4.521,3.909,10.12222,-2.19174
4.105,4.326,4.335,3.735,10.12222,-2.19174
3.964,4.183,4.192,3.598,10.12222,-2.19174
3.878,4.096,4.105,3.513,10.12222,-2.19174
3.799,4.016,4.025,3.435,10.12222,-2.19174
3.752,3.969,3.978,3.387,10.12222,-2.19174
3.614,3.834,3.843,3.246,10.12222,-2.19174
3.506,3.729,3.739,3.132,10.12222,-2.19174
3.481,3.706,3.716,3.107,10.12222,-2.19174
3.453,3.680,3.690,3.077,10.12222,-2.19174
3.350,3.585,3.595,2.963,10.12222,-2.19174
3.258,3.503,3.514,2.857,10.12222,-2.19174
3.172,3.431,3.442,2.755,10.12222,-2.19174
3.095,3.367,3.380,2.660,10.12222,-2.19174
3.020,3.306,3.319,2.570,10.12222,-2.19174
2.943,3.242,3.256,2.479,10.12222,-2.19174
2.859,3.170,3.185,2.381,10.12222,-2.19174
2.753,3.075,3.091,2.264,10.12222,-2.19174
2.653,2.982,2.999,2.156,10.12222,-2.19174
2.578,2.911,2.928,2.076,10.12222,-2.19174
2.504,2.840,2.857,1.999,10.12222,-2.19174
2.402,2.742,2.760,1.894,10.12222,-2.19174
2.294,2.637,2.655,1.782,10.12222,-2.19174
2.185,2.530,2.548,1.669,10.12222,-2.19174
2.060,2.409,2.428,1.542,10.12222,-2.19174
1.949,2.300,2.319,1.428,10.12222,-2.19174
1.826,2.180,2.199,1.303,10.12222,-2.19174
1.695,2.052,2.071,1.169,10.12222,-2.19174
1.580,1.939,1.958,1.051,10.12222,-2.19174
1.458,1.821,1.840,0.927,10.12222,-2.19174
1.339,1.704,1.724,0.805,10.12222,-2.19174
1.221,1.589,1.609,0.684,10.12222,-2.19174
1.106,1.476,1.496,0.565,10.12222,-2.19174
0.985,1.359,1.379,0.442,10.12222,-2.19174
0.868,1.244,1.265,0.323,10.12222,-2.19174
0.755,1.134,1.155,0.206,10.12222,-2.19174
0.643,1.025,1.046,0.091,10.12222,-2.19174
0.528,0.913,0.935,-0.027,10.12222,-2.19174
0.417,0.806,0.828,-0.142,10.12222,-2.19174
0.305,0.698,0.720,-0.256,10.12222,-2.19174
0.194,0.590,0.613,-0.371,10.12222,-2.19174
0.087,0.487,0.510,-0.482,10.12222,-2.19174
-0.020,0.383,0.407,-0.592,10.12222,-2.19174
-0.131,0.276,0.300,-0.707,10.12222,-2.19174
-0.235,0.177,0.201,-0.814,10.12222,-2.19174
-0.338,0.077,0.102,-0.920,10.12222,-2.19174
-0.445,-0.026,-0.001,-1.031,10.12222,-2.19174
-0.546,-0.122,-0.097,-1.136,10.12222,-2.19174
-0.646,-0.219,-0.193,-1.240,10.12222,-2.19174
-0.747,-0.315,-0.289,-1.344,10.12222,-2.19174
-0.821,-0.386,-0.359,-1.421,10.12222,-2.19174
-0.811,-0.377,-0.351,-1.411,10.12222,-2.19174
-0.828,-0.393,-0.366,-1.428,10.12222,-2.19174
-0.925,-0.486,-0.459,-1.529,10.12222,-2.19174
-1.030,-0.586,-0.559,-1.638,10.12222,-2.19174
-1.124,-0.675,-0.647,-1.736,10.12222,-2.19174
-1.222,-0.768,-0.740,-1.839,10.12222,-2.19174
-1.321,-0.862,-0.834,-1.942,10.12222,-2.19174
-1.413,-0.949,-0.920,-2.038,10.12222,-2.19174
-1.511,-1.040,-1.010,-2.143,10.12222,-2.19174
-1.605,-1.126,-1.095,-2.242,10.12222,-2.19174
-1.697,-1.210,-1.178,-2.340,10.12222,-2.19174
-1.790,-1.293,-1.260,-2.440,10.12222,-2.19174
-1.897,-1.390,-1.356,-2.556,10.12222,-2.19174
-1.989,-1.470,-1.435,-2.656,10.12222,-2.19174
-2.090,-1.559,-1.523,-2.766,10.12222,-2.19174
-2.179,-1.637,-1.599,-2.864,10.12222,-2.19174
-2.274,-1.717,-1.678,-2.970,10.12222,-2.19174
-2.359,-1.790,-1.750,-3.063,10.12222,-2.19174
-2.452,-1.865,-1.823,-3.168,10.12222,-2.19174
-2.552,-1.945,-1.902,-3.282,10.12222,-2.19174
-2.637,-2.011,-1.967,-3.381,10.12222,-2.19174
-2.714,-2.068,-2.023,-3.470,10.12222,-2.19174
-2.797,-2.134,-2.088,-3.565,10.12222,-2.19174
-2.888,-2.208,-2.161,-3.667,10.12222,-2.19174
-2.969,-2.274,-2.227,-3.758,10.12222,-2.19174
-3.053,-2.342,-2.294,-3.852,10.12222,-2.19174
-3.130,-2.404,-2.356,-3.939,10.12222,-2.19174
-3.150,-2.420,-2.372,-3.961,10.12222,-2.19174
0.895,0.893,0.891,0.892,10.12222,-2.19174
0.855,0.856,0.854,0.849,10.12222,-2.19174
0.766,0.772,0.772,0.750,10.12222,-2.19174
0.761,0.767,0.767,0.744,10.12222,-2.19174
0.760,0.766,0.766,0.743,10.12222,-2.19174
0.758,0.764,0.764,0.740,10.12222,-2.19174
0.754,0.761,0.760,0.735,10.12222,-2.19174
0.747,0.755,0.755,0.727,10.12222,-2.19174
0.739,0.747,0.747,0.717,10.12222,-2.19174
0.728,0.738,0.738,0.705,10.12222,-2.19174
0.716,0.727,0.727,0.689,10.12222,-2.19174
0.702,0.715,0.716,0.672,10.12222,-2.19174
0.686,0.700,0.701,0.652,10.12222,-2.19174
0.667,0.684,0.685,0.629,10.12222,-2.19174
0.647,0.667,0.669,0.604,10.12222,-2.19174
0.625,0.648,0.650,0.576,10.12222,-2.19174
0.601,0.628,0.630,0.545,10.12222,-2.19174
0.574,0.606,0.609,0.510,10.12222,-2.19174
0.548,0.585,0.588,0.474,10.12222,-2.19174
0.521,0.564,0.568,0.437,10.12222,-2.19174
0.495,0.545,0.549,0.397,10.12222,-2.19174
0.469,0.526,0.532,0.357,10.12222,-2.19174
0.464,0.523,0.529,0.349,10.12222,-2.19174
0.453,0.515,0.521,0.331,10.12222,-2.19174
0.429,0.501,0.508,0.291,10.12222,-2.19174
0.408,0.490,0.497,0.252,10.12222,-2.19174
0.387,0.481,0.488,0.212,10.12222,-2.19174
0.368,0.474,0.482,0.172,10.12222,-2.19174
0.350,0.468,0.477,0.135,10.12222,-2.19174
0.334,0.464,0.473,0.098,10.12222,-2.19174
