Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.742,15.747,15.788,12.471,10.07918,-1.35000
13.011,14.537,14.583,11.850,10.07918,-1.35000
12.829,14.261,14.308,11.696,10.07918,-1.35000
11.935,13.064,13.113,10.910,10.07918,-1.35000
11.581,12.638,12.687,10.588,10.07918,-1.35000
11.398,12.420,12.469,10.420,10.07918,-1.35000
10.995,11.957,12.006,10.047,10.07918,-1.35000
10.382,11.272,11.320,9.469,10.07918,-1.35000
9.827,10.666,10.713,8.943,10.07918,-1.35000
9.407,10.209,10.255,8.543,10.07918,-1.35000
9.064,9.837,9.882,8.219,10.07918,-1.35000
8.660,9.388,9.432,7.842,10.07918,-1.35000
8.161,8.819,8.862,7.389,10.07918,-1.35000
7.576,8.137,8.176,6.875,10.07918,-1.35000
6.954,7.430,7.464,6.324,10.07918,-1.35000
6.382,6.790,6.817,5.813,10.07918,-1.35000
6.243,6.634,6.660,5.690,10.07918,-1.35000
6.106,6.481,6.505,5.567,10.07918,-1.35000
5.974,6.335,6.358,5.449,10.07918,-1.35000
5.852,6.200,6.221,5.341,10.07918,-1.35000
5.810,6.153,6.174,5.304,10.07918,-1.35000
5.671,6.000,6.020,5.179,10.07918,-1.35000
5.533,5.848,5.867,5.055,10.07918,-1.35000
5.405,5.709,5.726,4.939,10.07918,-1.35000
5.279,5.573,5.589,4.824,10.07918,-1.35000
5.233,5.523,5.538,4.782,10.07918,-1.35000
5.180,5.466,5.481,4.734,10.07918,-1.35000
5.042,5.319,5.333,4.607,10.07918,-1.35000
4.906,5.173,5.187,4.480,10.07918,-1.35000
4.779,5.040,5.053,4.363,10.07918,-1.35000
4.654,4.908,4.921,4.245,10.07918,-1.35000
4.541,4.790,4.803,4.138,10.07918,-1.35000
4.401,4.644,4.656,4.005,10.07918,-1.35000
4.258,4.497,4.509,3.868,10.07918,-1.35000
4.122,4.357,4.369,3.736,10.07918,-1.35000
3.992,4.225,4.237,3.609,10.07918,-1.35000
3.951,4.184,4.196,3.569,10.07918,-1.35000
3.914,4.146,4.158,3.532,10.07918,-1.35000
3.761,3.995,4.007,3.377,10.07918,-1.35000
3.629,3.868,3.880,3.240,10.07918,-1.35000
3.605,3.844,3.857,3.214,10.07918,-1.35000
3.555,3.798,3.811,3.160,10.07918,-1.35000
3.447,3.699,3.712,3.040,10.07918,-1.35000
3.379,3.641,3.654,2.961,10.07918,-1.35000
3.356,3.621,3.635,2.934,10.07918,-1.35000
3.282,3.560,3.575,2.845,10.07918,-1.35000
3.210,3.505,3.522,2.753,10.07918,-1.35000
3.149,3.460,3.478,2.675,10.07918,-1.35000
3.072,3.398,3.417,2.583,10.07918,-1.35000
2.988,3.324,3.343,2.488,10.07918,-1.35000
2.885,3.228,3.249,2.376,10.07918,-1.35000
2.865,3.209,3.230,2.355,10.07918,-1.35000
2.754,3.103,3.125,2.238,10.07918,-1.35000
2.651,3.005,3.026,2.132,10.07918,-1.35000
2.527,2.884,2.906,2.004,10.07918,-1.35000
2.403,2.764,2.786,1.876,10.07918,-1.35000
2.268,2.632,2.654,1.738,10.07918,-1.35000
2.137,2.504,2.527,1.604,10.07918,-1.35000
2.017,2.386,2.410,1.481,10.07918,-1.35000
1.915,2.287,2.310,1.377,10.07918,-1.35000
1.792,2.167,2.191,1.252,10.07918,-1.35000
1.664,2.042,2.066,1.120,10.07918,-1.35000
1.536,1.917,1.942,0.989,10.07918,-1.35000
1.414,1.799,1.823,0.863,10.07918,-1.35000
