Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.190,14.628,14.674,12.058,10.08814,-1.95000
12.872,14.156,14.205,11.789,10.08814,-1.95000
12.162,13.190,13.240,11.182,10.08814,-1.95000
11.339,12.207,12.255,10.439,10.08814,-1.95000
10.842,11.644,11.691,9.979,10.08814,-1.95000
10.461,11.224,11.269,9.620,10.08814,-1.95000
9.881,10.596,10.640,9.071,10.08814,-1.95000
9.352,10.026,10.069,8.569,10.08814,-1.95000
8.944,9.585,9.626,8.182,10.08814,-1.95000
8.604,9.218,9.258,7.863,10.08814,-1.95000
8.263,8.847,8.886,7.543,10.08814,-1.95000
7.836,8.375,8.410,7.152,10.08814,-1.95000
7.363,7.852,7.884,6.720,10.08814,-1.95000
6.813,7.249,7.277,6.215,10.08814,-1.95000
6.261,6.639,6.661,5.718,10.08814,-1.95000
6.218,6.591,6.613,5.679,10.08814,-1.95000
6.091,6.450,6.470,5.565,10.08814,-1.95000
5.978,6.325,6.344,5.465,10.08814,-1.95000
5.869,6.204,6.221,5.368,10.08814,-1.95000
5.740,6.060,6.077,5.253,10.08814,-1.95000
5.689,6.005,6.021,5.208,10.08814,-1.95000
5.630,5.940,5.956,5.155,10.08814,-1.95000
5.511,5.811,5.825,5.048,10.08814,-1.95000
5.396,5.685,5.699,4.943,10.08814,-1.95000
5.282,5.563,5.576,4.840,10.08814,-1.95000
5.178,5.451,5.463,4.745,10.08814,-1.95000
5.076,5.342,5.353,4.651,10.08814,-1.95000
5.006,5.267,5.278,4.587,10.08814,-1.95000
4.885,5.138,5.149,4.475,10.08814,-1.95000
4.759,5.005,5.015,4.357,10.08814,-1.95000
4.643,4.884,4.894,4.249,10.08814,-1.95000
4.524,4.759,4.769,4.137,10.08814,-1.95000
4.395,4.625,4.635,4.014,10.08814,-1.95000
4.251,4.476,4.486,3.877,10.08814,-1.95000
4.143,4.364,4.374,3.774,10.08814,-1.95000
4.018,4.236,4.245,3.653,10.08814,-1.95000
3.893,4.108,4.118,3.532,10.08814,-1.95000
3.782,3.996,4.006,3.423,10.08814,-1.95000
3.734,3.948,3.958,3.375,10.08814,-1.95000
3.594,3.810,3.820,3.232,10.08814,-1.95000
3.483,3.703,3.713,3.115,10.08814,-1.95000
3.457,3.678,3.688,3.088,10.08814,-1.95000
3.430,3.653,3.663,3.059,10.08814,-1.95000
3.331,3.561,3.572,2.949,10.08814,-1.95000
3.241,3.482,3.493,2.847,10.08814,-1.95000
3.160,3.413,3.425,2.750,10.08814,-1.95000
3.087,3.355,3.367,2.659,10.08814,-1.95000
3.019,3.301,3.315,2.574,10.08814,-1.95000
2.951,3.247,3.262,2.490,10.08814,-1.95000
2.876,3.185,3.201,2.401,10.08814,-1.95000
2.780,3.101,3.117,2.292,10.08814,-1.95000
2.685,3.013,3.031,2.189,10.08814,-1.95000
2.612,2.945,2.963,2.111,10.08814,-1.95000
2.538,2.875,2.893,2.034,10.08814,-1.95000
2.437,2.778,2.797,1.929,10.08814,-1.95000
2.329,2.674,2.693,1.817,10.08814,-1.95000
2.219,2.567,2.586,1.704,10.08814,-1.95000
2.094,2.445,2.464,1.575,10.08814,-1.95000
1.981,2.335,2.354,1.460,10.08814,-1.95000
1.858,2.215,2.234,1.334,10.08814,-1.95000
1.727,2.087,2.107,1.200,10.08814,-1.95000
1.611,1.973,1.993,1.081,10.08814,-1.95000
1.490,1.854,1.875,0.957,10.08814,-1.95000
1.371,1.738,1.759,0.836,10.08814,-1.95000
1.254,1.624,1.645,0.715,10.08814,-1.95000
1.139,1.512,1.533,0.598,10.08814,-1.95000
1.020,1.396,1.418,0.476,10.08814,-1.95000
0.905,1.283,1.305,0.358,10.08814,-1.95000
0.793,1.174,1.197,0.243,10.08814,-1.95000
0.682,1.067,1.090,0.130,10.08814,-1.95000
0.570,0.958,0.981,0.013,10.08814,-1.95000
0.461,0.853,0.876,-0.099,10.08814,-1.95000
0.351,0.747,0.770,-0.211,10.08814,-1.95000
0.243,0.642,0.666,-0.323,10.08814,-1.95000
0.138,0.541,0.566,-0.431,10.08814,-1.95000
0.035,0.441,0.466,-0.538,10.08814,-1.95000
-0.072,0.338,0.363,-0.649,10.08814,-1.95000
-0.171,0.243,0.269,-0.752,10.08814,-1.95000
-0.270,0.149,0.174,-0.853,10.08814,-1.95000
-0.370,0.052,0.078,-0.957,10.08814,-1.95000
-0.462,-0.036,-0.009,-1.054,10.08814,-1.95000
-0.553,-0.122,-0.095,-1.148,10.08814,-1.95000
-0.638,-0.203,-0.176,-1.236,10.08814,-1.95000
-0.709,-0.271,-0.244,-1.310,10.08814,-1.95000
-0.690,-0.254,-0.226,-1.289,10.08814,-1.95000
-0.706,-0.270,-0.242,-1.306,10.08814,-1.95000
-0.807,-0.365,-0.337,-1.411,10.08814,-1.95000
-0.914,-0.467,-0.439,-1.523,10.08814,-1.95000
-1.011,-0.559,-0.529,-1.624,10.08814,-1.95000
-1.112,-0.654,-0.624,-1.730,10.08814,-1.95000
-1.213,-0.750,-0.720,-1.836,10.08814,-1.95000
-1.308,-0.838,-0.807,-1.936,10.08814,-1.95000
-1.410,-0.933,-0.901,-2.044,10.08814,-1.95000
-1.507,-1.022,-0.989,-2.147,10.08814,-1.95000
-1.603,-1.109,-1.075,-2.250,10.08814,-1.95000
-1.700,-1.197,-1.162,-2.354,10.08814,-1.95000
-1.811,-1.296,-1.260,-2.475,10.08814,-1.95000
-1.908,-1.382,-1.345,-2.580,10.08814,-1.95000
-2.014,-1.474,-1.435,-2.697,10.08814,-1.95000
-2.109,-1.557,-1.517,-2.800,10.08814,-1.95000
-2.209,-1.640,-1.599,-2.912,10.08814,-1.95000
-2.299,-1.717,-1.675,-3.012,10.08814,-1.95000
-2.399,-1.798,-1.754,-3.124,10.08814,-1.95000
-2.506,-1.884,-1.839,-3.246,10.08814,-1.95000
-2.598,-1.958,-1.913,-3.349,10.08814,-1.95000
-2.682,-2.030,-1.984,-3.443,10.08814,-1.95000
-2.774,-2.104,-2.057,-3.545,10.08814,-1.95000
-2.873,-2.187,-2.140,-3.656,10.08814,-1.95000
-2.961,-2.258,-2.210,-3.755,10.08814,-1.95000
-3.055,-2.335,-2.286,-3.861,10.08814,-1.95000
-3.143,-2.405,-2.355,-3.959,10.08814,-1.95000
-3.164,-2.422,-2.372,-3.983,10.08814,-1.95000
0.531,0.600,0.606,0.400,10.08814,-1.95000
0.498,0.575,0.582,0.353,10.08814,-1.95000
0.458,0.543,0.550,0.297,10.08814,-1.95000
0.458,0.542,0.549,0.299,10.08814,-1.95000
0.459,0.541,0.548,0.302,10.08814,-1.95000
0.459,0.541,0.548,0.306,10.08814,-1.95000
0.460,0.540,0.547,0.309,10.08814,-1.95000
0.461,0.540,0.547,0.311,10.08814,-1.95000
0.462,0.540,0.547,0.313,10.08814,-1.95000
0.462,0.540,0.547,0.314,10.08814,-1.95000
0.461,0.539,0.546,0.312,10.08814,-1.95000
0.459,0.537,0.544,0.309,10.08814,-1.95000
