Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.478,17.301,17.345,13.065,10.11394,-0.75000
14.287,16.959,17.003,12.895,10.11394,-0.75000
13.699,15.944,15.989,12.372,10.11394,-0.75000
13.456,15.544,15.590,12.157,10.11394,-0.75000
12.750,14.433,14.480,11.539,10.11394,-0.75000
12.135,13.566,13.613,10.996,10.11394,-0.75000
11.685,12.976,13.024,10.592,10.11394,-0.75000
11.031,12.185,12.233,9.992,10.11394,-0.75000
10.441,11.505,11.553,9.440,10.11394,-0.75000
9.992,11.001,11.049,9.017,10.11394,-0.75000
9.617,10.583,10.630,8.664,10.11394,-0.75000
9.210,10.123,10.171,8.283,10.11394,-0.75000
8.747,9.599,9.646,7.856,10.11394,-0.75000
8.225,8.996,9.042,7.380,10.11394,-0.75000
7.617,8.278,8.322,6.845,10.11394,-0.75000
7.523,8.163,8.207,6.765,10.11394,-0.75000
6.986,7.522,7.562,6.306,10.11394,-0.75000
6.401,6.848,6.882,5.798,10.11394,-0.75000
6.382,6.827,6.861,5.781,10.11394,-0.75000
6.220,6.643,6.675,5.639,10.11394,-0.75000
6.071,6.474,6.505,5.507,10.11394,-0.75000
5.933,6.321,6.350,5.385,10.11394,-0.75000
5.846,6.224,6.252,5.307,10.11394,-0.75000
5.841,6.219,6.246,5.303,10.11394,-0.75000
5.697,6.060,6.086,5.173,10.11394,-0.75000
5.561,5.910,5.935,5.050,10.11394,-0.75000
5.434,5.772,5.795,4.936,10.11394,-0.75000
5.312,5.638,5.660,4.825,10.11394,-0.75000
5.283,5.607,5.629,4.799,10.11394,-0.75000
5.191,5.508,5.529,4.714,10.11394,-0.75000
5.080,5.389,5.409,4.612,10.11394,-0.75000
4.968,5.269,5.289,4.508,10.11394,-0.75000
4.863,5.159,5.177,4.411,10.11394,-0.75000
4.755,5.044,5.063,4.309,10.11394,-0.75000
4.651,4.935,4.953,4.211,10.11394,-0.75000
4.643,4.927,4.944,4.203,10.11394,-0.75000
4.590,4.871,4.889,4.153,10.11394,-0.75000
4.460,4.737,4.754,4.028,10.11394,-0.75000
4.328,4.602,4.619,3.899,10.11394,-0.75000
4.234,4.506,4.522,3.807,10.11394,-0.75000
4.165,4.437,4.454,3.739,10.11394,-0.75000
4.046,4.319,4.336,3.619,10.11394,-0.75000
3.916,4.192,4.209,3.485,10.11394,-0.75000
3.892,4.169,4.186,3.460,10.11394,-0.75000
3.785,4.069,4.087,3.344,10.11394,-0.75000
3.729,4.019,4.038,3.281,10.11394,-0.75000
3.706,3.999,4.018,3.256,10.11394,-0.75000
3.628,3.936,3.956,3.160,10.11394,-0.75000
3.581,3.906,3.927,3.096,10.11394,-0.75000
3.537,3.879,3.902,3.033,10.11394,-0.75000
3.481,3.838,3.863,2.961,10.11394,-0.75000
3.403,3.773,3.799,2.871,10.11394,-0.75000
3.302,3.682,3.709,2.761,10.11394,-0.75000
3.286,3.667,3.694,2.744,10.11394,-0.75000
3.173,3.559,3.586,2.624,10.11394,-0.75000
3.068,3.458,3.486,2.516,10.11394,-0.75000
2.941,3.335,3.363,2.386,10.11394,-0.75000
2.840,3.237,3.265,2.282,10.11394,-0.75000
2.709,3.109,3.138,2.148,10.11394,-0.75000
2.603,3.006,3.034,2.039,10.11394,-0.75000
2.503,2.908,2.937,1.937,10.11394,-0.75000
2.403,2.810,2.839,1.834,10.11394,-0.75000
2.299,2.709,2.738,1.728,10.11394,-0.75000
2.202,2.614,2.644,1.628,10.11394,-0.75000
2.102,2.517,2.547,1.526,10.11394,-0.75000
1.979,2.398,2.428,1.400,10.11394,-0.75000
1.879,2.301,2.331,1.297,10.11394,-0.75000
1.753,2.179,2.210,1.167,10.11394,-0.75000
1.632,2.062,2.093,1.042,10.11394,-0.75000
1.514,1.949,1.981,0.920,10.11394,-0.75000
1.397,1.837,1.869,0.798,10.11394,-0.75000
1.289,1.733,1.765,0.686,10.11394,-0.75000
1.179,1.628,1.660,0.572,10.11394,-0.75000
1.070,1.524,1.557,0.459,10.11394,-0.75000
0.966,1.425,1.458,0.350,10.11394,-0.75000
0.864,1.329,1.362,0.244,10.11394,-0.75000
0.767,1.237,1.271,0.142,10.11394,-0.75000
0.673,1.148,1.183,0.043,10.11394,-0.75000
0.580,1.061,1.097,-0.055,10.11394,-0.75000
0.499,0.985,1.021,-0.140,10.11394,-0.75000
0.435,0.925,0.961,-0.207,10.11394,-0.75000
0.459,0.946,0.982,-0.182,10.11394,-0.75000
0.510,0.993,1.028,-0.127,10.11394,-0.75000
0.495,0.979,1.014,-0.142,10.11394,-0.75000
0.395,0.886,0.922,-0.248,10.11394,-0.75000
0.291,0.790,0.826,-0.358,10.11394,-0.75000
0.188,0.693,0.730,-0.468,10.11394,-0.75000
0.087,0.600,0.638,-0.575,10.11394,-0.75000
-0.014,0.507,0.545,-0.683,10.11394,-0.75000
-0.110,0.420,0.458,-0.786,10.11394,-0.75000
-0.209,0.330,0.370,-0.892,10.11394,-0.75000
-0.306,0.243,0.284,-0.995,10.11394,-0.75000
-0.402,0.157,0.198,-1.098,10.11394,-0.75000
-0.494,0.075,0.117,-1.197,10.11394,-0.75000
-0.586,-0.008,0.035,-1.297,10.11394,-0.75000
-0.676,-0.088,-0.044,-1.394,10.11394,-0.75000
-0.765,-0.166,-0.122,-1.490,10.11394,-0.75000
-0.851,-0.242,-0.197,-1.583,10.11394,-0.75000
-0.938,-0.319,-0.273,-1.677,10.11394,-0.75000
-1.022,-0.392,-0.346,-1.770,10.11394,-0.75000
-1.103,-0.462,-0.415,-1.859,10.11394,-0.75000
-1.187,-0.534,-0.487,-1.951,10.11394,-0.75000
-1.284,-0.617,-0.569,-2.058,10.11394,-0.75000
-1.361,-0.681,-0.633,-2.143,10.11394,-0.75000
-1.440,-0.749,-0.700,-2.231,10.11394,-0.75000
-1.532,-0.825,-0.776,-2.332,10.11394,-0.75000
-1.606,-0.887,-0.837,-2.414,10.11394,-0.75000
-1.680,-0.948,-0.898,-2.497,10.11394,-0.75000
-1.767,-1.018,-0.968,-2.594,10.11394,-0.75000
-1.852,-1.085,-1.035,-2.691,10.11394,-0.75000
-1.923,-1.141,-1.090,-2.771,10.11394,-0.75000
-2.003,-1.202,-1.151,-2.862,10.11394,-0.75000
-2.082,-1.262,-1.211,-2.953,10.11394,-0.75000
-2.160,-1.320,-1.269,-3.042,10.11394,-0.75000
-2.237,-1.378,-1.326,-3.130,10.11394,-0.75000
-2.308,-1.426,-1.375,-3.212,10.11394,-0.75000
-2.378,-1.475,-1.423,-3.294,10.11394,-0.75000
-2.446,-1.521,-1.468,-3.374,10.11394,-0.75000
-2.509,-1.556,-1.504,-3.451,10.11394,-0.75000
-2.568,-1.588,-1.536,-3.524,10.11394,-0.75000
-2.624,-1.617,-1.565,-3.592,10.11394,-0.75000
-2.674,-1.635,-1.583,-3.658,10.11394,-0.75000
-2.724,-1.653,-1.601,-3.723,10.11394,-0.75000
-2.772,-1.670,-1.618,-3.784,10.11394,-0.75000
-2.802,-1.673,-1.621,-3.825,10.11394,-0.75000
0.462,0.851,0.878,-0.090,10.11394,-0.75000
0.429,0.821,0.848,-0.124,10.11394,-0.75000
0.421,0.813,0.840,-0.133,10.11394,-0.75000
0.417,0.809,0.837,-0.137,10.11394,-0.75000
0.416,0.807,0.835,-0.137,10.11394,-0.75000
0.417,0.807,0.834,-0.134,10.11394,-0.75000
0.420,0.808,0.836,-0.130,10.11394,-0.75000
0.424,0.810,0.837,-0.125,10.11394,-0.75000
0.427,0.812,0.839,-0.120,10.11394,-0.75000
0.431,0.814,0.841,-0.115,10.11394,-0.75000
0.434,0.816,0.842,-0.110,10.11394,-0.75000
0.436,0.817,0.844,-0.106,10.11394,-0.75000
0.439,0.818,0.844,-0.103,10.11394,-0.75000
0.440,0.818,0.845,-0.100,10.11394,-0.75000
0.442,0.819,0.845,-0.098,10.11394,-0.75000
0.442,0.819,0.845,-0.098,10.11394,-0.75000
0.442,0.819,0.845,-0.097,10.11394,-0.75000
0.442,0.818,0.845,-0.096,10.11394,-0.75000
0.442,0.818,0.844,-0.096,10.11394,-0.75000
0.441,0.816,0.843,-0.097,10.11394,-0.75000
0.439,0.814,0.841,-0.099,10.11394,-0.75000
0.436,0.812,0.838,-0.101,10.11394,-0.75000
0.435,0.810,0.837,-0.103,10.11394,-0.75000
0.434,0.810,0.836,-0.104,10.11394,-0.75000
0.429,0.806,0.832,-0.109,10.11394,-0.75000
0.428,0.805,0.831,-0.110,10.11394,-0.75000
0.422,0.800,0.826,-0.117,10.11394,-0.75000
0.415,0.793,0.820,-0.126,10.11394,-0.75000
0.406,0.786,0.813,-0.136,10.11394,-0.75000
0.396,0.778,0.805,-0.147,10.11394,-0.75000
0.386,0.768,0.796,-0.160,10.11394,-0.75000
0.373,0.758,0.786,-0.173,10.11394,-0.75000
0.360,0.747,0.774,-0.189,10.11394,-0.75000
0.346,0.735,0.763,-0.204,10.11394,-0.75000
0.338,0.728,0.756,-0.213,10.11394,-0.75000
0.332,0.722,0.750,-0.221,10.11394,-0.75000
0.287,0.684,0.713,-0.272,10.11394,-0.75000
0.218,0.625,0.654,-0.349,10.11394,-0.75000
0.139,0.556,0.587,-0.438,10.11394,-0.75000
0.061,0.489,0.520,-0.526,10.11394,-0.75000
-0.025,0.414,0.446,-0.622,10.11394,-0.75000
-0.107,0.342,0.375,-0.714,10.11394,-0.75000
-0.190,0.270,0.304,-0.806,10.11394,-0.75000
-0.265,0.205,0.239,-0.889,10.11394,-0.75000
-0.310,0.165,0.200,-0.939,10.11394,-0.75000
-0.386,0.099,0.136,-1.023,10.11394,-0.75000
-0.472,0.025,0.062,-1.118,10.11394,-0.75000
-0.530,-0.026,0.012,-1.183,10.11394,-0.75000
-0.531,-0.026,0.012,-1.184,10.11394,-0.75000
-0.503,-0.002,0.036,-1.153,10.11394,-0.75000
-0.494,0.006,0.044,-1.143,10.11394,-0.75000
-0.583,-0.071,-0.032,-1.242,10.11394,-0.75000
-0.674,-0.148,-0.108,-1.343,10.11394,-0.75000
-0.759,-0.221,-0.180,-1.438,10.11394,-0.75000
-0.849,-0.298,-0.256,-1.538,10.11394,-0.75000
-0.935,-0.371,-0.328,-1.633,10.11394,-0.75000
-1.019,-0.443,-0.399,-1.726,10.11394,-0.75000
-1.101,-0.512,-0.468,-1.817,10.11394,-0.75000
-1.180,-0.578,-0.533,-1.906,10.11394,-0.75000
-1.259,-0.644,-0.598,-1.994,10.11394,-0.75000
-1.337,-0.709,-0.662,-2.082,10.11394,-0.75000
-1.403,-0.754,-0.707,-2.162,10.11394,-0.75000
-1.432,-0.771,-0.723,-2.200,10.11394,-0.75000
-1.504,-0.828,-0.779,-2.283,10.11394,-0.75000
-1.565,-0.866,-0.816,-2.359,10.11394,-0.75000
-1.636,-0.921,-0.872,-2.441,10.11394,-0.75000
-1.708,-0.976,-0.926,-2.523,10.11394,-0.75000
-1.779,-1.032,-0.982,-2.604,10.11394,-0.75000
-1.855,-1.095,-1.044,-2.688,10.11394,-0.75000
-1.933,-1.164,-1.113,-2.772,10.11394,-0.75000
-2.014,-1.247,-1.196,-2.852,10.11394,-0.75000
-2.129,-1.383,-1.332,-2.952,10.11394,-0.75000
-2.343,-1.690,-1.642,-3.102,10.11394,-0.75000
30.064,30.903,30.951,29.181,10.11394,-0.75000
