Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.254,16.841,16.883,12.878,10.13830,-0.90000
13.421,15.396,15.440,12.147,10.13830,-0.90000
12.459,13.929,13.976,11.309,10.13830,-0.90000
11.858,13.125,13.173,10.776,10.13830,-0.90000
11.426,12.593,12.642,10.383,10.13830,-0.90000
10.783,11.843,11.891,9.785,10.13830,-0.90000
10.205,11.193,11.241,9.242,10.13830,-0.90000
9.764,10.704,10.751,8.825,10.13830,-0.90000
9.399,10.302,10.350,8.478,10.13830,-0.90000
8.963,9.815,9.862,8.072,10.13830,-0.90000
8.586,9.386,9.433,7.724,10.13830,-0.90000
8.453,9.236,9.282,7.601,10.13830,-0.90000
7.855,8.534,8.578,7.069,10.13830,-0.90000
7.154,7.702,7.742,6.466,10.13830,-0.90000
6.924,7.434,7.472,6.267,10.13830,-0.90000
6.530,6.983,7.017,5.921,10.13830,-0.90000
6.482,6.929,6.962,5.879,10.13830,-0.90000
6.277,6.697,6.728,5.699,10.13830,-0.90000
6.089,6.485,6.513,5.532,10.13830,-0.90000
5.924,6.301,6.328,5.385,10.13830,-0.90000
5.905,6.280,6.307,5.368,10.13830,-0.90000
5.762,6.123,6.148,5.239,10.13830,-0.90000
5.622,5.969,5.992,5.113,10.13830,-0.90000
5.495,5.830,5.852,4.998,10.13830,-0.90000
5.367,5.691,5.712,4.882,10.13830,-0.90000
5.321,5.641,5.661,4.840,10.13830,-0.90000
5.242,5.556,5.576,4.768,10.13830,-0.90000
5.101,5.405,5.424,4.639,10.13830,-0.90000
4.963,5.257,5.275,4.510,10.13830,-0.90000
4.828,5.114,5.131,4.384,10.13830,-0.90000
4.703,4.982,4.999,4.267,10.13830,-0.90000
4.606,4.881,4.897,4.174,10.13830,-0.90000
4.598,4.873,4.889,4.167,10.13830,-0.90000
4.437,4.707,4.723,4.012,10.13830,-0.90000
4.284,4.551,4.566,3.862,10.13830,-0.90000
4.247,4.514,4.529,3.826,10.13830,-0.90000
4.179,4.445,4.461,3.759,10.13830,-0.90000
4.032,4.299,4.315,3.610,10.13830,-0.90000
3.901,4.173,4.189,3.475,10.13830,-0.90000
3.852,4.127,4.143,3.422,10.13830,-0.90000
3.750,4.033,4.050,3.310,10.13830,-0.90000
3.670,3.963,3.981,3.218,10.13830,-0.90000
3.594,3.903,3.922,3.125,10.13830,-0.90000
3.538,3.863,3.883,3.053,10.13830,-0.90000
3.474,3.814,3.837,2.972,10.13830,-0.90000
3.390,3.744,3.768,2.873,10.13830,-0.90000
3.299,3.663,3.687,2.771,10.13830,-0.90000
3.225,3.594,3.619,2.692,10.13830,-0.90000
3.205,3.576,3.601,2.671,10.13830,-0.90000
3.162,3.535,3.560,2.627,10.13830,-0.90000
3.098,3.473,3.499,2.559,10.13830,-0.90000
2.999,3.378,3.404,2.457,10.13830,-0.90000
2.880,3.263,3.289,2.335,10.13830,-0.90000
2.761,3.146,3.173,2.212,10.13830,-0.90000
2.630,3.018,3.045,2.078,10.13830,-0.90000
2.502,2.894,2.921,1.948,10.13830,-0.90000
2.385,2.779,2.807,1.828,10.13830,-0.90000
2.286,2.683,2.710,1.727,10.13830,-0.90000
2.168,2.568,2.595,1.606,10.13830,-0.90000
2.044,2.447,2.475,1.479,10.13830,-0.90000
1.922,2.328,2.356,1.353,10.13830,-0.90000
1.804,2.214,2.242,1.232,10.13830,-0.90000
1.688,2.102,2.131,1.113,10.13830,-0.90000
1.575,1.993,2.022,0.996,10.13830,-0.90000
1.460,1.882,1.912,0.877,10.13830,-0.90000
1.350,1.776,1.806,0.763,10.13830,-0.90000
1.237,1.668,1.698,0.646,10.13830,-0.90000
1.129,1.564,1.595,0.534,10.13830,-0.90000
1.025,1.464,1.495,0.425,10.13830,-0.90000
0.920,1.364,1.395,0.316,10.13830,-0.90000
0.819,1.268,1.299,0.211,10.13830,-0.90000
0.716,1.170,1.203,0.104,10.13830,-0.90000
0.618,1.078,1.111,0.001,10.13830,-0.90000
0.522,0.988,1.021,-0.100,10.13830,-0.90000
0.430,0.901,0.934,-0.197,10.13830,-0.90000
0.343,0.819,0.853,-0.288,10.13830,-0.90000
0.297,0.776,0.810,-0.335,10.13830,-0.90000
0.347,0.821,0.855,-0.282,10.13830,-0.90000
0.356,0.829,0.863,-0.272,10.13830,-0.90000
0.271,0.749,0.783,-0.362,10.13830,-0.90000
0.173,0.658,0.693,-0.465,10.13830,-0.90000
0.073,0.565,0.600,-0.571,10.13830,-0.90000
-0.025,0.474,0.510,-0.675,10.13830,-0.90000
-0.124,0.382,0.418,-0.781,10.13830,-0.90000
-0.221,0.294,0.331,-0.884,10.13830,-0.90000
-0.317,0.207,0.245,-0.987,10.13830,-0.90000
-0.411,0.121,0.160,-1.088,10.13830,-0.90000
-0.505,0.037,0.077,-1.189,10.13830,-0.90000
-0.596,-0.045,-0.004,-1.287,10.13830,-0.90000
-0.687,-0.126,-0.085,-1.385,10.13830,-0.90000
-0.776,-0.206,-0.163,-1.481,10.13830,-0.90000
-0.864,-0.284,-0.241,-1.576,10.13830,-0.90000
-0.949,-0.359,-0.315,-1.668,10.13830,-0.90000
-1.054,-0.451,-0.407,-1.783,10.13830,-0.90000
-1.139,-0.525,-0.479,-1.875,10.13830,-0.90000
-1.238,-0.611,-0.565,-1.984,10.13830,-0.90000
-1.339,-0.698,-0.651,-2.095,10.13830,-0.90000
-1.421,-0.768,-0.721,-2.185,10.13830,-0.90000
-1.516,-0.848,-0.800,-2.290,10.13830,-0.90000
-1.613,-0.930,-0.881,-2.397,10.13830,-0.90000
-1.713,-1.014,-0.965,-2.508,10.13830,-0.90000
-1.802,-1.088,-1.038,-2.608,10.13830,-0.90000
-1.894,-1.161,-1.111,-2.711,10.13830,-0.90000
-1.987,-1.236,-1.186,-2.816,10.13830,-0.90000
-2.076,-1.304,-1.254,-2.916,10.13830,-0.90000
-2.163,-1.372,-1.321,-3.015,10.13830,-0.90000
-2.251,-1.440,-1.389,-3.115,10.13830,-0.90000
-2.340,-1.507,-1.456,-3.217,10.13830,-0.90000
-2.421,-1.567,-1.515,-3.310,10.13830,-0.90000
-2.506,-1.629,-1.577,-3.408,10.13830,-0.90000
-2.588,-1.684,-1.632,-3.504,10.13830,-0.90000
