Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.888,16.069,16.109,12.583,10.12222,-1.20000
13.463,15.332,15.375,12.217,10.12222,-1.20000
13.002,14.577,14.623,11.827,10.12222,-1.20000
12.951,14.501,14.547,11.782,10.12222,-1.20000
12.084,13.296,13.345,11.026,10.12222,-1.20000
11.536,12.623,12.672,10.528,10.12222,-1.20000
11.128,12.148,12.197,10.151,10.12222,-1.20000
10.503,11.443,11.491,9.566,10.12222,-1.20000
9.943,10.827,10.875,9.034,10.12222,-1.20000
9.521,10.366,10.413,8.633,10.12222,-1.20000
9.239,10.059,10.105,8.365,10.12222,-1.20000
9.173,9.988,10.035,8.303,10.12222,-1.20000
8.756,9.525,9.571,7.913,10.12222,-1.20000
8.248,8.946,8.990,7.449,10.12222,-1.20000
7.636,8.226,8.267,6.914,10.12222,-1.20000
6.975,7.464,7.499,6.335,10.12222,-1.20000
6.379,6.792,6.821,5.804,10.12222,-1.20000
6.315,6.721,6.749,5.748,10.12222,-1.20000
6.170,6.558,6.585,5.619,10.12222,-1.20000
6.036,6.409,6.434,5.499,10.12222,-1.20000
5.911,6.272,6.295,5.387,10.12222,-1.20000
5.790,6.138,6.160,5.280,10.12222,-1.20000
5.783,6.129,6.151,5.273,10.12222,-1.20000
5.675,6.011,6.032,5.176,10.12222,-1.20000
5.546,5.869,5.889,5.060,10.12222,-1.20000
5.419,5.732,5.750,4.945,10.12222,-1.20000
5.299,5.602,5.620,4.836,10.12222,-1.20000
5.185,5.479,5.495,4.731,10.12222,-1.20000
5.170,5.462,5.479,4.717,10.12222,-1.20000
5.043,5.327,5.343,4.600,10.12222,-1.20000
4.917,5.194,5.209,4.483,10.12222,-1.20000
4.792,5.062,5.077,4.366,10.12222,-1.20000
4.668,4.932,4.946,4.248,10.12222,-1.20000
4.544,4.803,4.817,4.131,10.12222,-1.20000
4.422,4.677,4.690,4.014,10.12222,-1.20000
4.384,4.637,4.651,3.977,10.12222,-1.20000
4.273,4.523,4.536,3.869,10.12222,-1.20000
4.148,4.396,4.409,3.747,10.12222,-1.20000
4.107,4.355,4.368,3.707,10.12222,-1.20000
4.069,4.316,4.329,3.669,10.12222,-1.20000
3.913,4.163,4.176,3.512,10.12222,-1.20000
3.785,4.037,4.051,3.379,10.12222,-1.20000
3.762,4.015,4.029,3.355,10.12222,-1.20000
3.713,3.969,3.983,3.302,10.12222,-1.20000
3.607,3.872,3.886,3.186,10.12222,-1.20000
3.517,3.793,3.809,3.084,10.12222,-1.20000
3.441,3.730,3.746,2.993,10.12222,-1.20000
3.375,3.678,3.696,2.911,10.12222,-1.20000
3.304,3.624,3.643,2.822,10.12222,-1.20000
3.226,3.558,3.579,2.729,10.12222,-1.20000
3.142,3.484,3.505,2.635,10.12222,-1.20000
3.053,3.402,3.424,2.540,10.12222,-1.20000
3.038,3.388,3.410,2.523,10.12222,-1.20000
3.019,3.370,3.391,2.503,10.12222,-1.20000
2.910,3.266,3.289,2.390,10.12222,-1.20000
2.809,3.169,3.192,2.285,10.12222,-1.20000
2.687,3.050,3.073,2.159,10.12222,-1.20000
2.565,2.932,2.955,2.034,10.12222,-1.20000
2.432,2.801,2.825,1.898,10.12222,-1.20000
2.303,2.675,2.699,1.766,10.12222,-1.20000
2.184,2.559,2.583,1.644,10.12222,-1.20000
2.083,2.461,2.485,1.541,10.12222,-1.20000
1.962,2.342,2.366,1.417,10.12222,-1.20000
1.835,2.218,2.243,1.288,10.12222,-1.20000
1.709,2.095,2.120,1.158,10.12222,-1.20000
1.588,1.978,2.003,1.034,10.12222,-1.20000
1.469,1.862,1.888,0.911,10.12222,-1.20000
1.352,1.749,1.775,0.790,10.12222,-1.20000
1.232,1.633,1.659,0.667,10.12222,-1.20000
1.116,1.521,1.548,0.547,10.12222,-1.20000
0.998,1.407,1.435,0.425,10.12222,-1.20000
0.884,1.297,1.325,0.307,10.12222,-1.20000
0.773,1.191,1.219,0.192,10.12222,-1.20000
0.660,1.083,1.112,0.075,10.12222,-1.20000
0.552,0.980,1.009,-0.038,10.12222,-1.20000
0.442,0.875,0.905,-0.153,10.12222,-1.20000
0.336,0.774,0.804,-0.264,10.12222,-1.20000
0.229,0.673,0.704,-0.375,10.12222,-1.20000
0.123,0.572,0.603,-0.487,10.12222,-1.20000
0.020,0.475,0.507,-0.595,10.12222,-1.20000
-0.034,0.424,0.456,-0.650,10.12222,-1.20000
0.008,0.463,0.494,-0.605,10.12222,-1.20000
0.011,0.465,0.497,-0.602,10.12222,-1.20000
-0.029,0.427,0.459,-0.644,10.12222,-1.20000
-0.129,0.333,0.365,-0.749,10.12222,-1.20000
-0.226,0.242,0.274,-0.852,10.12222,-1.20000
-0.327,0.148,0.182,-0.958,10.12222,-1.20000
-0.426,0.057,0.092,-1.063,10.12222,-1.20000
-0.525,-0.033,0.003,-1.169,10.12222,-1.20000
-0.617,-0.117,-0.081,-1.268,10.12222,-1.20000
-0.714,-0.205,-0.167,-1.372,10.12222,-1.20000
-0.827,-0.307,-0.268,-1.493,10.12222,-1.20000
-0.920,-0.390,-0.350,-1.593,10.12222,-1.20000
-1.029,-0.487,-0.447,-1.712,10.12222,-1.20000
-1.117,-0.565,-0.524,-1.808,10.12222,-1.20000
-1.224,-0.658,-0.616,-1.924,10.12222,-1.20000
-1.325,-0.747,-0.704,-2.034,10.12222,-1.20000
-1.426,-0.834,-0.791,-2.144,10.12222,-1.20000
-1.522,-0.918,-0.873,-2.249,10.12222,-1.20000
-1.619,-1.002,-0.957,-2.356,10.12222,-1.20000
-1.713,-1.083,-1.037,-2.460,10.12222,-1.20000
-1.805,-1.162,-1.115,-2.561,10.12222,-1.20000
-1.896,-1.239,-1.192,-2.661,10.12222,-1.20000
-1.988,-1.317,-1.269,-2.764,10.12222,-1.20000
-2.072,-1.386,-1.337,-2.857,10.12222,-1.20000
-2.158,-1.455,-1.406,-2.954,10.12222,-1.20000
-2.242,-1.522,-1.473,-3.050,10.12222,-1.20000
-2.322,-1.585,-1.536,-3.140,10.12222,-1.20000
-2.403,-1.650,-1.600,-3.231,10.12222,-1.20000
-2.484,-1.713,-1.662,-3.324,10.12222,-1.20000
-2.562,-1.773,-1.722,-3.411,10.12222,-1.20000
-2.641,-1.835,-1.783,-3.502,10.12222,-1.20000
-2.718,-1.892,-1.841,-3.590,10.12222,-1.20000
-2.793,-1.946,-1.894,-3.676,10.12222,-1.20000
-2.867,-1.997,-1.945,-3.762,10.12222,-1.20000
-2.938,-2.046,-1.994,-3.845,10.12222,-1.20000
-3.014,-2.098,-2.046,-3.934,10.12222,-1.20000
0.428,0.747,0.767,-0.054,10.12222,-1.20000
0.389,0.711,0.731,-0.095,10.12222,-1.20000
0.382,0.704,0.724,-0.103,10.12222,-1.20000
0.379,0.700,0.721,-0.105,10.12222,-1.20000
0.378,0.698,0.718,-0.106,10.12222,-1.20000
0.378,0.697,0.717,-0.104,10.12222,-1.20000
0.379,0.697,0.717,-0.101,10.12222,-1.20000
0.380,0.697,0.717,-0.101,10.12222,-1.20000
0.382,0.697,0.717,-0.096,10.12222,-1.20000
0.385,0.698,0.718,-0.091,10.12222,-1.20000
0.388,0.698,0.718,-0.086,10.12222,-1.20000
0.390,0.699,0.718,-0.081,10.12222,-1.20000
0.392,0.699,0.718,-0.076,10.12222,-1.20000
0.394,0.699,0.718,-0.072,10.12222,-1.20000
0.396,0.699,0.718,-0.069,10.12222,-1.20000
0.397,0.699,0.718,-0.066,10.12222,-1.20000
0.397,0.699,0.718,-0.066,10.12222,-1.20000
0.397,0.699,0.717,-0.066,10.12222,-1.20000
0.397,0.698,0.716,-0.065,10.12222,-1.20000
0.396,0.697,0.715,-0.065,10.12222,-1.20000
0.394,0.695,0.714,-0.067,10.12222,-1.20000
0.392,0.693,0.712,-0.070,10.12222,-1.20000
0.388,0.690,0.709,-0.075,10.12222,-1.20000
0.383,0.686,0.705,-0.082,10.12222,-1.20000
