Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.072,16.465,16.505,12.729,9.98900,-1.05000
13.212,14.981,15.026,11.985,9.98900,-1.05000
12.272,13.604,13.652,11.168,9.98900,-1.05000
11.702,12.875,12.923,10.658,9.98900,-1.05000
11.288,12.380,12.429,10.278,9.98900,-1.05000
10.663,11.662,11.710,9.696,9.98900,-1.05000
10.094,11.028,11.076,9.158,9.98900,-1.05000
9.658,10.550,10.597,8.744,9.98900,-1.05000
9.300,10.159,10.206,8.404,9.98900,-1.05000
8.880,9.692,9.739,8.011,9.98900,-1.05000
8.385,9.131,9.176,7.556,9.98900,-1.05000
7.805,8.449,8.492,7.043,9.98900,-1.05000
7.163,7.692,7.731,6.488,9.98900,-1.05000
6.593,7.042,7.075,5.987,9.98900,-1.05000
6.368,6.787,6.817,5.790,9.98900,-1.05000
6.156,6.548,6.576,5.603,9.98900,-1.05000
6.047,6.425,6.451,5.506,9.98900,-1.05000
5.901,6.264,6.289,5.375,9.98900,-1.05000
5.729,6.074,6.097,5.222,9.98900,-1.05000
5.571,5.899,5.920,5.081,9.98900,-1.05000
5.532,5.857,5.877,5.046,9.98900,-1.05000
5.429,5.744,5.763,4.954,9.98900,-1.05000
5.316,5.620,5.638,4.852,9.98900,-1.05000
5.207,5.501,5.518,4.753,9.98900,-1.05000
5.102,5.388,5.404,4.657,9.98900,-1.05000
5.008,5.286,5.302,4.572,9.98900,-1.05000
4.896,5.167,5.183,4.467,9.98900,-1.05000
4.775,5.040,5.055,4.355,9.98900,-1.05000
4.657,4.916,4.930,4.244,9.98900,-1.05000
4.545,4.798,4.812,4.139,9.98900,-1.05000
4.435,4.683,4.697,4.035,9.98900,-1.05000
4.411,4.659,4.672,4.012,9.98900,-1.05000
4.325,4.569,4.582,3.930,9.98900,-1.05000
4.212,4.451,4.464,3.822,9.98900,-1.05000
4.104,4.340,4.353,3.719,9.98900,-1.05000
3.959,4.192,4.204,3.578,9.98900,-1.05000
3.837,4.068,4.080,3.458,9.98900,-1.05000
3.833,4.064,4.077,3.454,9.98900,-1.05000
3.771,4.002,4.015,3.392,9.98900,-1.05000
3.636,3.869,3.881,3.255,9.98900,-1.05000
3.601,3.835,3.848,3.219,9.98900,-1.05000
3.509,3.746,3.759,3.123,9.98900,-1.05000
3.483,3.721,3.734,3.096,9.98900,-1.05000
3.458,3.698,3.711,3.068,9.98900,-1.05000
3.348,3.598,3.612,2.947,9.98900,-1.05000
3.263,3.525,3.540,2.848,9.98900,-1.05000
3.200,3.476,3.491,2.768,9.98900,-1.05000
3.155,3.446,3.463,2.706,9.98900,-1.05000
3.120,3.427,3.446,2.652,9.98900,-1.05000
3.078,3.403,3.423,2.592,9.98900,-1.05000
3.013,3.353,3.374,2.511,9.98900,-1.05000
2.919,3.270,3.292,2.404,9.98900,-1.05000
2.855,3.211,3.234,2.334,9.98900,-1.05000
2.819,3.177,3.200,2.297,9.98900,-1.05000
2.721,3.084,3.107,2.194,9.98900,-1.05000
2.617,2.984,3.008,2.086,9.98900,-1.05000
2.507,2.878,2.902,1.973,9.98900,-1.05000
2.384,2.758,2.783,1.846,9.98900,-1.05000
2.273,2.649,2.674,1.732,9.98900,-1.05000
2.150,2.530,2.555,1.607,9.98900,-1.05000
2.031,2.413,2.439,1.484,9.98900,-1.05000
1.905,2.291,2.317,1.356,9.98900,-1.05000
1.789,2.178,2.204,1.236,9.98900,-1.05000
1.673,2.065,2.091,1.117,9.98900,-1.05000
1.557,1.953,1.979,0.997,9.98900,-1.05000
1.438,1.838,1.865,0.875,9.98900,-1.05000
1.329,1.733,1.760,0.762,9.98900,-1.05000
1.216,1.623,1.651,0.645,9.98900,-1.05000
1.101,1.513,1.541,0.526,9.98900,-1.05000
0.989,1.405,1.434,0.410,9.98900,-1.05000
0.878,1.298,1.327,0.295,9.98900,-1.05000
0.774,1.199,1.228,0.187,9.98900,-1.05000
0.664,1.094,1.123,0.072,9.98900,-1.05000
0.558,0.994,1.024,-0.038,9.98900,-1.05000
0.451,0.892,0.923,-0.150,9.98900,-1.05000
0.345,0.792,0.823,-0.261,9.98900,-1.05000
0.243,0.696,0.727,-0.367,9.98900,-1.05000
0.141,0.599,0.631,-0.476,9.98900,-1.05000
0.050,0.514,0.546,-0.570,9.98900,-1.05000
-0.035,0.433,0.466,-0.660,9.98900,-1.05000
0.017,0.480,0.513,-0.605,9.98900,-1.05000
0.047,0.509,0.541,-0.572,9.98900,-1.05000
-0.039,0.428,0.461,-0.663,9.98900,-1.05000
-0.136,0.337,0.370,-0.765,9.98900,-1.05000
-0.235,0.244,0.278,-0.869,9.98900,-1.05000
-0.332,0.154,0.189,-0.972,9.98900,-1.05000
-0.431,0.064,0.099,-1.078,9.98900,-1.05000
-0.527,-0.023,0.013,-1.180,9.98900,-1.05000
-0.622,-0.110,-0.073,-1.282,9.98900,-1.05000
