Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.517,15.207,15.249,12.319,9.96614,-1.80000
12.906,14.238,14.286,11.807,9.96614,-1.80000
12.380,13.500,13.549,11.360,9.96614,-1.80000
11.514,12.440,12.489,10.584,9.96614,-1.80000
11.003,11.856,11.903,10.112,9.96614,-1.80000
10.616,11.424,11.470,9.749,9.96614,-1.80000
10.026,10.780,10.825,9.191,9.96614,-1.80000
9.480,10.190,10.234,8.673,9.96614,-1.80000
9.060,9.736,9.779,8.276,9.96614,-1.80000
8.716,9.362,9.404,7.951,9.96614,-1.80000
8.370,8.984,9.024,7.629,9.96614,-1.80000
7.934,8.497,8.535,7.230,9.96614,-1.80000
7.449,7.953,7.987,6.792,9.96614,-1.80000
6.920,7.370,7.400,6.310,9.96614,-1.80000
6.401,6.795,6.819,5.843,9.96614,-1.80000
6.392,6.785,6.809,5.834,9.96614,-1.80000
6.243,6.619,6.641,5.702,9.96614,-1.80000
6.109,6.469,6.490,5.582,9.96614,-1.80000
5.955,6.298,6.317,5.445,9.96614,-1.80000
5.881,6.216,6.235,5.380,9.96614,-1.80000
5.759,6.081,6.098,5.272,9.96614,-1.80000
5.597,5.903,5.919,5.127,9.96614,-1.80000
5.447,5.738,5.753,4.992,9.96614,-1.80000
5.370,5.655,5.669,4.923,9.96614,-1.80000
5.342,5.625,5.638,4.898,9.96614,-1.80000
5.195,5.466,5.478,4.765,9.96614,-1.80000
5.056,5.316,5.328,4.638,9.96614,-1.80000
4.918,5.168,5.179,4.511,9.96614,-1.80000
4.823,5.067,5.078,4.424,9.96614,-1.80000
4.791,5.033,5.044,4.394,9.96614,-1.80000
4.647,4.881,4.892,4.262,9.96614,-1.80000
4.511,4.737,4.747,4.135,9.96614,-1.80000
4.376,4.595,4.605,4.009,9.96614,-1.80000
4.247,4.461,4.470,3.888,9.96614,-1.80000
4.150,4.360,4.369,3.797,9.96614,-1.80000
4.105,4.313,4.322,3.754,9.96614,-1.80000
3.971,4.174,4.183,3.628,9.96614,-1.80000
3.839,4.036,4.045,3.502,9.96614,-1.80000
3.707,3.901,3.910,3.376,9.96614,-1.80000
3.549,3.740,3.749,3.222,9.96614,-1.80000
3.525,3.715,3.724,3.198,9.96614,-1.80000
3.480,3.670,3.679,3.153,9.96614,-1.80000
3.345,3.537,3.547,3.016,9.96614,-1.80000
3.217,3.414,3.423,2.882,9.96614,-1.80000
3.194,3.392,3.401,2.857,9.96614,-1.80000
3.168,3.367,3.377,2.828,9.96614,-1.80000
3.072,3.280,3.290,2.722,9.96614,-1.80000
3.032,3.245,3.256,2.675,9.96614,-1.80000
2.988,3.207,3.218,2.622,9.96614,-1.80000
2.915,3.148,3.159,2.532,9.96614,-1.80000
2.851,3.099,3.111,2.447,9.96614,-1.80000
2.807,3.069,3.082,2.388,9.96614,-1.80000
2.769,3.043,3.057,2.335,9.96614,-1.80000
2.722,3.012,3.026,2.269,9.96614,-1.80000
2.670,2.974,2.990,2.201,9.96614,-1.80000
2.597,2.916,2.933,2.113,9.96614,-1.80000
2.497,2.826,2.844,2.002,9.96614,-1.80000
2.433,2.767,2.785,1.932,9.96614,-1.80000
2.380,2.716,2.735,1.876,9.96614,-1.80000
2.267,2.609,2.628,1.759,9.96614,-1.80000
2.167,2.512,2.531,1.654,9.96614,-1.80000
2.060,2.409,2.428,1.544,9.96614,-1.80000
1.941,2.293,2.313,1.422,9.96614,-1.80000
1.834,2.189,2.209,1.312,9.96614,-1.80000
1.716,2.073,2.094,1.191,9.96614,-1.80000
1.600,1.960,1.980,1.072,9.96614,-1.80000
1.486,1.849,1.870,0.955,9.96614,-1.80000
1.372,1.738,1.759,0.838,9.96614,-1.80000
1.258,1.627,1.648,0.722,9.96614,-1.80000
1.142,1.513,1.535,0.603,9.96614,-1.80000
1.031,1.405,1.427,0.489,9.96614,-1.80000
0.917,1.295,1.317,0.373,9.96614,-1.80000
0.802,1.183,1.205,0.254,9.96614,-1.80000
0.690,1.074,1.097,0.139,9.96614,-1.80000
0.577,0.964,0.987,0.022,9.96614,-1.80000
0.463,0.854,0.877,-0.095,9.96614,-1.80000
0.351,0.745,0.769,-0.211,9.96614,-1.80000
0.239,0.637,0.661,-0.327,9.96614,-1.80000
0.127,0.530,0.555,-0.442,9.96614,-1.80000
0.016,0.423,0.448,-0.557,9.96614,-1.80000
-0.096,0.316,0.341,-0.672,9.96614,-1.80000
-0.205,0.210,0.236,-0.786,9.96614,-1.80000
-0.318,0.103,0.129,-0.903,9.96614,-1.80000
-0.424,0.001,0.028,-1.013,9.96614,-1.80000
-0.530,-0.100,-0.072,-1.124,9.96614,-1.80000
-0.635,-0.200,-0.172,-1.234,9.96614,-1.80000
-0.739,-0.299,-0.271,-1.342,9.96614,-1.80000
-0.716,-0.278,-0.250,-1.317,9.96614,-1.80000
-0.691,-0.255,-0.227,-1.291,9.96614,-1.80000
-0.785,-0.344,-0.315,-1.389,9.96614,-1.80000
-0.883,-0.436,-0.407,-1.491,9.96614,-1.80000
-0.979,-0.527,-0.498,-1.592,9.96614,-1.80000
-1.073,-0.616,-0.586,-1.691,9.96614,-1.80000
-1.164,-0.701,-0.671,-1.786,9.96614,-1.80000
