Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.260,16.852,16.894,12.883,10.01072,-0.90000
13.920,16.260,16.303,12.581,10.01072,-0.90000
13.428,15.407,15.452,12.152,10.01072,-0.90000
12.465,13.939,13.987,11.314,10.01072,-0.90000
11.867,13.136,13.184,10.784,10.01072,-0.90000
11.439,12.609,12.657,10.394,10.01072,-0.90000
10.804,11.865,11.914,9.805,10.01072,-0.90000
10.227,11.215,11.263,9.262,10.01072,-0.90000
9.781,10.721,10.769,8.841,10.01072,-0.90000
9.413,10.318,10.365,8.492,10.01072,-0.90000
8.996,9.852,9.899,8.103,10.01072,-0.90000
8.983,9.837,9.884,8.090,10.01072,-0.90000
8.484,9.271,9.317,7.630,10.01072,-0.90000
7.909,8.600,8.644,7.117,10.01072,-0.90000
7.248,7.810,7.851,6.547,10.01072,-0.90000
6.660,7.129,7.165,6.037,10.01072,-0.90000
6.547,7.000,7.034,5.938,10.01072,-0.90000
6.282,6.699,6.730,5.706,10.01072,-0.90000
6.100,6.493,6.522,5.546,10.01072,-0.90000
5.979,6.359,6.386,5.438,10.01072,-0.90000
5.805,6.166,6.191,5.282,10.01072,-0.90000
5.646,5.990,6.014,5.140,10.01072,-0.90000
5.577,5.914,5.937,5.078,10.01072,-0.90000
5.503,5.833,5.855,5.012,10.01072,-0.90000
5.389,5.708,5.728,4.910,10.01072,-0.90000
5.280,5.589,5.608,4.811,10.01072,-0.90000
5.175,5.475,5.493,4.716,10.01072,-0.90000
5.074,5.366,5.384,4.625,10.01072,-0.90000
5.046,5.335,5.353,4.599,10.01072,-0.90000
4.971,5.255,5.272,4.529,10.01072,-0.90000
4.852,5.129,5.146,4.419,10.01072,-0.90000
4.735,5.006,5.022,4.309,10.01072,-0.90000
4.626,4.892,4.907,4.206,10.01072,-0.90000
4.518,4.779,4.794,4.104,10.01072,-0.90000
4.446,4.703,4.718,4.035,10.01072,-0.90000
4.410,4.667,4.681,4.001,10.01072,-0.90000
4.300,4.553,4.567,3.896,10.01072,-0.90000
4.197,4.446,4.460,3.796,10.01072,-0.90000
4.057,4.303,4.317,3.660,10.01072,-0.90000
3.940,4.185,4.199,3.546,10.01072,-0.90000
3.937,4.181,4.195,3.542,10.01072,-0.90000
3.876,4.120,4.134,3.482,10.01072,-0.90000
3.744,3.990,4.004,3.348,10.01072,-0.90000
3.633,3.882,3.897,3.233,10.01072,-0.90000
3.620,3.870,3.885,3.220,10.01072,-0.90000
3.595,3.846,3.860,3.193,10.01072,-0.90000
3.569,3.822,3.836,3.165,10.01072,-0.90000
3.461,3.723,3.738,3.046,10.01072,-0.90000
3.380,3.653,3.669,2.952,10.01072,-0.90000
3.321,3.607,3.624,2.879,10.01072,-0.90000
3.280,3.579,3.598,2.820,10.01072,-0.90000
3.247,3.563,3.583,2.770,10.01072,-0.90000
3.205,3.538,3.560,2.710,10.01072,-0.90000
3.140,3.488,3.511,2.629,10.01072,-0.90000
3.045,3.405,3.429,2.522,10.01072,-0.90000
2.980,3.346,3.371,2.451,10.01072,-0.90000
2.945,3.313,3.338,2.414,10.01072,-0.90000
2.849,3.221,3.246,2.313,10.01072,-0.90000
2.747,3.123,3.149,2.208,10.01072,-0.90000
2.640,3.019,3.045,2.097,10.01072,-0.90000
2.519,2.902,2.928,1.973,10.01072,-0.90000
2.409,2.794,2.821,1.860,10.01072,-0.90000
2.288,2.676,2.703,1.736,10.01072,-0.90000
2.170,2.562,2.589,1.616,10.01072,-0.90000
2.047,2.441,2.469,1.489,10.01072,-0.90000
1.932,2.330,2.358,1.371,10.01072,-0.90000
1.817,2.219,2.247,1.254,10.01072,-0.90000
1.703,2.108,2.136,1.136,10.01072,-0.90000
1.586,1.995,2.023,1.015,10.01072,-0.90000
1.479,1.892,1.921,0.904,10.01072,-0.90000
1.367,1.784,1.814,0.789,10.01072,-0.90000
1.255,1.676,1.706,0.672,10.01072,-0.90000
1.144,1.570,1.600,0.557,10.01072,-0.90000
1.035,1.465,1.495,0.443,10.01072,-0.90000
0.933,1.368,1.398,0.337,10.01072,-0.90000
0.826,1.266,1.297,0.226,10.01072,-0.90000
0.723,1.168,1.199,0.119,10.01072,-0.90000
0.618,1.069,1.101,0.009,10.01072,-0.90000
0.515,0.971,1.004,-0.099,10.01072,-0.90000
0.417,0.879,0.912,-0.202,10.01072,-0.90000
0.318,0.786,0.820,-0.306,10.01072,-0.90000
0.232,0.705,0.739,-0.397,10.01072,-0.90000
0.152,0.629,0.664,-0.480,10.01072,-0.90000
0.205,0.678,0.712,-0.424,10.01072,-0.90000
0.240,0.710,0.744,-0.386,10.01072,-0.90000
0.152,0.628,0.662,-0.479,10.01072,-0.90000
0.054,0.536,0.571,-0.583,10.01072,-0.90000
-0.047,0.443,0.478,-0.689,10.01072,-0.90000
-0.144,0.353,0.389,-0.792,10.01072,-0.90000
-0.242,0.262,0.298,-0.897,10.01072,-0.90000
-0.339,0.174,0.212,-1.000,10.01072,-0.90000
-0.435,0.087,0.125,-1.103,10.01072,-0.90000
-0.529,0.003,0.042,-1.204,10.01072,-0.90000
-0.622,-0.082,-0.042,-1.304,10.01072,-0.90000
-0.712,-0.162,-0.122,-1.401,10.01072,-0.90000
-0.802,-0.243,-0.201,-1.499,10.01072,-0.90000
-0.890,-0.321,-0.279,-1.593,10.01072,-0.90000
-0.977,-0.399,-0.356,-1.688,10.01072,-0.90000
-1.062,-0.474,-0.430,-1.780,10.01072,-0.90000
-1.166,-0.565,-0.520,-1.893,10.01072,-0.90000
-1.249,-0.637,-0.591,-1.984,10.01072,-0.90000
-1.347,-0.721,-0.675,-2.091,10.01072,-0.90000
-1.446,-0.806,-0.759,-2.200,10.01072,-0.90000
-1.525,-0.874,-0.827,-2.288,10.01072,-0.90000
-1.618,-0.952,-0.905,-2.390,10.01072,-0.90000
-1.712,-1.032,-0.984,-2.494,10.01072,-0.90000
-1.808,-1.112,-1.063,-2.600,10.01072,-0.90000
-1.894,-1.184,-1.135,-2.697,10.01072,-0.90000
-1.982,-1.254,-1.204,-2.796,10.01072,-0.90000
-2.071,-1.325,-1.275,-2.896,10.01072,-0.90000
-2.156,-1.392,-1.341,-2.992,10.01072,-0.90000
-2.238,-1.455,-1.405,-3.086,10.01072,-0.90000
-2.322,-1.521,-1.469,-3.181,10.01072,-0.90000
-2.406,-1.585,-1.533,-3.277,10.01072,-0.90000
-2.482,-1.640,-1.588,-3.364,10.01072,-0.90000
-2.562,-1.699,-1.647,-3.455,10.01072,-0.90000
-2.640,-1.755,-1.702,-3.546,10.01072,-0.90000
-2.713,-1.802,-1.750,-3.632,10.01072,-0.90000
-2.782,-1.847,-1.794,-3.715,10.01072,-0.90000
-2.849,-1.886,-1.833,-3.795,10.01072,-0.90000
-2.913,-1.922,-1.870,-3.872,10.01072,-0.90000
-2.925,-1.928,-1.876,-3.887,10.01072,-0.90000
0.377,0.756,0.782,-0.165,10.01072,-0.90000
0.340,0.722,0.748,-0.204,10.01072,-0.90000
0.332,0.714,0.740,-0.213,10.01072,-0.90000
0.328,0.709,0.736,-0.217,10.01072,-0.90000
0.326,0.707,0.733,-0.219,10.01072,-0.90000
0.326,0.706,0.732,-0.217,10.01072,-0.90000
0.327,0.706,0.732,-0.214,10.01072,-0.90000
