Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.0075779,-0.30000,9.95424,0.4448616803,2.1761610508,0.444,-1.534,3.5592,4.808,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.18e-15,0.00,7.300e-01,2.623e-01,1.371e-03,3.698e-04,3.354e-03,-1.000,7.623e-03,8.604,9.168,10.214,10.261,8.175
0.0075779,-0.30000,9.95424,0.4941480160,2.2313754559,0.494,-1.364,3.5767,4.755,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.25e-15,0.00,7.300e-01,2.623e-01,1.371e-03,3.698e-04,3.354e-03,-1.000,7.623e-03,8.180,8.648,9.598,9.646,7.704
0.0075779,-0.30000,9.95424,0.5204877853,2.2576220036,0.520,-1.262,3.5893,4.725,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.14e-15,0.00,7.411e-01,2.516e-01,1.317e-03,3.554e-04,3.224e-03,-1.000,7.312e-03,7.924,8.330,9.220,9.268,7.419
0.0075779,-0.30000,9.95424,0.5434343815,2.2781467438,0.543,-1.177,3.5997,4.701,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.06e-15,0.00,7.498e-01,2.432e-01,1.275e-03,3.441e-04,3.122e-03,-1.000,7.067e-03,7.713,8.075,8.922,8.970,7.188
0.0075779,-0.30000,9.95424,0.5927206874,2.3161180019,0.592,-0.993,3.6278,4.667,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-7.69e-15,0.00,7.555e-01,2.375e-01,1.251e-03,3.378e-04,3.065e-03,-1.000,6.991e-03,7.253,7.504,8.238,8.285,6.687
0.0075779,-0.30000,9.95424,0.6420069933,2.3474643230,0.642,-0.810,3.6599,4.647,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.15e-14,0.00,7.587e-01,2.344e-01,1.238e-03,3.342e-04,3.033e-03,-1.000,6.898e-03,6.794,6.907,7.506,7.552,6.183
0.0075779,-0.30000,9.95424,0.6519060731,2.3531064987,0.652,-0.774,3.6661,4.642,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.25e-14,0.00,7.594e-01,2.338e-01,1.235e-03,3.334e-04,3.026e-03,-1.000,6.877e-03,6.704,6.793,7.370,7.414,6.086
0.0075779,-0.30000,9.95424,0.6912934184,2.3737273216,0.691,-0.633,3.6898,4.622,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.72e-14,0.00,7.621e-01,2.310e-01,1.223e-03,3.303e-04,2.998e-03,-1.000,6.845e-03,6.353,6.362,6.863,6.904,5.717
0.0075779,-0.30000,9.95424,0.6952009201,2.3756270409,0.695,-0.620,3.6921,4.620,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.77e-14,0.00,7.625e-01,2.307e-01,1.220e-03,3.299e-04,2.994e-03,-1.000,6.842e-03,6.319,6.322,6.816,6.857,5.682
0.0075779,-0.30000,9.95424,0.7133517861,2.3841385841,0.713,-0.556,3.7022,4.608,1,0.000,0.541,0.00,0.00,0.00,0.00,0.00,-1,-2.05e-14,0.00,7.640e-01,2.292e-01,1.208e-03,3.279e-04,2.979e-03,-1.000,6.747e-03,6.160,6.136,6.602,6.641,5.521
0.0075779,-0.30000,9.95424,0.7307538390,2.3918440342,0.730,-0.495,3.7118,4.596,1,0.000,0.539,0.00,0.00,0.00,0.00,0.00,-1,-2.36e-14,0.00,7.655e-01,2.278e-01,1.197e-03,3.262e-04,2.964e-03,-1.000,6.728e-03,6.008,5.963,6.404,6.441,5.370
0.0075779,-0.30000,9.95424,0.7405797243,2.3960113525,0.740,-0.461,3.7170,4.589,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-2.56e-14,0.00,7.663e-01,2.270e-01,1.191e-03,3.251e-04,2.956e-03,-1.000,6.740e-03,5.923,5.867,6.295,6.331,5.286
0.0075779,-0.30000,9.95424,0.7551482916,2.4019613266,0.755,-0.411,3.7242,4.575,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.89e-14,0.00,7.679e-01,2.254e-01,1.184e-03,3.233e-04,2.939e-03,-1.000,6.713e-03,5.796,5.728,6.140,6.174,5.163
0.0075779,-0.30000,9.95424,0.7691102028,2.4074208736,0.769,-0.362,3.7308,4.561,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.26e-14,0.00,7.694e-01,2.239e-01,1.176e-03,3.215e-04,2.923e-03,-1.000,6.665e-03,5.675,5.596,5.993,6.026,5.045
0.0075779,-0.30000,9.95424,0.7825469375,2.4124639034,0.782,-0.315,3.7370,4.547,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-3.66e-14,0.00,7.709e-01,2.225e-01,1.169e-03,3.197e-04,2.908e-03,-1.000,6.615e-03,5.558,5.471,5.853,5.885,4.933
0.0075779,-0.30000,9.95424,0.7887351513,2.4147202969,0.788,-0.294,3.7399,4.540,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-3.86e-14,0.00,7.716e-01,2.219e-01,1.166e-03,3.189e-04,2.901e-03,-1.000,6.585e-03,5.504,5.413,5.789,5.820,4.882
0.0075779,-0.30000,9.95424,0.7927883863,2.4161760807,0.792,-0.280,3.7416,4.535,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4e-14,0.00,7.721e-01,2.213e-01,1.163e-03,3.183e-04,2.895e-03,-1.000,6.564e-03,5.469,5.376,5.748,5.779,4.848
0.0075779,-0.30000,9.95424,0.8063922524,2.4209396839,0.806,-0.232,3.7471,4.516,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.52e-14,0.00,7.740e-01,2.195e-01,1.155e-03,3.161e-04,2.875e-03,-1.000,6.565e-03,5.349,5.252,5.611,5.640,4.736
0.0075779,-0.30000,9.95424,0.8195663691,2.4253799915,0.819,-0.185,3.7523,4.498,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.1e-14,0.00,7.758e-01,2.177e-01,1.147e-03,3.139e-04,2.855e-03,-1.000,6.495e-03,5.233,5.131,5.479,5.507,4.627
0.0075779,-0.30000,9.95424,0.8316276073,2.4293034077,0.831,-0.142,3.7569,4.479,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.7e-14,0.00,7.775e-01,2.160e-01,1.140e-03,3.119e-04,2.837e-03,-1.000,6.448e-03,5.125,5.020,5.359,5.386,4.526
0.0075779,-0.30000,9.95424,0.8368906975,2.4309749603,0.836,-0.123,3.7588,4.470,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6e-14,0.00,7.783e-01,2.153e-01,1.136e-03,3.110e-04,2.829e-03,-1.000,6.430e-03,5.077,4.972,5.306,5.333,4.482
0.0075779,-0.30000,9.95424,0.8467711210,2.4340481758,0.846,-0.087,3.7622,4.453,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-6.61e-14,0.00,7.801e-01,2.135e-01,1.128e-03,3.088e-04,2.810e-03,-1.000,6.385e-03,4.987,4.880,5.207,5.233,4.397
0.0075779,-0.30000,9.95424,0.8602493405,2.4381101131,0.859,-0.036,3.7665,4.426,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.6e-14,0.00,7.826e-01,2.111e-01,1.117e-03,3.058e-04,2.783e-03,-1.000,6.299e-03,4.861,4.752,5.070,5.095,4.279
0.0075779,-0.30000,9.95424,0.8728519082,2.4417777061,0.872,0.012,3.7703,4.399,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-8.69e-14,0.00,7.851e-01,2.087e-01,1.107e-03,3.030e-04,2.758e-03,-1.000,6.245e-03,4.740,4.630,4.940,4.964,4.165
0.0075779,-0.30000,9.95424,0.8842635155,2.4449951649,0.883,0.057,3.7734,4.373,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9.87e-14,0.00,7.873e-01,2.065e-01,1.097e-03,3.003e-04,2.734e-03,-1.000,6.222e-03,4.627,4.517,4.820,4.843,4.060
0.0075779,-0.30000,9.95424,0.8850461841,2.4452123642,0.884,0.060,3.7737,4.371,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9.96e-14,0.00,7.875e-01,2.063e-01,1.096e-03,3.001e-04,2.732e-03,-1.000,6.219e-03,4.620,4.509,4.812,4.834,4.053
0.0075779,-0.30000,9.95424,0.8984940648,2.4488763809,0.897,0.115,3.7768,4.335,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.17e-13,0.00,7.910e-01,2.028e-01,1.080e-03,2.959e-04,2.694e-03,-1.000,6.121e-03,4.483,4.371,4.667,4.689,3.922
0.0075779,-0.30000,9.95424,0.9113448858,2.4522614479,0.910,0.167,3.7791,4.298,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.37e-13,0.00,7.945e-01,1.994e-01,1.065e-03,2.918e-04,2.657e-03,-1.000,6.044e-03,4.352,4.240,4.531,4.552,3.797
0.0075779,-0.30000,9.95424,0.9217252731,2.4549167156,0.920,0.211,3.7805,4.265,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.56e-13,0.00,7.967e-01,1.973e-01,1.056e-03,2.892e-04,2.635e-03,-1.000,5.982e-03,4.243,4.130,4.418,4.439,3.691
0.0075779,-0.30000,9.95424,0.9304168224,2.4570877552,0.929,0.250,3.7815,4.234,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.76e-13,0.00,7.972e-01,1.968e-01,1.053e-03,2.887e-04,2.630e-03,-1.000,5.981e-03,4.146,4.033,4.318,4.339,3.596
0.0075779,-0.30000,9.95424,0.9320164323,2.4574823380,0.930,0.257,3.7817,4.228,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.81e-13,0.00,7.973e-01,1.968e-01,1.053e-03,2.887e-04,2.630e-03,-1.000,5.980e-03,4.127,4.015,4.300,4.321,3.578
0.0075779,-0.30000,9.95424,0.9332015514,2.4577734470,0.932,0.263,3.7818,4.224,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.84e-13,0.00,7.973e-01,1.967e-01,1.053e-03,2.887e-04,2.630e-03,-1.000,5.980e-03,4.113,4.001,4.286,4.307,3.564
0.0075779,-0.30000,9.95424,0.9361627102,2.4584975243,0.935,0.277,3.7819,4.211,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.92e-13,0.00,7.976e-01,1.965e-01,1.052e-03,2.883e-04,2.627e-03,-1.000,5.972e-03,4.078,3.965,4.250,4.271,3.529
0.0075779,-0.30000,9.95424,0.9456235170,2.4607760906,0.944,0.324,3.7816,4.167,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.23e-13,0.00,7.980e-01,1.961e-01,1.052e-03,2.882e-04,2.626e-03,-1.000,5.951e-03,3.960,3.847,4.132,4.153,3.411
0.0075779,-0.30000,9.95424,0.9533296824,2.4625933170,0.952,0.364,3.7804,4.126,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.56e-13,0.00,7.974e-01,1.966e-01,1.056e-03,2.895e-04,2.638e-03,-1.000,6.001e-03,3.859,3.746,4.033,4.054,3.308
0.0075779,-0.30000,9.95424,0.9590480924,2.4639203548,0.957,0.395,3.7789,4.091,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.86e-13,0.00,7.958e-01,1.982e-01,1.066e-03,2.922e-04,2.663e-03,-1.000,6.042e-03,3.781,3.669,3.958,3.980,3.227
0.0075779,-0.30000,9.95424,0.9621978998,2.4646434784,0.961,0.413,3.7774,4.069,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.06e-13,0.00,7.930e-01,2.009e-01,1.081e-03,2.962e-04,2.699e-03,-1.000,6.118e-03,3.737,3.624,3.917,3.939,3.180
0.0075779,-0.30000,9.95424,0.9693282843,2.4662606716,0.968,0.454,3.7715,4.008,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-3.57e-13,0.00,7.819e-01,2.117e-01,1.135e-03,3.110e-04,2.833e-03,-1.000,6.434e-03,3.636,3.525,3.829,3.852,3.068
0.0075779,-0.30000,9.95424,0.9746564031,2.4674513340,0.973,0.480,3.7630,3.950,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.05e-13,0.00,7.691e-01,2.241e-01,1.192e-03,3.264e-04,2.972e-03,-1.000,6.772e-03,3.570,3.464,3.785,3.809,2.989
0.0075779,-0.30000,9.95424,0.9781768918,2.4682300091,0.976,0.489,3.7525,3.900,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.39e-13,0.00,7.586e-01,2.344e-01,1.236e-03,3.383e-04,3.077e-03,-1.000,7.016e-03,3.546,3.448,3.790,3.817,2.950
0.0075779,-0.30000,9.95424,0.9804874063,2.4687373638,0.979,0.489,3.7413,3.857,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.61e-13,0.00,7.517e-01,2.411e-01,1.264e-03,3.457e-04,3.143e-03,-1.000,7.134e-03,3.548,3.461,3.826,3.855,2.939
0.0075779,-0.30000,9.95424,0.9813570976,2.4689276218,0.980,0.489,3.7361,3.836,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.72e-13,0.00,7.494e-01,2.434e-01,1.273e-03,3.481e-04,3.165e-03,-1.000,7.184e-03,3.546,3.466,3.842,3.872,2.934
0.0075779,-0.30000,9.95424,0.9821705818,2.4691052437,0.980,0.490,3.7311,3.816,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-4.84e-13,0.00,7.473e-01,2.455e-01,1.282e-03,3.503e-04,3.184e-03,-1.000,7.233e-03,3.545,3.471,3.857,3.888,2.929
0.0075779,-0.30000,9.95424,0.9837341905,2.4694457054,0.982,0.504,3.7220,3.766,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-5.26e-13,0.00,7.439e-01,2.488e-01,1.295e-03,3.537e-04,3.215e-03,-1.000,7.307e-03,3.511,3.452,3.858,3.890,2.891
0.0075779,-0.30000,9.95424,0.9853733182,2.4698014259,0.984,0.538,3.7144,3.702,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-6.09e-13,0.00,7.404e-01,2.522e-01,1.306e-03,3.567e-04,3.241e-03,-1.000,7.341e-03,3.424,3.380,3.802,3.836,2.804
0.0075779,-0.30000,9.95424,0.9862301946,2.4699869156,0.984,0.564,3.7114,3.665,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-6.76e-13,0.00,7.387e-01,2.540e-01,1.310e-03,3.580e-04,3.253e-03,-1.000,7.373e-03,3.360,3.322,3.751,3.785,2.739
0.0075779,-0.30000,9.95424,0.9867891073,2.4701075554,0.985,0.584,3.7098,3.639,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-7.29e-13,0.00,7.375e-01,2.551e-01,1.313e-03,3.587e-04,3.260e-03,-1.000,7.430e-03,3.310,3.275,3.707,3.742,2.689
0.0075779,-0.30000,9.95424,0.9879213572,2.4703514576,0.986,0.630,3.7071,3.583,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-8.58e-13,0.00,7.349e-01,2.577e-01,1.317e-03,3.602e-04,3.271e-03,-1.000,7.445e-03,3.196,3.168,3.605,3.641,2.576
0.0075779,-0.30000,9.95424,0.9889789820,2.4705789089,0.987,0.678,3.7050,3.527,3,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.02e-12,0.00,7.320e-01,2.605e-01,1.316e-03,3.623e-04,3.280e-03,-1.000,7.495e-03,3.076,3.052,3.494,3.530,2.457
0.0075779,-0.30000,9.95424,0.9898519516,2.4707663059,0.988,0.722,3.7036,3.477,3,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.2e-12,0.00,7.294e-01,2.631e-01,1.307e-03,3.690e-04,3.287e-03,-1.000,7.493e-03,2.966,2.946,3.391,3.427,2.347
0.0075779,-0.30000,9.95424,0.9905999303,2.4709262848,0.989,0.762,3.7023,3.432,3,0.000,0.522,0.00,0.00,0.00,0.00,0.00,-1,-1.38e-12,0.00,7.270e-01,2.655e-01,1.289e-03,3.858e-04,3.292e-03,-1.000,7.500e-03,2.864,2.847,3.295,3.331,2.246
0.0075779,-0.30000,9.95424,0.9913132787,2.4710788727,0.989,0.804,3.7011,3.386,3,0.000,0.510,0.00,0.00,0.00,0.00,0.00,-1,-1.6e-12,0.00,7.246e-01,2.678e-01,1.261e-03,4.167e-04,3.296e-03,-1.000,7.514e-03,2.760,2.746,3.197,3.233,2.142
0.0075779,-0.30000,9.95424,0.9921231270,2.4712517262,0.990,0.855,3.6996,3.329,3,0.000,0.495,0.00,0.00,0.00,0.00,0.00,-1,-1.92e-12,0.00,7.220e-01,2.705e-01,1.225e-03,4.605e-04,3.300e-03,-1.000,7.529e-03,2.632,2.621,3.075,3.111,2.014
0.0075779,-0.30000,9.95424,0.9927458167,2.4713842869,0.991,0.898,3.6984,3.281,3,0.000,0.486,0.00,0.00,0.00,0.00,0.00,-1,-2.24e-12,0.00,7.202e-01,2.723e-01,1.202e-03,4.892e-04,3.302e-03,-1.000,7.527e-03,2.524,2.517,2.973,3.010,1.907
0.0075779,-0.30000,9.95424,0.9934675097,2.4715378284,0.991,0.953,3.6967,3.220,3,0.000,0.476,0.00,0.00,0.00,0.00,0.00,-1,-2.72e-12,0.00,7.182e-01,2.742e-01,1.178e-03,5.195e-04,3.305e-03,-1.000,7.528e-03,2.388,2.385,2.846,2.883,1.773
0.0075779,-0.30000,9.95424,0.9939618707,2.4716427326,0.992,0.993,3.6954,3.175,3,0.000,0.470,0.00,0.00,0.00,0.00,0.00,-1,-3.14e-12,0.00,7.170e-01,2.755e-01,1.165e-03,5.370e-04,3.307e-03,-1.000,7.529e-03,2.287,2.288,2.752,2.789,1.672
0.0075779,-0.30000,9.95424,0.9945603013,2.4717698097,0.992,1.047,3.6936,3.115,3,0.000,0.465,0.00,0.00,0.00,0.00,0.00,-1,-3.8e-12,0.00,7.157e-01,2.768e-01,1.152e-03,5.538e-04,3.308e-03,-1.000,7.534e-03,2.154,2.159,2.628,2.665,1.540
0.0075779,-0.30000,9.95424,0.9950726628,2.4718782902,0.993,1.097,3.6918,3.057,3,0.000,0.461,0.00,0.00,0.00,0.00,0.00,-1,-4.56e-12,0.00,7.149e-01,2.776e-01,1.144e-03,5.636e-04,3.309e-03,-1.000,7.548e-03,2.027,2.038,2.511,2.549,1.414
0.0075779,-0.30000,9.95424,0.9955568314,2.4719808102,0.993,1.150,3.6898,2.997,3,0.000,0.459,0.00,0.00,0.00,0.00,0.00,-1,-5.52e-12,0.00,7.141e-01,2.783e-01,1.138e-03,5.717e-04,3.310e-03,-1.000,7.585e-03,1.896,1.912,2.390,2.429,1.283
0.0075779,-0.30000,9.95424,0.9959849119,2.4720711708,0.993,1.201,3.6877,2.937,3,0.000,0.457,0.00,0.00,0.00,0.00,0.00,-1,-6.65e-12,0.00,7.138e-01,2.786e-01,1.135e-03,5.757e-04,3.310e-03,-1.000,7.586e-03,1.767,1.789,2.273,2.311,1.156
0.0075779,-0.30000,9.95424,0.9963654280,2.4721515179,0.994,1.251,3.6856,2.878,3,0.000,0.457,0.00,0.00,0.00,0.00,0.00,-1,-7.98e-12,0.00,7.136e-01,2.789e-01,1.133e-03,5.784e-04,3.311e-03,-1.000,7.535e-03,1.641,1.670,2.159,2.198,1.032
0.0075779,-0.30000,9.95424,0.9967179894,2.4722259045,0.994,1.303,3.6833,2.818,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-9.64e-12,0.00,7.135e-01,2.789e-01,1.133e-03,5.790e-04,3.311e-03,-1.000,7.529e-03,1.513,1.547,2.042,2.082,0.905
0.0075779,-0.30000,9.95424,0.9970267415,2.4722909927,0.994,1.352,3.6810,2.759,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-11,0.00,7.135e-01,2.789e-01,1.132e-03,5.793e-04,3.311e-03,-1.000,7.529e-03,1.389,1.431,1.931,1.971,0.783
0.0075779,-0.30000,9.95424,0.9973072410,2.4723501205,0.994,1.401,3.6787,2.701,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-1.38e-11,0.00,7.135e-01,2.789e-01,1.132e-03,5.796e-04,3.311e-03,-1.000,7.529e-03,1.266,1.315,1.822,1.862,0.663
0.0075779,-0.30000,9.95424,0.9975626469,2.4724040031,0.994,1.450,3.6763,2.643,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-1.65e-11,0.00,7.135e-01,2.790e-01,1.132e-03,5.798e-04,3.311e-03,-1.000,7.530e-03,1.145,1.202,1.715,1.755,0.544
0.0075779,-0.30000,9.95424,0.9977906942,2.4724519253,0.995,1.497,3.6739,2.586,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-1.96e-11,0.00,7.135e-01,2.790e-01,1.132e-03,5.800e-04,3.311e-03,-1.000,7.530e-03,1.028,1.093,1.612,1.653,0.430
0.0075779,-0.30000,9.95424,0.9980120063,2.4724984169,0.995,1.545,3.6713,2.528,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-2.35e-11,0.00,7.135e-01,2.790e-01,1.132e-03,5.802e-04,3.311e-03,-1.000,7.530e-03,0.907,0.980,1.506,1.547,0.312
0.0075779,-0.30000,9.95424,0.9982202053,2.4725422859,0.995,1.592,3.6688,2.471,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-2.79e-11,0.00,7.135e-01,2.790e-01,1.132e-03,5.803e-04,3.311e-03,-1.000,7.530e-03,0.790,0.871,1.405,1.446,0.196
0.0075779,-0.30000,9.95424,0.9984507561,2.4725906849,0.995,1.637,3.6664,2.416,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-3.3e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.805e-04,3.311e-03,-1.000,7.530e-03,0.678,0.768,1.309,1.351,0.087
0.0075779,-0.30000,9.95424,0.9985803366,2.4726178646,0.995,1.652,3.6656,2.398,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-3.51e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.806e-04,3.311e-03,-1.000,7.530e-03,0.640,0.733,1.276,1.318,0.050
0.0075779,-0.30000,9.95424,0.9987027049,2.4726436138,0.995,1.631,3.6672,2.426,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-3.26e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.807e-04,3.311e-03,-1.000,7.530e-03,0.693,0.781,1.319,1.361,0.102
0.0075779,-0.30000,9.95424,0.9988242388,2.4726691246,0.995,1.598,3.6694,2.467,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-2.9e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.808e-04,3.311e-03,-1.000,7.530e-03,0.774,0.853,1.385,1.427,0.180
0.0075779,-0.30000,9.95424,0.9988563657,2.4726758003,0.995,1.588,3.6701,2.480,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-2.78e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.809e-04,3.311e-03,-1.000,7.530e-03,0.801,0.878,1.408,1.449,0.206
0.0075779,-0.30000,9.95424,0.9989187717,2.4726889133,0.995,1.605,3.6691,2.459,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-2.94e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.809e-04,3.311e-03,-1.000,7.530e-03,0.757,0.837,1.370,1.412,0.163
0.0075779,-0.30000,9.95424,0.9990799427,2.4727227688,0.995,1.653,3.6664,2.401,3,0.000,0.456,0.00,0.00,0.00,0.00,0.00,-1,-3.48e-11,0.00,7.135e-01,2.790e-01,1.131e-03,5.811e-04,3.311e-03,-1.000,7.530e-03,0.638,0.728,1.270,1.312,0.047
