Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.506,13.616,13.666,11.489,10.12222,-2.10000
11.853,12.790,12.839,10.918,10.12222,-2.10000
11.125,11.938,11.985,10.256,10.12222,-2.10000
10.662,11.422,11.467,9.824,10.12222,-2.10000
10.308,11.035,11.079,9.489,10.12222,-2.10000
9.754,10.437,10.480,8.963,10.12222,-2.10000
9.245,9.892,9.933,8.480,10.12222,-2.10000
8.851,9.469,9.508,8.107,10.12222,-2.10000
8.519,9.111,9.150,7.793,10.12222,-2.10000
8.184,8.750,8.787,7.478,10.12222,-2.10000
7.772,8.296,8.331,7.098,10.12222,-2.10000
7.315,7.795,7.826,6.677,10.12222,-2.10000
6.763,7.193,7.219,6.170,10.12222,-2.10000
6.204,6.574,6.595,5.667,10.12222,-2.10000
6.199,6.568,6.589,5.662,10.12222,-2.10000
6.084,6.441,6.461,5.559,10.12222,-2.10000
5.973,6.318,6.337,5.461,10.12222,-2.10000
5.842,6.173,6.190,5.344,10.12222,-2.10000
5.725,6.044,6.060,5.240,10.12222,-2.10000
5.614,5.922,5.937,5.141,10.12222,-2.10000
5.610,5.918,5.933,5.137,10.12222,-2.10000
5.493,5.790,5.805,5.031,10.12222,-2.10000
5.378,5.666,5.680,4.927,10.12222,-2.10000
5.273,5.553,5.566,4.830,10.12222,-2.10000
5.167,5.439,5.451,4.733,10.12222,-2.10000
5.035,5.298,5.309,4.612,10.12222,-2.10000
4.940,5.197,5.208,4.525,10.12222,-2.10000
4.841,5.092,5.103,4.432,10.12222,-2.10000
4.723,4.968,4.978,4.322,10.12222,-2.10000
4.600,4.839,4.849,4.207,10.12222,-2.10000
4.467,4.700,4.710,4.080,10.12222,-2.10000
4.297,4.525,4.535,3.919,10.12222,-2.10000
4.120,4.343,4.353,3.748,10.12222,-2.10000
3.983,4.203,4.213,3.614,10.12222,-2.10000
3.900,4.119,4.129,3.533,10.12222,-2.10000
3.822,4.041,4.050,3.456,10.12222,-2.10000
3.774,3.993,4.003,3.408,10.12222,-2.10000
3.636,3.857,3.867,3.266,10.12222,-2.10000
3.526,3.751,3.761,3.151,10.12222,-2.10000
3.501,3.727,3.737,3.125,10.12222,-2.10000
3.473,3.701,3.711,3.095,10.12222,-2.10000
3.371,3.607,3.618,2.982,10.12222,-2.10000
3.279,3.526,3.537,2.878,10.12222,-2.10000
3.195,3.454,3.466,2.778,10.12222,-2.10000
3.118,3.391,3.404,2.685,10.12222,-2.10000
3.046,3.332,3.346,2.596,10.12222,-2.10000
2.971,3.271,3.285,2.507,10.12222,-2.10000
2.889,3.201,3.217,2.412,10.12222,-2.10000
2.786,3.108,3.125,2.297,10.12222,-2.10000
2.687,3.017,3.034,2.190,10.12222,-2.10000
2.613,2.947,2.964,2.111,10.12222,-2.10000
2.539,2.876,2.894,2.034,10.12222,-2.10000
2.438,2.779,2.797,1.929,10.12222,-2.10000
2.330,2.674,2.692,1.818,10.12222,-2.10000
2.221,2.567,2.586,1.705,10.12222,-2.10000
2.096,2.446,2.465,1.578,10.12222,-2.10000
1.984,2.337,2.356,1.463,10.12222,-2.10000
1.862,2.217,2.237,1.338,10.12222,-2.10000
1.731,2.089,2.109,1.205,10.12222,-2.10000
1.616,1.976,1.996,1.086,10.12222,-2.10000
1.494,1.858,1.878,0.962,10.12222,-2.10000
1.375,1.741,1.762,0.841,10.12222,-2.10000
1.258,1.627,1.647,0.720,10.12222,-2.10000
1.142,1.514,1.535,0.602,10.12222,-2.10000
1.022,1.397,1.418,0.479,10.12222,-2.10000
0.906,1.283,1.304,0.359,10.12222,-2.10000
0.792,1.173,1.194,0.243,10.12222,-2.10000
0.681,1.064,1.086,0.129,10.12222,-2.10000
0.566,0.953,0.975,0.011,10.12222,-2.10000
0.456,0.846,0.869,-0.103,10.12222,-2.10000
0.345,0.739,0.762,-0.217,10.12222,-2.10000
0.234,0.631,0.655,-0.332,10.12222,-2.10000
0.127,0.528,0.552,-0.442,10.12222,-2.10000
0.021,0.426,0.450,-0.551,10.12222,-2.10000
-0.090,0.319,0.344,-0.666,10.12222,-2.10000
-0.192,0.221,0.246,-0.772,10.12222,-2.10000
-0.294,0.122,0.148,-0.878,10.12222,-2.10000
-0.400,0.021,0.046,-0.987,10.12222,-2.10000
-0.499,-0.074,-0.047,-1.089,10.12222,-2.10000
-0.597,-0.167,-0.141,-1.191,10.12222,-2.10000
-0.693,-0.259,-0.232,-1.291,10.12222,-2.10000
-0.766,-0.329,-0.302,-1.367,10.12222,-2.10000
-0.754,-0.319,-0.292,-1.354,10.12222,-2.10000
-0.770,-0.334,-0.306,-1.371,10.12222,-2.10000
-0.869,-0.428,-0.400,-1.474,10.12222,-2.10000
-0.975,-0.529,-0.501,-1.584,10.12222,-2.10000
-1.070,-0.619,-0.590,-1.683,10.12222,-2.10000
-1.170,-0.713,-0.684,-1.787,10.12222,-2.10000
-1.269,-0.808,-0.779,-1.891,10.12222,-2.10000
-1.363,-0.896,-0.865,-1.990,10.12222,-2.10000
-1.463,-0.988,-0.957,-2.095,10.12222,-2.10000
-1.558,-1.076,-1.044,-2.196,10.12222,-2.10000
-1.652,-1.161,-1.128,-2.297,10.12222,-2.10000
-1.746,-1.247,-1.213,-2.398,10.12222,-2.10000
-1.856,-1.345,-1.310,-2.516,10.12222,-2.10000
-1.950,-1.428,-1.392,-2.618,10.12222,-2.10000
-2.053,-1.519,-1.482,-2.732,10.12222,-2.10000
-2.145,-1.600,-1.561,-2.832,10.12222,-2.10000
-2.243,-1.682,-1.642,-2.940,10.12222,-2.10000
-2.331,-1.757,-1.717,-3.037,10.12222,-2.10000
-2.426,-1.836,-1.794,-3.145,10.12222,-2.10000
-2.531,-1.920,-1.876,-3.263,10.12222,-2.10000
-2.619,-1.988,-1.943,-3.365,10.12222,-2.10000
-2.699,-2.053,-2.007,-3.455,10.12222,-2.10000
-2.787,-2.126,-2.080,-3.554,10.12222,-2.10000
-2.883,-2.205,-2.158,-3.660,10.12222,-2.10000
-2.968,-2.275,-2.227,-3.756,10.12222,-2.10000
-3.057,-2.347,-2.299,-3.854,10.12222,-2.10000
-3.138,-2.414,-2.365,-3.946,10.12222,-2.10000
-3.160,-2.431,-2.382,-3.970,10.12222,-2.10000
0.789,0.798,0.798,0.767,10.12222,-2.10000
0.747,0.759,0.760,0.720,10.12222,-2.10000
0.676,0.693,0.695,0.638,10.12222,-2.10000
0.673,0.690,0.692,0.634,10.12222,-2.10000
0.673,0.691,0.692,0.635,10.12222,-2.10000
0.673,0.691,0.692,0.635,10.12222,-2.10000
0.672,0.689,0.691,0.633,10.12222,-2.10000
0.668,0.687,0.688,0.629,10.12222,-2.10000
0.663,0.683,0.684,0.622,10.12222,-2.10000
0.657,0.677,0.679,0.614,10.12222,-2.10000
0.648,0.670,0.672,0.603,10.12222,-2.10000
0.638,0.661,0.663,0.589,10.12222,-2.10000
0.625,0.650,0.652,0.573,10.12222,-2.10000
