Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.212,18.163,18.210,13.742,10.00000,-0.15000
14.989,17.934,17.981,13.520,10.00000,-0.15000
14.728,17.665,17.712,13.260,10.00000,-0.15000
13.782,16.290,16.337,12.386,10.00000,-0.15000
13.100,15.271,15.318,11.769,10.00000,-0.15000
12.672,14.655,14.702,11.382,10.00000,-0.15000
12.590,14.537,14.584,11.307,10.00000,-0.15000
12.421,14.303,14.351,11.153,10.00000,-0.15000
11.834,13.495,13.542,10.621,10.00000,-0.15000
11.179,12.669,12.717,10.016,10.00000,-0.15000
10.679,12.066,12.113,9.550,10.00000,-0.15000
10.249,11.559,11.606,9.147,10.00000,-0.15000
9.805,11.030,11.077,8.735,10.00000,-0.15000
9.331,10.466,10.514,8.298,10.00000,-0.15000
8.809,9.841,9.889,7.825,10.00000,-0.15000
8.222,9.137,9.185,7.298,10.00000,-0.15000
7.643,8.441,8.490,6.788,10.00000,-0.15000
7.033,7.690,7.738,6.268,10.00000,-0.15000
6.796,7.402,7.448,6.068,10.00000,-0.15000
6.459,7.001,7.045,5.781,10.00000,-0.15000
6.337,6.859,6.902,5.675,10.00000,-0.15000
6.199,6.699,6.741,5.556,10.00000,-0.15000
6.068,6.547,6.588,5.442,10.00000,-0.15000
5.945,6.407,6.446,5.335,10.00000,-0.15000
5.941,6.403,6.442,5.332,10.00000,-0.15000
5.856,6.306,6.345,5.256,10.00000,-0.15000
5.702,6.133,6.170,5.119,10.00000,-0.15000
5.556,5.971,6.007,4.989,10.00000,-0.15000
5.479,5.886,5.921,4.920,10.00000,-0.15000
5.423,5.824,5.858,4.869,10.00000,-0.15000
5.301,5.689,5.723,4.759,10.00000,-0.15000
5.187,5.564,5.596,4.657,10.00000,-0.15000
5.078,5.444,5.475,4.557,10.00000,-0.15000
5.027,5.388,5.419,4.511,10.00000,-0.15000
4.902,5.253,5.283,4.396,10.00000,-0.15000
4.783,5.126,5.155,4.286,10.00000,-0.15000
4.672,5.007,5.035,4.183,10.00000,-0.15000
4.565,4.894,4.921,4.083,10.00000,-0.15000
4.553,4.881,4.908,4.071,10.00000,-0.15000
4.510,4.835,4.862,4.031,10.00000,-0.15000
4.355,4.674,4.700,3.884,10.00000,-0.15000
4.228,4.543,4.568,3.761,10.00000,-0.15000
4.173,4.486,4.511,3.707,10.00000,-0.15000
4.120,4.432,4.457,3.655,10.00000,-0.15000
4.034,4.345,4.370,3.570,10.00000,-0.15000
4.015,4.327,4.352,3.551,10.00000,-0.15000
3.900,4.214,4.239,3.435,10.00000,-0.15000
3.822,4.138,4.163,3.353,10.00000,-0.15000
3.800,4.117,4.143,3.329,10.00000,-0.15000
3.712,4.038,4.065,3.232,10.00000,-0.15000
3.637,3.982,4.011,3.137,10.00000,-0.15000
3.623,3.990,4.020,3.101,10.00000,-0.15000
3.634,4.022,4.054,3.092,10.00000,-0.15000
3.644,4.055,4.090,3.080,10.00000,-0.15000
3.623,4.055,4.092,3.038,10.00000,-0.15000
3.551,4.000,4.037,2.952,10.00000,-0.15000
3.509,3.962,4.000,2.906,10.00000,-0.15000
3.442,3.900,3.939,2.834,10.00000,-0.15000
3.332,3.795,3.834,2.718,10.00000,-0.15000
3.228,3.695,3.734,2.611,10.00000,-0.15000
3.127,3.597,3.636,2.508,10.00000,-0.15000
3.039,3.511,3.550,2.418,10.00000,-0.15000
2.995,3.469,3.508,2.373,10.00000,-0.15000
2.891,3.368,3.407,2.267,10.00000,-0.15000
2.787,3.267,3.306,2.160,10.00000,-0.15000
2.688,3.170,3.210,2.059,10.00000,-0.15000
2.588,3.073,3.113,1.956,10.00000,-0.15000
2.486,2.974,3.014,1.851,10.00000,-0.15000
2.383,2.875,2.915,1.745,10.00000,-0.15000
2.286,2.781,2.821,1.645,10.00000,-0.15000
2.187,2.686,2.727,1.543,10.00000,-0.15000
2.093,2.597,2.637,1.446,10.00000,-0.15000
1.967,2.476,2.517,1.315,10.00000,-0.15000
1.846,2.360,2.401,1.189,10.00000,-0.15000
1.728,2.247,2.289,1.066,10.00000,-0.15000
1.607,2.133,2.175,0.941,10.00000,-0.15000
1.493,2.025,2.067,0.821,10.00000,-0.15000
1.377,1.915,1.958,0.700,10.00000,-0.15000
1.265,1.810,1.853,0.582,10.00000,-0.15000
1.156,1.708,1.751,0.469,10.00000,-0.15000
1.049,1.607,1.651,0.356,10.00000,-0.15000
0.940,1.506,1.550,0.241,10.00000,-0.15000
0.931,1.498,1.542,0.232,10.00000,-0.15000
0.996,1.557,1.600,0.302,10.00000,-0.15000
1.070,1.624,1.667,0.380,10.00000,-0.15000
1.083,1.636,1.679,0.395,10.00000,-0.15000
1.057,1.611,1.655,0.367,10.00000,-0.15000
0.943,1.506,1.550,0.246,10.00000,-0.15000
0.832,1.404,1.449,0.128,10.00000,-0.15000
