Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.861,17.847,17.893,13.412,9.95424,-0.45000
14.187,16.852,16.898,12.782,9.95424,-0.45000
13.200,15.279,15.326,11.896,9.95424,-0.45000
12.686,14.511,14.558,11.436,9.95424,-0.45000
12.547,14.306,14.353,11.313,9.95424,-0.45000
12.425,14.133,14.180,11.204,9.95424,-0.45000
12.068,13.638,13.686,10.884,9.95424,-0.45000
11.366,12.729,12.777,10.247,9.95424,-0.45000
10.736,11.966,12.014,9.664,9.95424,-0.45000
10.267,11.425,11.473,9.224,9.95424,-0.45000
10.043,11.171,11.218,9.013,9.95424,-0.45000
9.857,10.961,11.008,8.838,9.95424,-0.45000
9.413,10.447,10.495,8.426,9.95424,-0.45000
8.918,9.871,9.919,7.972,9.95424,-0.45000
8.381,9.245,9.292,7.484,9.95424,-0.45000
8.012,8.809,8.856,7.153,9.95424,-0.45000
7.784,8.542,8.588,6.950,9.95424,-0.45000
7.584,8.301,8.348,6.776,9.95424,-0.45000
7.189,7.821,7.866,6.439,9.95424,-0.45000
6.595,7.108,7.149,5.937,9.95424,-0.45000
6.554,7.061,7.101,5.902,9.95424,-0.45000
6.337,6.810,6.848,5.713,9.95424,-0.45000
6.136,6.580,6.616,5.539,9.95424,-0.45000
6.071,6.506,6.541,5.482,9.95424,-0.45000
6.024,6.452,6.487,5.441,9.95424,-0.45000
5.865,6.273,6.306,5.301,9.95424,-0.45000
5.721,6.112,6.143,5.174,9.95424,-0.45000
5.591,5.967,5.996,5.059,9.95424,-0.45000
5.586,5.961,5.990,5.054,9.95424,-0.45000
5.510,5.877,5.905,4.986,9.95424,-0.45000
5.387,5.741,5.768,4.876,9.95424,-0.45000
5.274,5.617,5.643,4.774,9.95424,-0.45000
5.166,5.500,5.525,4.676,9.95424,-0.45000
5.122,5.451,5.476,4.635,9.95424,-0.45000
5.012,5.333,5.357,4.535,9.95424,-0.45000
4.895,5.207,5.230,4.427,9.95424,-0.45000
4.788,5.093,5.114,4.329,9.95424,-0.45000
4.681,4.978,4.999,4.229,9.95424,-0.45000
4.644,4.939,4.960,4.195,9.95424,-0.45000
4.494,4.780,4.800,4.054,9.95424,-0.45000
4.343,4.623,4.642,3.911,9.95424,-0.45000
4.203,4.478,4.496,3.776,9.95424,-0.45000
4.111,4.383,4.402,3.687,9.95424,-0.45000
4.086,4.357,4.376,3.663,9.95424,-0.45000
3.981,4.251,4.270,3.561,9.95424,-0.45000
3.962,4.231,4.250,3.541,9.95424,-0.45000
3.941,4.210,4.229,3.520,9.95424,-0.45000
3.812,4.082,4.100,3.392,9.95424,-0.45000
3.693,3.966,3.984,3.270,9.95424,-0.45000
3.617,3.892,3.911,3.190,9.95424,-0.45000
3.571,3.849,3.868,3.141,9.95424,-0.45000
3.469,3.759,3.780,3.025,9.95424,-0.45000
3.424,3.723,3.745,2.971,9.95424,-0.45000
3.386,3.700,3.722,2.917,9.95424,-0.45000
3.375,3.706,3.731,2.887,9.95424,-0.45000
3.380,3.728,3.754,2.873,9.95424,-0.45000
3.380,3.747,3.775,2.854,9.95424,-0.45000
3.352,3.738,3.767,2.809,9.95424,-0.45000
3.276,3.676,3.707,2.717,9.95424,-0.45000
3.217,3.624,3.656,2.651,9.95424,-0.45000
3.184,3.593,3.625,2.616,9.95424,-0.45000
3.058,3.475,3.507,2.484,9.95424,-0.45000
2.942,3.362,3.395,2.364,9.95424,-0.45000
2.835,3.260,3.293,2.254,9.95424,-0.45000
2.713,3.141,3.175,2.129,9.95424,-0.45000
2.614,3.044,3.078,2.026,9.95424,-0.45000
2.510,2.943,2.977,1.920,9.95424,-0.45000
2.387,2.823,2.857,1.794,9.95424,-0.45000
2.256,2.696,2.730,1.660,9.95424,-0.45000
2.129,2.572,2.607,1.530,9.95424,-0.45000
2.003,2.451,2.486,1.400,9.95424,-0.45000
1.906,2.357,2.392,1.299,9.95424,-0.45000
1.788,2.244,2.280,1.177,9.95424,-0.45000
1.667,2.129,2.165,1.051,9.95424,-0.45000
1.548,2.016,2.052,0.927,9.95424,-0.45000
1.427,1.900,1.937,0.802,9.95424,-0.45000
1.316,1.794,1.831,0.685,9.95424,-0.45000
1.202,1.686,1.724,0.567,9.95424,-0.45000
1.087,1.578,1.615,0.447,9.95424,-0.45000
0.975,1.471,1.509,0.329,9.95424,-0.45000
0.865,1.368,1.407,0.214,9.95424,-0.45000
0.757,1.268,1.307,0.100,9.95424,-0.45000
0.657,1.175,1.215,-0.006,9.95424,-0.45000
0.576,1.099,1.139,-0.092,9.95424,-0.45000
0.611,1.130,1.170,-0.054,9.95424,-0.45000
0.690,1.202,1.242,0.031,9.95424,-0.45000
0.710,1.221,1.260,0.053,9.95424,-0.45000
0.686,1.198,1.238,0.027,9.95424,-0.45000
0.582,1.103,1.142,-0.083,9.95424,-0.45000
0.477,1.005,1.046,-0.195,9.95424,-0.45000
0.375,0.912,0.953,-0.303,9.95424,-0.45000
0.271,0.817,0.858,-0.415,9.95424,-0.45000
0.172,0.726,0.768,-0.521,9.95424,-0.45000
0.072,0.635,0.677,-0.628,9.95424,-0.45000
-0.024,0.549,0.592,-0.730,9.95424,-0.45000
-0.120,0.462,0.505,-0.833,9.95424,-0.45000
-0.217,0.375,0.419,-0.937,9.95424,-0.45000
-0.309,0.292,0.336,-1.037,9.95424,-0.45000
-0.404,0.207,0.252,-1.138,9.95424,-0.45000
-0.494,0.127,0.172,-1.235,9.95424,-0.45000
-0.585,0.046,0.092,-1.333,9.95424,-0.45000
-0.672,-0.032,0.015,-1.427,9.95424,-0.45000
-0.760,-0.110,-0.063,-1.522,9.95424,-0.45000
-0.845,-0.185,-0.137,-1.613,9.95424,-0.45000
-0.929,-0.258,-0.210,-1.704,9.95424,-0.45000
-1.014,-0.332,-0.283,-1.799,9.95424,-0.45000
-1.095,-0.401,-0.352,-1.888,9.95424,-0.45000
-1.176,-0.468,-0.419,-1.977,9.95424,-0.45000
-1.256,-0.535,-0.486,-2.066,9.95424,-0.45000
-1.333,-0.600,-0.550,-2.152,9.95424,-0.45000
-1.411,-0.664,-0.613,-2.239,9.95424,-0.45000
-1.486,-0.724,-0.673,-2.322,9.95424,-0.45000
-1.560,-0.783,-0.733,-2.405,9.95424,-0.45000
-1.635,-0.843,-0.792,-2.489,9.95424,-0.45000
-1.720,-0.908,-0.857,-2.586,9.95424,-0.45000
-1.804,-0.971,-0.920,-2.683,9.95424,-0.45000
-1.871,-1.020,-0.969,-2.761,9.95424,-0.45000
-1.949,-1.074,-1.022,-2.852,9.95424,-0.45000
-2.026,-1.127,-1.075,-2.942,9.95424,-0.45000
-2.097,-1.169,-1.117,-3.028,9.95424,-0.45000
-2.164,-1.206,-1.154,-3.110,9.95424,-0.45000
-2.229,-1.240,-1.188,-3.191,9.95424,-0.45000
-2.284,-1.256,-1.204,-3.265,9.95424,-0.45000
-2.338,-1.269,-1.217,-3.338,9.95424,-0.45000
-2.384,-1.266,-1.215,-3.405,9.95424,-0.45000
-2.423,-1.251,-1.200,-3.466,9.95424,-0.45000
-2.460,-1.233,-1.182,-3.525,9.95424,-0.45000
-2.489,-1.188,-1.137,-3.579,9.95424,-0.45000
-2.514,-1.142,-1.091,-3.628,9.95424,-0.45000
-2.536,-1.081,-1.031,-3.677,9.95424,-0.45000
0.457,0.914,0.949,-0.155,9.95424,-0.45000
0.432,0.892,0.927,-0.181,9.95424,-0.45000
0.423,0.883,0.919,-0.191,9.95424,-0.45000
