Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.00049103,-1.50000,9.98900,0.6077845097,2.3263199329,0.607,-0.642,3.7227,4.706,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.63e-14,0.00,7.890e-01,2.105e-01,7.614e-05,2.056e-05,1.866e-04,-1.000,4.783e-04,6.375,6.342,6.737,6.763,5.784
0.00049103,-1.50000,9.98900,0.6206747890,2.3345992565,0.620,-0.589,3.7302,4.693,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.85e-14,0.00,7.918e-01,2.078e-01,7.527e-05,2.033e-05,1.846e-04,-1.000,4.008e-04,6.243,6.203,6.581,6.605,5.660
0.00049103,-1.50000,9.98900,0.6356880665,2.3437569141,0.635,-0.528,3.7389,4.677,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.14e-14,0.00,7.952e-01,2.044e-01,7.420e-05,2.005e-05,1.820e-04,-1.000,4.501e-04,6.090,6.044,6.404,6.426,5.518
0.00049103,-1.50000,9.98900,0.6495373249,2.3517744541,0.649,-0.471,3.7469,4.661,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.46e-14,0.00,7.985e-01,2.011e-01,7.317e-05,1.977e-05,1.795e-04,-1.000,3.952e-04,5.948,5.899,6.243,6.264,5.390
0.00049103,-1.50000,9.98900,0.6499999762,2.3520355225,0.650,-0.469,3.7472,4.661,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.47e-14,0.00,7.986e-01,2.010e-01,7.313e-05,1.976e-05,1.794e-04,-1.000,4.250e-04,5.943,5.894,6.238,6.258,5.385
0.00049103,-1.50000,9.98900,0.6549376845,2.3547952175,0.655,-0.449,3.7498,4.654,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.6e-14,0.00,8.000e-01,1.996e-01,7.268e-05,1.964e-05,1.783e-04,-1.000,3.965e-04,5.892,5.843,6.181,6.201,5.340
0.00049103,-1.50000,9.98900,0.6706077456,2.3632447720,0.670,-0.384,3.7579,4.632,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.06e-14,0.00,8.049e-01,1.948e-01,7.116e-05,1.924e-05,1.748e-04,-1.000,3.948e-04,5.730,5.680,6.001,6.019,5.195
0.00049103,-1.50000,9.98900,0.6851924062,2.3707113266,0.685,-0.323,3.7653,4.610,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.57e-14,0.00,8.098e-01,1.899e-01,6.963e-05,1.883e-05,1.711e-04,-1.000,3.949e-04,5.577,5.529,5.835,5.852,5.060
0.00049103,-1.50000,9.98900,0.6990374327,2.3774683475,0.699,-0.264,3.7720,4.587,1,0.000,0.542,0.00,0.00,0.00,0.00,0.00,-1,-4.16e-14,0.00,8.147e-01,1.849e-01,6.806e-05,1.841e-05,1.674e-04,-1.000,3.960e-04,5.431,5.385,5.678,5.693,4.930
0.00049103,-1.50000,9.98900,0.6999999881,2.3779268265,0.700,-0.260,3.7725,4.585,1,0.000,0.542,0.00,0.00,0.00,0.00,0.00,-1,-4.2e-14,0.00,8.151e-01,1.845e-01,6.794e-05,1.838e-05,1.671e-04,-1.000,3.960e-04,5.420,5.374,5.667,5.682,4.920
0.00049103,-1.50000,9.98900,0.7091397047,2.3822078705,0.709,-0.221,3.7767,4.568,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-4.66e-14,0.00,8.195e-01,1.801e-01,6.639e-05,1.801e-05,1.638e-04,-1.000,3.907e-04,5.321,5.277,5.562,5.576,4.832
0.00049103,-1.50000,9.98900,0.7217867970,2.3879268169,0.722,-0.165,3.7824,4.542,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-5.41e-14,0.00,8.260e-01,1.736e-01,6.412e-05,1.745e-05,1.588e-04,-1.000,3.485e-04,5.181,5.140,5.413,5.427,4.707
0.00049103,-1.50000,9.98900,0.7339676619,2.3932211399,0.734,-0.109,3.7877,4.515,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-6.29e-14,0.00,8.327e-01,1.670e-01,6.184e-05,1.690e-05,1.539e-04,-1.000,2.960e-04,5.042,5.004,5.267,5.280,4.583
0.00049103,-1.50000,9.98900,0.7448059916,2.3977649212,0.744,-0.058,3.7922,4.488,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-7.24e-14,0.00,8.387e-01,1.610e-01,5.986e-05,1.641e-05,1.496e-04,-1.000,2.963e-04,4.915,4.879,5.134,5.146,4.467
0.00049103,-1.50000,9.98900,0.7500000000,2.3998889923,0.750,-0.033,3.7943,4.474,1,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-7.77e-14,0.00,8.415e-01,1.582e-01,5.897e-05,1.618e-05,1.476e-04,-1.000,2.960e-04,4.851,4.816,5.068,5.079,4.409
0.00049103,-1.50000,9.98900,0.7562401891,2.4023966789,0.756,-0.002,3.7967,4.457,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-8.47e-14,0.00,8.434e-01,1.563e-01,5.858e-05,1.608e-05,1.467e-04,-1.000,3.072e-04,4.775,4.741,4.988,5.000,4.339
0.00049103,-1.50000,9.98900,0.7667248249,2.4065041542,0.766,0.052,3.8008,4.426,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-9.86e-14,0.00,8.464e-01,1.533e-01,5.806e-05,1.595e-05,1.456e-04,-1.000,3.004e-04,4.641,4.607,4.847,4.859,4.215
0.00049103,-1.50000,9.98900,0.7764671445,2.4102067947,0.776,0.104,3.8045,4.394,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.15e-13,0.00,8.488e-01,1.509e-01,5.767e-05,1.586e-05,1.448e-04,-1.000,2.961e-04,4.509,4.477,4.710,4.721,4.093
0.00049103,-1.50000,9.98900,0.7850967646,2.4133985043,0.784,0.154,3.8078,4.362,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.33e-13,0.00,8.507e-01,1.490e-01,5.739e-05,1.579e-05,1.443e-04,-1.000,2.975e-04,4.385,4.353,4.581,4.592,3.977
0.00049103,-1.50000,9.98900,0.7933315039,2.4163699150,0.792,0.204,3.8108,4.328,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.54e-13,0.00,8.524e-01,1.473e-01,5.716e-05,1.573e-05,1.439e-04,-1.000,2.964e-04,4.260,4.228,4.451,4.461,3.858
0.00049103,-1.50000,9.98900,0.8000000119,2.4187245369,0.799,0.247,3.8131,4.298,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-1.75e-13,0.00,8.536e-01,1.461e-01,5.702e-05,1.570e-05,1.436e-04,-1.000,2.961e-04,4.153,4.121,4.339,4.350,3.756
0.00049103,-1.50000,9.98900,0.8016992807,2.4193174839,0.801,0.258,3.8137,4.290,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-1.81e-13,0.00,8.536e-01,1.461e-01,5.708e-05,1.571e-05,1.437e-04,-1.000,2.966e-04,4.125,4.093,4.311,4.321,3.730
0.00049103,-1.50000,9.98900,0.8088576198,2.4217832088,0.808,0.307,3.8161,4.255,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-2.1e-13,0.00,8.533e-01,1.464e-01,5.731e-05,1.579e-05,1.444e-04,-1.000,3.100e-04,4.002,3.970,4.183,4.193,3.612
0.00049103,-1.50000,9.98900,0.8155236840,2.4240348339,0.814,0.355,3.8179,4.217,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-2.44e-13,0.00,8.524e-01,1.472e-01,5.772e-05,1.590e-05,1.455e-04,-1.000,3.725e-04,3.882,3.848,4.059,4.068,3.495
0.00049103,-1.50000,9.98900,0.8229088187,2.4264805317,0.822,0.413,3.8192,4.169,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-2.93e-13,0.00,8.505e-01,1.491e-01,5.846e-05,1.610e-05,1.473e-04,-1.000,3.949e-04,3.738,3.702,3.910,3.920,3.353
0.00049103,-1.50000,9.98900,0.8239938617,2.4268355370,0.823,0.422,3.8194,4.161,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-3.02e-13,0.00,8.501e-01,1.495e-01,5.858e-05,1.614e-05,1.476e-04,-1.000,3.950e-04,3.716,3.681,3.888,3.898,3.331
0.00049103,-1.50000,9.98900,0.8260864019,2.4275171757,0.825,0.440,3.8193,4.143,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-3.22e-13,0.00,8.495e-01,1.501e-01,5.883e-05,1.620e-05,1.482e-04,-1.000,3.951e-04,3.670,3.634,3.841,3.851,3.284
0.00049103,-1.50000,9.98900,0.8320308328,2.4294323921,0.831,0.496,3.8180,4.085,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-3.88e-13,0.00,8.476e-01,1.520e-01,5.951e-05,1.639e-05,1.499e-04,-1.000,3.953e-04,3.530,3.492,3.701,3.711,3.141
0.00049103,-1.50000,9.98900,0.8369848728,2.4310045242,0.835,0.550,3.8145,4.019,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-4.72e-13,0.00,8.460e-01,1.536e-01,6.008e-05,1.655e-05,1.514e-04,-1.000,3.956e-04,3.394,3.355,3.569,3.579,2.997
0.00049103,-1.50000,9.98900,0.8378225565,2.4312684536,0.836,0.560,3.8135,4.006,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-4.95e-13,0.00,8.458e-01,1.538e-01,6.018e-05,1.658e-05,1.516e-04,-1.000,3.956e-04,3.369,3.329,3.544,3.555,2.969
0.00049103,-1.50000,9.98900,0.8385924697,2.4315102100,0.837,0.571,3.8122,3.991,1,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-5.15e-13,0.00,8.455e-01,1.541e-01,6.027e-05,1.660e-05,1.518e-04,-1.000,3.956e-04,3.343,3.303,3.520,3.531,2.941
0.00049103,-1.50000,9.98900,0.8411796093,2.4323191643,0.839,0.607,3.8066,3.933,2,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-5.95e-13,0.00,8.447e-01,1.549e-01,6.056e-05,1.668e-05,1.525e-04,-1.000,3.957e-04,3.252,3.209,3.435,3.446,2.836
0.00049103,-1.50000,9.98900,0.8431512117,2.4329319000,0.841,0.638,3.8003,3.878,2,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-6.79e-13,0.00,8.441e-01,1.555e-01,6.079e-05,1.674e-05,1.531e-04,-1.000,3.957e-04,3.174,3.130,3.366,3.378,2.744
0.00049103,-1.50000,9.98900,0.8446896672,2.4334077835,0.843,0.665,3.7930,3.823,2,0.000,0.529,0.00,0.00,0.00,0.00,0.00,-1,-7.7e-13,0.00,8.436e-01,1.560e-01,6.096e-05,1.679e-05,1.535e-04,-1.000,3.958e-04,3.107,3.062,3.310,3.323,2.661
0.00049103,-1.50000,9.98900,0.8459271789,2.4337890148,0.844,0.688,3.7850,3.768,2,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-8.64e-13,0.00,8.392e-01,1.605e-01,6.230e-05,1.715e-05,1.568e-04,-1.000,3.794e-04,3.050,3.004,3.265,3.279,2.586
0.00049103,-1.50000,9.98900,0.8469578028,2.4341056347,0.845,0.708,3.7768,3.716,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-9.59e-13,0.00,8.275e-01,1.721e-01,6.561e-05,1.804e-05,1.648e-04,-1.000,3.444e-04,3.001,2.954,3.230,3.245,2.519
0.00049103,-1.50000,9.98900,0.8478555083,2.4343805313,0.846,0.725,3.7688,3.667,2,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-1.06e-12,0.00,8.070e-01,1.926e-01,7.140e-05,1.959e-05,1.786e-04,-1.000,4.036e-04,2.957,2.911,3.201,3.217,2.459
0.00049103,-1.50000,9.98900,0.8486837149,2.4346337318,0.847,0.745,3.7610,3.617,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.17e-12,0.00,7.886e-01,2.110e-01,7.661e-05,2.098e-05,1.910e-04,-1.000,4.373e-04,2.908,2.863,3.168,3.185,2.395
0.00049103,-1.50000,9.98900,0.8495150208,2.4348871708,0.847,0.773,3.7535,3.560,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.33e-12,0.00,7.769e-01,2.226e-01,7.990e-05,2.186e-05,1.988e-04,-1.000,4.485e-04,2.838,2.797,3.116,3.134,2.313
0.00049103,-1.50000,9.98900,0.8500000238,2.4350347519,0.848,0.795,3.7497,3.522,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.46e-12,0.00,7.725e-01,2.271e-01,8.115e-05,2.219e-05,2.018e-04,-1.000,4.466e-04,2.782,2.742,3.069,3.087,2.251
0.00049103,-1.50000,9.98900,0.8504133821,2.4351603985,0.848,0.816,3.7467,3.489,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.59e-12,0.00,7.694e-01,2.302e-01,8.200e-05,2.242e-05,2.038e-04,-1.000,4.359e-04,2.729,2.691,3.023,3.042,2.193
0.00049103,-1.50000,9.98900,0.8508117199,2.4352815151,0.849,0.839,3.7441,3.456,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.75e-12,0.00,7.671e-01,2.325e-01,8.264e-05,2.259e-05,2.054e-04,-1.000,3.960e-04,2.672,2.634,2.972,2.991,2.131
0.00049103,-1.50000,9.98900,0.8510959744,2.4353675842,0.849,0.860,3.7427,3.430,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.89e-12,0.00,7.658e-01,2.337e-01,8.294e-05,2.267e-05,2.061e-04,-1.000,4.419e-04,2.620,2.584,2.924,2.943,2.078
0.00049103,-1.50000,9.98900,0.8516697884,2.4355416298,0.850,0.904,3.7400,3.375,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.22e-12,0.00,7.634e-01,2.361e-01,8.347e-05,2.282e-05,2.074e-04,-1.000,4.875e-04,2.510,2.475,2.820,2.840,1.964
0.00049103,-1.50000,9.98900,0.8521504998,2.4356870651,0.850,0.944,3.7380,3.327,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.57e-12,0.00,7.616e-01,2.379e-01,8.384e-05,2.291e-05,2.082e-04,-1.000,4.927e-04,2.410,2.377,2.725,2.746,1.862
0.00049103,-1.50000,9.98900,0.8526228070,2.4358298779,0.850,0.987,3.7363,3.278,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3e-12,0.00,7.599e-01,2.397e-01,8.414e-05,2.300e-05,2.089e-04,-1.000,4.938e-04,2.304,2.272,2.624,2.645,1.754
0.00049103,-1.50000,9.98900,0.8531194925,2.4359798431,0.851,1.034,3.7344,3.223,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.57e-12,0.00,7.580e-01,2.415e-01,8.439e-05,2.307e-05,2.096e-04,-1.000,4.930e-04,2.184,2.155,2.510,2.531,1.633
0.00049103,-1.50000,9.98900,0.8535370231,2.4361057281,0.851,1.077,3.7330,3.175,3,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.16e-12,0.00,7.564e-01,2.431e-01,8.451e-05,2.314e-05,2.101e-04,-1.000,4.616e-04,2.077,2.049,2.407,2.428,1.525
0.00049103,-1.50000,9.98900,0.8539677262,2.4362354279,0.851,1.125,3.7314,3.121,3,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.94e-12,0.00,7.547e-01,2.449e-01,8.451e-05,2.324e-05,2.105e-04,-1.000,4.464e-04,1.958,1.932,2.292,2.314,1.405
0.00049103,-1.50000,9.98900,0.8543610573,2.4363536835,0.852,1.171,3.7299,3.069,3,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-5.84e-12,0.00,7.530e-01,2.465e-01,8.433e-05,2.341e-05,2.109e-04,-1.000,4.757e-04,1.841,1.817,2.180,2.202,1.287
0.00049103,-1.50000,9.98900,0.8547163606,2.4364604950,0.852,1.217,3.7285,3.017,3,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-6.88e-12,0.00,7.516e-01,2.479e-01,8.397e-05,2.371e-05,2.112e-04,-1.000,4.929e-04,1.728,1.705,2.071,2.093,1.172
0.00049103,-1.50000,9.98900,0.8550473452,2.4365599155,0.852,1.263,3.7270,2.966,3,0.000,0.526,0.00,0.00,0.00,0.00,0.00,-1,-8.11e-12,0.00,7.503e-01,2.492e-01,8.343e-05,2.419e-05,2.114e-04,-1.000,4.885e-04,1.613,1.591,1.960,1.983,1.056
0.00049103,-1.50000,9.98900,0.8553519845,2.4366512299,0.852,1.309,3.7255,2.914,3,0.000,0.522,0.00,0.00,0.00,0.00,0.00,-1,-9.57e-12,0.00,7.491e-01,2.504e-01,8.278e-05,2.484e-05,2.116e-04,-1.000,4.853e-04,1.498,1.478,1.850,1.873,0.940
0.00049103,-1.50000,9.98900,0.8556398153,2.4367375374,0.853,1.356,3.7239,2.861,3,0.000,0.517,0.00,0.00,0.00,0.00,0.00,-1,-1.13e-11,0.00,7.481e-01,2.514e-01,8.207e-05,2.561e-05,2.117e-04,-1.000,4.885e-04,1.381,1.363,1.737,1.760,0.821
0.00049103,-1.50000,9.98900,0.8558922410,2.4368131161,0.853,1.400,3.7225,2.811,3,0.000,0.513,0.00,0.00,0.00,0.00,0.00,-1,-1.33e-11,0.00,7.473e-01,2.522e-01,8.144e-05,2.634e-05,2.118e-04,-1.000,4.928e-04,1.269,1.253,1.631,1.654,0.709
0.00049103,-1.50000,9.98900,0.8561307192,2.4368844032,0.853,1.446,3.7209,2.759,3,0.000,0.509,0.00,0.00,0.00,0.00,0.00,-1,-1.57e-11,0.00,7.466e-01,2.529e-01,8.087e-05,2.702e-05,2.119e-04,-1.000,4.823e-04,1.156,1.141,1.522,1.545,0.594
0.00049103,-1.50000,9.98900,0.8563544154,2.4369513988,0.853,1.492,3.7192,2.705,3,0.000,0.506,0.00,0.00,0.00,0.00,0.00,-1,-1.86e-11,0.00,7.461e-01,2.534e-01,8.044e-05,2.755e-05,2.120e-04,-1.000,4.558e-04,1.039,1.027,1.411,1.435,0.476
0.00049103,-1.50000,9.98900,0.8565539122,2.4370110035,0.853,1.537,3.7175,2.654,3,0.000,0.504,0.00,0.00,0.00,0.00,0.00,-1,-2.19e-11,0.00,7.458e-01,2.537e-01,8.015e-05,2.791e-05,2.120e-04,-1.000,4.592e-04,0.927,0.916,1.304,1.328,0.363
0.00049103,-1.50000,9.98900,0.8567406535,2.4370667934,0.853,1.583,3.7158,2.601,3,0.000,0.503,0.00,0.00,0.00,0.00,0.00,-1,-2.58e-11,0.00,7.456e-01,2.540e-01,7.992e-05,2.820e-05,2.121e-04,-1.000,4.941e-04,0.812,0.804,1.195,1.220,0.247
0.00049103,-1.50000,9.98900,0.8569119573,2.4371180534,0.853,1.629,3.7140,2.548,3,0.000,0.502,0.00,0.00,0.00,0.00,0.00,-1,-3.05e-11,0.00,7.454e-01,2.541e-01,7.979e-05,2.837e-05,2.121e-04,-1.000,4.942e-04,0.697,0.692,1.087,1.112,0.132
0.00049103,-1.50000,9.98900,0.8570664525,2.4371640682,0.853,1.674,3.7123,2.496,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-3.59e-11,0.00,7.453e-01,2.542e-01,7.976e-05,2.842e-05,2.121e-04,-1.000,4.942e-04,0.585,0.583,0.981,1.007,0.019
0.00049103,-1.50000,9.98900,0.8572083712,2.4372065067,0.853,1.719,3.7105,2.444,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-4.23e-11,0.00,7.453e-01,2.542e-01,7.975e-05,2.843e-05,2.121e-04,-1.000,4.941e-04,0.473,0.473,0.875,0.901,-0.095
0.00049103,-1.50000,9.98900,0.8573386669,2.4372453690,0.853,1.763,3.7086,2.392,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-4.98e-11,0.00,7.453e-01,2.542e-01,7.974e-05,2.844e-05,2.121e-04,-1.000,4.940e-04,0.361,0.363,0.770,0.796,-0.209
0.00049103,-1.50000,9.98900,0.8574594259,2.4372813702,0.853,1.808,3.7067,2.339,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-5.86e-11,0.00,7.453e-01,2.542e-01,7.973e-05,2.845e-05,2.121e-04,-1.000,4.942e-04,0.249,0.254,0.665,0.692,-0.323
0.00049103,-1.50000,9.98900,0.8575718403,2.4373147488,0.852,1.854,3.7047,2.286,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-6.92e-11,0.00,7.453e-01,2.542e-01,7.973e-05,2.846e-05,2.121e-04,-1.000,4.940e-04,0.136,0.143,0.560,0.587,-0.437
0.00049103,-1.50000,9.98900,0.8576739430,2.4373452663,0.852,1.898,3.7027,2.234,3,0.000,0.501,0.00,0.00,0.00,0.00,0.00,-1,-8.15e-11,0.00,7.453e-01,2.542e-01,7.972e-05,2.847e-05,2.121e-04,-1.000,4.941e-04,0.025,0.035,0.456,0.484,-0.549
