Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.0019443,-0.90000,10.03141,0.6526389718,2.3535163403,0.652,-0.531,3.7267,4.643,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.18e-14,0.00,7.906e-01,2.077e-01,2.959e-04,7.996e-05,7.261e-04,-1.000,1.667e-03,6.098,6.048,6.436,6.464,5.499
0.0019443,-0.90000,10.03141,0.6689680815,2.3623819351,0.669,-0.465,3.7359,4.624,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.56e-14,0.00,7.936e-01,2.047e-01,2.924e-04,7.901e-05,7.175e-04,-1.000,1.656e-03,5.933,5.873,6.242,6.267,5.342
0.0019443,-0.90000,10.03141,0.6841455102,2.3701875210,0.684,-0.403,3.7443,4.605,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.98e-14,0.00,7.965e-01,2.019e-01,2.889e-04,7.808e-05,7.093e-04,-1.000,1.634e-03,5.778,5.712,6.064,6.088,5.198
0.0019443,-0.90000,10.03141,0.6981187463,2.3770296574,0.698,-0.346,3.7517,4.586,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.45e-14,0.00,7.993e-01,1.992e-01,2.855e-04,7.720e-05,7.014e-04,-1.000,1.571e-03,5.634,5.564,5.901,5.924,5.066
0.0019443,-0.90000,10.03141,0.6999999881,2.3779268265,0.700,-0.338,3.7527,4.583,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.52e-14,0.00,7.996e-01,1.988e-01,2.851e-04,7.708e-05,7.003e-04,-1.000,1.571e-03,5.615,5.544,5.879,5.901,5.048
0.0019443,-0.90000,10.03141,0.7086197734,2.3819677830,0.708,-0.301,3.7571,4.570,1,0.000,0.541,0.00,0.00,0.00,0.00,0.00,-1,-3.86e-14,0.00,8.016e-01,1.968e-01,2.819e-04,7.641e-05,6.945e-04,-1.000,1.567e-03,5.524,5.452,5.778,5.799,4.965
0.0019443,-0.90000,10.03141,0.7188649774,2.3866262436,0.719,-0.258,3.7623,4.553,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-4.32e-14,0.00,8.042e-01,1.943e-01,2.782e-04,7.559e-05,6.873e-04,-1.000,1.512e-03,5.414,5.341,5.657,5.677,4.866
0.0019443,-0.90000,10.03141,0.7285426855,2.3908884525,0.728,-0.216,3.7669,4.536,1,0.000,0.538,0.00,0.00,0.00,0.00,0.00,-1,-4.83e-14,0.00,8.066e-01,1.919e-01,2.745e-04,7.479e-05,6.804e-04,-1.000,1.544e-03,5.309,5.236,5.542,5.562,4.770
0.0019443,-0.90000,10.03141,0.7377524376,2.3948254585,0.737,-0.175,3.7713,4.518,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.38e-14,0.00,8.091e-01,1.895e-01,2.709e-04,7.399e-05,6.734e-04,-1.000,1.470e-03,5.207,5.135,5.432,5.451,4.678
0.0019443,-0.90000,10.03141,0.7466910481,2.3985397816,0.746,-0.134,3.7753,4.498,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-5.99e-14,0.00,8.115e-01,1.870e-01,2.674e-04,7.319e-05,6.663e-04,-1.000,1.468e-03,5.106,5.034,5.324,5.342,4.587
0.0019443,-0.90000,10.03141,0.7500000000,2.3998889923,0.750,-0.119,3.7767,4.491,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-6.25e-14,0.00,8.124e-01,1.861e-01,2.661e-04,7.288e-05,6.637e-04,-1.000,1.495e-03,5.068,4.996,5.283,5.301,4.552
0.0019443,-0.90000,10.03141,0.7572891116,2.4028134346,0.757,-0.085,3.7794,4.472,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.87e-14,0.00,8.154e-01,1.831e-01,2.624e-04,7.191e-05,6.550e-04,-1.000,1.549e-03,4.983,4.912,5.194,5.210,4.473
0.0019443,-0.90000,10.03141,0.7670903206,2.4066450596,0.767,-0.038,3.7827,4.443,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-7.86e-14,0.00,8.196e-01,1.789e-01,2.574e-04,7.054e-05,6.427e-04,-1.000,1.461e-03,4.865,4.794,5.070,5.086,4.363
0.0019443,-0.90000,10.03141,0.7759403586,2.4100093842,0.775,0.006,3.7856,4.416,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-8.93e-14,0.00,8.236e-01,1.749e-01,2.525e-04,6.924e-05,6.311e-04,-1.000,1.430e-03,4.754,4.684,4.954,4.970,4.259
0.0019443,-0.90000,10.03141,0.7842428684,2.4130864143,0.784,0.050,3.7882,4.387,1,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-1.01e-13,0.00,8.276e-01,1.710e-01,2.478e-04,6.797e-05,6.196e-04,-1.000,1.403e-03,4.645,4.576,4.841,4.856,4.157
0.0019443,-0.90000,10.03141,0.7923485637,2.4160189629,0.792,0.094,3.7906,4.357,1,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-13,0.00,8.316e-01,1.670e-01,2.429e-04,6.666e-05,6.079e-04,-1.000,1.385e-03,4.534,4.465,4.725,4.740,4.051
0.0019443,-0.90000,10.03141,0.8000000119,2.4187245369,0.799,0.138,3.7926,4.325,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-1.32e-13,0.00,8.355e-01,1.632e-01,2.382e-04,6.539e-05,5.965e-04,-1.000,1.313e-03,4.425,4.356,4.613,4.627,3.947
0.0019443,-0.90000,10.03141,0.8000794649,2.4187524319,0.799,0.139,3.7927,4.325,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-1.32e-13,0.00,8.355e-01,1.632e-01,2.382e-04,6.538e-05,5.964e-04,-1.000,1.312e-03,4.424,4.355,4.611,4.626,3.946
0.0019443,-0.90000,10.03141,0.8072125912,2.4212210178,0.806,0.181,3.7943,4.293,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-1.5e-13,0.00,8.384e-01,1.603e-01,2.352e-04,6.461e-05,5.896e-04,-1.000,1.292e-03,4.319,4.250,4.503,4.518,3.845
0.0019443,-0.90000,10.03141,0.8162736297,2.4242856503,0.815,0.237,3.7959,4.248,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.79e-13,0.00,8.405e-01,1.581e-01,2.334e-04,6.412e-05,5.854e-04,-1.000,1.344e-03,4.177,4.108,4.359,4.373,3.707
0.0019443,-0.90000,10.03141,0.8233727217,2.4266324043,0.822,0.284,3.7968,4.208,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-2.09e-13,0.00,8.410e-01,1.576e-01,2.333e-04,6.412e-05,5.855e-04,-1.000,1.372e-03,4.059,3.990,4.238,4.253,3.591
0.0019443,-0.90000,10.03141,0.8235900402,2.4267034531,0.822,0.286,3.7968,4.206,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-2.1e-13,0.00,8.410e-01,1.576e-01,2.333e-04,6.412e-05,5.855e-04,-1.000,1.371e-03,4.056,3.987,4.235,4.249,3.588
0.0019443,-0.90000,10.03141,0.8269520998,2.4277982712,0.826,0.310,3.7967,4.184,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-2.28e-13,0.00,8.410e-01,1.576e-01,2.336e-04,6.420e-05,5.863e-04,-1.000,1.371e-03,3.995,3.926,4.174,4.188,3.527
0.0019443,-0.90000,10.03141,0.8337501884,2.4299805164,0.832,0.363,3.7958,4.131,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-2.71e-13,0.00,8.410e-01,1.576e-01,2.342e-04,6.437e-05,5.879e-04,-1.000,1.344e-03,3.863,3.793,4.043,4.057,3.393
0.0019443,-0.90000,10.03141,0.8394490480,2.4317786694,0.838,0.412,3.7933,4.075,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-3.22e-13,0.00,8.407e-01,1.579e-01,2.350e-04,6.463e-05,5.903e-04,-1.000,1.368e-03,3.741,3.670,3.923,3.938,3.265
0.0019443,-0.90000,10.03141,0.8405434489,2.4321208000,0.839,0.422,3.7926,4.063,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-3.36e-13,0.00,8.407e-01,1.579e-01,2.352e-04,6.466e-05,5.906e-04,-1.000,1.371e-03,3.716,3.645,3.899,3.914,3.239
0.0019443,-0.90000,10.03141,0.8441977501,2.4332556725,0.843,0.459,3.7883,4.010,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-3.87e-13,0.00,8.385e-01,1.601e-01,2.385e-04,6.557e-05,5.989e-04,-1.000,1.397e-03,3.623,3.551,3.813,3.828,3.137
0.0019443,-0.90000,10.03141,0.8480945826,2.4344537258,0.846,0.501,3.7812,3.942,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-4.58e-13,0.00,8.274e-01,1.711e-01,2.534e-04,6.962e-05,6.356e-04,-1.000,1.477e-03,3.519,3.446,3.720,3.736,3.017
0.0019443,-0.90000,10.03141,0.8500000238,2.4350347519,0.848,0.522,3.7757,3.900,2,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-5.05e-13,0.00,8.146e-01,1.839e-01,2.695e-04,7.400e-05,6.751e-04,-1.000,1.560e-03,3.466,3.394,3.677,3.694,2.953
0.0019443,-0.90000,10.03141,0.8508169651,2.4352829456,0.849,0.531,3.7731,3.881,2,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-5.27e-13,0.00,8.082e-01,1.902e-01,2.775e-04,7.616e-05,6.945e-04,-1.000,1.599e-03,3.443,3.371,3.659,3.677,2.925
0.0019443,-0.90000,10.03141,0.8524671793,2.4357829094,0.851,0.549,3.7655,3.833,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-5.8e-13,0.00,7.916e-01,2.067e-01,2.968e-04,8.135e-05,7.410e-04,-1.000,1.715e-03,3.398,3.328,3.630,3.649,2.866
0.0019443,-0.90000,10.03141,0.8538266420,2.4361929893,0.852,0.564,3.7572,3.785,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-6.36e-13,0.00,7.791e-01,2.191e-01,3.106e-04,8.504e-05,7.740e-04,-1.000,1.803e-03,3.359,3.292,3.610,3.630,2.813
0.0019443,-0.90000,10.03141,0.8550555110,2.4365622997,0.853,0.585,3.7483,3.730,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-7.09e-13,0.00,7.706e-01,2.275e-01,3.198e-04,8.747e-05,7.955e-04,-1.000,1.815e-03,3.309,3.247,3.582,3.603,2.750
0.0019443,-0.90000,10.03141,0.8561639190,2.4368944168,0.854,0.615,3.7405,3.669,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-8.13e-13,0.00,7.651e-01,2.331e-01,3.257e-04,8.903e-05,8.094e-04,-1.000,1.818e-03,3.233,3.178,3.528,3.551,2.665
0.0019443,-0.90000,10.03141,0.8571825027,2.4371986389,0.855,0.657,3.7344,3.603,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-9.66e-13,0.00,7.611e-01,2.370e-01,3.296e-04,9.008e-05,8.188e-04,-1.000,1.863e-03,3.128,3.079,3.440,3.464,2.554
0.0019443,-0.90000,10.03141,0.8577482104,2.4373674393,0.856,0.685,3.7316,3.564,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.08e-12,0.00,7.591e-01,2.391e-01,3.314e-04,9.057e-05,8.231e-04,-1.000,1.863e-03,3.057,3.012,3.379,3.403,2.482
0.0019443,-0.90000,10.03141,0.8579860926,2.4374382496,0.856,0.699,3.7306,3.545,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.14e-12,0.00,7.583e-01,2.398e-01,3.320e-04,9.073e-05,8.245e-04,-1.000,1.864e-03,3.022,2.977,3.346,3.371,2.445
0.0019443,-0.90000,10.03141,0.8586162925,2.4376256466,0.857,0.739,3.7283,3.497,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.32e-12,0.00,7.562e-01,2.419e-01,3.334e-04,9.111e-05,8.280e-04,-1.000,1.867e-03,2.922,2.881,3.254,3.279,2.345
0.0019443,-0.90000,10.03141,0.8592264056,2.4378068447,0.857,0.781,3.7262,3.447,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.53e-12,0.00,7.542e-01,2.439e-01,3.346e-04,9.145e-05,8.310e-04,-1.000,1.871e-03,2.817,2.778,3.155,3.181,2.238
0.0019443,-0.90000,10.03141,0.8598158956,2.4379816055,0.858,0.825,3.7245,3.396,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.8e-12,0.00,7.521e-01,2.460e-01,3.354e-04,9.177e-05,8.334e-04,-1.000,1.904e-03,2.707,2.671,3.051,3.077,2.127
0.0019443,-0.90000,10.03141,0.8604270816,2.4381625652,0.858,0.875,3.7227,3.340,3,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.15e-12,0.00,7.499e-01,2.482e-01,3.358e-04,9.216e-05,8.357e-04,-1.000,1.913e-03,2.584,2.550,2.933,2.959,2.003
0.0019443,-0.90000,10.03141,0.8609380126,2.4383137226,0.859,0.919,3.7213,3.290,3,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.53e-12,0.00,7.479e-01,2.502e-01,3.351e-04,9.282e-05,8.373e-04,-1.000,1.879e-03,2.472,2.440,2.826,2.852,1.891
0.0019443,-0.90000,10.03141,0.8614560962,2.4384665489,0.859,0.969,3.7197,3.234,3,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-3.01e-12,0.00,7.459e-01,2.522e-01,3.333e-04,9.432e-05,8.387e-04,-1.000,1.873e-03,2.349,2.319,2.708,2.735,1.767
0.0019443,-0.90000,10.03141,0.8619242311,2.4386045933,0.860,1.017,3.7183,3.181,3,0.000,0.524,0.00,0.00,0.00,0.00,0.00,-1,-3.58e-12,0.00,7.440e-01,2.541e-01,3.303e-04,9.714e-05,8.398e-04,-1.000,1.918e-03,2.228,2.201,2.593,2.620,1.646
0.0019443,-0.90000,10.03141,0.8623762727,2.4387376308,0.860,1.067,3.7166,3.124,3,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-4.29e-12,0.00,7.424e-01,2.557e-01,3.266e-04,1.010e-04,8.407e-04,-1.000,1.958e-03,2.102,2.077,2.473,2.500,1.519
0.0019443,-0.90000,10.03141,0.8627606034,2.4388506413,0.860,1.114,3.7151,3.071,3,0.000,0.512,0.00,0.00,0.00,0.00,0.00,-1,-5.08e-12,0.00,7.411e-01,2.569e-01,3.231e-04,1.051e-04,8.414e-04,-1.000,1.956e-03,1.985,1.963,2.362,2.389,1.402
0.0019443,-0.90000,10.03141,0.8631137013,2.4389543533,0.861,1.161,3.7135,3.017,3,0.000,0.507,0.00,0.00,0.00,0.00,0.00,-1,-6.02e-12,0.00,7.400e-01,2.581e-01,3.198e-04,1.092e-04,8.419e-04,-1.000,1.957e-03,1.867,1.848,2.250,2.278,1.284
0.0019443,-0.90000,10.03141,0.8634370565,2.4390494823,0.861,1.208,3.7118,2.964,3,0.000,0.502,0.00,0.00,0.00,0.00,0.00,-1,-7.13e-12,0.00,7.390e-01,2.591e-01,3.168e-04,1.129e-04,8.424e-04,-1.000,1.939e-03,1.750,1.734,2.139,2.167,1.166
0.0019443,-0.90000,10.03141,0.8637410402,2.4391386509,0.861,1.256,3.7100,2.909,3,0.000,0.498,0.00,0.00,0.00,0.00,0.00,-1,-8.49e-12,0.00,7.384e-01,2.598e-01,3.147e-04,1.156e-04,8.427e-04,-1.000,1.875e-03,1.629,1.616,2.026,2.054,1.045
0.0019443,-0.90000,10.03141,0.8639973998,2.4392137527,0.861,1.301,3.7083,2.858,3,0.000,0.496,0.00,0.00,0.00,0.00,0.00,-1,-9.97e-12,0.00,7.379e-01,2.602e-01,3.133e-04,1.174e-04,8.428e-04,-1.000,1.874e-03,1.519,1.509,1.922,1.951,0.934
0.0019443,-0.90000,10.03141,0.8642442226,2.4392859936,0.861,1.347,3.7065,2.804,3,0.000,0.494,0.00,0.00,0.00,0.00,0.00,-1,-1.18e-11,0.00,7.375e-01,2.606e-01,3.121e-04,1.189e-04,8.430e-04,-1.000,1.927e-03,1.404,1.398,1.815,1.844,0.819
0.0019443,-0.90000,10.03141,0.8644735217,2.4393529892,0.861,1.393,3.7045,2.750,3,0.000,0.493,0.00,0.00,0.00,0.00,0.00,-1,-1.4e-11,0.00,7.374e-01,2.608e-01,3.116e-04,1.195e-04,8.431e-04,-1.000,1.866e-03,1.287,1.285,1.706,1.736,0.702
0.0019443,-0.90000,10.03141,0.8646793962,2.4394133091,0.861,1.439,3.7026,2.696,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-1.65e-11,0.00,7.372e-01,2.608e-01,3.114e-04,1.199e-04,8.431e-04,-1.000,1.929e-03,1.172,1.174,1.600,1.630,0.587
0.0019443,-0.90000,10.03141,0.8648686409,2.4394686222,0.861,1.485,3.7005,2.642,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-1.95e-11,0.00,7.372e-01,2.609e-01,3.113e-04,1.200e-04,8.432e-04,-1.000,1.930e-03,1.058,1.064,1.495,1.525,0.473
0.0019443,-0.90000,10.03141,0.8650314808,2.4395163059,0.861,1.528,3.6985,2.592,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-2.29e-11,0.00,7.372e-01,2.609e-01,3.112e-04,1.201e-04,8.432e-04,-1.000,1.930e-03,0.951,0.962,1.397,1.427,0.366
0.0019443,-0.90000,10.03141,0.8651903868,2.4395625591,0.861,1.573,3.6964,2.538,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-2.7e-11,0.00,7.372e-01,2.609e-01,3.112e-04,1.202e-04,8.432e-04,-1.000,1.930e-03,0.838,0.854,1.294,1.325,0.254
0.0019443,-0.90000,10.03141,0.8653311729,2.4396038055,0.861,1.616,3.6943,2.486,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-3.16e-11,0.00,7.372e-01,2.609e-01,3.112e-04,1.202e-04,8.432e-04,-1.000,1.929e-03,0.730,0.751,1.196,1.227,0.147
0.0019443,-0.90000,10.03141,0.8654639125,2.4396424294,0.861,1.660,3.6922,2.434,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-3.72e-11,0.00,7.372e-01,2.609e-01,3.111e-04,1.203e-04,8.432e-04,-1.000,1.929e-03,0.620,0.645,1.096,1.128,0.036
0.0019443,-0.90000,10.03141,0.8655859232,2.4396781921,0.861,1.704,3.6899,2.381,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-4.37e-11,0.00,7.372e-01,2.609e-01,3.111e-04,1.203e-04,8.432e-04,-1.000,1.929e-03,0.511,0.541,0.997,1.030,-0.073
0.0019443,-0.90000,10.03141,0.8656956553,2.4397101402,0.861,1.746,3.6877,2.330,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-5.1e-11,0.00,7.372e-01,2.609e-01,3.111e-04,1.203e-04,8.432e-04,-1.000,1.929e-03,0.406,0.442,0.904,0.937,-0.177
0.0019443,-0.90000,10.03141,0.8658034801,2.4397416115,0.861,1.788,3.6855,2.279,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-5.97e-11,0.00,7.371e-01,2.609e-01,3.111e-04,1.204e-04,8.432e-04,-1.000,1.928e-03,0.300,0.342,0.810,0.843,-0.282
0.0019443,-0.90000,10.03141,0.8659054637,2.4397714138,0.861,1.826,3.6835,2.233,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-6.86e-11,0.00,7.371e-01,2.609e-01,3.110e-04,1.204e-04,8.432e-04,-1.000,1.928e-03,0.206,0.253,0.727,0.761,-0.375
0.0019443,-0.90000,10.03141,0.8660355806,2.4398093224,0.860,1.859,3.6818,2.193,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-7.82e-11,0.00,7.371e-01,2.609e-01,3.110e-04,1.204e-04,8.433e-04,-1.000,1.928e-03,0.123,0.175,0.652,0.687,-0.458
0.0019443,-0.90000,10.03141,0.8661158085,2.4398326874,0.860,1.836,3.6835,2.222,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-7.24e-11,0.00,7.371e-01,2.609e-01,3.110e-04,1.205e-04,8.433e-04,-1.000,1.928e-03,0.179,0.226,0.700,0.734,-0.403
0.0019443,-0.90000,10.03141,0.8661543131,2.4398438931,0.860,1.823,3.6845,2.240,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-6.85e-11,0.00,7.371e-01,2.609e-01,3.110e-04,1.205e-04,8.433e-04,-1.000,1.928e-03,0.214,0.258,0.729,0.763,-0.369
0.0019443,-0.90000,10.03141,0.8662238717,2.4398641586,0.860,1.860,3.6824,2.194,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-7.79e-11,0.00,7.371e-01,2.610e-01,3.110e-04,1.205e-04,8.433e-04,-1.000,1.928e-03,0.120,0.170,0.647,0.681,-0.461
0.0019443,-0.90000,10.03141,0.8663007617,2.4398865700,0.860,1.902,3.6800,2.142,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-9.09e-11,0.00,7.371e-01,2.610e-01,3.110e-04,1.205e-04,8.433e-04,-1.000,1.927e-03,0.016,0.072,0.555,0.590,-0.565
0.0019443,-0.90000,10.03141,0.8663749695,2.4399080276,0.860,1.945,3.6775,2.090,3,0.000,0.492,0.00,0.00,0.00,0.00,0.00,-1,-1.07e-10,0.00,7.371e-01,2.610e-01,3.109e-04,1.205e-04,8.433e-04,-1.000,1.927e-03,-0.092,-0.028,0.462,0.497,-0.671
