Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.255,16.843,16.884,12.879,10.12222,-0.90000
14.008,16.413,16.455,12.659,10.12222,-0.90000
13.422,15.397,15.442,12.148,10.12222,-0.90000
12.460,13.931,13.978,11.310,10.12222,-0.90000
11.860,13.126,13.175,10.777,10.12222,-0.90000
11.428,12.596,12.644,10.385,10.12222,-0.90000
10.786,11.846,11.894,9.788,10.12222,-0.90000
10.208,11.195,11.244,9.244,10.12222,-0.90000
9.766,10.706,10.754,8.827,10.12222,-0.90000
9.401,10.305,10.352,8.480,10.12222,-0.90000
8.981,9.834,9.881,8.088,10.12222,-0.90000
8.966,9.818,9.865,8.074,10.12222,-0.90000
8.457,9.241,9.287,7.605,10.12222,-0.90000
7.863,8.544,8.588,7.076,10.12222,-0.90000
7.168,7.718,7.758,6.478,10.12222,-0.90000
6.550,7.005,7.039,5.939,10.12222,-0.90000
6.369,6.800,6.832,5.780,10.12222,-0.90000
6.165,6.570,6.599,5.600,10.12222,-0.90000
5.978,6.361,6.388,5.434,10.12222,-0.90000
5.950,6.330,6.357,5.410,10.12222,-0.90000
5.853,6.223,6.248,5.322,10.12222,-0.90000
5.711,6.067,6.091,5.194,10.12222,-0.90000
5.571,5.913,5.936,5.068,10.12222,-0.90000
5.445,5.775,5.797,4.955,10.12222,-0.90000
5.362,5.685,5.705,4.879,10.12222,-0.90000
5.298,5.615,5.635,4.821,10.12222,-0.90000
5.196,5.505,5.524,4.727,10.12222,-0.90000
5.056,5.355,5.373,4.598,10.12222,-0.90000
4.918,5.208,5.225,4.471,10.12222,-0.90000
4.784,5.066,5.082,4.345,10.12222,-0.90000
4.685,4.962,4.978,4.252,10.12222,-0.90000
4.555,4.827,4.843,4.128,10.12222,-0.90000
4.395,4.662,4.678,3.973,10.12222,-0.90000
4.243,4.508,4.523,3.825,10.12222,-0.90000
4.207,4.471,4.486,3.790,10.12222,-0.90000
4.140,4.403,4.419,3.723,10.12222,-0.90000
3.993,4.258,4.273,3.574,10.12222,-0.90000
3.863,4.132,4.148,3.439,10.12222,-0.90000
3.814,4.086,4.102,3.386,10.12222,-0.90000
3.712,3.992,4.009,3.274,10.12222,-0.90000
3.658,3.945,3.962,3.214,10.12222,-0.90000
3.590,3.888,3.907,3.133,10.12222,-0.90000
3.530,3.844,3.864,3.055,10.12222,-0.90000
3.473,3.804,3.826,2.979,10.12222,-0.90000
3.405,3.752,3.775,2.895,10.12222,-0.90000
3.324,3.682,3.706,2.802,10.12222,-0.90000
3.239,3.605,3.630,2.710,10.12222,-0.90000
3.191,3.561,3.586,2.659,10.12222,-0.90000
3.172,3.542,3.567,2.638,10.12222,-0.90000
3.065,3.440,3.466,2.527,10.12222,-0.90000
2.967,3.345,3.371,2.425,10.12222,-0.90000
2.848,3.230,3.256,2.302,10.12222,-0.90000
2.728,3.113,3.140,2.180,10.12222,-0.90000
2.597,2.986,3.012,2.046,10.12222,-0.90000
2.470,2.861,2.888,1.916,10.12222,-0.90000
2.353,2.747,2.774,1.796,10.12222,-0.90000
2.254,2.651,2.678,1.695,10.12222,-0.90000
2.136,2.536,2.563,1.574,10.12222,-0.90000
2.013,2.416,2.443,1.448,10.12222,-0.90000
1.890,2.296,2.325,1.322,10.12222,-0.90000
1.773,2.183,2.211,1.201,10.12222,-0.90000
1.657,2.071,2.100,1.082,10.12222,-0.90000
1.545,1.963,1.992,0.966,10.12222,-0.90000
1.431,1.852,1.882,0.848,10.12222,-0.90000
1.320,1.746,1.776,0.733,10.12222,-0.90000
1.208,1.639,1.669,0.617,10.12222,-0.90000
1.101,1.536,1.567,0.506,10.12222,-0.90000
0.997,1.437,1.468,0.398,10.12222,-0.90000
0.893,1.337,1.369,0.289,10.12222,-0.90000
0.793,1.242,1.274,0.185,10.12222,-0.90000
0.691,1.146,1.178,0.079,10.12222,-0.90000
0.594,1.054,1.087,-0.023,10.12222,-0.90000
0.500,0.965,0.999,-0.122,10.12222,-0.90000
0.409,0.880,0.913,-0.218,10.12222,-0.90000
0.325,0.801,0.835,-0.306,10.12222,-0.90000
0.279,0.757,0.791,-0.354,10.12222,-0.90000
0.331,0.805,0.839,-0.298,10.12222,-0.90000
0.341,0.814,0.848,-0.287,10.12222,-0.90000
0.255,0.733,0.768,-0.377,10.12222,-0.90000
0.158,0.642,0.677,-0.481,10.12222,-0.90000
0.058,0.549,0.584,-0.586,10.12222,-0.90000
-0.040,0.458,0.494,-0.690,10.12222,-0.90000
-0.140,0.366,0.403,-0.796,10.12222,-0.90000
-0.236,0.278,0.316,-0.899,10.12222,-0.90000
-0.332,0.191,0.230,-1.002,10.12222,-0.90000
-0.427,0.106,0.145,-1.103,10.12222,-0.90000
-0.521,0.021,0.061,-1.204,10.12222,-0.90000
-0.611,-0.060,-0.019,-1.301,10.12222,-0.90000
-0.702,-0.142,-0.100,-1.400,10.12222,-0.90000
-0.791,-0.220,-0.178,-1.495,10.12222,-0.90000
-0.879,-0.299,-0.256,-1.590,10.12222,-0.90000
-0.964,-0.374,-0.330,-1.682,10.12222,-0.90000
-1.069,-0.466,-0.421,-1.797,10.12222,-0.90000
-1.153,-0.539,-0.494,-1.889,10.12222,-0.90000
-1.252,-0.625,-0.579,-1.998,10.12222,-0.90000
-1.353,-0.712,-0.665,-2.109,10.12222,-0.90000
-1.435,-0.782,-0.735,-2.199,10.12222,-0.90000
-1.529,-0.862,-0.814,-2.303,10.12222,-0.90000
-1.626,-0.943,-0.895,-2.410,10.12222,-0.90000
-1.725,-1.027,-0.978,-2.520,10.12222,-0.90000
-1.814,-1.100,-1.051,-2.619,10.12222,-0.90000
-1.905,-1.173,-1.123,-2.722,10.12222,-0.90000
-1.998,-1.247,-1.197,-2.826,10.12222,-0.90000
-2.086,-1.316,-1.265,-2.926,10.12222,-0.90000
-2.173,-1.383,-1.332,-3.025,10.12222,-0.90000
-2.260,-1.450,-1.399,-3.124,10.12222,-0.90000
-2.349,-1.518,-1.466,-3.225,10.12222,-0.90000
-2.429,-1.576,-1.525,-3.317,10.12222,-0.90000
-2.513,-1.638,-1.586,-3.414,10.12222,-0.90000
-2.594,-1.693,-1.641,-3.509,10.12222,-0.90000
-2.673,-1.744,-1.692,-3.602,10.12222,-0.90000
-2.747,-1.789,-1.736,-3.690,10.12222,-0.90000
-2.818,-1.830,-1.777,-3.776,10.12222,-0.90000
-2.886,-1.868,-1.815,-3.859,10.12222,-0.90000
-2.900,-1.875,-1.822,-3.876,10.12222,-0.90000
0.448,0.810,0.835,-0.078,10.12222,-0.90000
0.415,0.780,0.804,-0.113,10.12222,-0.90000
0.405,0.770,0.795,-0.123,10.12222,-0.90000
0.402,0.766,0.791,-0.127,10.12222,-0.90000
0.400,0.764,0.789,-0.127,10.12222,-0.90000
0.401,0.764,0.789,-0.125,10.12222,-0.90000
0.404,0.765,0.789,-0.121,10.12222,-0.90000
0.407,0.766,0.791,-0.116,10.12222,-0.90000
0.410,0.768,0.792,-0.111,10.12222,-0.90000
0.414,0.770,0.794,-0.106,10.12222,-0.90000
0.417,0.771,0.795,-0.101,10.12222,-0.90000
0.419,0.772,0.796,-0.097,10.12222,-0.90000
0.422,0.774,0.797,-0.093,10.12222,-0.90000
0.424,0.774,0.798,-0.090,10.12222,-0.90000
0.425,0.775,0.798,-0.088,10.12222,-0.90000
0.425,0.775,0.798,-0.087,10.12222,-0.90000
0.425,0.775,0.798,-0.087,10.12222,-0.90000
0.426,0.774,0.798,-0.086,10.12222,-0.90000
0.426,0.774,0.797,-0.085,10.12222,-0.90000
0.425,0.772,0.796,-0.086,10.12222,-0.90000
0.423,0.770,0.794,-0.088,10.12222,-0.90000
0.420,0.768,0.791,-0.091,10.12222,-0.90000
0.417,0.765,0.788,-0.095,10.12222,-0.90000
0.411,0.760,0.784,-0.101,10.12222,-0.90000
0.411,0.760,0.783,-0.102,10.12222,-0.90000
0.407,0.757,0.781,-0.106,10.12222,-0.90000
0.401,0.752,0.775,-0.114,10.12222,-0.90000
0.392,0.745,0.769,-0.124,10.12222,-0.90000
0.383,0.738,0.762,-0.134,10.12222,-0.90000
0.373,0.729,0.753,-0.147,10.12222,-0.90000
0.362,0.720,0.744,-0.159,10.12222,-0.90000
0.350,0.710,0.734,-0.173,10.12222,-0.90000
0.337,0.698,0.723,-0.189,10.12222,-0.90000
0.322,0.686,0.711,-0.205,10.12222,-0.90000
0.314,0.678,0.703,-0.214,10.12222,-0.90000
0.313,0.678,0.703,-0.216,10.12222,-0.90000
0.272,0.643,0.669,-0.263,10.12222,-0.90000
0.212,0.591,0.617,-0.331,10.12222,-0.90000
0.126,0.517,0.544,-0.427,10.12222,-0.90000
0.037,0.440,0.469,-0.527,10.12222,-0.90000
-0.047,0.366,0.396,-0.622,10.12222,-0.90000
-0.136,0.290,0.320,-0.721,10.12222,-0.90000
-0.221,0.215,0.246,-0.816,10.12222,-0.90000
-0.302,0.144,0.176,-0.906,10.12222,-0.90000
-0.325,0.123,0.156,-0.932,10.12222,-0.90000
-0.329,0.121,0.153,-0.935,10.12222,-0.90000
-0.421,0.039,0.072,-1.038,10.12222,-0.90000
-0.503,-0.033,0.001,-1.128,10.12222,-0.90000
-0.563,-0.086,-0.051,-1.194,10.12222,-0.90000
-0.579,-0.100,-0.064,-1.211,10.12222,-0.90000
-0.545,-0.070,-0.035,-1.173,10.12222,-0.90000
-0.517,-0.046,-0.012,-1.143,10.12222,-0.90000
-0.508,-0.037,-0.003,-1.133,10.12222,-0.90000
