Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.212,18.163,18.210,13.742,9.98900,-0.15000
14.743,17.680,17.727,13.274,9.98900,-0.15000
14.728,17.665,17.712,13.260,9.98900,-0.15000
14.312,17.138,17.185,12.861,9.98900,-0.15000
13.782,16.291,16.338,12.387,9.98900,-0.15000
13.100,15.271,15.319,11.769,9.98900,-0.15000
12.590,14.538,14.585,11.307,9.98900,-0.15000
11.835,13.496,13.544,10.622,9.98900,-0.15000
11.180,12.671,12.718,10.017,9.98900,-0.15000
10.681,12.068,12.115,9.552,9.98900,-0.15000
10.250,11.560,11.607,9.148,9.98900,-0.15000
9.806,11.031,11.078,8.736,9.98900,-0.15000
9.519,10.689,10.736,8.472,9.98900,-0.15000
9.332,10.468,10.515,8.299,9.98900,-0.15000
8.811,9.844,9.891,7.827,9.98900,-0.15000
8.226,9.142,9.190,7.302,9.98900,-0.15000
7.649,8.448,8.496,6.793,9.98900,-0.15000
7.041,7.700,7.747,6.275,9.98900,-0.15000
6.582,7.146,7.191,5.886,9.98900,-0.15000
6.469,7.013,7.057,5.790,9.98900,-0.15000
6.449,6.988,7.032,5.772,9.98900,-0.15000
6.295,6.810,6.853,5.639,9.98900,-0.15000
6.158,6.651,6.692,5.520,9.98900,-0.15000
6.028,6.501,6.541,5.407,9.98900,-0.15000
5.954,6.417,6.456,5.343,9.98900,-0.15000
5.818,6.263,6.302,5.223,9.98900,-0.15000
5.664,6.091,6.128,5.086,9.98900,-0.15000
5.519,5.930,5.966,4.956,9.98900,-0.15000
5.495,5.904,5.939,4.935,9.98900,-0.15000
5.389,5.786,5.820,4.839,9.98900,-0.15000
5.267,5.651,5.684,4.729,9.98900,-0.15000
5.155,5.528,5.559,4.628,9.98900,-0.15000
5.048,5.411,5.441,4.531,9.98900,-0.15000
4.995,5.354,5.384,4.483,9.98900,-0.15000
4.870,5.219,5.248,4.368,9.98900,-0.15000
4.752,5.092,5.121,4.259,9.98900,-0.15000
4.642,4.975,5.002,4.156,9.98900,-0.15000
4.583,4.912,4.939,4.101,9.98900,-0.15000
4.483,4.806,4.832,4.007,9.98900,-0.15000
4.330,4.646,4.672,3.861,9.98900,-0.15000
4.204,4.516,4.541,3.739,9.98900,-0.15000
4.148,4.459,4.484,3.686,9.98900,-0.15000
4.095,4.405,4.430,3.633,9.98900,-0.15000
4.082,4.391,4.416,3.620,9.98900,-0.15000
3.991,4.300,4.325,3.530,9.98900,-0.15000
3.876,4.187,4.212,3.412,9.98900,-0.15000
3.797,4.111,4.136,3.330,9.98900,-0.15000
3.775,4.090,4.115,3.307,9.98900,-0.15000
3.686,4.010,4.036,3.208,9.98900,-0.15000
3.610,3.953,3.982,3.113,9.98900,-0.15000
3.597,3.962,3.993,3.077,9.98900,-0.15000
3.610,3.996,4.029,3.070,9.98900,-0.15000
3.623,4.032,4.067,3.060,9.98900,-0.15000
3.605,4.034,4.070,3.024,9.98900,-0.15000
3.603,4.035,4.071,3.019,9.98900,-0.15000
3.532,3.979,4.017,2.933,9.98900,-0.15000
3.489,3.942,3.980,2.887,9.98900,-0.15000
3.423,3.880,3.918,2.815,9.98900,-0.15000
3.312,3.775,3.814,2.700,9.98900,-0.15000
3.209,3.676,3.714,2.593,9.98900,-0.15000
3.076,3.547,3.586,2.457,9.98900,-0.15000
2.977,3.450,3.489,2.355,9.98900,-0.15000
2.874,3.350,3.389,2.249,9.98900,-0.15000
2.770,3.249,3.288,2.143,9.98900,-0.15000
2.671,3.152,3.192,2.042,9.98900,-0.15000
2.571,3.055,3.095,1.939,9.98900,-0.15000
2.468,2.956,2.996,1.834,9.98900,-0.15000
