Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.254,16.842,16.883,12.878,10.13033,-0.90000
13.422,15.396,15.441,12.148,10.13033,-0.90000
12.459,13.930,13.977,11.309,10.13033,-0.90000
11.859,13.126,13.174,10.777,10.13033,-0.90000
11.679,12.903,12.951,10.613,10.13033,-0.90000
11.427,12.595,12.643,10.384,10.13033,-0.90000
10.784,11.844,11.893,9.787,10.13033,-0.90000
10.632,11.672,11.720,9.643,10.13033,-0.90000
10.207,11.194,11.242,9.243,10.13033,-0.90000
9.765,10.705,10.753,8.826,10.13033,-0.90000
9.400,10.303,10.351,8.479,10.13033,-0.90000
9.281,10.171,10.218,8.369,10.13033,-0.90000
8.964,9.816,9.863,8.073,10.13033,-0.90000
8.455,9.238,9.284,7.603,10.13033,-0.90000
7.859,8.539,8.583,7.073,10.13033,-0.90000
7.161,7.710,7.750,6.472,10.13033,-0.90000
6.540,6.994,7.028,5.930,10.13033,-0.90000
6.426,6.865,6.897,5.830,10.13033,-0.90000
6.222,6.634,6.664,5.650,10.13033,-0.90000
6.034,6.423,6.451,5.484,10.13033,-0.90000
5.937,6.315,6.342,5.398,10.13033,-0.90000
5.879,6.252,6.278,5.345,10.13033,-0.90000
5.737,6.095,6.120,5.217,10.13033,-0.90000
5.597,5.941,5.964,5.091,10.13033,-0.90000
5.470,5.803,5.825,4.977,10.13033,-0.90000
5.342,5.664,5.685,4.861,10.13033,-0.90000
5.342,5.663,5.684,4.860,10.13033,-0.90000
5.322,5.641,5.662,4.842,10.13033,-0.90000
5.219,5.531,5.550,4.748,10.13033,-0.90000
5.079,5.380,5.398,4.619,10.13033,-0.90000
4.941,5.233,5.250,4.491,10.13033,-0.90000
4.806,5.090,5.107,4.365,10.13033,-0.90000
4.682,4.959,4.976,4.248,10.13033,-0.90000
4.645,4.921,4.937,4.213,10.13033,-0.90000
4.577,4.850,4.866,4.148,10.13033,-0.90000
4.416,4.685,4.701,3.993,10.13033,-0.90000
4.264,4.529,4.545,3.844,10.13033,-0.90000
4.228,4.493,4.508,3.808,10.13033,-0.90000
4.160,4.425,4.440,3.741,10.13033,-0.90000
4.012,4.279,4.294,3.592,10.13033,-0.90000
3.882,4.152,4.168,3.457,10.13033,-0.90000
3.833,4.106,4.122,3.404,10.13033,-0.90000
3.731,4.013,4.030,3.292,10.13033,-0.90000
3.651,3.943,3.961,3.200,10.13033,-0.90000
3.575,3.883,3.903,3.107,10.13033,-0.90000
3.527,3.848,3.869,3.044,10.13033,-0.90000
3.490,3.823,3.844,2.996,10.13033,-0.90000
3.422,3.769,3.792,2.912,10.13033,-0.90000
3.341,3.699,3.723,2.819,10.13033,-0.90000
3.255,3.622,3.646,2.726,10.13033,-0.90000
3.208,3.578,3.603,2.675,10.13033,-0.90000
3.188,3.559,3.584,2.655,10.13033,-0.90000
3.082,3.457,3.482,2.543,10.13033,-0.90000
2.983,3.362,3.388,2.441,10.13033,-0.90000
2.864,3.246,3.273,2.319,10.13033,-0.90000
2.744,3.130,3.156,2.196,10.13033,-0.90000
2.614,3.002,3.029,2.062,10.13033,-0.90000
2.486,2.878,2.905,1.932,10.13033,-0.90000
2.369,2.763,2.790,1.812,10.13033,-0.90000
2.270,2.667,2.694,1.711,10.13033,-0.90000
2.152,2.552,2.579,1.590,10.13033,-0.90000
2.029,2.432,2.459,1.464,10.13033,-0.90000
1.906,2.312,2.341,1.338,10.13033,-0.90000
1.788,2.198,2.227,1.217,10.13033,-0.90000
1.673,2.087,2.116,1.098,10.13033,-0.90000
1.560,1.978,2.007,0.981,10.13033,-0.90000
1.446,1.868,1.897,0.863,10.13033,-0.90000
1.335,1.761,1.791,0.748,10.13033,-0.90000
1.223,1.653,1.684,0.632,10.13033,-0.90000
1.115,1.550,1.581,0.520,10.13033,-0.90000
1.011,1.451,1.482,0.412,10.13033,-0.90000
0.906,1.351,1.382,0.303,10.13033,-0.90000
0.806,1.255,1.287,0.198,10.13033,-0.90000
0.704,1.158,1.191,0.091,10.13033,-0.90000
0.606,1.066,1.099,-0.011,10.13033,-0.90000
0.511,0.977,1.010,-0.111,10.13033,-0.90000
0.419,0.890,0.924,-0.207,10.13033,-0.90000
0.334,0.810,0.844,-0.297,10.13033,-0.90000
0.288,0.766,0.801,-0.345,10.13033,-0.90000
0.339,0.813,0.847,-0.290,10.13033,-0.90000
0.349,0.821,0.855,-0.280,10.13033,-0.90000
0.263,0.741,0.775,-0.370,10.13033,-0.90000
0.165,0.650,0.685,-0.473,10.13033,-0.90000
0.065,0.557,0.592,-0.579,10.13033,-0.90000
-0.032,0.466,0.502,-0.682,10.13033,-0.90000
-0.132,0.374,0.411,-0.788,10.13033,-0.90000
-0.229,0.286,0.323,-0.891,10.13033,-0.90000
-0.324,0.199,0.237,-0.994,10.13033,-0.90000
-0.419,0.114,0.153,-1.095,10.13033,-0.90000
-0.513,0.029,0.069,-1.196,10.13033,-0.90000
-0.604,-0.052,-0.012,-1.294,10.13033,-0.90000
-0.695,-0.134,-0.092,-1.392,10.13033,-0.90000
-0.783,-0.213,-0.171,-1.488,10.13033,-0.90000
-0.871,-0.291,-0.248,-1.583,10.13033,-0.90000
-0.956,-0.366,-0.322,-1.675,10.13033,-0.90000
-1.062,-0.458,-0.414,-1.790,10.13033,-0.90000
-1.146,-0.532,-0.487,-1.882,10.13033,-0.90000
-1.245,-0.618,-0.572,-1.991,10.13033,-0.90000
-1.346,-0.705,-0.658,-2.102,10.13033,-0.90000
-1.428,-0.775,-0.728,-2.192,10.13033,-0.90000
-1.523,-0.855,-0.807,-2.297,10.13033,-0.90000
-1.619,-0.936,-0.888,-2.404,10.13033,-0.90000
-1.719,-1.021,-0.972,-2.514,10.13033,-0.90000
-1.808,-1.094,-1.045,-2.613,10.13033,-0.90000
-1.899,-1.166,-1.117,-2.716,10.13033,-0.90000
-1.993,-1.241,-1.191,-2.821,10.13033,-0.90000
-2.081,-1.310,-1.260,-2.921,10.13033,-0.90000
-2.168,-1.377,-1.326,-3.020,10.13033,-0.90000
-2.255,-1.445,-1.394,-3.119,10.13033,-0.90000
-2.344,-1.512,-1.461,-3.221,10.13033,-0.90000
-2.425,-1.572,-1.520,-3.314,10.13033,-0.90000
-2.510,-1.634,-1.582,-3.411,10.13033,-0.90000
-2.591,-1.688,-1.636,-3.506,10.13033,-0.90000
-2.670,-1.740,-1.687,-3.600,10.13033,-0.90000
-2.744,-1.784,-1.732,-3.688,10.13033,-0.90000
-2.816,-1.826,-1.773,-3.775,10.13033,-0.90000
-2.884,-1.864,-1.811,-3.858,10.13033,-0.90000
-2.898,-1.871,-1.818,-3.875,10.13033,-0.90000
0.453,0.814,0.838,-0.071,10.13033,-0.90000
0.420,0.783,0.808,-0.106,10.13033,-0.90000
0.411,0.774,0.799,-0.116,10.13033,-0.90000
0.407,0.770,0.795,-0.119,10.13033,-0.90000
0.406,0.768,0.793,-0.120,10.13033,-0.90000
0.407,0.768,0.793,-0.117,10.13033,-0.90000
0.409,0.769,0.793,-0.114,10.13033,-0.90000
0.413,0.770,0.795,-0.108,10.13033,-0.90000
0.416,0.772,0.796,-0.103,10.13033,-0.90000
0.420,0.774,0.798,-0.098,10.13033,-0.90000
0.423,0.775,0.799,-0.093,10.13033,-0.90000
0.426,0.777,0.800,-0.089,10.13033,-0.90000
0.428,0.778,0.801,-0.085,10.13033,-0.90000
0.430,0.779,0.802,-0.082,10.13033,-0.90000
0.431,0.779,0.802,-0.079,10.13033,-0.90000
0.432,0.779,0.802,-0.079,10.13033,-0.90000
0.432,0.779,0.802,-0.078,10.13033,-0.90000
0.432,0.779,0.802,-0.077,10.13033,-0.90000
0.432,0.778,0.801,-0.077,10.13033,-0.90000
0.431,0.777,0.800,-0.078,10.13033,-0.90000
0.429,0.775,0.798,-0.079,10.13033,-0.90000
0.426,0.772,0.795,-0.083,10.13033,-0.90000
0.423,0.769,0.793,-0.087,10.13033,-0.90000
0.417,0.765,0.788,-0.094,10.13033,-0.90000
0.417,0.764,0.787,-0.094,10.13033,-0.90000
0.413,0.761,0.785,-0.098,10.13033,-0.90000
0.406,0.756,0.779,-0.107,10.13033,-0.90000
0.398,0.749,0.772,-0.117,10.13033,-0.90000
0.388,0.741,0.765,-0.128,10.13033,-0.90000
0.378,0.732,0.757,-0.140,10.13033,-0.90000
0.367,0.723,0.748,-0.153,10.13033,-0.90000
0.355,0.714,0.738,-0.167,10.13033,-0.90000
0.342,0.702,0.727,-0.182,10.13033,-0.90000
0.328,0.691,0.715,-0.198,10.13033,-0.90000
0.323,0.686,0.711,-0.202,10.13033,-0.90000
0.316,0.681,0.706,-0.211,10.13033,-0.90000
0.275,0.645,0.671,-0.258,10.13033,-0.90000
0.215,0.593,0.619,-0.327,10.13033,-0.90000
0.129,0.519,0.546,-0.423,10.13033,-0.90000
0.041,0.443,0.471,-0.523,10.13033,-0.90000
-0.044,0.369,0.398,-0.618,10.13033,-0.90000
-0.132,0.292,0.323,-0.717,10.13033,-0.90000
-0.217,0.218,0.249,-0.812,10.13033,-0.90000
-0.297,0.148,0.180,-0.901,10.13033,-0.90000
-0.322,0.126,0.159,-0.928,10.13033,-0.90000
-0.324,0.125,0.157,-0.930,10.13033,-0.90000
-0.417,0.043,0.076,-1.032,10.13033,-0.90000
-0.499,-0.029,0.005,-1.123,10.13033,-0.90000
-0.559,-0.082,-0.047,-1.190,10.13033,-0.90000
-0.574,-0.095,-0.060,-1.205,10.13033,-0.90000
-0.539,-0.065,-0.030,-1.167,10.13033,-0.90000
-0.512,-0.042,-0.007,-1.138,10.13033,-0.90000
-0.503,-0.033,0.001,-1.128,10.13033,-0.90000
-0.521,-0.049,-0.014,-1.147,10.13033,-0.90000
-0.593,-0.112,-0.077,-1.228,10.13033,-0.90000
-0.704,-0.208,-0.171,-1.351,10.13033,-0.90000
-0.825,-0.312,-0.273,-1.485,10.13033,-0.90000
-0.927,-0.399,-0.359,-1.598,10.13033,-0.90000
-1.022,-0.480,-0.438,-1.703,10.13033,-0.90000
-1.113,-0.558,-0.515,-1.805,10.13033,-0.90000
-1.200,-0.631,-0.587,-1.902,10.13033,-0.90000
-1.283,-0.701,-0.656,-1.995,10.13033,-0.90000
-1.368,-0.771,-0.726,-2.090,10.13033,-0.90000
-1.445,-0.832,-0.786,-2.180,10.13033,-0.90000
-1.497,-0.865,-0.819,-2.244,10.13033,-0.90000
-1.559,-0.903,-0.855,-2.325,10.13033,-0.90000
-1.638,-0.965,-0.917,-2.414,10.13033,-0.90000
-1.717,-1.031,-0.982,-2.503,10.13033,-0.90000
-1.802,-1.102,-1.053,-2.596,10.13033,-0.90000
-1.899,-1.195,-1.146,-2.696,10.13033,-0.90000
-2.037,-1.353,-1.304,-2.820,10.13033,-0.90000
-2.163,-1.525,-1.477,-2.913,10.13033,-0.90000
30.350,31.529,31.577,29.305,10.13033,-0.90000
