Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.030,17.999,18.046,13.571,10.03141,-0.30000
14.514,17.433,17.480,13.061,10.03141,-0.30000
13.503,15.820,15.867,12.150,10.03141,-0.30000
12.834,14.806,14.853,11.549,10.03141,-0.30000
12.338,14.096,14.144,11.102,10.03141,-0.30000
11.945,13.562,13.610,10.747,10.03141,-0.30000
11.619,13.134,13.181,10.449,10.03141,-0.30000
10.970,12.327,12.374,9.852,10.03141,-0.30000
10.482,11.749,11.797,9.396,10.03141,-0.30000
10.384,11.635,11.682,9.304,10.03141,-0.30000
10.069,11.271,11.319,9.008,10.03141,-0.30000
9.634,10.763,10.810,8.604,10.03141,-0.30000
9.157,10.201,10.249,8.165,10.03141,-0.30000
8.631,9.579,9.627,7.689,10.03141,-0.30000
8.047,8.890,8.937,7.163,10.03141,-0.30000
8.046,8.889,8.937,7.162,10.03141,-0.30000
7.977,8.806,8.854,7.102,10.03141,-0.30000
7.462,8.189,8.236,6.649,10.03141,-0.30000
6.849,7.437,7.482,6.132,10.03141,-0.30000
6.651,7.203,7.246,5.964,10.03141,-0.30000
6.290,6.781,6.822,5.653,10.03141,-0.30000
6.254,6.739,6.779,5.621,10.03141,-0.30000
6.098,6.561,6.599,5.486,10.03141,-0.30000
5.952,6.394,6.431,5.358,10.03141,-0.30000
5.813,6.237,6.273,5.236,10.03141,-0.30000
5.774,6.192,6.227,5.201,10.03141,-0.30000
5.722,6.135,6.170,5.155,10.03141,-0.30000
5.604,6.004,6.037,5.049,10.03141,-0.30000
5.492,5.880,5.912,4.949,10.03141,-0.30000
5.383,5.759,5.790,4.851,10.03141,-0.30000
5.291,5.658,5.688,4.769,10.03141,-0.30000
5.247,5.610,5.639,4.729,10.03141,-0.30000
5.137,5.490,5.519,4.629,10.03141,-0.30000
5.031,5.375,5.402,4.531,10.03141,-0.30000
4.926,5.262,5.289,4.434,10.03141,-0.30000
4.829,5.158,5.184,4.345,10.03141,-0.30000
4.801,5.128,5.154,4.319,10.03141,-0.30000
4.727,5.050,5.075,4.250,10.03141,-0.30000
4.614,4.930,4.954,4.143,10.03141,-0.30000
4.504,4.814,4.838,4.039,10.03141,-0.30000
4.400,4.706,4.730,3.941,10.03141,-0.30000
4.299,4.601,4.624,3.843,10.03141,-0.30000
4.258,4.559,4.582,3.803,10.03141,-0.30000
4.207,4.507,4.529,3.753,10.03141,-0.30000
4.187,4.487,4.509,3.734,10.03141,-0.30000
4.129,4.428,4.451,3.677,10.03141,-0.30000
4.000,4.299,4.321,3.548,10.03141,-0.30000
3.872,4.175,4.198,3.417,10.03141,-0.30000
3.850,4.153,4.176,3.393,10.03141,-0.30000
3.753,4.065,4.089,3.287,10.03141,-0.30000
3.670,3.997,4.022,3.187,10.03141,-0.30000
3.634,3.981,4.009,3.130,10.03141,-0.30000
3.626,3.994,4.024,3.101,10.03141,-0.30000
3.626,4.000,4.030,3.095,10.03141,-0.30000
3.619,4.012,4.044,3.070,10.03141,-0.30000
3.587,3.999,4.032,3.020,10.03141,-0.30000
3.509,3.936,3.971,2.928,10.03141,-0.30000
3.467,3.899,3.934,2.880,10.03141,-0.30000
3.415,3.850,3.886,2.825,10.03141,-0.30000
3.300,3.742,3.777,2.704,10.03141,-0.30000
3.179,3.625,3.661,2.579,10.03141,-0.30000
3.078,3.527,3.563,2.476,10.03141,-0.30000
2.975,3.426,3.463,2.370,10.03141,-0.30000
2.843,3.298,3.335,2.236,10.03141,-0.30000
2.735,3.192,3.229,2.125,10.03141,-0.30000
2.635,3.095,3.132,2.023,10.03141,-0.30000
2.508,2.971,3.009,1.892,10.03141,-0.30000
2.407,2.874,2.911,1.789,10.03141,-0.30000
2.310,2.780,2.817,1.689,10.03141,-0.30000
2.210,2.684,2.722,1.586,10.03141,-0.30000
2.085,2.563,2.601,1.456,10.03141,-0.30000
1.960,2.443,2.482,1.327,10.03141,-0.30000
1.841,2.329,2.368,1.204,10.03141,-0.30000
1.724,2.217,2.257,1.082,10.03141,-0.30000
1.605,2.104,2.144,0.959,10.03141,-0.30000
1.487,1.991,2.031,0.836,10.03141,-0.30000
1.377,1.888,1.928,0.722,10.03141,-0.30000
1.265,1.782,1.822,0.604,10.03141,-0.30000
1.156,1.679,1.720,0.490,10.03141,-0.30000
1.050,1.579,1.620,0.378,10.03141,-0.30000
0.948,1.484,1.525,0.271,10.03141,-0.30000
0.846,1.390,1.432,0.164,10.03141,-0.30000
0.827,1.372,1.414,0.144,10.03141,-0.30000
0.905,1.442,1.484,0.228,10.03141,-0.30000
0.959,1.491,1.532,0.286,10.03141,-0.30000
0.918,1.453,1.494,0.242,10.03141,-0.30000
0.810,1.354,1.396,0.128,10.03141,-0.30000
0.704,1.255,1.298,0.014,10.03141,-0.30000
0.600,1.161,1.204,-0.095,10.03141,-0.30000
0.495,1.064,1.108,-0.208,10.03141,-0.30000
0.395,0.974,1.018,-0.315,10.03141,-0.30000
0.292,0.881,0.925,-0.424,10.03141,-0.30000
0.195,0.792,0.837,-0.529,10.03141,-0.30000
0.097,0.705,0.750,-0.634,10.03141,-0.30000
-0.000,0.618,0.664,-0.739,10.03141,-0.30000
-0.096,0.531,0.578,-0.842,10.03141,-0.30000
-0.192,0.446,0.493,-0.945,10.03141,-0.30000
-0.282,0.366,0.413,-1.042,10.03141,-0.30000
-0.374,0.284,0.331,-1.141,10.03141,-0.30000
-0.463,0.204,0.252,-1.237,10.03141,-0.30000
-0.553,0.125,0.173,-1.333,10.03141,-0.30000
-0.641,0.047,0.095,-1.428,10.03141,-0.30000
-0.726,-0.029,0.020,-1.520,10.03141,-0.30000
-0.812,-0.103,-0.054,-1.614,10.03141,-0.30000
-0.894,-0.172,-0.122,-1.705,10.03141,-0.30000
-0.977,-0.242,-0.192,-1.797,10.03141,-0.30000
-1.059,-0.309,-0.259,-1.888,10.03141,-0.30000
-1.137,-0.371,-0.321,-1.975,10.03141,-0.30000
-1.216,-0.436,-0.385,-2.063,10.03141,-0.30000
-1.291,-0.495,-0.445,-2.148,10.03141,-0.30000
-1.363,-0.550,-0.499,-2.230,10.03141,-0.30000
-1.439,-0.609,-0.558,-2.317,10.03141,-0.30000
-1.525,-0.672,-0.621,-2.417,10.03141,-0.30000
-1.605,-0.726,-0.674,-2.511,10.03141,-0.30000
-1.671,-0.770,-0.718,-2.589,10.03141,-0.30000
-1.734,-0.808,-0.756,-2.665,10.03141,-0.30000
-1.801,-0.840,-0.789,-2.750,10.03141,-0.30000
-1.869,-0.874,-0.822,-2.835,10.03141,-0.30000
-1.927,-0.887,-0.835,-2.914,10.03141,-0.30000
-1.983,-0.897,-0.845,-2.991,10.03141,-0.30000
-2.031,-0.889,-0.838,-3.062,10.03141,-0.30000
-2.071,-0.867,-0.816,-3.127,10.03141,-0.30000
-2.109,-0.837,-0.786,-3.190,10.03141,-0.30000
-2.134,-0.776,-0.726,-3.243,10.03141,-0.30000
