Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.741,15.746,15.786,12.470,10.08814,-1.35000
13.306,15.011,15.055,12.099,10.08814,-1.35000
12.828,14.260,14.307,11.696,10.08814,-1.35000
12.576,13.907,13.955,11.476,10.08814,-1.35000
11.934,13.063,13.112,10.910,10.08814,-1.35000
11.397,12.419,12.468,10.420,10.08814,-1.35000
10.994,11.956,12.004,10.046,10.08814,-1.35000
10.380,11.271,11.319,9.468,10.08814,-1.35000
9.826,10.665,10.712,8.942,10.08814,-1.35000
9.406,10.208,10.254,8.543,10.08814,-1.35000
9.064,9.836,9.881,8.218,10.08814,-1.35000
8.883,9.635,9.680,8.049,10.08814,-1.35000
8.658,9.386,9.430,7.840,10.08814,-1.35000
8.536,9.247,9.291,7.729,10.08814,-1.35000
8.158,8.816,8.859,7.387,10.08814,-1.35000
7.571,8.132,8.171,6.871,10.08814,-1.35000
6.947,7.422,7.456,6.317,10.08814,-1.35000
6.372,6.778,6.806,5.804,10.08814,-1.35000
6.278,6.673,6.699,5.720,10.08814,-1.35000
6.140,6.519,6.543,5.598,10.08814,-1.35000
6.008,6.372,6.396,5.479,10.08814,-1.35000
5.885,6.237,6.259,5.370,10.08814,-1.35000
5.796,6.137,6.158,5.290,10.08814,-1.35000
5.699,6.031,6.051,5.204,10.08814,-1.35000
5.561,5.879,5.897,5.080,10.08814,-1.35000
5.432,5.739,5.756,4.963,10.08814,-1.35000
5.306,5.602,5.619,4.849,10.08814,-1.35000
5.211,5.499,5.515,4.761,10.08814,-1.35000
5.206,5.494,5.510,4.757,10.08814,-1.35000
5.068,5.347,5.361,4.631,10.08814,-1.35000
4.931,5.201,5.215,4.503,10.08814,-1.35000
4.805,5.067,5.081,4.385,10.08814,-1.35000
4.679,4.935,4.948,4.267,10.08814,-1.35000
4.553,4.804,4.816,4.148,10.08814,-1.35000
4.493,4.741,4.754,4.091,10.08814,-1.35000
4.425,4.671,4.683,4.027,10.08814,-1.35000
4.282,4.523,4.535,3.890,10.08814,-1.35000
4.145,4.382,4.394,3.757,10.08814,-1.35000
4.015,4.250,4.262,3.630,10.08814,-1.35000
3.974,4.208,4.220,3.589,10.08814,-1.35000
3.936,4.170,4.182,3.552,10.08814,-1.35000
3.783,4.019,4.031,3.397,10.08814,-1.35000
3.652,3.892,3.904,3.260,10.08814,-1.35000
3.627,3.868,3.881,3.234,10.08814,-1.35000
3.577,3.822,3.834,3.181,10.08814,-1.35000
3.469,3.723,3.736,3.060,10.08814,-1.35000
3.377,3.643,3.657,2.953,10.08814,-1.35000
3.299,3.579,3.595,2.859,10.08814,-1.35000
3.233,3.528,3.545,2.776,10.08814,-1.35000
3.163,3.475,3.493,2.687,10.08814,-1.35000
