Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.615,15.474,15.515,12.375,10.03141,-1.50000
12.740,14.080,14.128,11.637,10.03141,-1.50000
12.668,13.976,14.024,11.577,10.03141,-1.50000
12.088,13.217,13.267,11.064,10.03141,-1.50000
11.792,12.848,12.897,10.800,10.03141,-1.50000
11.538,12.547,12.596,10.567,10.03141,-1.50000
11.267,12.229,12.278,10.318,10.03141,-1.50000
10.869,11.777,11.826,9.948,10.03141,-1.50000
10.265,11.110,11.157,9.378,10.03141,-1.50000
9.713,10.509,10.555,8.854,10.03141,-1.50000
9.241,9.996,10.041,8.406,10.03141,-1.50000
8.958,9.689,9.734,8.138,10.03141,-1.50000
8.954,9.685,9.729,8.134,10.03141,-1.50000
8.947,9.677,9.721,8.127,10.03141,-1.50000
8.565,9.253,9.296,7.772,10.03141,-1.50000
8.076,8.697,8.738,7.331,10.03141,-1.50000
7.519,8.054,8.091,6.839,10.03141,-1.50000
6.938,7.402,7.434,6.316,10.03141,-1.50000
6.388,6.789,6.816,5.823,10.03141,-1.50000
6.353,6.750,6.776,5.793,10.03141,-1.50000
6.191,6.569,6.593,5.649,10.03141,-1.50000
6.043,6.405,6.427,5.517,10.03141,-1.50000
5.918,6.266,6.287,5.406,10.03141,-1.50000
5.839,6.179,6.199,5.336,10.03141,-1.50000
5.815,6.152,6.171,5.314,10.03141,-1.50000
5.662,5.982,6.001,5.177,10.03141,-1.50000
5.516,5.823,5.839,5.046,10.03141,-1.50000
5.379,5.674,5.689,4.923,10.03141,-1.50000
5.294,5.582,5.597,4.846,10.03141,-1.50000
5.265,5.550,5.565,4.819,10.03141,-1.50000
5.127,5.402,5.416,4.693,10.03141,-1.50000
5.002,5.268,5.281,4.578,10.03141,-1.50000
4.877,5.135,5.148,4.463,10.03141,-1.50000
4.763,5.014,5.026,4.356,10.03141,-1.50000
4.676,4.923,4.935,4.275,10.03141,-1.50000
4.599,4.842,4.853,4.203,10.03141,-1.50000
4.474,4.711,4.722,4.086,10.03141,-1.50000
4.348,4.580,4.590,3.966,10.03141,-1.50000
4.224,4.451,4.461,3.848,10.03141,-1.50000
4.102,4.325,4.336,3.732,10.03141,-1.50000
3.984,4.204,4.214,3.618,10.03141,-1.50000
3.865,4.083,4.094,3.502,10.03141,-1.50000
3.825,4.042,4.053,3.462,10.03141,-1.50000
3.805,4.022,4.033,3.443,10.03141,-1.50000
3.782,3.999,4.009,3.421,10.03141,-1.50000
3.736,3.953,3.963,3.374,10.03141,-1.50000
3.595,3.813,3.823,3.231,10.03141,-1.50000
