Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.092,13.060,13.110,11.140,10.07918,-2.19174
11.671,12.557,12.606,10.761,10.07918,-2.19174
11.001,11.782,11.828,10.150,10.07918,-2.19174
10.562,11.296,11.341,9.739,10.07918,-2.19174
10.226,10.932,10.975,9.421,10.07918,-2.19174
9.686,10.351,10.393,8.907,10.07918,-2.19174
9.187,9.818,9.858,8.432,10.07918,-2.19174
8.800,9.404,9.443,8.064,10.07918,-2.19174
8.472,9.053,9.090,7.754,10.07918,-2.19174
8.148,8.704,8.740,7.449,10.07918,-2.19174
7.753,8.272,8.305,7.083,10.07918,-2.19174
7.317,7.796,7.826,6.679,10.07918,-2.19174
6.788,7.219,7.245,6.194,10.07918,-2.19174
6.253,6.626,6.647,5.712,10.07918,-2.19174
6.181,6.546,6.566,5.647,10.07918,-2.19174
6.054,6.405,6.424,5.535,10.07918,-2.19174
5.942,6.281,6.298,5.435,10.07918,-2.19174
5.833,6.160,6.176,5.339,10.07918,-2.19174
5.704,6.017,6.032,5.224,10.07918,-2.19174
5.694,6.006,6.021,5.215,10.07918,-2.19174
5.594,5.897,5.912,5.126,10.07918,-2.19174
5.474,5.767,5.780,5.017,10.07918,-2.19174
5.357,5.640,5.653,4.911,10.07918,-2.19174
5.242,5.517,5.529,4.806,10.07918,-2.19174
5.137,5.403,5.414,4.710,10.07918,-2.19174
5.086,5.348,5.359,4.664,10.07918,-2.19174
4.962,5.217,5.227,4.550,10.07918,-2.19174
4.839,5.086,5.096,4.436,10.07918,-2.19174
4.710,4.950,4.960,4.316,10.07918,-2.19174
4.592,4.826,4.836,4.205,10.07918,-2.19174
4.470,4.699,4.708,4.090,10.07918,-2.19174
4.337,4.560,4.569,3.963,10.07918,-2.19174
4.278,4.499,4.508,3.907,10.07918,-2.19174
4.252,4.473,4.482,3.883,10.07918,-2.19174
4.071,4.285,4.294,3.710,10.07918,-2.19174
3.938,4.149,4.157,3.582,10.07918,-2.19174
3.805,4.013,4.022,3.452,10.07918,-2.19174
3.687,3.894,3.903,3.336,10.07918,-2.19174
3.639,3.847,3.856,3.288,10.07918,-2.19174
3.502,3.712,3.721,3.148,10.07918,-2.19174
3.394,3.608,3.617,3.034,10.07918,-2.19174
3.370,3.584,3.594,3.009,10.07918,-2.19174
3.341,3.558,3.568,2.978,10.07918,-2.19174
3.239,3.465,3.475,2.864,10.07918,-2.19174
3.148,3.385,3.396,2.758,10.07918,-2.19174
3.066,3.317,3.328,2.658,10.07918,-2.19174
2.990,3.257,3.269,2.564,10.07918,-2.19174
2.919,3.200,3.214,2.474,10.07918,-2.19174
2.845,3.141,3.155,2.385,10.07918,-2.19174
2.765,3.074,3.089,2.290,10.07918,-2.19174
2.664,2.984,3.000,2.176,10.07918,-2.19174
