Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.213,18.163,18.210,13.743,9.95424,-0.15000
14.979,17.923,17.970,13.510,9.95424,-0.15000
14.729,17.665,17.713,13.260,9.95424,-0.15000
13.783,16.292,16.340,12.388,9.95424,-0.15000
13.102,15.274,15.321,11.771,9.95424,-0.15000
12.683,14.670,14.718,11.391,9.95424,-0.15000
12.592,14.540,14.588,11.309,9.95424,-0.15000
12.386,14.255,14.302,11.121,9.95424,-0.15000
11.838,13.500,13.547,10.625,9.95424,-0.15000
11.185,12.676,12.723,10.022,9.95424,-0.15000
10.686,12.073,12.120,9.557,9.95424,-0.15000
10.253,11.563,11.610,9.151,9.95424,-0.15000
9.809,11.034,11.082,8.739,9.95424,-0.15000
9.680,10.880,10.927,8.620,9.95424,-0.15000
9.337,10.473,10.521,8.304,9.95424,-0.15000
8.818,9.852,9.899,7.833,9.95424,-0.15000
8.237,9.156,9.204,7.312,9.95424,-0.15000
7.666,8.467,8.515,6.808,9.95424,-0.15000
7.064,7.728,7.776,6.295,9.95424,-0.15000
6.768,7.368,7.414,6.045,9.95424,-0.15000
6.498,7.046,7.090,5.815,9.95424,-0.15000
6.478,7.023,7.067,5.798,9.95424,-0.15000
6.316,6.833,6.876,5.658,9.95424,-0.15000
6.164,6.657,6.699,5.527,9.95424,-0.15000
6.028,6.501,6.541,5.409,9.95424,-0.15000
5.990,6.457,6.497,5.376,9.95424,-0.15000
5.872,6.323,6.362,5.272,9.95424,-0.15000
5.699,6.128,6.165,5.118,9.95424,-0.15000
5.548,5.961,5.996,4.983,9.95424,-0.15000
5.542,5.954,5.990,4.978,9.95424,-0.15000
5.409,5.807,5.841,4.858,9.95424,-0.15000
5.280,5.664,5.697,4.743,9.95424,-0.15000
5.162,5.534,5.566,4.636,9.95424,-0.15000
5.109,5.475,5.506,4.588,9.95424,-0.15000
5.018,5.376,5.406,4.506,9.95424,-0.15000
4.894,5.242,5.271,4.392,9.95424,-0.15000
4.771,5.109,5.137,4.278,9.95424,-0.15000
4.669,5.000,5.027,4.184,9.95424,-0.15000
