Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.089,13.057,13.107,11.138,10.10551,-2.19174
11.668,12.554,12.603,10.759,10.10551,-2.19174
10.998,11.779,11.825,10.147,10.10551,-2.19174
10.558,11.291,11.336,9.735,10.10551,-2.19174
10.221,10.926,10.969,9.416,10.10551,-2.19174
10.188,10.891,10.934,9.385,10.10551,-2.19174
9.681,10.347,10.389,8.903,10.10551,-2.19174
9.184,9.815,9.855,8.429,10.10551,-2.19174
8.798,9.402,9.441,8.063,10.10551,-2.19174
8.470,9.051,9.088,7.753,10.10551,-2.19174
8.157,8.713,8.749,7.457,10.10551,-2.19174
8.144,8.699,8.735,7.445,10.10551,-2.19174
7.745,8.263,8.297,7.076,10.10551,-2.19174
7.304,7.783,7.813,6.668,10.10551,-2.19174
6.766,7.195,7.221,6.174,10.10551,-2.19174
6.220,6.590,6.610,5.681,10.10551,-2.19174
6.141,6.502,6.522,5.611,10.10551,-2.19174
6.027,6.376,6.395,5.510,10.10551,-2.19174
5.917,6.254,6.271,5.413,10.10551,-2.19174
5.787,6.110,6.126,5.297,10.10551,-2.19174
5.670,5.982,5.997,5.193,10.10551,-2.19174
5.644,5.953,5.968,5.169,10.10551,-2.19174
5.556,5.857,5.871,5.090,10.10551,-2.19174
5.438,5.729,5.742,4.983,10.10551,-2.19174
5.323,5.605,5.618,4.878,10.10551,-2.19174
5.217,5.491,5.503,4.782,10.10551,-2.19174
5.111,5.377,5.388,4.684,10.10551,-2.19174
4.997,5.255,5.266,4.580,10.10551,-2.19174
4.915,5.168,5.179,4.504,10.10551,-2.19174
4.785,5.031,5.041,4.383,10.10551,-2.19174
4.667,4.906,4.916,4.273,10.10551,-2.19174
4.543,4.777,4.787,4.156,10.10551,-2.19174
4.409,4.638,4.647,4.029,10.10551,-2.19174
4.238,4.460,4.470,3.865,10.10551,-2.19174
4.057,4.276,4.285,3.691,10.10551,-2.19174
4.054,4.272,4.281,3.688,10.10551,-2.19174
4.009,4.226,4.235,3.645,10.10551,-2.19174
3.874,4.089,4.098,3.514,10.10551,-2.19174
3.754,3.967,3.976,3.395,10.10551,-2.19174
3.706,3.919,3.929,3.347,10.10551,-2.19174
3.569,3.784,3.794,3.206,10.10551,-2.19174
3.460,3.680,3.690,3.092,10.10551,-2.19174
3.436,3.657,3.666,3.067,10.10551,-2.19174
3.408,3.631,3.640,3.036,10.10551,-2.19174
3.305,3.536,3.547,2.922,10.10551,-2.19174
3.213,3.455,3.466,2.816,10.10551,-2.19174
3.129,3.384,3.396,2.716,10.10551,-2.19174
3.052,3.322,3.335,2.621,10.10551,-2.19174
2.979,3.263,3.277,2.531,10.10551,-2.19174
2.903,3.201,3.216,2.440,10.10551,-2.19174
2.821,3.131,3.146,2.344,10.10551,-2.19174
2.717,3.038,3.054,2.228,10.10551,-2.19174
2.618,2.946,2.963,2.121,10.10551,-2.19174
2.543,2.876,2.893,2.042,10.10551,-2.19174
2.469,2.805,2.822,1.964,10.10551,-2.19174
2.367,2.706,2.724,1.858,10.10551,-2.19174
2.258,2.601,2.619,1.746,10.10551,-2.19174
2.148,2.494,2.513,1.633,10.10551,-2.19174
2.024,2.373,2.391,1.505,10.10551,-2.19174
1.911,2.263,2.282,1.390,10.10551,-2.19174
1.789,2.143,2.162,1.265,10.10551,-2.19174
1.658,2.015,2.034,1.131,10.10551,-2.19174
1.542,1.902,1.921,1.012,10.10551,-2.19174
1.420,1.783,1.803,0.888,10.10551,-2.19174
1.301,1.667,1.687,0.766,10.10551,-2.19174
1.184,1.552,1.572,0.646,10.10551,-2.19174
1.068,1.439,1.460,0.527,10.10551,-2.19174
0.948,1.322,1.343,0.404,10.10551,-2.19174
0.831,1.208,1.229,0.285,10.10551,-2.19174
0.718,1.098,1.119,0.169,10.10551,-2.19174
0.606,0.989,1.011,0.054,10.10551,-2.19174
0.492,0.878,0.900,-0.064,10.10551,-2.19174
0.381,0.771,0.794,-0.177,10.10551,-2.19174
0.270,0.664,0.687,-0.292,10.10551,-2.19174
0.160,0.557,0.580,-0.406,10.10551,-2.19174
0.054,0.455,0.478,-0.515,10.10551,-2.19174
-0.052,0.353,0.376,-0.624,10.10551,-2.19174
-0.162,0.246,0.270,-0.738,10.10551,-2.19174
