Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.010582,-0.15000,10.07918,0.2500000000,1.8403258324,0.250,-2.173,3.5049,4.981,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.95e-18,0.00,7.139e-01,2.754e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,10.203,11.168,12.657,12.705,10.005
0.010582,-0.15000,10.07918,0.3000000119,1.9529139996,0.300,-2.006,3.5152,4.934,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.63e-17,0.00,7.136e-01,2.758e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,9.786,10.667,12.053,12.101,9.538
0.010582,-0.15000,10.07918,0.3115206957,1.9754263163,0.311,-1.971,3.5174,4.924,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.28e-16,0.00,7.155e-01,2.738e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,9.698,10.562,11.928,11.976,9.440
0.010582,-0.15000,10.07918,0.3500000238,2.0434176922,0.350,-1.862,3.5240,4.892,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.28e-16,0.00,7.210e-01,2.684e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,9.425,10.242,11.551,11.598,9.140
0.010582,-0.15000,10.07918,0.4000000358,2.1185026169,0.400,-1.714,3.5352,4.847,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.45e-15,0.00,7.212e-01,2.681e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,9.055,9.796,11.020,11.068,8.727
0.010582,-0.15000,10.07918,0.4257299304,2.1525399685,0.426,-1.630,3.5423,4.818,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.76e-15,0.00,7.212e-01,2.681e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,8.846,9.543,10.718,10.765,8.494
0.010582,-0.15000,10.07918,0.4500000179,2.1822810173,0.450,-1.556,3.5486,4.793,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.09e-15,0.00,7.212e-01,2.681e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,8.660,9.319,10.453,10.500,8.287
0.010582,-0.15000,10.07918,0.5000000000,2.2374541759,0.500,-1.386,3.5661,4.740,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.12e-15,0.00,7.213e-01,2.680e-01,1.919e-03,5.177e-04,4.696e-03,-1.000,1.067e-02,8.236,8.791,9.820,9.867,7.809
0.010582,-0.15000,10.07918,0.5500000119,2.2836582661,0.550,-1.195,3.5890,4.680,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-4.95e-15,0.00,7.496e-01,2.408e-01,1.738e-03,4.691e-04,4.256e-03,-1.000,9.623e-03,7.756,8.189,9.100,9.148,7.268
0.010582,-0.15000,10.07918,0.6000000238,2.3211214542,0.600,-1.008,3.6173,4.645,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-7.57e-15,0.00,7.537e-01,2.367e-01,1.713e-03,4.626e-04,4.198e-03,-1.000,9.513e-03,7.290,7.598,8.388,8.436,6.747
0.010582,-0.15000,10.07918,0.6499999762,2.3520355225,0.650,-0.817,3.6510,4.624,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-14,0.00,7.575e-01,2.331e-01,1.692e-03,4.568e-04,4.146e-03,-1.000,9.473e-03,6.813,6.967,7.612,7.660,6.211
0.010582,-0.15000,10.07918,0.6571507454,2.3560166359,0.657,-0.790,3.6557,4.620,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.23e-14,0.00,7.580e-01,2.325e-01,1.688e-03,4.559e-04,4.138e-03,-1.000,9.448e-03,6.745,6.879,7.505,7.552,6.136
0.010582,-0.15000,10.07918,0.7000000477,2.3779268265,0.700,-0.632,3.6825,4.597,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.76e-14,0.00,7.614e-01,2.293e-01,1.667e-03,4.505e-04,4.090e-03,-1.000,9.338e-03,6.349,6.378,6.909,6.952,5.709
0.010582,-0.15000,10.07918,0.7010062337,2.3784043789,0.701,-0.628,3.6831,4.596,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-1.78e-14,0.00,7.615e-01,2.292e-01,1.666e-03,4.503e-04,4.089e-03,-1.000,9.335e-03,6.340,6.367,6.896,6.939,5.699
0.010582,-0.15000,10.07918,0.7125697136,2.3837821484,0.712,-0.585,3.6899,4.587,1,0.000,0.542,0.00,0.00,0.00,0.00,0.00,-1,-1.97e-14,0.00,7.626e-01,2.281e-01,1.655e-03,4.484e-04,4.073e-03,-1.000,9.281e-03,6.233,6.239,6.748,6.790,5.588
0.010582,-0.15000,10.07918,0.7286583185,2.3909385204,0.729,-0.526,3.6991,4.574,1,0.000,0.539,0.00,0.00,0.00,0.00,0.00,-1,-2.26e-14,0.00,7.642e-01,2.266e-01,1.638e-03,4.457e-04,4.051e-03,-1.000,9.208e-03,6.084,6.064,6.546,6.587,5.436
0.010582,-0.15000,10.07918,0.7435726523,2.3972556591,0.743,-0.470,3.7075,4.561,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.18e-14,0.00,7.656e-01,2.253e-01,1.623e-03,4.433e-04,4.031e-03,-1.000,9.165e-03,5.946,5.905,6.365,6.404,5.297
0.010582,-0.15000,10.07918,0.7500000000,2.3998889923,0.750,-0.446,3.7110,4.555,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.73e-14,0.00,7.662e-01,2.247e-01,1.617e-03,4.423e-04,4.023e-03,-1.000,9.167e-03,5.886,5.837,6.288,6.327,5.237
0.010582,-0.15000,10.07918,0.7515191436,2.4005038738,0.751,-0.441,3.7118,4.554,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.77e-14,0.00,7.663e-01,2.245e-01,1.616e-03,4.420e-04,4.020e-03,-1.000,9.168e-03,5.872,5.822,6.270,6.309,5.223
0.010582,-0.15000,10.07918,0.7651223540,2.4058847427,0.765,-0.390,3.7184,4.537,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-3.14e-14,0.00,7.680e-01,2.229e-01,1.606e-03,4.394e-04,3.997e-03,-1.000,9.100e-03,5.745,5.682,6.114,6.151,5.099
0.010582,-0.15000,10.07918,0.7778280377,2.4107155800,0.777,-0.343,3.7245,4.521,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.27e-14,0.00,7.696e-01,2.214e-01,1.597e-03,4.370e-04,3.975e-03,-1.000,9.039e-03,5.627,5.552,5.970,6.006,4.982
0.010582,-0.15000,10.07918,0.7897140980,2.4150733948,0.789,-0.298,3.7300,4.505,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.33e-14,0.00,7.710e-01,2.201e-01,1.589e-03,4.347e-04,3.955e-03,-1.000,8.973e-03,5.514,5.430,5.836,5.871,4.872
0.010582,-0.15000,10.07918,0.7981914282,2.4180903435,0.798,-0.265,3.7338,4.492,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.32e-14,0.00,7.719e-01,2.191e-01,1.583e-03,4.331e-04,3.941e-03,-1.000,8.965e-03,5.434,5.344,5.740,5.775,4.794
0.010582,-0.15000,10.07918,0.8011140823,2.4191136360,0.801,-0.254,3.7350,4.488,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.45e-14,0.00,7.724e-01,2.187e-01,1.581e-03,4.325e-04,3.935e-03,-1.000,8.962e-03,5.405,5.314,5.708,5.741,4.767
0.010582,-0.15000,10.07918,0.8117728829,2.4227731228,0.811,-0.213,3.7394,4.469,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-1.86e-14,0.00,7.739e-01,2.172e-01,1.572e-03,4.301e-04,3.913e-03,-1.000,8.930e-03,5.301,5.203,5.586,5.619,4.666
0.010582,-0.15000,10.07918,0.8216009140,2.4260511398,0.821,-0.173,3.7433,4.451,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-9.49e-15,0.00,7.753e-01,2.159e-01,1.563e-03,4.279e-04,3.893e-03,-1.000,8.883e-03,5.204,5.101,5.475,5.507,4.573
0.010582,-0.15000,10.07918,0.8312288523,2.4291758537,0.830,-0.134,3.7470,4.432,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-5.48e-15,0.00,7.766e-01,2.145e-01,1.555e-03,4.257e-04,3.875e-03,-1.000,8.819e-03,5.106,5.000,5.366,5.397,4.481
0.010582,-0.15000,10.07918,0.8400892019,2.4319789410,0.839,-0.098,3.7502,4.412,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-2.5e-14,0.00,7.779e-01,2.134e-01,1.548e-03,4.238e-04,3.857e-03,-1.000,8.761e-03,5.014,4.905,5.263,5.293,4.393
0.010582,-0.15000,10.07918,0.8463828564,2.4339289665,0.845,-0.071,3.7524,4.398,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.31e-14,0.00,7.787e-01,2.125e-01,1.543e-03,4.225e-04,3.845e-03,-1.000,8.746e-03,4.947,4.836,5.190,5.219,4.329
0.010582,-0.15000,10.07918,0.8518024683,2.4355816841,0.851,-0.047,3.7542,4.384,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.81e-14,0.00,7.796e-01,2.116e-01,1.537e-03,4.210e-04,3.831e-03,-1.000,8.737e-03,4.888,4.777,5.126,5.155,4.273
0.010582,-0.15000,10.07918,0.8610988259,2.4383611679,0.860,-0.006,3.7569,4.358,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.27e-14,0.00,7.812e-01,2.101e-01,1.528e-03,4.185e-04,3.809e-03,-1.000,8.682e-03,4.786,4.672,5.015,5.043,4.175
0.010582,-0.15000,10.07918,0.8705506325,2.4411170483,0.869,0.036,3.7593,4.331,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-2.5e-14,0.00,7.828e-01,2.086e-01,1.520e-03,4.161e-04,3.788e-03,-1.000,8.619e-03,4.681,4.566,4.904,4.931,4.074
0.010582,-0.15000,10.07918,0.8795303702,2.4436724186,0.878,0.077,3.7611,4.301,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.8e-14,0.00,7.836e-01,2.078e-01,1.515e-03,4.149e-04,3.777e-03,-1.000,8.565e-03,4.578,4.462,4.795,4.823,3.975
0.010582,-0.15000,10.07918,0.8874602318,2.4458794594,0.886,0.114,3.7625,4.273,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-3.26e-14,0.00,7.836e-01,2.078e-01,1.516e-03,4.150e-04,3.779e-03,-1.000,8.561e-03,4.484,4.367,4.698,4.725,3.884
0.010582,-0.15000,10.07918,0.8890087008,2.4463052750,0.888,0.122,3.7627,4.267,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.48e-14,0.00,7.835e-01,2.079e-01,1.516e-03,4.152e-04,3.781e-03,-1.000,8.566e-03,4.466,4.348,4.678,4.705,3.865
0.010582,-0.15000,10.07918,0.8920405507,2.4471340179,0.891,0.137,3.7631,4.255,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-8.38e-14,0.00,7.832e-01,2.082e-01,1.519e-03,4.158e-04,3.786e-03,-1.000,8.571e-03,4.427,4.310,4.639,4.666,3.828
0.010582,-0.15000,10.07918,0.8945742249,2.4478213787,0.893,0.150,3.7633,4.244,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.41e-13,0.00,7.829e-01,2.085e-01,1.521e-03,4.164e-04,3.792e-03,-1.000,8.592e-03,4.395,4.278,4.606,4.633,3.796
0.010582,-0.15000,10.07918,0.9001299143,2.4493134022,0.899,0.179,3.7634,4.218,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.55e-13,0.00,7.824e-01,2.090e-01,1.525e-03,4.176e-04,3.802e-03,-1.000,8.664e-03,4.322,4.204,4.532,4.559,3.723
0.010582,-0.15000,10.07918,0.9076047540,2.4512875080,0.906,0.221,3.7627,4.177,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.78e-13,0.00,7.806e-01,2.106e-01,1.538e-03,4.213e-04,3.837e-03,-1.000,8.756e-03,4.218,4.102,4.430,4.457,3.619
0.010582,-0.15000,10.07918,0.9143677354,2.4530417919,0.913,0.260,3.7610,4.135,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-1.66e-14,0.00,7.779e-01,2.132e-01,1.559e-03,4.271e-04,3.889e-03,-1.000,8.866e-03,4.121,4.005,4.337,4.364,3.520
0.010582,-0.15000,10.07918,0.9158266783,2.4534163475,0.914,0.268,3.7603,4.124,2,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.95e-14,0.00,7.767e-01,2.143e-01,1.567e-03,4.292e-04,3.909e-03,-1.000,8.934e-03,4.099,3.984,4.317,4.345,3.497
0.010582,-0.15000,10.07918,0.9236285686,2.4553961754,0.922,0.314,3.7533,4.054,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-4.65e-14,0.00,7.663e-01,2.244e-01,1.635e-03,4.479e-04,4.078e-03,-1.000,9.310e-03,3.985,3.875,4.223,4.252,3.374
0.010582,-0.15000,10.07918,0.9290485382,2.4567492008,0.927,0.341,3.7427,3.987,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-8.62e-14,0.00,7.557e-01,2.346e-01,1.699e-03,4.652e-04,4.233e-03,-1.000,9.679e-03,3.917,3.818,4.187,4.218,3.294
0.010582,-0.15000,10.07918,0.9321823716,2.4575231075,0.930,0.352,3.7311,3.931,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.92e-14,0.00,7.480e-01,2.421e-01,1.743e-03,4.769e-04,4.337e-03,-1.000,9.888e-03,3.889,3.806,4.200,4.233,3.259
0.010582,-0.15000,10.07918,0.9343211055,2.4580478668,0.932,0.363,3.7200,3.876,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.14e-14,0.00,7.424e-01,2.476e-01,1.773e-03,4.849e-04,4.409e-03,-1.000,1.003e-02,3.862,3.799,4.217,4.253,3.228
0.010582,-0.15000,10.07918,0.9362676740,2.4585232735,0.934,0.390,3.7096,3.809,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-9.1e-14,0.00,7.376e-01,2.523e-01,1.798e-03,4.915e-04,4.468e-03,-1.000,1.015e-02,3.794,3.753,4.194,4.232,3.160
0.010582,-0.15000,10.07918,0.9377324581,2.4588792324,0.936,0.429,3.7034,3.746,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.48e-13,0.00,7.338e-01,2.560e-01,1.814e-03,4.958e-04,4.506e-03,-1.000,1.023e-02,3.698,3.671,4.128,4.166,3.065
0.010582,-0.15000,10.07918,0.9379433990,2.4589304924,0.936,0.436,3.7026,3.736,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-1.6e-13,0.00,7.333e-01,2.565e-01,1.817e-03,4.964e-04,4.511e-03,-1.000,1.023e-02,3.681,3.656,4.114,4.152,3.048
0.010582,-0.15000,10.07918,0.9386756420,2.4591078758,0.937,0.464,3.7005,3.699,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-2.1e-13,0.00,7.313e-01,2.584e-01,1.823e-03,4.982e-04,4.527e-03,-1.000,1.032e-02,3.609,3.589,4.052,4.091,2.977
0.010582,-0.15000,10.07918,0.9397235513,2.4593613148,0.938,0.511,3.6980,3.643,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.14e-13,0.00,7.284e-01,2.613e-01,1.831e-03,5.006e-04,4.548e-03,-1.000,1.033e-02,3.491,3.479,3.947,3.986,2.861
0.010582,-0.15000,10.07918,0.9405917525,2.4595708847,0.938,0.556,3.6964,3.592,3,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.49e-13,0.00,7.257e-01,2.639e-01,1.835e-03,5.027e-04,4.562e-03,-1.000,1.042e-02,3.381,3.373,3.845,3.884,2.752
0.010582,-0.15000,10.07918,0.9413383007,2.4597504139,0.939,0.598,3.6952,3.546,3,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-6.17e-13,0.00,7.232e-01,2.664e-01,1.831e-03,5.065e-04,4.572e-03,-1.000,1.042e-02,3.276,3.271,3.746,3.785,2.648
0.010582,-0.15000,10.07918,0.9420498013,2.4599215984,0.940,0.640,3.6941,3.499,3,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-8.46e-13,0.00,7.208e-01,2.688e-01,1.820e-03,5.148e-04,4.581e-03,-1.000,1.043e-02,3.169,3.168,3.645,3.684,2.543
0.010582,-0.15000,10.07918,0.9427384138,2.4600868225,0.941,0.685,3.6930,3.450,3,0.000,0.523,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-12,0.00,7.183e-01,2.713e-01,1.798e-03,5.363e-04,4.589e-03,-1.000,1.045e-02,3.058,3.059,3.539,3.578,2.432
0.010582,-0.15000,10.07918,0.9427656531,2.4600932598,0.941,0.687,3.6930,3.448,3,0.000,0.522,0.00,0.00,0.00,0.00,0.00,-1,-1.18e-12,0.00,7.182e-01,2.714e-01,1.797e-03,5.378e-04,4.589e-03,-1.000,1.045e-02,3.053,3.054,3.534,3.574,2.427
0.010582,-0.15000,10.07918,0.9433765411,2.4602396488,0.941,0.730,3.6919,3.401,3,0.000,0.513,0.00,0.00,0.00,0.00,0.00,-1,-1.37e-12,0.00,7.159e-01,2.736e-01,1.766e-03,5.719e-04,4.595e-03,-1.000,1.046e-02,2.944,2.949,3.431,3.471,2.319
0.010582,-0.15000,10.07918,0.9439248443,2.4603707790,0.942,0.773,3.6909,3.355,3,0.000,0.504,0.00,0.00,0.00,0.00,0.00,-1,-1.6e-12,0.00,7.141e-01,2.754e-01,1.738e-03,6.063e-04,4.600e-03,-1.000,1.047e-02,2.839,2.846,3.331,3.371,2.214
0.010582,-0.15000,10.07918,0.9444480538,2.4604957104,0.942,0.816,3.6898,3.308,3,0.000,0.495,0.00,0.00,0.00,0.00,0.00,-1,-1.86e-12,0.00,7.122e-01,2.773e-01,1.709e-03,6.439e-04,4.604e-03,-1.000,1.052e-02,2.731,2.741,3.229,3.269,2.107
0.010582,-0.15000,10.07918,0.9449384212,2.4606127739,0.943,0.860,3.6886,3.259,3,0.000,0.489,0.00,0.00,0.00,0.00,0.00,-1,-2.18e-12,0.00,7.110e-01,2.786e-01,1.689e-03,6.693e-04,4.607e-03,-1.000,1.046e-02,2.621,2.635,3.126,3.166,1.998
0.010582,-0.15000,10.07918,0.9453609586,2.4607133865,0.943,0.900,3.6875,3.214,3,0.000,0.484,0.00,0.00,0.00,0.00,0.00,-1,-2.52e-12,0.00,7.098e-01,2.797e-01,1.672e-03,6.909e-04,4.609e-03,-1.000,1.047e-02,2.519,2.536,3.030,3.071,1.897
0.010582,-0.15000,10.07918,0.9457693100,2.4608106613,0.943,0.943,3.6862,3.166,3,0.000,0.480,0.00,0.00,0.00,0.00,0.00,-1,-2.94e-12,0.00,7.090e-01,2.806e-01,1.661e-03,7.056e-04,4.610e-03,-1.000,1.047e-02,2.412,2.434,2.931,2.971,1.791
0.010582,-0.15000,10.07918,0.9461463094,2.4609003067,0.944,0.986,3.6848,3.118,3,0.000,0.478,0.00,0.00,0.00,0.00,0.00,-1,-3.42e-12,0.00,7.083e-01,2.812e-01,1.652e-03,7.173e-04,4.612e-03,-1.000,1.048e-02,2.306,2.332,2.833,2.873,1.686
0.010582,-0.15000,10.07918,0.9464803934,2.4609797001,0.944,1.026,3.6834,3.072,3,0.000,0.476,0.00,0.00,0.00,0.00,0.00,-1,-3.96e-12,0.00,7.078e-01,2.816e-01,1.647e-03,7.250e-04,4.613e-03,-1.000,1.053e-02,2.204,2.234,2.739,2.780,1.585
0.010582,-0.15000,10.07918,0.9467929602,2.4610540867,0.944,1.068,3.6819,3.025,3,0.000,0.475,0.00,0.00,0.00,0.00,0.00,-1,-4.6e-12,0.00,7.075e-01,2.820e-01,1.642e-03,7.306e-04,4.614e-03,-1.000,1.053e-02,2.100,2.134,2.643,2.684,1.482
0.010582,-0.15000,10.07918,0.9470811486,2.4611222744,0.944,1.110,3.6803,2.977,3,0.000,0.474,0.00,0.00,0.00,0.00,0.00,-1,-5.34e-12,0.00,7.073e-01,2.822e-01,1.639e-03,7.341e-04,4.614e-03,-1.000,1.053e-02,1.996,2.036,2.548,2.590,1.380
0.010582,-0.15000,10.07918,0.9473356605,2.4611828327,0.945,1.149,3.6788,2.932,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-6.16e-12,0.00,7.071e-01,2.823e-01,1.638e-03,7.360e-04,4.614e-03,-1.000,1.054e-02,1.898,1.943,2.460,2.501,1.283
0.010582,-0.15000,10.07918,0.9475713968,2.4612386227,0.945,1.188,3.6772,2.886,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-7.1e-12,0.00,7.071e-01,2.824e-01,1.637e-03,7.372e-04,4.614e-03,-1.000,1.054e-02,1.801,1.851,2.372,2.414,1.188
0.010582,-0.15000,10.07918,0.9478464127,2.4613037109,0.945,1.238,3.6750,2.828,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-8.51e-12,0.00,7.071e-01,2.824e-01,1.637e-03,7.375e-04,4.614e-03,-1.000,1.054e-02,1.676,1.733,2.260,2.302,1.066
0.010582,-0.15000,10.07918,0.9480449557,2.4613506794,0.945,1.277,3.6733,2.782,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-9.84e-12,0.00,7.071e-01,2.824e-01,1.637e-03,7.378e-04,4.615e-03,-1.000,1.054e-02,1.578,1.641,2.173,2.215,0.970
0.010582,-0.15000,10.07918,0.9482856393,2.4614076614,0.945,1.328,3.6709,2.721,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-1.19e-11,0.00,7.070e-01,2.824e-01,1.637e-03,7.381e-04,4.615e-03,-1.000,1.054e-02,1.450,1.521,2.059,2.102,0.845
0.010582,-0.15000,10.07918,0.9484952092,2.4614572525,0.945,1.376,3.6686,2.664,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-1.42e-11,0.00,7.070e-01,2.824e-01,1.636e-03,7.383e-04,4.615e-03,-1.000,1.054e-02,1.329,1.409,1.953,1.996,0.727
0.010582,-0.15000,10.07918,0.9486960173,2.4615046978,0.945,1.426,3.6662,2.604,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-1.7e-11,0.00,7.070e-01,2.824e-01,1.636e-03,7.386e-04,4.615e-03,-1.000,1.054e-02,1.205,1.294,1.845,1.888,0.607
0.010582,-0.15000,10.07918,0.9488813281,2.4615485668,0.945,1.473,3.6637,2.547,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-2.02e-11,0.00,7.070e-01,2.824e-01,1.636e-03,7.388e-04,4.615e-03,-1.000,1.054e-02,1.087,1.185,1.742,1.786,0.492
0.010582,-0.15000,10.07918,0.9490833879,2.4615962505,0.945,1.516,3.6615,2.495,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-2.37e-11,0.00,7.070e-01,2.825e-01,1.636e-03,7.391e-04,4.615e-03,-1.000,1.054e-02,0.979,1.085,1.649,1.693,0.387
0.010582,-0.15000,10.07918,0.9492192864,2.4616281986,0.945,1.537,3.6606,2.471,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-2.58e-11,0.00,7.070e-01,2.825e-01,1.636e-03,7.392e-04,4.615e-03,-1.000,1.054e-02,0.927,1.036,1.604,1.648,0.336
0.010582,-0.15000,10.07918,0.9493157864,2.4616510868,0.945,1.518,3.6619,2.495,3,0.000,0.473,0.00,0.00,0.00,0.00,0.00,-1,-2.42e-11,0.00,7.070e-01,2.825e-01,1.636e-03,7.394e-04,4.615e-03,-1.000,1.054e-02,0.974,1.078,1.641,1.685,0.382
