Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.00097797,-1.20000,10.04139,0.8408631086,2.4322204590,0.814,2.850,3.6313,0.976,3,0.000,0.504,20.45,13.84,9.44,7.39,5.99,2,-3.17e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.667e-04,-2.356,0.806,-0.326,-1.679,-2.399,-3.003,-3.891,-4.603,-4.701,
0.00097797,-1.20000,10.04139,0.8408774137,2.4322249889,0.812,2.894,3.6281,0.918,3,0.000,0.504,23.08,15.35,10.41,8.17,6.62,2,-3.75e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.668e-04,-2.465,0.833,-0.366,-1.753,-2.490,-3.105,-4.008,-4.731,-4.832,
0.00097797,-1.20000,10.04139,0.8408897519,2.4322288036,0.810,2.934,3.6248,0.864,3,0.000,0.504,25.86,16.92,11.43,8.97,7.28,2,-4.39e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.667e-04,-2.565,0.868,-0.398,-1.818,-2.571,-3.197,-4.116,-4.851,-4.955,
0.00097797,-1.20000,10.04139,0.8409016132,2.4322326183,0.807,2.975,3.6216,0.808,3,0.000,0.504,29.06,18.69,12.56,9.88,8.02,2,-5.16e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.668e-04,-2.668,0.902,-0.432,-1.885,-2.655,-3.293,-4.227,-4.973,-5.080,
0.00097797,-1.20000,10.04139,0.8409130573,2.4322361946,0.804,3.018,3.6184,0.751,3,0.000,0.504,32.75,20.69,13.85,10.91,8.85,1,-6.08e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.668e-04,-2.774,0.936,-0.466,-1.953,-2.741,-3.390,-4.341,-5.097,-5.208,
0.00097797,-1.20000,10.04139,0.8409231305,2.4322392941,0.801,3.057,3.6153,0.698,3,0.000,0.504,36.66,22.78,15.18,11.98,9.72,1,-7.1e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.588e-05,4.220e-04,-1.000,9.668e-04,-2.873,0.973,-0.495,-2.014,-2.819,-3.480,-4.447,-5.214,-5.328,
0.00097797,-1.20000,10.04139,0.8409330845,2.4322423935,0.798,3.099,3.6120,0.641,3,0.000,0.504,41.27,25.20,16.71,13.21,10.72,1,-8.35e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.668e-04,-2.976,1.012,-0.524,-2.078,-2.901,-3.574,-4.558,-5.337,-5.454,
0.00097797,-1.20000,10.04139,0.8409422636,2.4322452545,0.794,3.139,3.6089,0.586,3,0.000,0.504,46.34,27.81,18.36,14.53,11.80,1,-9.79e-09,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.669e-04,-3.078,1.052,-0.552,-2.140,-2.981,-3.666,-4.666,-5.456,-5.576,
0.00097797,-1.20000,10.04139,0.8409507275,2.4322478771,0.790,3.179,3.6058,0.532,3,0.000,0.504,51.92,30.64,20.13,15.96,12.97,1,-1.14e-08,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.669e-04,-3.177,1.096,-0.575,-2.196,-3.056,-3.755,-4.770,-5.572,-5.696,
0.00097797,-1.20000,10.04139,0.8409587741,2.4322502613,0.785,3.219,3.6026,0.476,3,0.000,0.504,58.33,33.82,22.12,17.57,14.27,1,-1.34e-08,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.669e-04,-3.277,1.147,-0.592,-2.251,-3.131,-3.844,-4.877,-5.690,-5.818,
0.00097797,-1.20000,10.04139,0.8409664631,2.4322528839,0.780,3.259,3.5994,0.421,3,0.000,0.504,65.51,37.31,24.30,19.33,15.71,1,-1.57e-08,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.669e-04,-3.377,1.201,-0.604,-2.302,-3.205,-3.933,-4.984,-5.807,-5.939,
0.00097797,-1.20000,10.04139,0.8409736156,2.4322550297,0.775,3.297,3.5965,0.368,3,0.000,0.504,73.17,40.97,26.56,21.17,17.20,1,-1.83e-08,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.670e-04,-3.472,1.255,-0.613,-2.347,-3.273,-4.016,-5.084,-5.917,-6.054,
0.00097797,-1.20000,10.04139,0.8409790397,2.4322566986,0.770,3.325,3.5942,0.329,3,0.000,0.504,79.47,43.93,28.39,22.65,18.41,1,-2.06e-08,0.00,7.432e-01,2.558e-01,1.594e-04,5.589e-05,4.220e-04,-1.000,9.670e-04,-3.541,1.296,-0.619,-2.381,-3.323,-4.078,-5.158,-5.999,-6.139,
0.00097797,-1.20000,10.04139,0.8409790397,2.4322566986,0.770,1.743,3.7410,2.497,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.412,1.140,1.172,0.575,0.172,-0.209,-0.714,-1.120,-1.177,
0.00097797,-1.20000,10.04139,0.8410288095,2.4322721958,0.770,1.760,3.7398,2.476,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.370,1.108,1.136,0.535,0.130,-0.253,-0.762,-1.170,-1.227,
0.00097797,-1.20000,10.04139,0.8410800099,2.4322881699,0.770,1.763,3.7396,2.472,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.362,1.102,1.129,0.527,0.122,-0.261,-0.770,-1.179,-1.236,
0.00097797,-1.20000,10.04139,0.8411306739,2.4323039055,0.770,1.765,3.7397,2.471,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.358,1.098,1.125,0.523,0.118,-0.265,-0.774,-1.182,-1.240,
0.00097797,-1.20000,10.04139,0.8411831260,2.4323203564,0.770,1.766,3.7400,2.471,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.356,1.093,1.121,0.520,0.116,-0.267,-0.775,-1.182,-1.240,
0.00097797,-1.20000,10.04139,0.8412349224,2.4323363304,0.770,1.766,3.7405,2.473,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.356,1.089,1.118,0.519,0.115,-0.266,-0.773,-1.179,-1.236,
0.00097797,-1.20000,10.04139,0.8412880898,2.4323530197,0.770,1.765,3.7411,2.476,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.358,1.086,1.115,0.519,0.117,-0.264,-0.769,-1.174,-1.230,
0.00097797,-1.20000,10.04139,0.8413403034,2.4323692322,0.770,1.764,3.7419,2.480,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.360,1.084,1.113,0.520,0.119,-0.260,-0.763,-1.166,-1.223,
0.00097797,-1.20000,10.04139,0.8413930535,2.4323856831,0.770,1.763,3.7427,2.484,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.363,1.081,1.112,0.521,0.121,-0.256,-0.757,-1.158,-1.214,
0.00097797,-1.20000,10.04139,0.8414437771,2.4324014187,0.771,1.762,3.7434,2.489,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.365,1.078,1.110,0.522,0.124,-0.252,-0.751,-1.151,-1.206,
0.00097797,-1.20000,10.04139,0.8414942026,2.4324171543,0.771,1.761,3.7441,2.492,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.368,1.076,1.108,0.523,0.126,-0.249,-0.746,-1.144,-1.199,
0.00097797,-1.20000,10.04139,0.8415480256,2.4324338436,0.771,1.760,3.7449,2.496,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.370,1.073,1.106,0.523,0.128,-0.245,-0.740,-1.136,-1.191,
0.00097797,-1.20000,10.04139,0.8416026235,2.4324510098,0.771,1.759,3.7455,2.500,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.372,1.070,1.104,0.524,0.130,-0.242,-0.735,-1.130,-1.184,
0.00097797,-1.20000,10.04139,0.8416558504,2.4324674606,0.771,1.758,3.7461,2.503,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.374,1.068,1.102,0.524,0.132,-0.240,-0.731,-1.124,-1.178,
0.00097797,-1.20000,10.04139,0.8417084217,2.4324839115,0.771,1.758,3.7466,2.506,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.375,1.066,1.100,0.524,0.133,-0.238,-0.728,-1.120,-1.173,
0.00097797,-1.20000,10.04139,0.8417211175,2.4324877262,0.771,1.758,3.7468,2.506,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.375,1.065,1.100,0.524,0.133,-0.238,-0.727,-1.119,-1.172,
0.00097797,-1.20000,10.04139,0.8417323232,2.4324913025,0.771,1.758,3.7468,2.507,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.376,1.065,1.099,0.524,0.133,-0.237,-0.727,-1.118,-1.172,
0.00097797,-1.20000,10.04139,0.8417851329,2.4325077534,0.771,1.758,3.7472,2.508,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.376,1.062,1.097,0.523,0.133,-0.237,-0.725,-1.115,-1.169,
0.00097797,-1.20000,10.04139,0.8418390751,2.4325244427,0.771,1.758,3.7475,2.509,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.375,1.060,1.095,0.522,0.132,-0.237,-0.724,-1.114,-1.167,
0.00097797,-1.20000,10.04139,0.8418922424,2.4325411320,0.771,1.758,3.7476,2.509,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.374,1.058,1.093,0.521,0.131,-0.238,-0.725,-1.115,-1.168,
0.00097797,-1.20000,10.04139,0.8419454098,2.4325575829,0.771,1.759,3.7476,2.508,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.372,1.056,1.091,0.518,0.129,-0.240,-0.727,-1.117,-1.170,
0.00097797,-1.20000,10.04139,0.8420028090,2.4325754642,0.771,1.761,3.7474,2.506,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.368,1.053,1.089,0.515,0.125,-0.244,-0.732,-1.121,-1.175,
0.00097797,-1.20000,10.04139,0.8420569897,2.4325921535,0.771,1.762,3.7471,2.503,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.364,1.051,1.086,0.512,0.121,-0.249,-0.737,-1.128,-1.181,
0.00097797,-1.20000,10.04139,0.8420974612,2.4326047897,0.771,1.764,3.7468,2.500,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.360,1.049,1.084,0.508,0.117,-0.253,-0.743,-1.134,-1.187,
0.00097797,-1.20000,10.04139,0.8421121240,2.4326093197,0.771,1.765,3.7467,2.499,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.358,1.048,1.083,0.507,0.115,-0.255,-0.745,-1.137,-1.190,
0.00097797,-1.20000,10.04139,0.8421617746,2.4326248169,0.771,1.767,3.7462,2.495,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.352,1.046,1.079,0.502,0.109,-0.262,-0.753,-1.146,-1.200,
0.00097797,-1.20000,10.04139,0.8422140479,2.4326410294,0.771,1.770,3.7455,2.489,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.344,1.043,1.076,0.495,0.102,-0.271,-0.764,-1.158,-1.212,
0.00097797,-1.20000,10.04139,0.8422636390,2.4326565266,0.771,1.774,3.7448,2.483,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.336,1.040,1.071,0.488,0.093,-0.280,-0.775,-1.171,-1.226,
0.00097797,-1.20000,10.04139,0.8423140645,2.4326720238,0.771,1.778,3.7440,2.476,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.326,1.036,1.066,0.480,0.083,-0.292,-0.789,-1.187,-1.242,
0.00097797,-1.20000,10.04139,0.8423627019,2.4326872826,0.772,1.782,3.7432,2.469,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.316,1.032,1.061,0.472,0.074,-0.302,-0.801,-1.201,-1.257,
0.00097797,-1.20000,10.04139,0.8424118161,2.4327025414,0.772,1.786,3.7424,2.461,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.305,1.027,1.055,0.463,0.063,-0.315,-0.816,-1.218,-1.274,
0.00097797,-1.20000,10.04139,0.8424617648,2.4327180386,0.772,1.789,3.7421,2.456,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.297,1.022,1.049,0.456,0.055,-0.323,-0.826,-1.228,-1.284,
0.00097797,-1.20000,10.04139,0.8425115347,2.4327335358,0.772,1.795,3.7410,2.447,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.283,1.016,1.042,0.445,0.042,-0.339,-0.844,-1.249,-1.306,
0.00097797,-1.20000,10.04139,0.8425655961,2.4327502251,0.772,1.804,3.7392,2.430,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.260,1.008,1.029,0.425,0.019,-0.364,-0.875,-1.284,-1.341,
0.00097797,-1.20000,10.04139,0.8426154852,2.4327657223,0.772,1.804,3.7392,2.431,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.261,1.008,1.029,0.425,0.019,-0.364,-0.874,-1.283,-1.341,
0.00097797,-1.20000,10.04139,0.8426649570,2.4327809811,0.772,1.818,3.7368,2.407,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.225,0.996,1.009,0.395,-0.016,-0.403,-0.920,-1.335,-1.394,
0.00097797,-1.20000,10.04139,0.8427162766,2.4327969551,0.772,1.839,3.7335,2.373,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,0.173,0.975,0.977,0.350,-0.068,-0.461,-0.986,-1.408,-1.469,
0.00097797,-1.20000,10.04139,0.8427630067,2.4328114986,0.772,1.874,3.7285,2.317,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,0.084,0.938,0.921,0.273,-0.155,-0.556,-1.096,-1.530,-1.593,
0.00097797,-1.20000,10.04139,0.8427857161,2.4328186512,0.772,1.912,3.7236,2.260,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.840e-04,-0.010,0.899,0.860,0.191,-0.247,-0.657,-1.210,-1.657,-1.721,
0.00097797,-1.20000,10.04139,0.8427957892,2.4328217506,0.772,1.950,3.7189,2.203,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,-0.105,0.857,0.797,0.107,-0.340,-0.759,-1.326,-1.783,-1.850,
0.00097797,-1.20000,10.04139,0.8428001404,2.4328229427,0.772,1.988,3.7144,2.147,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,-0.201,0.817,0.734,0.024,-0.433,-0.859,-1.439,-1.908,-1.977,
0.00097797,-1.20000,10.04139,0.8428022265,2.4328236580,0.772,2.023,3.7106,2.097,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,-0.288,0.776,0.675,-0.053,-0.518,-0.951,-1.543,-2.021,-2.091,
0.00097797,-1.20000,10.04139,0.8428034186,2.4328241348,0.772,2.058,3.7070,2.048,4,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.405e-01,2.585e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,9.839e-04,-0.374,0.738,0.617,-0.128,-0.600,-1.040,-1.642,-2.130,-2.201,
0.00097797,-1.20000,10.04139,0.8428034782,2.4328241348,0.772,2.062,3.7066,2.042,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-8.78e-25,0.00,7.405e-01,2.580e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,1.437e-03,-0.384,0.733,0.610,-0.136,-0.610,-1.050,-1.654,-2.143,-2.214,
0.00097797,-1.20000,10.04139,0.8428035378,2.4328241348,0.772,2.062,3.7066,2.042,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-9.71e-10,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.385,0.733,0.609,-0.137,-0.611,-1.051,-1.655,-2.144,-2.215,
0.00097797,-1.20000,10.04139,0.8428042531,2.4328243732,0.772,2.091,3.7039,2.003,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.15e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.457,0.698,0.559,-0.200,-0.680,-1.125,-1.737,-2.233,-2.305,
0.00097797,-1.20000,10.04139,0.8428051472,2.4328246117,0.772,2.125,3.7008,1.956,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.41e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.542,0.659,0.500,-0.275,-0.762,-1.213,-1.834,-2.339,-2.412,
0.00097797,-1.20000,10.04139,0.8428059816,2.4328248501,0.772,2.153,3.6984,1.918,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.66e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.612,0.629,0.451,-0.336,-0.829,-1.285,-1.914,-2.426,-2.500,
0.00097797,-1.20000,10.04139,0.8428069353,2.4328250885,0.772,2.164,3.6974,1.903,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.77e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.639,0.618,0.432,-0.360,-0.855,-1.313,-1.945,-2.460,-2.534,
0.00097797,-1.20000,10.04139,0.8428082466,2.4328255653,0.772,2.159,3.6979,1.910,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.72e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.627,0.622,0.440,-0.350,-0.844,-1.300,-1.932,-2.445,-2.519,
0.00097797,-1.20000,10.04139,0.8428105712,2.4328262806,0.771,2.140,3.6995,1.936,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.54e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.580,0.642,0.473,-0.309,-0.799,-1.252,-1.878,-2.386,-2.460,
0.00097797,-1.20000,10.04139,0.8428143263,2.4328274727,0.771,2.127,3.7006,1.952,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.44e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.549,0.656,0.495,-0.281,-0.769,-1.220,-1.842,-2.347,-2.420,
0.00097797,-1.20000,10.04139,0.8428389430,2.4328351021,0.770,2.152,3.6983,1.918,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.67e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.610,0.631,0.453,-0.335,-0.828,-1.283,-1.913,-2.424,-2.498,
0.00097797,-1.20000,10.04139,0.8428561687,2.4328403473,0.768,2.184,3.6955,1.873,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-2.02e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.690,0.599,0.399,-0.404,-0.904,-1.365,-2.004,-2.524,-2.599,
0.00097797,-1.20000,10.04139,0.8428757787,2.4328465462,0.766,2.235,3.6909,1.803,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-2.73e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.818,0.548,0.313,-0.514,-1.026,-1.495,-2.150,-2.683,-2.760,
0.00097797,-1.20000,10.04139,0.8428926468,2.4328517914,0.763,2.288,3.6863,1.731,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-3.76e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-0.949,0.500,0.226,-0.626,-1.148,-1.627,-2.298,-2.846,-2.924,
0.00097797,-1.20000,10.04139,0.8429076076,2.4328563213,0.760,2.337,3.6821,1.662,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-5.03e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.583e-03,-1.073,0.479,0.152,-0.734,-1.269,-1.755,-2.440,-3.001,-3.078,
0.00097797,-1.20000,10.04139,0.8429208994,2.4328603745,0.757,2.381,3.6784,1.601,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-6.54e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.171e-05,4.274e-04,-1.000,2.581e-03,-1.183,0.468,0.090,-0.830,-1.376,-1.869,-2.566,-3.137,-3.214,
0.00097797,-1.20000,10.04139,0.8429326415,2.4328641891,0.753,2.423,3.6749,1.543,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-8.39e-09,0.00,7.405e-01,2.569e-01,1.660e-04,5.172e-05,4.274e-04,-1.000,2.556e-03,-1.287,0.464,0.034,-0.919,-1.477,-1.975,-2.685,-3.264,-3.341,
0.00097797,-1.20000,10.04139,0.8429430723,2.4328672886,0.748,2.464,3.6715,1.486,7,0.000,0.518,0.00,0.00,0.00,0.00,0.00,-1,-1.07e-08,0.00,7.405e-01,2.570e-01,1.659e-04,5.174e-05,4.274e-04,-1.000,2.487e-03,-1.389,0.465,-0.018,-1.006,-1.575,-2.079,-2.800,-3.388,-3.465,
0.00097797,-1.20000,10.04139,0.8429525495,2.4328703880,0.743,2.503,3.6682,1.430,7,0.000,0.517,7.58,5.94,4.20,3.26,2.63,3,-1.35e-08,0.00,7.405e-01,2.570e-01,1.656e-04,5.185e-05,4.274e-04,-1.000,2.478e-03,-1.489,0.477,-0.064,-1.088,-1.670,-2.181,-2.913,-3.510,-3.587,
0.00097797,-1.20000,10.04139,0.8429610729,2.4328730106,0.737,2.543,3.6648,1.374,7,0.000,0.514,8.53,6.57,4.62,3.59,2.90,3,-1.72e-08,0.00,7.405e-01,2.570e-01,1.649e-04,5.232e-05,4.274e-04,-1.000,2.419e-03,-1.588,0.498,-0.106,-1.168,-1.763,-2.281,-3.026,-3.630,-3.708,
0.00097797,-1.20000,10.04139,0.8429688215,2.4328753948,0.730,2.583,3.6590,1.307,7,0.000,0.509,9.81,7.40,5.18,4.03,3.26,3,-2.22e-08,0.00,7.405e-01,2.571e-01,1.632e-04,5.388e-05,4.274e-04,-1.000,2.384e-03,-1.687,0.605,-0.104,-1.234,-1.850,-2.381,-3.147,-3.766,-3.845,
