Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.094,13.063,13.113,11.142,10.05115,-2.19174
11.673,12.560,12.608,10.763,10.05115,-2.19174
11.005,11.786,11.832,10.153,10.05115,-2.19174
10.567,11.301,11.346,9.743,10.05115,-2.19174
10.231,10.937,10.980,9.426,10.05115,-2.19174
10.078,10.772,10.815,9.280,10.05115,-2.19174
9.690,10.356,10.398,8.912,10.05115,-2.19174
9.190,9.821,9.861,8.435,10.05115,-2.19174
8.802,9.406,9.445,8.066,10.05115,-2.19174
8.474,9.055,9.092,7.756,10.05115,-2.19174
8.153,8.709,8.745,7.453,10.05115,-2.19174
7.760,8.280,8.313,7.090,10.05115,-2.19174
7.329,7.809,7.840,6.691,10.05115,-2.19174
6.810,7.242,7.268,6.214,10.05115,-2.19174
6.285,6.661,6.682,5.741,10.05115,-2.19174
6.228,6.598,6.619,5.691,10.05115,-2.19174
6.088,6.442,6.461,5.565,10.05115,-2.19174
5.963,6.303,6.321,5.455,10.05115,-2.19174
5.852,6.180,6.196,5.357,10.05115,-2.19174
5.744,6.060,6.075,5.261,10.05115,-2.19174
5.741,6.057,6.072,5.258,10.05115,-2.19174
5.627,5.932,5.947,5.156,10.05115,-2.19174
5.507,5.801,5.815,5.048,10.05115,-2.19174
5.387,5.672,5.684,4.940,10.05115,-2.19174
5.271,5.546,5.558,4.834,10.05115,-2.19174
5.164,5.431,5.442,4.737,10.05115,-2.19174
5.145,5.410,5.422,4.720,10.05115,-2.19174
5.012,5.268,5.279,4.598,10.05115,-2.19174
4.880,5.128,5.138,4.476,10.05115,-2.19174
4.758,4.998,5.008,4.363,10.05115,-2.19174
4.630,4.864,4.873,4.243,10.05115,-2.19174
4.513,4.741,4.750,4.133,10.05115,-2.19174
4.452,4.678,4.687,4.076,10.05115,-2.19174
4.344,4.564,4.573,3.974,10.05115,-2.19174
4.171,4.385,4.393,3.811,10.05115,-2.19174
3.991,4.199,4.208,3.639,10.05115,-2.19174
3.861,4.066,4.074,3.514,10.05115,-2.19174
3.730,3.932,3.941,3.387,10.05115,-2.19174
