Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.371,18.286,18.333,13.892,10.02119,-0.00000
14.910,17.812,17.859,13.433,10.02119,-0.00000
14.132,16.866,16.913,12.684,10.02119,-0.00000
13.433,15.822,15.870,12.052,10.02119,-0.00000
13.408,15.784,15.832,12.028,10.02119,-0.00000
12.879,15.020,15.067,11.548,10.02119,-0.00000
12.113,13.966,14.013,10.848,10.02119,-0.00000
11.408,13.039,13.086,10.201,10.02119,-0.00000
10.903,12.421,12.468,9.730,10.02119,-0.00000
10.465,11.899,11.946,9.319,10.02119,-0.00000
10.020,11.358,11.404,8.907,10.02119,-0.00000
9.558,10.803,10.850,8.480,10.02119,-0.00000
9.060,10.201,10.248,8.025,10.02119,-0.00000
8.484,9.502,9.549,7.508,10.02119,-0.00000
7.907,8.796,8.844,6.999,10.02119,-0.00000
7.615,8.438,8.486,6.747,10.02119,-0.00000
7.303,8.055,8.104,6.478,10.02119,-0.00000
6.709,7.325,7.372,5.975,10.02119,-0.00000
6.632,7.233,7.280,5.910,10.02119,-0.00000
6.398,6.954,6.999,5.709,10.02119,-0.00000
6.179,6.698,6.742,5.521,10.02119,-0.00000
6.165,6.681,6.725,5.508,10.02119,-0.00000
6.014,6.509,6.551,5.376,10.02119,-0.00000
5.846,6.319,6.360,5.228,10.02119,-0.00000
5.689,6.142,6.181,5.089,10.02119,-0.00000
5.681,6.133,6.172,5.082,10.02119,-0.00000
5.530,5.963,6.002,4.946,10.02119,-0.00000
5.388,5.808,5.845,4.818,10.02119,-0.00000
5.252,5.658,5.694,4.694,10.02119,-0.00000
5.211,5.613,5.648,4.657,10.02119,-0.00000
5.173,5.571,5.606,4.623,10.02119,-0.00000
5.027,5.412,5.446,4.490,10.02119,-0.00000
4.892,5.266,5.298,4.367,10.02119,-0.00000
4.764,5.127,5.159,4.248,10.02119,-0.00000
4.732,5.093,5.125,4.219,10.02119,-0.00000
4.575,4.926,4.957,4.071,10.02119,-0.00000
4.425,4.770,4.800,3.929,10.02119,-0.00000
4.300,4.640,4.669,3.808,10.02119,-0.00000
4.282,4.621,4.650,3.790,10.02119,-0.00000
4.227,4.565,4.594,3.737,10.02119,-0.00000
4.178,4.515,4.544,3.689,10.02119,-0.00000
4.096,4.433,4.461,3.607,10.02119,-0.00000
4.000,4.338,4.367,3.510,10.02119,-0.00000
3.935,4.275,4.304,3.442,10.02119,-0.00000
3.913,4.255,4.284,3.420,10.02119,-0.00000
3.827,4.176,4.206,3.325,10.02119,-0.00000
3.755,4.123,4.155,3.234,10.02119,-0.00000
3.741,4.128,4.162,3.201,10.02119,-0.00000
3.753,4.160,4.196,3.194,10.02119,-0.00000
3.767,4.198,4.236,3.186,10.02119,-0.00000
3.765,4.200,4.238,3.180,10.02119,-0.00000
3.757,4.208,4.247,3.158,10.02119,-0.00000
3.697,4.166,4.206,3.081,10.02119,-0.00000
3.643,4.120,4.161,3.019,10.02119,-0.00000
3.525,4.011,4.052,2.894,10.02119,-0.00000
3.403,3.894,3.935,2.768,10.02119,-0.00000
3.303,3.797,3.838,2.665,10.02119,-0.00000
3.198,3.694,3.735,2.558,10.02119,-0.00000
3.092,3.590,3.632,2.449,10.02119,-0.00000
