Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.074,13.040,13.090,11.123,10.04139,-2.19174
11.660,12.544,12.592,10.751,10.04139,-2.19174
10.998,11.776,11.822,10.149,10.04139,-2.19174
10.563,11.295,11.339,9.742,10.04139,-2.19174
10.229,10.933,10.976,9.425,10.04139,-2.19174
9.690,10.354,10.396,8.912,10.04139,-2.19174
9.190,9.821,9.860,8.435,10.04139,-2.19174
8.802,9.407,9.445,8.066,10.04139,-2.19174
8.475,9.057,9.094,7.756,10.04139,-2.19174
8.155,8.713,8.749,7.454,10.04139,-2.19174
7.764,8.286,8.319,7.092,10.04139,-2.19174
7.745,8.265,8.298,7.075,10.04139,-2.19174
7.335,7.817,7.847,6.695,10.04139,-2.19174
6.820,7.253,7.279,6.222,10.04139,-2.19174
6.298,6.675,6.696,5.752,10.04139,-2.19174
6.198,6.564,6.584,5.664,10.04139,-2.19174
6.058,6.409,6.427,5.540,10.04139,-2.19174
5.934,6.270,6.287,5.430,10.04139,-2.19174
5.824,6.148,6.164,5.332,10.04139,-2.19174
5.759,6.076,6.091,5.275,10.04139,-2.19174
5.733,6.047,6.062,5.252,10.04139,-2.19174
5.600,5.901,5.915,5.132,10.04139,-2.19174
5.480,5.771,5.784,5.024,10.04139,-2.19174
5.360,5.642,5.654,4.916,10.04139,-2.19174
5.244,5.516,5.528,4.810,10.04139,-2.19174
5.191,5.459,5.470,4.763,10.04139,-2.19174
5.120,5.382,5.393,4.697,10.04139,-2.19174
4.987,5.241,5.251,4.576,10.04139,-2.19174
4.855,5.101,5.110,4.454,10.04139,-2.19174
4.733,4.971,4.981,4.340,10.04139,-2.19174
4.606,4.837,4.846,4.221,10.04139,-2.19174
4.506,4.732,4.741,4.128,10.04139,-2.19174
4.449,4.673,4.681,4.074,10.04139,-2.19174
4.319,4.537,4.545,3.953,10.04139,-2.19174
4.146,4.358,4.366,3.789,10.04139,-2.19174
3.967,4.173,4.181,3.618,10.04139,-2.19174
3.838,4.040,4.049,3.494,10.04139,-2.19174
3.708,3.908,3.916,3.367,10.04139,-2.19174
3.594,3.793,3.802,3.256,10.04139,-2.19174
3.547,3.746,3.754,3.208,10.04139,-2.19174
3.410,3.611,3.620,3.067,10.04139,-2.19174
3.376,3.579,3.588,3.032,10.04139,-2.19174
3.305,3.510,3.519,2.957,10.04139,-2.19174
3.278,3.485,3.494,2.929,10.04139,-2.19174
3.250,3.459,3.468,2.898,10.04139,-2.19174
3.151,3.368,3.378,2.787,10.04139,-2.19174
3.064,3.292,3.302,2.684,10.04139,-2.19174
2.985,3.227,3.238,2.588,10.04139,-2.19174
2.914,3.171,3.183,2.497,10.04139,-2.19174
2.848,3.121,3.134,2.412,10.04139,-2.19174
2.782,3.071,3.084,2.330,10.04139,-2.19174
2.712,3.014,3.028,2.243,10.04139,-2.19174
2.620,2.936,2.952,2.137,10.04139,-2.19174
2.529,2.854,2.870,2.037,10.04139,-2.19174
2.422,2.754,2.771,1.922,10.04139,-2.19174
2.404,2.737,2.753,1.903,10.04139,-2.19174
2.301,2.638,2.655,1.795,10.04139,-2.19174
2.179,2.521,2.538,1.669,10.04139,-2.19174
2.071,2.415,2.433,1.557,10.04139,-2.19174
1.960,2.307,2.325,1.443,10.04139,-2.19174
1.850,2.200,2.218,1.330,10.04139,-2.19174
1.739,2.092,2.110,1.217,10.04139,-2.19174
1.619,1.974,1.993,1.094,10.04139,-2.19174
1.507,1.865,1.884,0.980,10.04139,-2.19174
1.388,1.749,1.768,0.858,10.04139,-2.19174
1.271,1.635,1.654,0.738,10.04139,-2.19174
1.156,1.522,1.542,0.620,10.04139,-2.19174
1.042,1.411,1.431,0.503,10.04139,-2.19174
0.924,1.296,1.316,0.382,10.04139,-2.19174
0.809,1.184,1.204,0.264,10.04139,-2.19174
0.697,1.074,1.095,0.149,10.04139,-2.19174
0.582,0.963,0.984,0.032,10.04139,-2.19174
