Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
15.211,18.161,18.208,13.741,10.09691,-0.15000
14.727,17.663,17.710,13.258,10.09691,-0.15000
13.778,16.284,16.331,12.383,10.09691,-0.15000
13.096,15.263,15.311,11.765,10.09691,-0.15000
13.000,15.122,15.170,11.679,10.09691,-0.15000
12.584,14.529,14.576,11.302,10.09691,-0.15000
11.837,13.501,13.548,10.624,10.09691,-0.15000
11.824,13.483,13.530,10.612,10.09691,-0.15000
11.165,12.655,12.702,10.003,10.09691,-0.15000
10.665,12.051,12.098,9.536,10.09691,-0.15000
10.402,11.738,11.786,9.290,10.09691,-0.15000
10.240,11.549,11.596,9.138,10.09691,-0.15000
9.794,11.018,11.065,8.725,10.09691,-0.15000
9.316,10.449,10.497,8.284,10.09691,-0.15000
8.850,9.889,9.937,7.861,10.09691,-0.15000
8.787,9.814,9.862,7.805,10.09691,-0.15000
8.181,9.090,9.138,7.261,10.09691,-0.15000
7.586,8.375,8.423,6.737,10.09691,-0.15000
6.951,7.592,7.640,6.197,10.09691,-0.15000
6.537,7.097,7.142,5.845,10.09691,-0.15000
6.357,6.885,6.928,5.690,10.09691,-0.15000
6.306,6.827,6.869,5.646,10.09691,-0.15000
6.130,6.623,6.665,5.493,10.09691,-0.15000
5.970,6.439,6.479,5.353,10.09691,-0.15000
5.822,6.271,6.310,5.223,10.09691,-0.15000
5.810,6.258,6.296,5.212,10.09691,-0.15000
5.741,6.181,6.219,5.151,10.09691,-0.15000
5.610,6.034,6.071,5.033,10.09691,-0.15000
5.488,5.900,5.935,4.923,10.09691,-0.15000
5.369,5.769,5.804,4.816,10.09691,-0.15000
5.307,5.701,5.735,4.760,10.09691,-0.15000
5.256,5.646,5.679,4.713,10.09691,-0.15000
5.152,5.532,5.565,4.619,10.09691,-0.15000
5.051,5.422,5.454,4.526,10.09691,-0.15000
4.955,5.318,5.349,4.437,10.09691,-0.15000
4.859,5.215,5.245,4.349,10.09691,-0.15000
4.782,5.134,5.163,4.277,10.09691,-0.15000
4.718,5.065,5.094,4.216,10.09691,-0.15000
4.610,4.952,4.980,4.114,10.09691,-0.15000
4.504,4.842,4.870,4.013,10.09691,-0.15000
4.408,4.742,4.770,3.920,10.09691,-0.15000
4.389,4.722,4.750,3.901,10.09691,-0.15000
4.351,4.684,4.711,3.864,10.09691,-0.15000
4.254,4.585,4.612,3.769,10.09691,-0.15000
4.190,4.522,4.549,3.704,10.09691,-0.15000
4.143,4.475,4.502,3.657,10.09691,-0.15000
4.047,4.383,4.410,3.558,10.09691,-0.15000
4.026,4.363,4.391,3.535,10.09691,-0.15000
3.917,4.268,4.297,3.412,10.09691,-0.15000
3.859,4.231,4.263,3.332,10.09691,-0.15000
3.846,4.242,4.276,3.295,10.09691,-0.15000
3.835,4.256,4.291,3.262,10.09691,-0.15000
3.786,4.229,4.267,3.192,10.09691,-0.15000
3.704,4.161,4.200,3.096,10.09691,-0.15000
3.688,4.147,4.186,3.079,10.09691,-0.15000
3.621,4.085,4.124,3.008,10.09691,-0.15000
3.510,3.980,4.019,2.891,10.09691,-0.15000
3.404,3.877,3.917,2.782,10.09691,-0.15000
3.302,3.778,3.818,2.678,10.09691,-0.15000
3.198,3.676,3.716,2.572,10.09691,-0.15000
3.089,3.570,3.609,2.461,10.09691,-0.15000
2.979,3.462,3.502,2.348,10.09691,-0.15000
2.876,3.361,3.401,2.243,10.09691,-0.15000
2.771,3.259,3.299,2.135,10.09691,-0.15000
2.664,3.156,3.196,2.026,10.09691,-0.15000
2.565,3.060,3.101,1.925,10.09691,-0.15000
2.463,2.961,3.001,1.819,10.09691,-0.15000
2.360,2.862,2.903,1.714,10.09691,-0.15000
2.262,2.768,2.809,1.613,10.09691,-0.15000
2.163,2.672,2.713,1.510,10.09691,-0.15000
2.064,2.577,2.618,1.407,10.09691,-0.15000
1.970,2.488,2.529,1.311,10.09691,-0.15000
1.878,2.400,2.441,1.215,10.09691,-0.15000
1.760,2.287,2.329,1.092,10.09691,-0.15000
1.668,2.199,2.242,0.996,10.09691,-0.15000
1.547,2.085,2.128,0.870,10.09691,-0.15000
1.434,1.979,2.022,0.752,10.09691,-0.15000
1.319,1.870,1.913,0.631,10.09691,-0.15000
1.208,1.766,1.810,0.515,10.09691,-0.15000
1.107,1.671,1.715,0.409,10.09691,-0.15000
1.059,1.627,1.671,0.359,10.09691,-0.15000
1.100,1.663,1.707,0.403,10.09691,-0.15000
1.169,1.727,1.770,0.477,10.09691,-0.15000
1.195,1.751,1.794,0.505,10.09691,-0.15000
1.095,1.657,1.701,0.399,10.09691,-0.15000
0.979,1.550,1.594,0.276,10.09691,-0.15000
0.869,1.450,1.495,0.159,10.09691,-0.15000
0.759,1.350,1.395,0.042,10.09691,-0.15000
0.650,1.250,1.296,-0.075,10.09691,-0.15000
0.544,1.154,1.201,-0.188,10.09691,-0.15000
0.437,1.059,1.105,-0.303,10.09691,-0.15000
0.334,0.966,1.014,-0.413,10.09691,-0.15000
0.233,0.876,0.923,-0.523,10.09691,-0.15000
0.135,0.789,0.837,-0.628,10.09691,-0.15000
0.037,0.702,0.750,-0.733,10.09691,-0.15000
-0.061,0.614,0.663,-0.838,10.09691,-0.15000
-0.154,0.531,0.580,-0.939,10.09691,-0.15000
-0.248,0.448,0.497,-1.039,10.09691,-0.15000
-0.341,0.365,0.414,-1.139,10.09691,-0.15000
-0.429,0.287,0.336,-1.234,10.09691,-0.15000
-0.517,0.209,0.258,-1.330,10.09691,-0.15000
-0.603,0.132,0.182,-1.422,10.09691,-0.15000
-0.687,0.061,0.111,-1.515,10.09691,-0.15000
-0.770,-0.007,0.044,-1.607,10.09691,-0.15000
-0.848,-0.070,-0.019,-1.695,10.09691,-0.15000
-0.929,-0.134,-0.084,-1.785,10.09691,-0.15000
-1.003,-0.191,-0.141,-1.870,10.09691,-0.15000
-1.075,-0.246,-0.195,-1.953,10.09691,-0.15000
-1.148,-0.300,-0.249,-2.036,10.09691,-0.15000
-1.215,-0.347,-0.296,-2.115,10.09691,-0.15000
-1.280,-0.391,-0.340,-2.193,10.09691,-0.15000
-1.344,-0.433,-0.382,-2.269,10.09691,-0.15000
-1.415,-0.470,-0.418,-2.357,10.09691,-0.15000
-1.479,-0.499,-0.447,-2.439,10.09691,-0.15000
-1.540,-0.521,-0.470,-2.518,10.09691,-0.15000
-1.592,-0.525,-0.474,-2.592,10.09691,-0.15000
-1.642,-0.528,-0.477,-2.663,10.09691,-0.15000
-1.684,-0.512,-0.461,-2.728,10.09691,-0.15000
-1.721,-0.486,-0.436,-2.788,10.09691,-0.15000
-1.754,-0.456,-0.406,-2.845,10.09691,-0.15000
-1.777,-0.400,-0.351,-2.893,10.09691,-0.15000
-1.795,-0.337,-0.288,-2.938,10.09691,-0.15000
-1.806,-0.257,-0.209,-2.975,10.09691,-0.15000
-1.811,-0.168,-0.121,-3.006,10.09691,-0.15000
-1.813,-0.076,-0.030,-3.035,10.09691,-0.15000
-1.799,0.045,0.091,-3.047,10.09691,-0.15000
-1.781,0.176,0.220,-3.055,10.09691,-0.15000
-1.754,0.321,0.364,-3.054,10.09691,-0.15000
-1.714,0.484,0.526,-3.039,10.09691,-0.15000
-1.674,0.648,0.688,-3.025,10.09691,-0.15000
-1.633,0.815,0.853,-3.008,10.09691,-0.15000
-1.597,0.950,0.986,-2.992,10.09691,-0.15000
0.624,1.143,1.185,-0.036,10.09691,-0.15000
0.606,1.127,1.169,-0.055,10.09691,-0.15000
0.598,1.119,1.162,-0.064,10.09691,-0.15000
0.596,1.117,1.159,-0.066,10.09691,-0.15000
0.598,1.118,1.160,-0.062,10.09691,-0.15000
0.603,1.121,1.163,-0.057,10.09691,-0.15000
0.608,1.124,1.166,-0.050,10.09691,-0.15000
0.613,1.128,1.169,-0.044,10.09691,-0.15000
0.618,1.131,1.173,-0.037,10.09691,-0.15000
0.623,1.134,1.176,-0.031,10.09691,-0.15000
0.627,1.137,1.178,-0.027,10.09691,-0.15000
