Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.859,17.845,17.891,13.410,10.06070,-0.45000
14.581,17.535,17.581,13.136,10.06070,-0.45000
14.183,16.845,16.891,12.779,10.06070,-0.45000
13.196,15.272,15.319,11.893,10.06070,-0.45000
12.542,14.298,14.346,11.309,10.06070,-0.45000
12.062,13.629,13.677,10.878,10.06070,-0.45000
11.354,12.714,12.762,10.236,10.06070,-0.45000
10.720,11.949,11.997,9.649,10.06070,-0.45000
10.252,11.410,11.458,9.209,10.06070,-0.45000
9.848,10.950,10.998,8.829,10.06070,-0.45000
9.401,10.433,10.481,8.414,10.06070,-0.45000
8.905,9.856,9.903,7.959,10.06070,-0.45000
8.900,9.851,9.898,7.956,10.06070,-0.45000
8.354,9.213,9.261,7.459,10.06070,-0.45000
7.734,8.484,8.531,6.905,10.06070,-0.45000
7.281,7.935,7.981,6.516,10.06070,-0.45000
7.116,7.734,7.779,6.377,10.06070,-0.45000
6.500,7.000,7.040,5.853,10.06070,-0.45000
6.454,6.947,6.986,5.813,10.06070,-0.45000
6.278,6.745,6.783,5.660,10.06070,-0.45000
6.119,6.563,6.599,5.521,10.06070,-0.45000
5.966,6.390,6.424,5.387,10.06070,-0.45000
5.950,6.371,6.405,5.373,10.06070,-0.45000
5.939,6.359,6.393,5.363,10.06070,-0.45000
5.808,6.213,6.245,5.247,10.06070,-0.45000
5.689,6.080,6.111,5.141,10.06070,-0.45000
5.577,5.955,5.985,5.041,10.06070,-0.45000
5.467,5.833,5.862,4.943,10.06070,-0.45000
5.423,5.785,5.813,4.904,10.06070,-0.45000
5.385,5.743,5.771,4.870,10.06070,-0.45000
5.281,5.629,5.656,4.775,10.06070,-0.45000
5.137,5.474,5.500,4.644,10.06070,-0.45000
4.998,5.324,5.349,4.515,10.06070,-0.45000
4.891,5.210,5.233,4.417,10.06070,-0.45000
4.876,5.193,5.217,4.402,10.06070,-0.45000
4.773,5.084,5.107,4.306,10.06070,-0.45000
4.672,4.977,4.999,4.211,10.06070,-0.45000
4.574,4.875,4.896,4.119,10.06070,-0.45000
4.480,4.776,4.797,4.029,10.06070,-0.45000
4.387,4.680,4.701,3.940,10.06070,-0.45000
4.281,4.571,4.591,3.837,10.06070,-0.45000
4.226,4.515,4.535,3.784,10.06070,-0.45000
4.204,4.493,4.513,3.762,10.06070,-0.45000
4.128,4.416,4.436,3.687,10.06070,-0.45000
4.020,4.309,4.329,3.578,10.06070,-0.45000
