Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
13.566,15.346,15.387,12.345,10.02119,-1.65000
13.365,14.999,15.043,12.179,10.02119,-1.65000
12.521,13.728,13.777,11.467,10.02119,-1.65000
11.650,12.638,12.687,10.689,10.02119,-1.65000
11.131,12.036,12.084,10.211,10.02119,-1.65000
10.738,11.594,11.642,9.844,10.02119,-1.65000
10.141,10.939,10.985,9.280,10.02119,-1.65000
9.593,10.344,10.389,8.760,10.02119,-1.65000
9.174,9.890,9.934,8.363,10.02119,-1.65000
8.832,9.519,9.563,8.041,10.02119,-1.65000
8.463,9.112,9.153,7.698,10.02119,-1.65000
7.998,8.587,8.627,7.275,10.02119,-1.65000
7.475,7.993,8.028,6.809,10.02119,-1.65000
6.915,7.370,7.401,6.301,10.02119,-1.65000
6.375,6.771,6.796,5.815,10.02119,-1.65000
6.307,6.694,6.719,5.754,10.02119,-1.65000
6.147,6.516,6.539,5.612,10.02119,-1.65000
6.001,6.354,6.375,5.483,10.02119,-1.65000
5.878,6.218,6.237,5.373,10.02119,-1.65000
5.833,6.167,6.186,5.333,10.02119,-1.65000
5.777,6.105,6.124,5.283,10.02119,-1.65000
5.624,5.937,5.954,5.146,10.02119,-1.65000
5.478,5.778,5.793,5.015,10.02119,-1.65000
5.341,5.629,5.643,4.891,10.02119,-1.65000
5.292,5.575,5.589,4.847,10.02119,-1.65000
5.227,5.505,5.519,4.788,10.02119,-1.65000
5.089,5.357,5.370,4.661,10.02119,-1.65000
4.961,5.221,5.233,4.544,10.02119,-1.65000
4.836,5.087,5.099,4.428,10.02119,-1.65000
4.719,4.965,4.976,4.320,10.02119,-1.65000
4.680,4.923,4.934,4.284,10.02119,-1.65000
4.553,4.789,4.800,4.164,10.02119,-1.65000
4.426,4.656,4.666,4.045,10.02119,-1.65000
4.296,4.521,4.531,3.923,10.02119,-1.65000
4.168,4.388,4.398,3.801,10.02119,-1.65000
4.042,4.258,4.268,3.681,10.02119,-1.65000
3.919,4.132,4.142,3.562,10.02119,-1.65000
3.838,4.049,4.059,3.483,10.02119,-1.65000
3.734,3.944,3.953,3.382,10.02119,-1.65000
3.710,3.919,3.929,3.358,10.02119,-1.65000
3.664,3.873,3.883,3.312,10.02119,-1.65000
3.526,3.737,3.747,3.173,10.02119,-1.65000
3.393,3.608,3.618,3.034,10.02119,-1.65000
3.368,3.585,3.595,3.007,10.02119,-1.65000
3.342,3.560,3.571,2.979,10.02119,-1.65000
3.248,3.474,3.485,2.874,10.02119,-1.65000
3.166,3.402,3.414,2.779,10.02119,-1.65000
3.094,3.342,3.355,2.692,10.02119,-1.65000
3.032,3.294,3.307,2.612,10.02119,-1.65000
2.976,3.253,3.267,2.540,10.02119,-1.65000
2.925,3.216,3.232,2.472,10.02119,-1.65000
2.870,3.175,3.191,2.401,10.02119,-1.65000
2.796,3.115,3.132,2.312,10.02119,-1.65000
2.716,3.044,3.062,2.222,10.02119,-1.65000
2.621,2.957,2.976,2.119,10.02119,-1.65000
2.585,2.922,2.941,2.080,10.02119,-1.65000
2.482,2.824,2.844,1.973,10.02119,-1.65000
2.361,2.708,2.728,1.847,10.02119,-1.65000
2.249,2.600,2.620,1.732,10.02119,-1.65000
2.135,2.489,2.510,1.615,10.02119,-1.65000
2.011,2.368,2.388,1.487,10.02119,-1.65000
1.887,2.247,2.268,1.360,10.02119,-1.65000
1.767,2.129,2.151,1.237,10.02119,-1.65000
1.653,2.019,2.040,1.121,10.02119,-1.65000
1.533,1.901,1.923,0.998,10.02119,-1.65000
1.407,1.778,1.800,0.869,10.02119,-1.65000
1.292,1.666,1.688,0.751,10.02119,-1.65000
1.178,1.555,1.578,0.634,10.02119,-1.65000
1.061,1.442,1.465,0.514,10.02119,-1.65000
0.950,1.333,1.356,0.399,10.02119,-1.65000
0.834,1.220,1.244,0.280,10.02119,-1.65000
0.722,1.112,1.136,0.166,10.02119,-1.65000
0.615,1.008,1.033,0.055,10.02119,-1.65000
0.503,0.900,0.925,-0.061,10.02119,-1.65000
0.393,0.794,0.819,-0.175,10.02119,-1.65000
0.288,0.693,0.719,-0.283,10.02119,-1.65000
0.184,0.594,0.620,-0.390,10.02119,-1.65000
0.076,0.490,0.516,-0.502,10.02119,-1.65000
-0.025,0.393,0.419,-0.608,10.02119,-1.65000
-0.126,0.297,0.324,-0.712,10.02119,-1.65000
-0.227,0.200,0.227,-0.818,10.02119,-1.65000
-0.321,0.110,0.138,-0.916,10.02119,-1.65000
-0.413,0.023,0.051,-1.011,10.02119,-1.65000
-0.495,-0.055,-0.026,-1.097,10.02119,-1.65000
-0.554,-0.111,-0.082,-1.158,10.02119,-1.65000
-0.515,-0.076,-0.047,-1.117,10.02119,-1.65000
-0.510,-0.071,-0.042,-1.112,10.02119,-1.65000
-0.574,-0.132,-0.103,-1.179,10.02119,-1.65000
-0.676,-0.228,-0.198,-1.286,10.02119,-1.65000
-0.776,-0.322,-0.292,-1.391,10.02119,-1.65000
-0.875,-0.415,-0.384,-1.494,10.02119,-1.65000
-0.967,-0.501,-0.470,-1.591,10.02119,-1.65000
-1.064,-0.592,-0.560,-1.694,10.02119,-1.65000
-1.155,-0.675,-0.642,-1.791,10.02119,-1.65000
-1.250,-0.762,-0.728,-1.891,10.02119,-1.65000
-1.339,-0.843,-0.808,-1.987,10.02119,-1.65000
-1.449,-0.942,-0.906,-2.105,10.02119,-1.65000
-1.555,-1.036,-0.999,-2.220,10.02119,-1.65000
-1.643,-1.114,-1.076,-2.317,10.02119,-1.65000
-1.743,-1.201,-1.162,-2.426,10.02119,-1.65000
-1.828,-1.274,-1.234,-2.519,10.02119,-1.65000
-1.923,-1.355,-1.314,-2.624,10.02119,-1.65000
-2.020,-1.437,-1.394,-2.733,10.02119,-1.65000
-2.115,-1.516,-1.472,-2.839,10.02119,-1.65000
-2.203,-1.592,-1.547,-2.935,10.02119,-1.65000
-2.294,-1.670,-1.625,-3.036,10.02119,-1.65000
-2.378,-1.741,-1.695,-3.130,10.02119,-1.65000
-2.464,-1.811,-1.765,-3.225,10.02119,-1.65000
-2.548,-1.880,-1.833,-3.319,10.02119,-1.65000
-2.626,-1.944,-1.897,-3.407,10.02119,-1.65000
-2.706,-2.009,-1.961,-3.496,10.02119,-1.65000
-2.783,-2.070,-2.021,-3.584,10.02119,-1.65000
