Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
0.00034781,-1.65000,9.95424,0.0900000036,1.0816895962,0.090,-3.194,3.4793,5.455,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.03e-17,0.00,7.488e-01,2.508e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,12.754,13.572,15.357,15.398,12.350
0.00034781,-1.65000,9.95424,0.0970854312,1.1462882757,0.097,-2.958,3.5134,5.389,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.98e-17,0.00,7.476e-01,2.520e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.811e-04,12.166,12.819,14.153,14.201,11.720
0.00034781,-1.65000,9.95424,0.1000000015,1.1711064577,0.100,-2.867,3.5267,5.363,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.13e-16,0.00,7.471e-01,2.525e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,11.937,12.525,13.733,13.782,11.470
0.00034781,-1.65000,9.95424,0.1199999973,1.3193154335,0.120,-2.577,3.5577,5.277,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.21e-16,0.00,7.450e-01,2.546e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,11.214,11.654,12.643,12.692,10.692
0.00034781,-1.65000,9.95424,0.1400000006,1.4384527206,0.140,-2.396,3.5728,5.223,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.3e-16,0.00,7.434e-01,2.562e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,10.761,11.136,12.042,12.091,10.216
0.00034781,-1.65000,9.95424,0.1599999964,1.5372931957,0.160,-2.256,3.5827,5.181,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.48e-16,0.00,7.422e-01,2.574e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,10.410,10.746,11.604,11.651,9.852
0.00034781,-1.65000,9.95424,0.2000000179,1.6938792467,0.200,-2.037,3.5957,5.110,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-7.19e-16,0.00,7.411e-01,2.585e-01,6.854e-05,1.849e-05,1.677e-04,-1.000,3.811e-04,9.862,10.152,10.951,10.997,9.291
0.00034781,-1.65000,9.95424,0.2500000000,1.8403258324,0.250,-1.832,3.6067,5.047,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.11e-15,0.00,7.410e-01,2.586e-01,6.853e-05,1.849e-05,1.677e-04,-1.000,3.812e-04,9.350,9.603,10.354,10.400,8.770
0.00034781,-1.65000,9.95424,0.3000000417,1.9529141188,0.300,-1.675,3.6155,5.004,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.53e-15,0.00,7.411e-01,2.585e-01,6.852e-05,1.849e-05,1.677e-04,-1.000,3.811e-04,8.957,9.181,9.898,9.942,8.369
0.00034781,-1.65000,9.95424,0.3260193467,2.0022661686,0.326,-1.606,3.6196,4.988,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.75e-15,0.00,7.411e-01,2.585e-01,6.851e-05,1.849e-05,1.677e-04,-1.000,3.811e-04,8.785,8.995,9.696,9.740,8.194
