Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
14.859,17.845,17.891,13.410,10.05115,-0.45000
14.183,16.846,16.892,12.779,10.05115,-0.45000
13.196,15.273,15.320,11.893,10.05115,-0.45000
12.542,14.299,14.346,11.309,10.05115,-0.45000
12.062,13.630,13.678,10.879,10.05115,-0.45000
11.355,12.716,12.763,10.237,10.05115,-0.45000
10.722,11.951,11.999,9.650,10.05115,-0.45000
10.254,11.412,11.459,9.211,10.05115,-0.45000
9.848,10.951,10.999,8.830,10.05115,-0.45000
9.402,10.434,10.482,8.415,10.05115,-0.45000
8.902,9.853,9.900,7.957,10.05115,-0.45000
8.357,9.216,9.264,7.462,10.05115,-0.45000
8.066,8.874,8.921,7.202,10.05115,-0.45000
7.740,8.490,8.537,6.910,10.05115,-0.45000
7.123,7.743,7.788,6.383,10.05115,-0.45000
6.884,7.454,7.497,6.182,10.05115,-0.45000
6.510,7.011,7.051,5.862,10.05115,-0.45000
6.408,6.893,6.932,5.773,10.05115,-0.45000
6.233,6.693,6.730,5.621,10.05115,-0.45000
6.074,6.511,6.547,5.482,10.05115,-0.45000
5.962,6.385,6.420,5.384,10.05115,-0.45000
5.907,6.323,6.356,5.335,10.05115,-0.45000
5.777,6.178,6.210,5.220,10.05115,-0.45000
5.659,6.046,6.076,5.115,10.05115,-0.45000
5.547,5.921,5.951,5.015,10.05115,-0.45000
5.441,5.804,5.832,4.920,10.05115,-0.45000
5.356,5.711,5.739,4.844,10.05115,-0.45000
5.252,5.598,5.624,4.749,10.05115,-0.45000
5.109,5.443,5.469,4.618,10.05115,-0.45000
4.971,5.294,5.318,4.491,10.05115,-0.45000
4.917,5.237,5.260,4.442,10.05115,-0.45000
4.850,5.165,5.188,4.378,10.05115,-0.45000
4.747,5.056,5.078,4.283,10.05115,-0.45000
4.646,4.949,4.971,4.188,10.05115,-0.45000
4.549,4.847,4.869,4.096,10.05115,-0.45000
4.455,4.750,4.770,4.007,10.05115,-0.45000
4.364,4.655,4.675,3.919,10.05115,-0.45000
4.325,4.615,4.635,3.881,10.05115,-0.45000
4.318,4.608,4.628,3.875,10.05115,-0.45000
4.204,4.491,4.511,3.763,10.05115,-0.45000
4.182,4.469,4.489,3.742,10.05115,-0.45000
4.106,4.392,4.412,3.666,10.05115,-0.45000
3.998,4.284,4.304,3.557,10.05115,-0.45000
3.866,4.156,4.177,3.422,10.05115,-0.45000
3.843,4.134,4.155,3.398,10.05115,-0.45000
3.744,4.044,4.065,3.289,10.05115,-0.45000
3.655,3.970,3.993,3.184,10.05115,-0.45000
3.610,3.944,3.969,3.118,10.05115,-0.45000
3.590,3.944,3.971,3.078,10.05115,-0.45000
3.578,3.947,3.975,3.051,10.05115,-0.45000
3.571,3.948,3.977,3.035,10.05115,-0.45000
3.525,3.919,3.950,2.973,10.05115,-0.45000
3.440,3.847,3.879,2.874,10.05115,-0.45000
3.393,3.806,3.838,2.824,10.05115,-0.45000
3.341,3.757,3.789,2.768,10.05115,-0.45000
3.223,3.644,3.677,2.644,10.05115,-0.45000
3.098,3.524,3.557,2.516,10.05115,-0.45000
2.997,3.426,3.459,2.412,10.05115,-0.45000
2.892,3.324,3.357,2.304,10.05115,-0.45000
2.759,3.194,3.228,2.168,10.05115,-0.45000
2.649,3.086,3.120,2.056,10.05115,-0.45000
2.548,2.988,3.022,1.953,10.05115,-0.45000
2.419,2.862,2.896,1.820,10.05115,-0.45000
2.316,2.762,2.796,1.715,10.05115,-0.45000
2.217,2.666,2.701,1.614,10.05115,-0.45000
2.117,2.569,2.604,1.511,10.05115,-0.45000
1.989,2.446,2.481,1.378,10.05115,-0.45000
1.862,2.324,2.360,1.247,10.05115,-0.45000
1.740,2.207,2.244,1.120,10.05115,-0.45000
1.621,2.093,2.130,0.996,10.05115,-0.45000
1.500,1.978,2.015,0.870,10.05115,-0.45000
1.379,1.863,1.900,0.745,10.05115,-0.45000
1.267,1.756,1.794,0.627,10.05115,-0.45000
1.151,1.646,1.684,0.506,10.05115,-0.45000
1.039,1.541,1.579,0.389,10.05115,-0.45000
0.928,1.436,1.475,0.273,10.05115,-0.45000
0.820,1.336,1.375,0.159,10.05115,-0.45000
0.715,1.237,1.277,0.047,10.05115,-0.45000
0.693,1.217,1.257,0.024,10.05115,-0.45000
0.754,1.272,1.311,0.090,10.05115,-0.45000
0.804,1.317,1.357,0.144,10.05115,-0.45000
0.781,1.296,1.335,0.120,10.05115,-0.45000
0.679,1.202,1.242,0.012,10.05115,-0.45000
0.574,1.105,1.145,-0.100,10.05115,-0.45000
0.473,1.012,1.053,-0.208,10.05115,-0.45000
0.368,0.916,0.957,-0.319,10.05115,-0.45000
0.269,0.825,0.867,-0.424,10.05115,-0.45000
0.169,0.734,0.777,-0.532,10.05115,-0.45000
0.073,0.648,0.690,-0.634,10.05115,-0.45000
-0.024,0.560,0.603,-0.738,10.05115,-0.45000
-0.120,0.473,0.517,-0.842,10.05115,-0.45000
-0.213,0.390,0.434,-0.942,10.05115,-0.45000
-0.308,0.304,0.350,-1.044,10.05115,-0.45000
-0.399,0.223,0.269,-1.141,10.05115,-0.45000
-0.490,0.142,0.188,-1.239,10.05115,-0.45000
-0.578,0.064,0.110,-1.334,10.05115,-0.45000
