Gmag,G_BPbrmag,G_BPftmag,G_RPmag,logAge,MH
12.510,13.623,13.673,11.493,10.07918,-2.10000
11.857,12.795,12.844,10.921,10.07918,-2.10000
11.130,11.943,11.990,10.260,10.07918,-2.10000
10.669,11.429,11.475,9.830,10.07918,-2.10000
10.316,11.043,11.088,9.497,10.07918,-2.10000
9.761,10.445,10.487,8.970,10.07918,-2.10000
9.250,9.897,9.938,8.484,10.07918,-2.10000
8.854,9.472,9.512,8.109,10.07918,-2.10000
8.522,9.115,9.153,7.795,10.07918,-2.10000
8.192,8.758,8.795,7.485,10.07918,-2.10000
7.785,8.310,8.345,7.110,10.07918,-2.10000
7.335,7.818,7.849,6.696,10.07918,-2.10000
6.800,7.233,7.259,6.204,10.07918,-2.10000
6.259,6.635,6.656,5.717,10.07918,-2.10000
6.183,6.550,6.570,5.649,10.07918,-2.10000
6.056,6.409,6.428,5.536,10.07918,-2.10000
5.944,6.284,6.302,5.436,10.07918,-2.10000
5.835,6.163,6.180,5.340,10.07918,-2.10000
5.706,6.020,6.036,5.225,10.07918,-2.10000
5.697,6.011,6.027,5.217,10.07918,-2.10000
5.597,5.901,5.916,5.127,10.07918,-2.10000
5.477,5.771,5.785,5.019,10.07918,-2.10000
5.361,5.645,5.658,4.913,10.07918,-2.10000
5.246,5.522,5.534,4.809,10.07918,-2.10000
5.141,5.409,5.421,4.713,10.07918,-2.10000
5.092,5.356,5.367,4.668,10.07918,-2.10000
4.968,5.224,5.235,4.554,10.07918,-2.10000
4.846,5.095,5.105,4.441,10.07918,-2.10000
4.718,4.960,4.970,4.322,10.07918,-2.10000
4.601,4.837,4.847,4.212,10.07918,-2.10000
4.480,4.710,4.720,4.098,10.07918,-2.10000
4.349,4.574,4.583,3.973,10.07918,-2.10000
4.291,4.514,4.524,3.919,10.07918,-2.10000
4.266,4.488,4.497,3.895,10.07918,-2.10000
4.088,4.304,4.313,3.725,10.07918,-2.10000
3.958,4.171,4.180,3.600,10.07918,-2.10000
3.829,4.039,4.048,3.474,10.07918,-2.10000
3.714,3.923,3.932,3.361,10.07918,-2.10000
3.666,3.875,3.885,3.313,10.07918,-2.10000
3.528,3.739,3.749,3.171,10.07918,-2.10000
3.419,3.634,3.644,3.057,10.07918,-2.10000
3.394,3.610,3.620,3.031,10.07918,-2.10000
3.366,3.584,3.594,3.000,10.07918,-2.10000
3.265,3.492,3.502,2.888,10.07918,-2.10000
3.175,3.413,3.423,2.784,10.07918,-2.10000
3.093,3.344,3.356,2.685,10.07918,-2.10000
3.018,3.285,3.297,2.592,10.07918,-2.10000
2.948,3.230,3.243,2.504,10.07918,-2.10000
2.877,3.173,3.187,2.417,10.07918,-2.10000
2.799,3.108,3.123,2.325,10.07918,-2.10000
2.701,3.021,3.037,2.213,10.07918,-2.10000
2.604,2.932,2.949,2.108,10.07918,-2.10000
2.530,2.863,2.881,2.029,10.07918,-2.10000
2.456,2.792,2.810,1.951,10.07918,-2.10000
2.354,2.694,2.712,1.845,10.07918,-2.10000
2.245,2.589,2.607,1.733,10.07918,-2.10000
2.135,2.481,2.500,1.619,10.07918,-2.10000
2.009,2.359,2.378,1.491,10.07918,-2.10000
1.896,2.249,2.268,1.375,10.07918,-2.10000
1.773,2.129,2.148,1.249,10.07918,-2.10000
1.642,2.000,2.020,1.115,10.07918,-2.10000
1.526,1.887,1.907,0.996,10.07918,-2.10000
1.404,1.768,1.788,0.871,10.07918,-2.10000
1.285,1.652,1.672,0.750,10.07918,-2.10000
1.168,1.537,1.558,0.630,10.07918,-2.10000
1.052,1.425,1.446,0.511,10.07918,-2.10000
0.933,1.308,1.330,0.389,10.07918,-2.10000
0.817,1.195,1.217,0.271,10.07918,-2.10000
0.705,1.086,1.108,0.155,10.07918,-2.10000
0.594,0.979,1.001,0.042,10.07918,-2.10000
0.481,0.869,0.891,-0.075,10.07918,-2.10000
0.372,0.763,0.786,-0.188,10.07918,-2.10000
0.262,0.657,0.680,-0.300,10.07918,-2.10000
0.154,0.552,0.576,-0.413,10.07918,-2.10000
0.049,0.451,0.475,-0.520,10.07918,-2.10000
-0.055,0.351,0.376,-0.628,10.07918,-2.10000
-0.162,0.248,0.272,-0.739,10.07918,-2.10000
-0.262,0.152,0.177,-0.842,10.07918,-2.10000
-0.361,0.057,0.082,-0.944,10.07918,-2.10000
-0.463,-0.041,-0.016,-1.050,10.07918,-2.10000
-0.558,-0.132,-0.106,-1.149,10.07918,-2.10000
-0.651,-0.222,-0.195,-1.246,10.07918,-2.10000
-0.739,-0.306,-0.279,-1.338,10.07918,-2.10000
-0.813,-0.376,-0.349,-1.414,10.07918,-2.10000
-0.798,-0.362,-0.335,-1.397,10.07918,-2.10000
-0.814,-0.378,-0.350,-1.415,10.07918,-2.10000
-0.912,-0.471,-0.443,-1.517,10.07918,-2.10000
-1.018,-0.572,-0.544,-1.627,10.07918,-2.10000
-1.112,-0.661,-0.633,-1.725,10.07918,-2.10000
-1.211,-0.755,-0.726,-1.829,10.07918,-2.10000
-1.310,-0.849,-0.819,-1.932,10.07918,-2.10000
-1.403,-0.936,-0.905,-2.030,10.07918,-2.10000
-1.502,-1.027,-0.996,-2.134,10.07918,-2.10000
-1.596,-1.114,-1.082,-2.234,10.07918,-2.10000
-1.688,-1.198,-1.165,-2.333,10.07918,-2.10000
-1.782,-1.283,-1.249,-2.434,10.07918,-2.10000
-1.890,-1.379,-1.344,-2.550,10.07918,-2.10000
-1.982,-1.461,-1.425,-2.650,10.07918,-2.10000
-2.084,-1.550,-1.513,-2.762,10.07918,-2.10000
-2.175,-1.630,-1.591,-2.861,10.07918,-2.10000
-2.270,-1.710,-1.670,-2.967,10.07918,-2.10000
-2.356,-1.784,-1.743,-3.062,10.07918,-2.10000
-2.450,-1.862,-1.819,-3.168,10.07918,-2.10000
-2.552,-1.943,-1.900,-3.283,10.07918,-2.10000
-2.638,-2.010,-1.965,-3.382,10.07918,-2.10000
-2.715,-2.071,-2.026,-3.470,10.07918,-2.10000
-2.801,-2.142,-2.096,-3.565,10.07918,-2.10000
-2.893,-2.218,-2.171,-3.668,10.07918,-2.10000
-2.975,-2.286,-2.238,-3.760,10.07918,-2.10000
-3.061,-2.356,-2.308,-3.856,10.07918,-2.10000
-3.139,-2.419,-2.370,-3.943,10.07918,-2.10000
-3.158,-2.435,-2.386,-3.965,10.07918,-2.10000
0.602,0.640,0.644,0.527,10.07918,-2.10000
